[24-10-31 15:15:36] fitting objective_H2 to data for demes ['French', 'KhomaniSan', 'Yoruba']
[24-10-31 15:15:36] 0        pnames [         NK       NFY       TFY        NF        NY ]
[24-10-31 15:15:36] 0            p0 [    17825.7   23329.7   70199.7    5896.6   14727.3 ]
[24-10-31 15:15:37] 1     -61701.22 [    17825.7   23329.7   70199.7    5896.6   14727.3 ]
[24-10-31 15:15:37] 2     -61701.22 [    17825.7   23329.7   70199.7    5896.6   14727.3 ]
[24-10-31 15:15:37] 3      -61701.2 [    17826.7   23329.7   70199.7    5896.6   14727.3 ]
[24-10-31 15:15:37] 4     -61701.16 [    17828.3   23329.7   70199.7    5896.6   14727.3 ]
[24-10-31 15:15:37] 5     -61697.09 [    18004.7   23329.7   70199.7    5896.6   14727.3 ]
[24-10-31 15:15:38] 6     -61621.97 [    23096.1   23329.7   70199.7    5896.6   14727.3 ]
[24-10-31 15:15:38] 7     -61581.35 [    31334.3   23329.7   70199.7    5896.6   14727.3 ]
[24-10-31 15:15:38] 8     -61583.23 [    30561.0   23329.7   70199.7    5896.6   14727.3 ]
[24-10-31 15:15:38] 9      -61571.6 [    44663.9   23329.7   70199.7    5896.6   14727.3 ]
[24-10-31 15:15:39] 10    -61571.98 [    39876.1   23329.7   70199.7    5896.6   14727.3 ]
[24-10-31 15:15:39] 13    -61572.08 [    39572.4   23329.7   70199.7    5896.6   14727.3 ]
[24-10-31 15:15:39] 14    -61571.55 [    42118.2   23329.7   70199.7    5896.6   14727.3 ]
[24-10-31 15:15:39] 15    -61571.51 [    43156.7   23329.7   70199.7    5896.6   14727.3 ]
[24-10-31 15:15:40] 16    -61571.51 [    42903.4   23329.7   70199.7    5896.6   14727.3 ]
[24-10-31 15:15:40] 17    -61571.52 [    43410.0   23329.7   70199.7    5896.6   14727.3 ]
[24-10-31 15:15:40] 18    -61571.51 [    43156.7   23329.7   70199.7    5896.6   14727.3 ]
[24-10-31 15:15:40] 19    -61571.59 [    43156.7   23330.7   70199.7    5896.6   14727.3 ]
[24-10-31 15:15:40] 20    -61571.39 [    43156.7   23328.1   70199.7    5896.6   14727.3 ]
[24-10-31 15:15:41] 21     -61571.2 [    43156.7   23325.5   70199.7    5896.6   14727.3 ]
[24-10-31 15:15:41] 22    -61570.88 [    43156.7   23321.2   70199.7    5896.6   14727.3 ]
[24-10-31 15:15:41] 23    -61570.37 [    43156.7   23314.4   70199.7    5896.6   14727.3 ]
[24-10-31 15:15:41] 24    -61569.54 [    43156.7   23303.3   70199.7    5896.6   14727.3 ]
[24-10-31 15:15:41] 25     -61568.2 [    43156.7   23285.3   70199.7    5896.6   14727.3 ]
