[24-10-31 14:54:23] fitting objective_H2 to data for demes ['French', 'KhomaniSan', 'Yoruba']
[24-10-31 14:54:23] 0        pnames [         NK       NFY       TFY        NF        NY ]
[24-10-31 14:54:23] 0            p0 [    14905.7   17639.7   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:23] 1     -59917.05 [    14905.7   17639.7   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:23] 2     -59917.05 [    14905.7   17639.7   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:23] 3     -59917.01 [    14906.7   17639.7   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:23] 4     -59916.95 [    14908.4   17639.7   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:24] 5      -59910.0 [    15084.7   17639.7   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:24] 6     -59798.18 [    19517.9   17639.7   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:24] 7     -59736.02 [    26691.0   17639.7   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:24] 8     -59738.43 [    26142.1   17639.7   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:25] 9     -59717.87 [    38297.2   17639.7   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:25] 10    -59719.37 [    34561.9   17639.7   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:25] 12    -59719.44 [    45470.3   17639.7   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:25] 13    -59719.94 [    33864.0   17639.7   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:26] 14    -59717.85 [    40029.4   17639.7   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:26] 15    -59717.81 [    39285.0   17639.7   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:26] 16    -59717.82 [    39041.2   17639.7   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:26] 17    -59717.82 [    39528.7   17639.7   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:26] 18    -59717.81 [    39285.0   17639.7   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:27] 19    -59717.97 [    39285.0   17640.7   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:27] 20    -59717.56 [    39285.0   17638.1   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:27] 21    -59717.14 [    39285.0   17635.5   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:27] 22    -59716.46 [    39285.0   17631.2   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:28] 23    -59715.37 [    39285.0   17624.4   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:28] 24    -59713.59 [    39285.0   17613.3   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:28] 25    -59710.72 [    39285.0   17595.3   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:28] 26    -59706.07 [    39285.0   17566.3   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:29] 27    -59698.52 [    39285.0   17519.3   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:29] 28    -59686.26 [    39285.0   17443.3   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:29] 29    -59666.29 [    39285.0   17320.3   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:29] 30    -59633.63 [    39285.0   17121.3   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:29] 31    -59579.85 [    39285.0   16799.3   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:30] 32    -59490.37 [    39285.0   16278.3   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:30] 33    -59338.97 [    39285.0   15435.3   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:30] 34    -59076.22 [    39285.0   14071.3   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:30] 35    -58607.12 [    39285.0   11864.3   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:31] 36    -57841.96 [    39285.0    8293.3   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:31] 37    -65387.93 [    39285.0    2515.3   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:31] 38    -57758.46 [    39285.0    6086.3   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:31] 39    -58453.09 [    39285.0    4722.3   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:32] 40     -57701.3 [    39285.0    7066.3   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:32] 41    -57697.52 [    39285.0    6948.4   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:32] 42    -57696.16 [    39285.0    6841.5   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:32] 43    -57696.95 [    39285.0    6733.5   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:32] 44    -57696.16 [    39285.0    6841.5   46880.9    6958.3   15768.0 ]
[24-10-31 14:54:33] 45    -57696.19 [    39285.0    6841.5   46881.9    6958.3   15768.0 ]
[24-10-31 14:54:33] 46    -57696.11 [    39285.0    6841.5   46879.3    6958.3   15768.0 ]
[24-10-31 14:54:33] 47    -57690.71 [    39285.0    6841.5   46702.9    6958.3   15768.0 ]
[24-10-31 14:54:33] 50    -57610.61 [    39285.0    6841.5   43898.2    6958.3   15768.0 ]
[24-10-31 14:54:34] 51    -57649.31 [    39285.0    6841.5   45300.6    6958.3   15768.0 ]
[24-10-31 14:54:34] 52    -57566.48 [    39285.0    6841.5   42164.8    6958.3   15768.0 ]
[24-10-31 14:54:34] 53    -57541.22 [    39285.0    6841.5   41093.5    6958.3   15768.0 ]
[24-10-31 14:54:34] 54    -57526.37 [    39285.0    6841.5   40431.4    6958.3   15768.0 ]
[24-10-31 14:54:34] 55    -57517.48 [    39285.0    6841.5   40022.2    6958.3   15768.0 ]
[24-10-31 14:54:35] 57    -57520.85 [    39285.0    6841.5   40178.5    6958.3   15768.0 ]
[24-10-31 14:54:35] 59    -57518.96 [    39285.0    6841.5   40090.8    6958.3   15768.0 ]
[24-10-31 14:54:35] 60    -57517.48 [    39285.0    6841.5   40022.2    6958.3   15768.0 ]
[24-10-31 14:54:35] 61    -57517.47 [    39285.0    6841.5   40022.2    6959.3   15768.0 ]
[24-10-31 14:54:36] 62    -57517.45 [    39285.0    6841.5   40022.2    6960.9   15768.0 ]
[24-10-31 14:54:36] 63    -57515.92 [    39285.0    6841.5   40022.2    7137.2   15768.0 ]
[24-10-31 14:54:36] 64    -57513.22 [    39285.0    6841.5   40022.2    7726.1   15768.0 ]
[24-10-31 14:54:36] 65    -57514.25 [    39285.0    6841.5   40022.2    8679.0   15768.0 ]
[24-10-31 14:54:37] 66     -57513.0 [    39285.0    6841.5   40022.2    8090.1   15768.0 ]
[24-10-31 14:54:37] 67    -57513.27 [    39285.0    6841.5   40022.2    8315.0   15768.0 ]
[24-10-31 14:54:37] 68    -57512.97 [    39285.0    6841.5   40022.2    8008.0   15768.0 ]
[24-10-31 14:54:37] 69    -57512.97 [    39285.0    6841.5   40022.2    7997.5   15768.0 ]
[24-10-31 14:54:38] 70    -57512.97 [    39285.0    6841.5   40022.2    7987.1   15768.0 ]
[24-10-31 14:54:38] 71    -57512.97 [    39285.0    6841.5   40022.2    7997.5   15768.0 ]
[24-10-31 14:54:38] 72    -57512.89 [    39285.0    6841.5   40022.2    7997.5   15769.0 ]
[24-10-31 14:54:38] 73    -57512.77 [    39285.0    6841.5   40022.2    7997.5   15770.6 ]
[24-10-31 14:54:38] 74    -57499.36 [    39285.0    6841.5   40022.2    7997.5   15947.0 ]
[24-10-31 14:54:39] 75    -57131.98 [    39285.0    6841.5   40022.2    7997.5   23232.5 ]
[24-10-31 14:54:39] 76    -56872.55 [    39285.0    6841.5   40022.2    7997.5   35020.9 ]
[24-10-31 14:54:39] 77     -56852.1 [    39285.0    6841.5   40022.2    7997.5   36512.7 ]
[24-10-31 14:54:39] 78    -56822.44 [    39285.0    6841.5   40022.2    7997.5   38926.4 ]
[24-10-31 14:54:40] 80    -56763.23 [    39285.0    6841.5   40022.2    7997.5   44895.7 ]
[24-10-31 14:54:40] 81    -56734.13 [    39285.0    6841.5   40022.2    7997.5   48585.0 ]
[24-10-31 14:54:40] 83    -56744.69 [    39285.0    6841.5   40022.2    7997.5   47175.8 ]
[24-10-31 14:54:40] 84    -56727.91 [    39285.0    6841.5   40022.2    7997.5   49455.9 ]
[24-10-31 14:54:41] 85    -56724.18 [    39285.0    6841.5   40022.2    7997.5   49994.1 ]
[24-10-31 14:54:41] 88    -56724.18 [    39285.0    6841.5   40022.2    7997.5   49994.1 ]
[24-10-31 14:54:41] 89    -56724.19 [    39286.0    6841.5   40022.2    7997.5   49994.1 ]
[24-10-31 14:54:41] 90    -56724.17 [    39283.3    6841.5   40022.2    7997.5   49994.1 ]
[24-10-31 14:54:41] 91    -56724.15 [    39280.7    6841.5   40022.2    7997.5   49994.1 ]
[24-10-31 14:54:42] 92    -56724.12 [    39276.5    6841.5   40022.2    7997.5   49994.1 ]
[24-10-31 14:54:42] 93    -56724.07 [    39269.6    6841.5   40022.2    7997.5   49994.1 ]
[24-10-31 14:54:42] 94    -56723.99 [    39258.5    6841.5   40022.2    7997.5   49994.1 ]
[24-10-31 14:54:42] 95    -56723.86 [    39240.6    6841.5   40022.2    7997.5   49994.1 ]
[24-10-31 14:54:43] 96    -56723.66 [    39211.6    6841.5   40022.2    7997.5   49994.1 ]
[24-10-31 14:54:43] 97    -56723.32 [    39164.6    6841.5   40022.2    7997.5   49994.1 ]
[24-10-31 14:54:43] 98    -56722.77 [    39088.6    6841.5   40022.2    7997.5   49994.1 ]
[24-10-31 14:54:43] 99    -56721.88 [    38965.6    6841.5   40022.2    7997.5   49994.1 ]
[24-10-31 14:54:44] 100   -56720.43 [    38766.6    6841.5   40022.2    7997.5   49994.1 ]
[24-10-31 14:54:44] 101   -56718.06 [    38444.6    6841.5   40022.2    7997.5   49994.1 ]
[24-10-31 14:54:44] 102   -56714.18 [    37923.6    6841.5   40022.2    7997.5   49994.1 ]
[24-10-31 14:54:44] 103   -56707.76 [    37080.6    6841.5   40022.2    7997.5   49994.1 ]
[24-10-31 14:54:45] 104   -56696.97 [    35716.6    6841.5   40022.2    7997.5   49994.1 ]
[24-10-31 14:54:45] 105   -56678.44 [    33509.6    6841.5   40022.2    7997.5   49994.1 ]
[24-10-31 14:54:45] 106   -56645.48 [    29938.6    6841.5   40022.2    7997.5   49994.1 ]
[24-10-31 14:54:45] 107   -56584.39 [    24160.6    6841.5   40022.2    7997.5   49994.1 ]
[24-10-31 14:54:45] 108   -56495.34 [    14811.6    6841.5   40022.2    7997.5   49994.1 ]
