[24-10-31 14:57:26] fitting objective_H2 to data for demes ['French', 'KhomaniSan', 'Yoruba']
[24-10-31 14:57:26] 0        pnames [         NK       NFY       TFY        NF        NY ]
[24-10-31 14:57:26] 0            p0 [    16760.2   28161.0   45828.9    5547.8   16789.0 ]
[24-10-31 14:57:27] 1      -60895.4 [    16760.2   28161.0   45828.9    5547.8   16789.0 ]
[24-10-31 14:57:27] 2      -60895.4 [    16760.2   28161.0   45828.9    5547.8   16789.0 ]
[24-10-31 14:57:27] 3     -60895.36 [    16761.2   28161.0   45828.9    5547.8   16789.0 ]
[24-10-31 14:57:27] 4      -60895.3 [    16762.8   28161.0   45828.9    5547.8   16789.0 ]
[24-10-31 14:57:28] 5     -60888.33 [    16939.2   28161.0   45828.9    5547.8   16789.0 ]
[24-10-31 14:57:28] 6     -60743.37 [    22593.1   28161.0   45828.9    5547.8   16789.0 ]
[24-10-31 14:57:28] 7      -60653.9 [    31741.4   28161.0   45828.9    5547.8   16789.0 ]
[24-10-31 14:57:28] 8     -60653.95 [    31732.4   28161.0   45828.9    5547.8   16789.0 ]
[24-10-31 14:57:29] 9     -60610.12 [    46543.7   28161.0   45828.9    5547.8   16789.0 ]
[24-10-31 14:57:29] 10     -60613.6 [    44332.7   28161.0   45828.9    5547.8   16789.0 ]
[24-10-31 14:57:29] 13     -60620.5 [    40889.7   28161.0   45828.9    5547.8   16789.0 ]
[24-10-31 14:57:29] 14    -60614.69 [    43716.7   28161.0   45828.9    5547.8   16789.0 ]
[24-10-31 14:57:29] 16     -60608.3 [    47878.4   28161.0   45828.9    5547.8   16789.0 ]
[24-10-31 14:57:30] 17    -60607.28 [    48703.3   28161.0   45828.9    5547.8   16789.0 ]
[24-10-31 14:57:30] 18    -60606.67 [    49213.1   28161.0   45828.9    5547.8   16789.0 ]
[24-10-31 14:57:30] 19     -60606.3 [    49537.6   28161.0   45828.9    5547.8   16789.0 ]
[24-10-31 14:57:30] 20     -60606.3 [    49537.6   28161.0   45828.9    5547.8   16789.0 ]
[24-10-31 14:57:31] 21    -60606.38 [    49537.6   28162.0   45828.9    5547.8   16789.0 ]
[24-10-31 14:57:31] 22    -60606.17 [    49537.6   28159.4   45828.9    5547.8   16789.0 ]
[24-10-31 14:57:31] 23    -60605.97 [    49537.6   28156.8   45828.9    5547.8   16789.0 ]
[24-10-31 14:57:31] 24    -60605.63 [    49537.6   28152.5   45828.9    5547.8   16789.0 ]
[24-10-31 14:57:32] 25    -60605.08 [    49537.6   28145.7   45828.9    5547.8   16789.0 ]
[24-10-31 14:57:32] 26     -60604.2 [    49537.6   28134.6   45828.9    5547.8   16789.0 ]
[24-10-31 14:57:32] 27    -60602.77 [    49537.6   28116.6   45828.9    5547.8   16789.0 ]
[24-10-31 14:57:32] 28    -60600.45 [    49537.6   28087.6   45828.9    5547.8   16789.0 ]
[24-10-31 14:57:33] 29    -60596.69 [    49537.6   28040.6   45828.9    5547.8   16789.0 ]
