[24-11-01 20:29:57] fitting objective_H2 to data for demes ['Altai', 'Chagyrskaya', 'Denisova', 'Vindija']
[24-11-01 20:29:57] 0        pnames [        NND       TND        ND        NN        TN        NA       TCV        NC        NV      mACV       mCV       mAD ]
[24-11-01 20:29:57] 0            p0 [     5203.6  441185.0    3998.1    4198.0  262186.2    1153.9  203296.8    1097.8    1094.9  1.37e-04  1.02e-04  8.95e-06 ]
[24-11-01 20:29:58] 1    -289661.59 [     5203.6  441185.0    3998.1    4198.0  262186.2    1153.9  203296.8    1097.8    1094.9  1.37e-04  1.02e-04  8.95e-06 ]
[24-11-01 20:30:00] 2    -289661.59 [     5203.6  441185.0    3998.1    4198.0  262186.2    1153.9  203296.8    1097.8    1094.9  1.37e-04  1.02e-04  8.95e-06 ]
[24-11-01 20:30:01] 3    -289683.62 [     5204.6  441185.0    3998.1    4198.0  262186.2    1153.9  203296.8    1097.8    1094.9  1.37e-04  1.02e-04  8.95e-06 ]
[24-11-01 20:30:03] 4    -289625.94 [     5202.0  441185.0    3998.1    4198.0  262186.2    1153.9  203296.8    1097.8    1094.9  1.37e-04  1.02e-04  8.95e-06 ]
[24-11-01 20:30:04] 5    -289568.21 [     5199.4  441185.0    3998.1    4198.0  262186.2    1153.9  203296.8    1097.8    1094.9  1.37e-04  1.02e-04  8.95e-06 ]
[24-11-01 20:30:06] 6    -289474.73 [     5195.2  441185.0    3998.1    4198.0  262186.2    1153.9  203296.8    1097.8    1094.9  1.37e-04  1.02e-04  8.95e-06 ]
[24-11-01 20:30:07] 7    -289323.25 [     5188.3  441185.0    3998.1    4198.0  262186.2    1153.9  203296.8    1097.8    1094.9  1.37e-04  1.02e-04  8.95e-06 ]
[24-11-01 20:30:09] 8    -289077.57 [     5177.2  441185.0    3998.1    4198.0  262186.2    1153.9  203296.8    1097.8    1094.9  1.37e-04  1.02e-04  8.95e-06 ]
[24-11-01 20:30:10] 9    -288678.53 [     5159.3  441185.0    3998.1    4198.0  262186.2    1153.9  203296.8    1097.8    1094.9  1.37e-04  1.02e-04  8.95e-06 ]
