[24-11-01 21:04:39] fitting objective_H2 to data for demes ['Altai', 'Chagyrskaya', 'Denisova', 'Vindija']
[24-11-01 21:04:39] 0        pnames [        NND       TND        ND        NN        TN        NA       TCV        NC        NV      mACV       mCV       mAD ]
[24-11-01 21:04:39] 0            p0 [     8061.8  323385.5    4151.0    2420.3  215217.3    1209.8  142314.2     872.0     908.6  1.28e-04  1.27e-04  9.55e-06 ]
[24-11-01 21:04:41] 1    -149798.66 [     8061.8  323385.5    4151.0    2420.3  215217.3    1209.8  142314.2     872.0     908.6  1.28e-04  1.27e-04  9.55e-06 ]
[24-11-01 21:04:42] 2    -149798.66 [     8061.8  323385.5    4151.0    2420.3  215217.3    1209.8  142314.2     872.0     908.6  1.28e-04  1.27e-04  9.55e-06 ]
[24-11-01 21:04:44] 3    -149811.64 [     8062.8  323385.5    4151.0    2420.3  215217.3    1209.8  142314.2     872.0     908.6  1.28e-04  1.27e-04  9.55e-06 ]
[24-11-01 21:04:45] 4    -149777.65 [     8060.2  323385.5    4151.0    2420.3  215217.3    1209.8  142314.2     872.0     908.6  1.28e-04  1.27e-04  9.55e-06 ]
[24-11-01 21:04:47] 5    -149743.66 [     8057.5  323385.5    4151.0    2420.3  215217.3    1209.8  142314.2     872.0     908.6  1.28e-04  1.27e-04  9.55e-06 ]
[24-11-01 21:04:48] 6    -149688.66 [     8053.3  323385.5    4151.0    2420.3  215217.3    1209.8  142314.2     872.0     908.6  1.28e-04  1.27e-04  9.55e-06 ]
[24-11-01 21:04:49] 7    -149599.63 [     8046.5  323385.5    4151.0    2420.3  215217.3    1209.8  142314.2     872.0     908.6  1.28e-04  1.27e-04  9.55e-06 ]
[24-11-01 21:04:51] 8     -149455.5 [     8035.4  323385.5    4151.0    2420.3  215217.3    1209.8  142314.2     872.0     908.6  1.28e-04  1.27e-04  9.55e-06 ]
[24-11-01 21:04:52] 9    -149222.12 [     8017.4  323385.5    4151.0    2420.3  215217.3    1209.8  142314.2     872.0     908.6  1.28e-04  1.27e-04  9.55e-06 ]
[24-11-01 21:04:54] 10   -148844.02 [     7988.4  323385.5    4151.0    2420.3  215217.3    1209.8  142314.2     872.0     908.6  1.28e-04  1.27e-04  9.55e-06 ]
[24-11-01 21:04:55] 11   -148231.01 [     7941.4  323385.5    4151.0    2420.3  215217.3    1209.8  142314.2     872.0     908.6  1.28e-04  1.27e-04  9.55e-06 ]
[24-11-01 21:04:57] 12   -147235.97 [     7865.4  323385.5    4151.0    2420.3  215217.3    1209.8  142314.2     872.0     908.6  1.28e-04  1.27e-04  9.55e-06 ]
[24-11-01 21:04:58] 13   -145617.99 [     7742.4  323385.5    4151.0    2420.3  215217.3    1209.8  142314.2     872.0     908.6  1.28e-04  1.27e-04  9.55e-06 ]
[24-11-01 21:04:59] 14   -142980.68 [     7543.4  323385.5    4151.0    2420.3  215217.3    1209.8  142314.2     872.0     908.6  1.28e-04  1.27e-04  9.55e-06 ]
[24-11-01 21:05:01] 15   -138670.26 [     7221.4  323385.5    4151.0    2420.3  215217.3    1209.8  142314.2     872.0     908.6  1.28e-04  1.27e-04  9.55e-06 ]
[24-11-01 21:05:02] 16   -131624.18 [     6700.4  323385.5    4151.0    2420.3  215217.3    1209.8  142314.2     872.0     908.6  1.28e-04  1.27e-04  9.55e-06 ]
[24-11-01 21:05:04] 17   -120298.13 [     5857.4  323385.5    4151.0    2420.3  215217.3    1209.8  142314.2     872.0     908.6  1.28e-04  1.27e-04  9.55e-06 ]
[24-11-01 21:05:05] 21   -165678.38 [      736.7  323385.5    4151.0    2420.3  215217.3    1209.8  142314.2     872.0     908.6  1.28e-04  1.27e-04  9.55e-06 ]
[24-11-01 21:05:07] 22    -98308.43 [     3297.1  323385.5    4151.0    2420.3  215217.3    1209.8  142314.2     872.0     908.6  1.28e-04  1.27e-04  9.55e-06 ]
[24-11-01 21:05:08] 23   -100021.12 [     3947.2  323385.5    4151.0    2420.3  215217.3    1209.8  142314.2     872.0     908.6  1.28e-04  1.27e-04  9.55e-06 ]
