[24-10-31 15:00:25] fitting objective_H2 to data for demes ['French', 'KhomaniSan', 'Yoruba']
[24-10-31 15:00:25] 0        pnames [         NK       NFY       TFY        NF        NY ]
[24-10-31 15:00:25] 0            p0 [    16976.0   22769.3   80754.9    7485.4   14680.0 ]
[24-10-31 15:00:25] 1     -65556.36 [    16976.0   22769.3   80754.9    7485.4   14680.0 ]
[24-10-31 15:00:26] 2     -65556.36 [    16976.0   22769.3   80754.9    7485.4   14680.0 ]
[24-10-31 15:00:26] 3     -65556.34 [    16977.0   22769.3   80754.9    7485.4   14680.0 ]
[24-10-31 15:00:26] 4     -65556.31 [    16978.7   22769.3   80754.9    7485.4   14680.0 ]
[24-10-31 15:00:26] 5     -65552.95 [    17155.0   22769.3   80754.9    7485.4   14680.0 ]
[24-10-31 15:00:27] 6     -65492.08 [    22132.0   22769.3   80754.9    7485.4   14680.0 ]
[24-10-31 15:00:27] 7     -65457.84 [    30185.0   22769.3   80754.9    7485.4   14680.0 ]
[24-10-31 15:00:27] 8     -65459.05 [    29631.0   22769.3   80754.9    7485.4   14680.0 ]
[24-10-31 15:00:27] 9     -65446.91 [    43214.9   22769.3   80754.9    7485.4   14680.0 ]
[24-10-31 15:00:28] 10    -65447.96 [    39288.1   22769.3   80754.9    7485.4   14680.0 ]
[24-10-31 15:00:28] 13    -65448.45 [    38237.9   22769.3   80754.9    7485.4   14680.0 ]
[24-10-31 15:00:28] 14    -65447.44 [    40726.4   22769.3   80754.9    7485.4   14680.0 ]
[24-10-31 15:00:28] 15    -65446.77 [    44699.2   22769.3   80754.9    7485.4   14680.0 ]
[24-10-31 15:00:29] 16    -65446.74 [    45579.1   22769.3   80754.9    7485.4   14680.0 ]
[24-10-31 15:00:29] 17    -65446.73 [    45956.2   22769.3   80754.9    7485.4   14680.0 ]
[24-10-31 15:00:29] 18    -65446.73 [    46246.0   22769.3   80754.9    7485.4   14680.0 ]
[24-10-31 15:00:29] 19    -65446.73 [    45956.2   22769.3   80754.9    7485.4   14680.0 ]
[24-10-31 15:00:30] 20    -65446.77 [    45956.2   22770.3   80754.9    7485.4   14680.0 ]
[24-10-31 15:00:30] 21    -65446.68 [    45956.2   22767.7   80754.9    7485.4   14680.0 ]
[24-10-31 15:00:30] 22    -65446.58 [    45956.2   22765.0   80754.9    7485.4   14680.0 ]
[24-10-31 15:00:30] 23    -65446.43 [    45956.2   22760.8   80754.9    7485.4   14680.0 ]
[24-10-31 15:00:31] 24    -65446.19 [    45956.2   22754.0   80754.9    7485.4   14680.0 ]
[24-10-31 15:00:31] 25     -65445.8 [    45956.2   22742.9   80754.9    7485.4   14680.0 ]
[24-10-31 15:00:31] 26    -65445.16 [    45956.2   22724.9   80754.9    7485.4   14680.0 ]
[24-10-31 15:00:31] 27    -65444.13 [    45956.2   22695.9   80754.9    7485.4   14680.0 ]
[24-10-31 15:00:32] 28    -65442.45 [    45956.2   22648.9   80754.9    7485.4   14680.0 ]
[24-10-31 15:00:32] 29    -65439.72 [    45956.2   22572.9   80754.9    7485.4   14680.0 ]
[24-10-31 15:00:32] 30    -65435.27 [    45956.2   22449.9   80754.9    7485.4   14680.0 ]
