[24-10-31 15:14:32] fitting objective_H2 to data for demes ['French', 'KhomaniSan', 'Yoruba']
[24-10-31 15:14:32] 0        pnames [         NK       NFY       TFY        NF        NY ]
[24-10-31 15:14:32] 0            p0 [    16741.2   24180.3   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:32] 1     -63696.92 [    16741.2   24180.3   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:32] 2     -63696.92 [    16741.2   24180.3   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:32] 3     -63696.89 [    16742.2   24180.3   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:32] 4     -63696.84 [    16743.9   24180.3   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:33] 5     -63691.72 [    16920.2   24180.3   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:33] 6     -63583.19 [    22665.7   24180.3   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:33] 7     -63514.71 [    31962.1   24180.3   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:33] 8     -63514.03 [    32121.8   24180.3   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:33] 9     -63512.96 [    32380.3   24180.3   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:34] 10    -63485.48 [    42504.8   24180.3   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:34] 12    -63476.76 [    48762.1   24180.3   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:34] 14    -63480.63 [    45633.5   24180.3   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:34] 16    -63478.14 [    47567.1   24180.3   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:34] 17    -63476.15 [    49326.4   24180.3   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:35] 18    -63475.78 [    49675.1   24180.3   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:35] 19    -63475.78 [    49675.1   24180.3   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:35] 20    -63475.86 [    49675.1   24181.3   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:35] 21    -63475.65 [    49675.1   24178.7   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:35] 22    -63475.44 [    49675.1   24176.1   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:36] 23     -63475.1 [    49675.1   24171.9   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:36] 24    -63474.55 [    49675.1   24165.0   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:36] 25    -63473.66 [    49675.1   24153.9   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:36] 26    -63472.21 [    49675.1   24136.0   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:37] 27    -63469.87 [    49675.1   24106.9   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:37] 28    -63466.07 [    49675.1   24060.0   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:37] 29     -63459.9 [    49675.1   23983.9   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:37] 30    -63449.84 [    49675.1   23861.0   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:38] 31    -63433.39 [    49675.1   23661.9   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:38] 32    -63406.28 [    49675.1   23340.0   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:38] 33    -63361.11 [    49675.1   22818.9   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:38] 34    -63284.38 [    49675.1   21976.0   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:39] 35    -63149.76 [    49675.1   20611.9   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:39] 36    -62899.76 [    49675.1   18405.0   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:39] 37    -62384.73 [    49675.1   14833.9   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:39] 38    -61111.28 [    49675.1    9055.9   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:40] 40    -60177.59 [    49675.1    5484.9   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:40] 41    -61003.56 [    49675.1    3277.9   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:40] 42    -60289.74 [    49675.1    6082.2   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:40] 43    -60154.54 [    49675.1    5298.0   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:41] 44    -60164.42 [    49675.1    4526.4   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:41] 45    -60134.18 [    49675.1    4957.3   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:41] 46    -60138.49 [    49675.1    4765.1   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:41] 47    -60134.18 [    49675.1    4957.3   47368.6    6675.0   17959.7 ]
[24-10-31 15:14:41] 48    -60134.21 [    49675.1    4957.3   47369.6    6675.0   17959.7 ]
[24-10-31 15:14:42] 49    -60134.14 [    49675.1    4957.3   47367.0    6675.0   17959.7 ]
[24-10-31 15:14:42] 50    -60129.17 [    49675.1    4957.3   47190.6    6675.0   17959.7 ]
[24-10-31 15:14:42] 52     -60032.4 [    49675.1    4957.3   42931.4    6675.0   17959.7 ]
[24-10-31 15:14:42] 53    -59994.17 [    49675.1    4957.3   40299.1    6675.0   17959.7 ]
[24-10-31 15:14:43] 55    -60006.88 [    49675.1    4957.3   41304.5    6675.0   17959.7 ]
[24-10-31 15:14:43] 57    -59998.76 [    49675.1    4957.3   40683.1    6675.0   17959.7 ]
[24-10-31 15:14:43] 58    -59991.51 [    49675.1    4957.3   40061.7    6675.0   17959.7 ]
[24-10-31 15:14:43] 60    -59992.51 [    49675.1    4957.3   40152.4    6675.0   17959.7 ]
[24-10-31 15:14:44] 62    -59991.51 [    49675.1    4957.3   40061.7    6675.0   17959.7 ]
[24-10-31 15:14:44] 63    -59991.48 [    49675.1    4957.3   40061.7    6676.0   17959.7 ]
[24-10-31 15:14:44] 64    -59991.44 [    49675.1    4957.3   40061.7    6677.6   17959.7 ]
[24-10-31 15:14:44] 65    -59986.99 [    49675.1    4957.3   40061.7    6854.0   17959.7 ]
[24-10-31 15:14:45] 66    -59966.83 [    49675.1    4957.3   40061.7    8172.4   17959.7 ]
[24-10-31 15:14:45] 67    -59959.45 [    49675.1    4957.3   40061.7   10305.7   17959.7 ]
[24-10-31 15:14:45] 68    -59959.74 [    49675.1    4957.3   40061.7    9743.6   17959.7 ]
[24-10-31 15:14:45] 69    -59967.49 [    49675.1    4957.3   40061.7   13757.4   17959.7 ]
[24-10-31 15:14:46] 70    -59961.17 [    49675.1    4957.3   40061.7   11624.1   17959.7 ]
[24-10-31 15:14:46] 71    -59960.16 [    49675.1    4957.3   40061.7    9490.8   17959.7 ]
[24-10-31 15:14:46] 72    -59959.45 [    49675.1    4957.3   40061.7   10342.0   17959.7 ]
[24-10-31 15:14:46] 73    -59959.44 [    49675.1    4957.3   40061.7   10243.9   17959.7 ]
[24-10-31 15:14:46] 74    -59959.53 [    49675.1    4957.3   40061.7    9956.2   17959.7 ]
[24-10-31 15:14:47] 75    -59959.44 [    49675.1    4957.3   40061.7   10208.2   17959.7 ]
[24-10-31 15:14:47] 76    -59959.44 [    49675.1    4957.3   40061.7   10243.9   17959.7 ]
[24-10-31 15:14:47] 77    -59959.38 [    49675.1    4957.3   40061.7   10243.9   17960.7 ]
[24-10-31 15:14:47] 78    -59959.29 [    49675.1    4957.3   40061.7   10243.9   17962.3 ]
[24-10-31 15:14:48] 79    -59949.36 [    49675.1    4957.3   40061.7   10243.9   18138.7 ]
[24-10-31 15:14:48] 80    -59634.48 [    49675.1    4957.3   40061.7   10243.9   26557.8 ]
[24-10-31 15:14:48] 81    -59412.12 [    49675.1    4957.3   40061.7   10243.9   40180.2 ]
[24-10-31 15:14:48] 82    -59394.58 [    49675.1    4957.3   40061.7   10243.9   41904.2 ]
[24-10-31 15:14:49] 83    -59369.14 [    49675.1    4957.3   40061.7   10243.9   44693.7 ]
[24-10-31 15:14:49] 86     -59347.9 [    49675.1    4957.3   40061.7   10243.9   47333.5 ]
[24-10-31 15:14:49] 87    -59358.21 [    49675.1    4957.3   40061.7   10243.9   46013.6 ]
[24-10-31 15:14:49] 88    -59335.95 [    49675.1    4957.3   40061.7   10243.9   48965.0 ]
[24-10-31 15:14:50] 89    -59328.96 [    49675.1    4957.3   40061.7   10243.9   49973.3 ]
[24-10-31 15:14:50] 91     -59331.6 [    49675.1    4957.3   40061.7   10243.9   49588.1 ]
[24-10-31 15:14:50] 93    -59328.96 [    49675.1    4957.3   40061.7   10243.9   49973.3 ]
[24-10-31 15:14:50] 94    -59328.97 [    49676.1    4957.3   40061.7   10243.9   49973.3 ]
[24-10-31 15:14:51] 95    -59328.95 [    49673.5    4957.3   40061.7   10243.9   49973.3 ]
[24-10-31 15:14:51] 96    -59328.94 [    49670.8    4957.3   40061.7   10243.9   49973.3 ]
[24-10-31 15:14:51] 97    -59328.92 [    49666.6    4957.3   40061.7   10243.9   49973.3 ]
[24-10-31 15:14:51] 98    -59328.89 [    49659.7    4957.3   40061.7   10243.9   49973.3 ]
[24-10-31 15:14:52] 99    -59328.84 [    49648.7    4957.3   40061.7   10243.9   49973.3 ]
[24-10-31 15:14:52] 100   -59328.76 [    49630.7    4957.3   40061.7   10243.9   49973.3 ]
[24-10-31 15:14:52] 101   -59328.63 [    49601.7    4957.3   40061.7   10243.9   49973.3 ]
[24-10-31 15:14:52] 102   -59328.41 [    49554.7    4957.3   40061.7   10243.9   49973.3 ]
[24-10-31 15:14:53] 103   -59328.07 [    49478.7    4957.3   40061.7   10243.9   49973.3 ]
[24-10-31 15:14:53] 104   -59327.51 [    49355.7    4957.3   40061.7   10243.9   49973.3 ]
[24-10-31 15:14:53] 105   -59326.59 [    49156.7    4957.3   40061.7   10243.9   49973.3 ]
[24-10-31 15:14:53] 106    -59325.1 [    48834.7    4957.3   40061.7   10243.9   49973.3 ]
[24-10-31 15:14:54] 107   -59322.65 [    48313.7    4957.3   40061.7   10243.9   49973.3 ]
[24-10-31 15:14:54] 108    -59318.6 [    47470.7    4957.3   40061.7   10243.9   49973.3 ]
[24-10-31 15:14:54] 109   -59311.79 [    46106.7    4957.3   40061.7   10243.9   49973.3 ]
[24-10-31 15:14:54] 110   -59300.08 [    43899.7    4957.3   40061.7   10243.9   49973.3 ]
[24-10-31 15:14:55] 111   -59279.05 [    40328.7    4957.3   40061.7   10243.9   49973.3 ]
[24-10-31 15:14:55] 112   -59238.44 [    34550.7    4957.3   40061.7   10243.9   49973.3 ]
[24-10-31 15:14:55] 113   -59148.87 [    25201.7    4957.3   40061.7   10243.9   49973.3 ]
[24-10-31 15:14:55] 114   -58991.16 [    10074.7    4957.3   40061.7   10243.9   49973.3 ]
[24-10-31 15:14:56] 116   -68721.47 [      725.7    4957.3   40061.7   10243.9   49973.3 ]
[24-10-31 15:14:56] 117   -59024.37 [    15852.7    4957.3   40061.7   10243.9   49973.3 ]
[24-10-31 15:14:56] 118   -58990.38 [    12922.1    4957.3   40061.7   10243.9   49973.3 ]
[24-10-31 15:14:56] 119   -58983.44 [    11565.1    4957.3   40061.7   10243.9   49973.3 ]
