[24-10-31 15:01:23] fitting objective_H2 to data for demes ['French', 'KhomaniSan', 'Yoruba']
[24-10-31 15:01:23] 0        pnames [         NK       NFY       TFY        NF        NY ]
[24-10-31 15:01:23] 0            p0 [    26934.6   16547.8   69905.9    7163.6   27708.0 ]
[24-10-31 15:01:24] 1     -63584.07 [    26934.6   16547.8   69905.9    7163.6   27708.0 ]
[24-10-31 15:01:24] 2     -63584.07 [    26934.6   16547.8   69905.9    7163.6   27708.0 ]
[24-10-31 15:01:24] 3     -63584.06 [    26935.6   16547.8   69905.9    7163.6   27708.0 ]
[24-10-31 15:01:24] 4     -63584.04 [    26937.3   16547.8   69905.9    7163.6   27708.0 ]
[24-10-31 15:01:24] 5     -63582.54 [    27113.6   16547.8   69905.9    7163.6   27708.0 ]
[24-10-31 15:01:25] 6     -63530.67 [    36438.4   16547.8   69905.9    7163.6   27708.0 ]
[24-10-31 15:01:25] 8     -63513.89 [    42201.4   16547.8   69905.9    7163.6   27708.0 ]
[24-10-31 15:01:25] 9     -63506.47 [    45763.1   16547.8   69905.9    7163.6   27708.0 ]
[24-10-31 15:01:25] 10    -63502.67 [    47964.4   16547.8   69905.9    7163.6   27708.0 ]
[24-10-31 15:01:26] 11    -63500.56 [    49324.8   16547.8   69905.9    7163.6   27708.0 ]
[24-10-31 15:01:26] 13    -63501.35 [    48805.2   16547.8   69905.9    7163.6   27708.0 ]
[24-10-31 15:01:26] 14    -63500.09 [    49646.0   16547.8   69905.9    7163.6   27708.0 ]
[24-10-31 15:01:26] 15    -63499.76 [    49873.1   16547.8   69905.9    7163.6   27708.0 ]
[24-10-31 15:01:26] 16    -63499.76 [    49873.1   16547.8   69905.9    7163.6   27708.0 ]
[24-10-31 15:01:27] 17    -63499.86 [    49873.1   16548.8   69905.9    7163.6   27708.0 ]
[24-10-31 15:01:27] 18    -63499.61 [    49873.1   16546.2   69905.9    7163.6   27708.0 ]
[24-10-31 15:01:27] 19    -63499.35 [    49873.1   16543.6   69905.9    7163.6   27708.0 ]
[24-10-31 15:01:27] 20    -63498.94 [    49873.1   16539.4   69905.9    7163.6   27708.0 ]
[24-10-31 15:01:28] 21    -63498.28 [    49873.1   16532.5   69905.9    7163.6   27708.0 ]
[24-10-31 15:01:28] 22     -63497.2 [    49873.1   16521.4   69905.9    7163.6   27708.0 ]
[24-10-31 15:01:28] 23    -63495.46 [    49873.1   16503.5   69905.9    7163.6   27708.0 ]
[24-10-31 15:01:28] 24    -63492.63 [    49873.1   16474.5   69905.9    7163.6   27708.0 ]
[24-10-31 15:01:28] 25    -63488.04 [    49873.1   16427.5   69905.9    7163.6   27708.0 ]
[24-10-31 15:01:29] 26    -63480.57 [    49873.1   16351.5   69905.9    7163.6   27708.0 ]
[24-10-31 15:01:29] 27    -63468.34 [    49873.1   16228.5   69905.9    7163.6   27708.0 ]
[24-10-31 15:01:29] 28    -63448.23 [    49873.1   16029.5   69905.9    7163.6   27708.0 ]
[24-10-31 15:01:29] 29    -63414.77 [    49873.1   15707.5   69905.9    7163.6   27708.0 ]
[24-10-31 15:01:30] 30    -63358.12 [    49873.1   15186.5   69905.9    7163.6   27708.0 ]
[24-10-31 15:01:30] 31    -63259.24 [    49873.1   14343.5   69905.9    7163.6   27708.0 ]
[24-10-31 15:01:30] 32    -63077.25 [    49873.1   12979.5   69905.9    7163.6   27708.0 ]
[24-10-31 15:01:30] 33    -62707.76 [    49873.1   10772.5   69905.9    7163.6   27708.0 ]
[24-10-31 15:01:30] 34    -61796.89 [    49873.1    7201.5   69905.9    7163.6   27708.0 ]
[24-10-31 15:01:31] 35    -63052.61 [    49873.1    1423.5   69905.9    7163.6   27708.0 ]
[24-10-31 15:01:31] 36    -60931.26 [    49873.1    4994.5   69905.9    7163.6   27708.0 ]
