[24-11-01 12:16:07] fitting objective_H2 to data for demes ['KhomaniSan', 'Yoruba']
[24-11-01 12:16:07] 0        pnames [        NA1       TA1        NK        NY ]
[24-11-01 12:16:07] 0            p0 [    26939.8  120306.4   18344.5   28569.7 ]
[24-11-01 12:16:07] 1      -3302.47 [    26939.8  120306.4   18344.5   28569.7 ]
[24-11-01 12:16:08] 2      -3302.47 [    26939.8  120306.4   18344.5   28569.7 ]
[24-11-01 12:16:08] 3      -3302.07 [    26940.8  120306.4   18344.5   28569.7 ]
[24-11-01 12:16:08] 4      -3301.44 [    26942.4  120306.4   18344.5   28569.7 ]
[24-11-01 12:16:08] 5      -3233.18 [    27118.8  120306.4   18344.5   28569.7 ]
[24-11-01 12:16:08] 6      -1801.24 [    33226.2  120306.4   18344.5   28569.7 ]
[24-11-01 12:16:08] 7      -1573.79 [    43108.1  120306.4   18344.5   28569.7 ]
[24-11-01 12:16:09] 8      -1484.23 [    39037.4  120306.4   18344.5   28569.7 ]
[24-11-01 12:16:09] 9      -1527.21 [    36817.7  120306.4   18344.5   28569.7 ]
[24-11-01 12:16:09] 10     -1496.53 [    40592.3  120306.4   18344.5   28569.7 ]
[24-11-01 12:16:09] 11     -1484.07 [    39267.6  120306.4   18344.5   28569.7 ]
[24-11-01 12:16:09] 12     -1484.27 [    39390.9  120306.4   18344.5   28569.7 ]
[24-11-01 12:16:10] 13     -1484.07 [    39267.6  120306.4   18344.5   28569.7 ]
[24-11-01 12:16:10] 14     -1484.05 [    39267.6  120307.4   18344.5   28569.7 ]
[24-11-01 12:16:10] 15     -1484.02 [    39267.6  120309.0   18344.5   28569.7 ]
[24-11-01 12:16:10] 16     -1480.73 [    39267.6  120485.4   18344.5   28569.7 ]
[24-11-01 12:16:10] 17     -1193.12 [    39267.6  139709.2   18344.5   28569.7 ]
[24-11-01 12:16:10] 18      -1022.5 [    39267.6  169451.3   18344.5   28569.7 ]
[24-11-01 12:16:11] 19     -1437.83 [    39267.6  217575.1   18344.5   28569.7 ]
[24-11-01 12:16:11] 20     -1081.39 [    39267.6  187833.0   18344.5   28569.7 ]
[24-11-01 12:16:11] 21     -1048.63 [    39267.6  158090.9   18344.5   28569.7 ]
[24-11-01 12:16:11] 22     -1022.45 [    39267.6  169985.6   18344.5   28569.7 ]
[24-11-01 12:16:11] 23      -1022.5 [    39267.6  170482.4   18344.5   28569.7 ]
[24-11-01 12:16:11] 24     -1022.45 [    39267.6  169985.6   18344.5   28569.7 ]
[24-11-01 12:16:12] 25     -1022.27 [    39267.6  169985.6   18345.5   28569.7 ]
[24-11-01 12:16:12] 26     -1021.97 [    39267.6  169985.6   18347.1   28569.7 ]
[24-11-01 12:16:12] 27      -990.15 [    39267.6  169985.6   18523.5   28569.7 ]
[24-11-01 12:16:12] 28       -549.8 [    39267.6  169985.6   22487.5   28569.7 ]
[24-11-01 12:16:12] 29      -411.13 [    39267.6  169985.6   28901.4   28569.7 ]
[24-11-01 12:16:13] 30      -412.98 [    39267.6  169985.6   26948.5   28569.7 ]
[24-11-01 12:16:13] 31      -616.04 [    39267.6  169985.6   39279.4   28569.7 ]
[24-11-01 12:16:13] 32      -462.09 [    39267.6  169985.6   32865.5   28569.7 ]
[24-11-01 12:16:13] 33      -417.67 [    39267.6  169985.6   26451.5   28569.7 ]
[24-11-01 12:16:13] 34      -409.11 [    39267.6  169985.6   28228.5   28569.7 ]
[24-11-01 12:16:13] 35      -409.02 [    39267.6  169985.6   28095.7   28569.7 ]
[24-11-01 12:16:14] 36      -409.02 [    39267.6  169985.6   27998.2   28569.7 ]
[24-11-01 12:16:14] 37      -409.02 [    39267.6  169985.6   28095.7   28569.7 ]
[24-11-01 12:16:14] 38      -409.08 [    39267.6  169985.6   28095.7   28570.7 ]
[24-11-01 12:16:14] 39      -408.93 [    39267.6  169985.6   28095.7   28568.1 ]
[24-11-01 12:16:14] 40      -398.83 [    39267.6  169985.6   28095.7   28391.7 ]
[24-11-01 12:16:15] 41       -330.5 [    39267.6  169985.6   28095.7   23882.0 ]
[24-11-01 12:16:15] 42     -2281.55 [    39267.6  169985.6   28095.7   16585.1 ]
[24-11-01 12:16:15] 43      -606.72 [    39267.6  169985.6   28095.7   21094.8 ]
[24-11-01 12:16:15] 44      -303.78 [    39267.6  169985.6   28095.7   25604.6 ]
[24-11-01 12:16:15] 45      -302.93 [    39267.6  169985.6   28095.7   25161.8 ]
[24-11-01 12:16:15] 46      -302.68 [    39267.6  169985.6   28095.7   25312.6 ]
[24-11-01 12:16:16] 47      -302.69 [    39267.6  169985.6   28095.7   25280.0 ]
[24-11-01 12:16:16] 48       -302.7 [    39267.6  169985.6   28095.7   25345.2 ]
[24-11-01 12:16:16] 50      -302.68 [    39267.6  169985.6   28095.7   25312.6 ]
[24-11-01 12:16:16] 51      -302.72 [    39268.6  169985.6   28095.7   25312.6 ]
[24-11-01 12:16:16] 52      -302.61 [    39266.0  169985.6   28095.7   25312.6 ]
[24-11-01 12:16:17] 53      -295.51 [    39089.6  169985.6   28095.7   25312.6 ]
[24-11-01 12:16:17] 54      -236.15 [    35247.7  169985.6   28095.7   25312.6 ]
[24-11-01 12:16:17] 55      -766.62 [    29031.2  169985.6   28095.7   25312.6 ]
[24-11-01 12:16:17] 56      -321.22 [    32873.2  169985.6   28095.7   25312.6 ]
[24-11-01 12:16:17] 57      -234.78 [    36715.2  169985.6   28095.7   25312.6 ]
[24-11-01 12:16:17] 58       -231.2 [    36032.7  169985.6   28095.7   25312.6 ]
[24-11-01 12:16:18] 59      -231.21 [    36065.1  169985.6   28095.7   25312.6 ]
