[24-11-01 12:19:06] fitting objective_H2 to data for demes ['KhomaniSan', 'Yoruba']
[24-11-01 12:19:06] 0        pnames [        NA1       TA1        NK        NY ]
[24-11-01 12:19:06] 0            p0 [    33268.1  133862.9   16283.6   23446.5 ]
[24-11-01 12:19:06] 1      -1256.62 [    33268.1  133862.9   16283.6   23446.5 ]
[24-11-01 12:19:06] 2      -1256.62 [    33268.1  133862.9   16283.6   23446.5 ]
[24-11-01 12:19:06] 3      -1256.49 [    33269.1  133862.9   16283.6   23446.5 ]
[24-11-01 12:19:06] 4      -1256.26 [    33270.7  133862.9   16283.6   23446.5 ]
[24-11-01 12:19:07] 5      -1232.23 [    33447.1  133862.9   16283.6   23446.5 ]
[24-11-01 12:19:07] 6       -845.23 [    38337.9  133862.9   16283.6   23446.5 ]
[24-11-01 12:19:07] 7       -928.17 [    46251.3  133862.9   16283.6   23446.5 ]
[24-11-01 12:19:07] 8       -803.38 [    41360.5  133862.9   16283.6   23446.5 ]
[24-11-01 12:19:07] 9       -828.16 [    43228.7  133862.9   16283.6   23446.5 ]
[24-11-01 12:19:08] 10      -802.67 [    41098.2  133862.9   16283.6   23446.5 ]
[24-11-01 12:19:08] 11      -802.59 [    40953.3  133862.9   16283.6   23446.5 ]
[24-11-01 12:19:08] 12      -802.64 [    40876.5  133862.9   16283.6   23446.5 ]
[24-11-01 12:19:08] 13      -802.59 [    40953.3  133862.9   16283.6   23446.5 ]
[24-11-01 12:19:08] 14      -802.58 [    40953.3  133863.9   16283.6   23446.5 ]
[24-11-01 12:19:08] 15      -802.57 [    40953.3  133865.5   16283.6   23446.5 ]
[24-11-01 12:19:09] 16      -801.45 [    40953.3  134041.8   16283.6   23446.5 ]
[24-11-01 12:19:09] 17      -763.85 [    40953.3  145852.9   16283.6   23446.5 ]
[24-11-01 12:19:09] 18      -858.56 [    40953.3  164963.5   16283.6   23446.5 ]
[24-11-01 12:19:09] 19      -777.52 [    40953.3  153152.5   16283.6   23446.5 ]
[24-11-01 12:19:09] 20      -769.45 [    40953.3  141341.4   16283.6   23446.5 ]
[24-11-01 12:19:09] 21      -763.85 [    40953.3  145972.8   16283.6   23446.5 ]
[24-11-01 12:19:10] 22      -763.85 [    40953.3  146093.9   16283.6   23446.5 ]
[24-11-01 12:19:10] 23      -763.85 [    40953.3  145972.8   16283.6   23446.5 ]
[24-11-01 12:19:10] 24      -763.68 [    40953.3  145972.8   16284.6   23446.5 ]
[24-11-01 12:19:10] 25       -763.4 [    40953.3  145972.8   16286.2   23446.5 ]
[24-11-01 12:19:10] 26      -733.85 [    40953.3  145972.8   16462.6   23446.5 ]
[24-11-01 12:19:11] 27      -407.26 [    40953.3  145972.8   19666.9   23446.5 ]
[24-11-01 12:19:11] 28      -327.19 [    40953.3  145972.8   24851.7   23446.5 ]
[24-11-01 12:19:11] 29      -319.71 [    40953.3  145972.8   23008.3   23446.5 ]
[24-11-01 12:19:11] 30       -333.9 [    40953.3  145972.8   21732.0   23446.5 ]
[24-11-01 12:19:11] 31      -319.25 [    40953.3  145972.8   23712.4   23446.5 ]
[24-11-01 12:19:11] 32      -318.88 [    40953.3  145972.8   23422.8   23446.5 ]
[24-11-01 12:19:12] 33       -318.9 [    40953.3  145972.8   23494.2   23446.5 ]
[24-11-01 12:19:12] 34      -318.91 [    40953.3  145972.8   23351.4   23446.5 ]
[24-11-01 12:19:12] 35      -318.88 [    40953.3  145972.8   23422.8   23446.5 ]
[24-11-01 12:19:12] 36      -318.94 [    40953.3  145972.8   23422.8   23447.5 ]
[24-11-01 12:19:12] 37       -318.8 [    40953.3  145972.8   23422.8   23444.9 ]
[24-11-01 12:19:12] 38      -310.03 [    40953.3  145972.8   23422.8   23268.6 ]
[24-11-01 12:19:13] 39      -270.81 [    40953.3  145972.8   23422.8   21081.1 ]
[24-11-01 12:19:13] 40      -669.96 [    40953.3  145972.8   23422.8   17541.6 ]
[24-11-01 12:19:13] 41      -334.93 [    40953.3  145972.8   23422.8   19729.1 ]
[24-11-01 12:19:13] 42      -268.59 [    40953.3  145972.8   23422.8   21916.6 ]
[24-11-01 12:19:13] 43      -266.55 [    40953.3  145972.8   23422.8   21563.9 ]
[24-11-01 12:19:14] 44      -266.56 [    40953.3  145972.8   23422.8   21582.7 ]
[24-11-01 12:19:14] 45      -266.56 [    40953.3  145972.8   23422.8   21545.0 ]
[24-11-01 12:19:14] 46     -1562.07 [    48638.6  158082.6   30562.1   19681.2 ]
[24-11-01 12:19:14] 47      -266.55 [    40953.3  145972.8   23422.8   21563.9 ]
[24-11-01 12:19:14] 48      -266.59 [    40954.3  145972.8   23422.8   21563.9 ]
[24-11-01 12:19:14] 49       -266.5 [    40951.7  145972.8   23422.8   21563.9 ]
[24-11-01 12:19:15] 50      -261.17 [    40775.3  145972.8   23422.8   21563.9 ]
[24-11-01 12:19:15] 51      -224.37 [    37809.6  145972.8   23422.8   21563.9 ]
[24-11-01 12:19:15] 52      -463.86 [    33010.9  145972.8   23422.8   21563.9 ]
[24-11-01 12:19:15] 53      -263.21 [    35976.7  145972.8   23422.8   21563.9 ]
[24-11-01 12:19:15] 54      -225.64 [    38942.4  145972.8   23422.8   21563.9 ]
[24-11-01 12:19:16] 55      -222.77 [    38301.4  145972.8   23422.8   21563.9 ]
[24-11-01 12:19:16] 56      -222.77 [    38274.9  145972.8   23422.8   21563.9 ]
[24-11-01 12:19:16] 57      -222.78 [    38248.1  145972.8   23422.8   21563.9 ]
[24-11-01 12:19:16] 58      -222.77 [    38274.9  145972.8   23422.8   21563.9 ]
[24-11-01 12:19:16] 59      -222.77 [    38274.9  145973.8   23422.8   21563.9 ]
[24-11-01 12:19:16] 60      -222.77 [    38274.9  145975.4   23422.8   21563.9 ]
[24-11-01 12:19:17] 61      -222.72 [    38274.9  146151.7   23422.8   21563.9 ]
[24-11-01 12:19:17] 62      -222.68 [    38274.9  146556.6   23422.8   21563.9 ]
[24-11-01 12:19:17] 63       -222.8 [    38274.9  147211.7   23422.8   21563.9 ]
[24-11-01 12:19:17] 64       -222.7 [    38274.9  146806.8   23422.8   21563.9 ]
[24-11-01 12:19:17] 65      -222.68 [    38274.9  146402.0   23422.8   21563.9 ]
[24-11-01 12:19:17] 66      -222.68 [    38274.9  146562.4   23422.8   21563.9 ]
[24-11-01 12:19:18] 67      -222.68 [    38274.9  146550.8   23422.8   21563.9 ]
[24-11-01 12:19:18] 68      -222.68 [    38274.9  146556.6   23422.8   21563.9 ]
[24-11-01 12:19:18] 69      -222.68 [    38274.9  146556.6   23423.8   21563.9 ]
[24-11-01 12:19:18] 70      -222.67 [    38274.9  146556.6   23421.2   21563.9 ]
[24-11-01 12:19:18] 71      -222.23 [    38274.9  146556.6   23244.9   21563.9 ]
[24-11-01 12:19:18] 72      -222.07 [    38274.9  146556.6   23046.0   21563.9 ]
[24-11-01 12:19:19] 73       -222.6 [    38274.9  146556.6   22724.4   21563.9 ]
[24-11-01 12:19:19] 74      -222.16 [    38274.9  146556.6   22923.2   21563.9 ]
[24-11-01 12:19:19] 75      -222.09 [    38274.9  146556.6   23122.0   21563.9 ]
[24-11-01 12:19:19] 76      -222.07 [    38274.9  146556.6   23057.3   21563.9 ]
[24-11-01 12:19:19] 77      -222.07 [    38274.9  146556.6   23053.6   21563.9 ]
[24-11-01 12:19:19] 78      -222.07 [    38274.9  146556.6   23060.9   21563.9 ]
[24-11-01 12:19:20] 79      -222.07 [    38274.9  146556.6   23057.3   21563.9 ]
[24-11-01 12:19:20] 80      -222.07 [    38274.9  146556.6   23057.3   21564.9 ]
[24-11-01 12:19:20] 81      -222.07 [    38274.9  146556.6   23057.3   21562.2 ]
[24-11-01 12:19:20] 82      -222.06 [    38274.9  146556.6   23057.3   21537.3 ]
[24-11-01 12:19:20] 83      -222.09 [    38274.9  146556.6   23057.3   21497.0 ]
[24-11-01 12:19:20] 84      -222.07 [    38274.9  146556.6   23057.3   21521.9 ]
[24-11-01 12:19:21] 85      -222.06 [    38274.9  146556.6   23057.3   21546.8 ]
[24-11-01 12:19:21] 86      -222.06 [    38274.9  146556.6   23057.3   21537.6 ]
[24-11-01 12:19:21] 87      -222.06 [    38274.9  146556.6   23057.3   21537.0 ]
[24-11-01 12:19:21] 88      -285.57 [    35596.5  147140.5   22691.7   21510.8 ]
[24-11-01 12:19:21] 89      -222.06 [    38274.9  146556.6   23057.3   21537.3 ]
[24-11-01 12:19:21] 90      -222.06 [    38275.9  146556.6   23057.3   21537.3 ]
[24-11-01 12:19:22] 91      -222.06 [    38277.5  146556.6   23057.3   21537.3 ]
[24-11-01 12:19:22] 92      -221.98 [    38383.1  146556.6   23057.3   21537.3 ]
