[24-11-05 11:54:52] fitting objective_H2 to data for demes ['Altai', 'Denisova', 'Yoruba']
[24-11-05 11:54:52] 0        pnames [         TA       NND       TND        NA        ND       NY0       NY1       mAD ]
[24-11-05 11:54:52] 0            p0 [   799081.6    7386.0  587565.3    3007.7    4134.0   22269.4   37920.6  1.38e-05 ]
[24-11-05 11:54:53] 1     -39879.08 [   799081.6    7386.0  587565.3    3007.7    4134.0   22269.4   37920.6  1.38e-05 ]
[24-11-05 11:54:54] 2     -39879.08 [   799081.6    7386.0  587565.3    3007.7    4134.0   22269.4   37920.6  1.38e-05 ]
[24-11-05 11:54:56] 3     -39879.32 [   799082.6    7386.0  587565.3    3007.7    4134.0   22269.4   37920.6  1.38e-05 ]
[24-11-05 11:54:57] 4     -39878.69 [   799080.0    7386.0  587565.3    3007.7    4134.0   22269.4   37920.6  1.38e-05 ]
[24-11-05 11:54:58] 5     -39836.26 [   798903.6    7386.0  587565.3    3007.7    4134.0   22269.4   37920.6  1.38e-05 ]
[24-11-05 11:55:00] 6      -35606.2 [   779679.8    7386.0  587565.3    3007.7    4134.0   22269.4   37920.6  1.38e-05 ]
[24-11-05 11:55:01] 7     -26388.39 [   685268.8    7386.0  587565.3    3007.7    4134.0   22269.4   37920.6  1.38e-05 ]
[24-11-05 11:55:02] 9     -30794.01 [   626919.6    7386.0  587565.3    3007.7    4134.0   22269.4   37920.6  1.38e-05 ]
[24-11-05 11:55:03] 10    -27604.25 [   721330.6    7386.0  587565.3    3007.7    4134.0   22269.4   37920.6  1.38e-05 ]
[24-11-05 11:55:05] 11    -26378.04 [   688727.5    7386.0  587565.3    3007.7    4134.0   22269.4   37920.6  1.38e-05 ]
[24-11-05 11:55:06] 12    -26378.38 [   687624.0    7386.0  587565.3    3007.7    4134.0   22269.4   37920.6  1.38e-05 ]
[24-11-05 11:55:07] 13    -26380.47 [   689831.1    7386.0  587565.3    3007.7    4134.0   22269.4   37920.6  1.38e-05 ]
[24-11-05 11:55:09] 14    -26378.04 [   688727.5    7386.0  587565.3    3007.7    4134.0   22269.4   37920.6  1.38e-05 ]
[24-11-05 11:55:10] 15    -26377.74 [   688727.5    7387.0  587565.3    3007.7    4134.0   22269.4   37920.6  1.38e-05 ]
[24-11-05 11:55:11] 16    -26377.27 [   688727.5    7388.6  587565.3    3007.7    4134.0   22269.4   37920.6  1.38e-05 ]
[24-11-05 11:55:13] 17    -26330.26 [   688727.5    7564.9  587565.3    3007.7    4134.0   22269.4   37920.6  1.38e-05 ]
[24-11-05 11:55:14] 18    -26219.32 [   688727.5    8334.9  587565.3    3007.7    4134.0   22269.4   37920.6  1.38e-05 ]
[24-11-05 11:55:15] 19    -26255.07 [   688727.5    9580.6  587565.3    3007.7    4134.0   22269.4   37920.6  1.38e-05 ]
[24-11-05 11:55:16] 20    -26208.85 [   688727.5    8810.7  587565.3    3007.7    4134.0   22269.4   37920.6  1.38e-05 ]
[24-11-05 11:55:18] 21    -26218.65 [   688727.5    9104.8  587565.3    3007.7    4134.0   22269.4   37920.6  1.38e-05 ]
[24-11-05 11:55:19] 22    -26208.16 [   688727.5    8725.9  587565.3    3007.7    4134.0   22269.4   37920.6  1.38e-05 ]
[24-11-05 11:55:20] 23    -26208.14 [   688727.5    8706.5  587565.3    3007.7    4134.0   22269.4   37920.6  1.38e-05 ]
[24-11-05 11:55:22] 24    -26208.16 [   688727.5    8693.3  587565.3    3007.7    4134.0   22269.4   37920.6  1.38e-05 ]
[24-11-05 11:55:23] 25    -26208.14 [   688727.5    8706.5  587565.3    3007.7    4134.0   22269.4   37920.6  1.38e-05 ]
[24-11-05 11:55:24] 26    -26208.11 [   688727.5    8706.5  587566.3    3007.7    4134.0   22269.4   37920.6  1.38e-05 ]
[24-11-05 11:55:25] 27    -26208.07 [   688727.5    8706.5  587568.0    3007.7    4134.0   22269.4   37920.6  1.38e-05 ]
[24-11-05 11:55:27] 28    -26203.01 [   688727.5    8706.5  587744.3    3007.7    4134.0   22269.4   37920.6  1.38e-05 ]
[24-11-05 11:55:28] 29    -25776.88 [   688727.5    8706.5  606968.2    3007.7    4134.0   22269.4   37920.6  1.38e-05 ]
[24-11-05 11:55:29] 30    -25591.85 [   688727.5    8706.5  630503.0    3007.7    4134.0   22269.4   37920.6  1.38e-05 ]
[24-11-05 11:55:31] 31    -26084.67 [   688727.5    8706.5  668583.1    3007.7    4134.0   22269.4   37920.6  1.38e-05 ]
[24-11-05 11:55:32] 32    -25663.72 [   688727.5    8706.5  645048.3    3007.7    4134.0   22269.4   37920.6  1.38e-05 ]
[24-11-05 11:55:33] 33    -25618.69 [   688727.5    8706.5  621513.5    3007.7    4134.0   22269.4   37920.6  1.38e-05 ]
[24-11-05 11:55:34] 34     -25591.9 [   688727.5    8706.5  630073.6    3007.7    4134.0   22269.4   37920.6  1.38e-05 ]
[24-11-05 11:55:36] 35    -25591.93 [   688727.5    8706.5  630932.3    3007.7    4134.0   22269.4   37920.6  1.38e-05 ]
[24-11-05 11:55:37] 36    -25591.85 [   688727.5    8706.5  630503.0    3007.7    4134.0   22269.4   37920.6  1.38e-05 ]
[24-11-05 11:55:38] 37    -25602.23 [   688727.5    8706.5  630503.0    3008.7    4134.0   22269.4   37920.6  1.38e-05 ]
[24-11-05 11:55:40] 38    -25575.08 [   688727.5    8706.5  630503.0    3006.1    4134.0   22269.4   37920.6  1.38e-05 ]
[24-11-05 11:55:41] 39    -23952.64 [   688727.5    8706.5  630503.0    2829.7    4134.0   22269.4   37920.6  1.38e-05 ]
