[24-10-31 15:20:54] fitting objective_H2 to data for demes ['French', 'KhomaniSan', 'Yoruba']
[24-10-31 15:20:54] 0        pnames [         NK       NFY       TFY        NF        NY ]
[24-10-31 15:20:54] 0            p0 [    16776.4   25024.9   77971.3    5212.9   23882.2 ]
[24-10-31 15:20:54] 1     -46245.25 [    16776.4   25024.9   77971.3    5212.9   23882.2 ]
[24-10-31 15:20:55] 2     -46245.25 [    16776.4   25024.9   77971.3    5212.9   23882.2 ]
[24-10-31 15:20:55] 3     -46245.19 [    16777.4   25024.9   77971.3    5212.9   23882.2 ]
[24-10-31 15:20:56] 4     -46245.09 [    16779.0   25024.9   77971.3    5212.9   23882.2 ]
[24-10-31 15:20:56] 5     -46234.05 [    16955.4   25024.9   77971.3    5212.9   23882.2 ]
[24-10-31 15:20:57] 6     -46012.85 [    22419.9   25024.9   77971.3    5212.9   23882.2 ]
[24-10-31 15:20:57] 7     -45879.56 [    31261.8   25024.9   77971.3    5212.9   23882.2 ]
[24-10-31 15:20:58] 8     -45881.03 [    31085.9   25024.9   77971.3    5212.9   23882.2 ]
[24-10-31 15:20:58] 9     -45819.79 [    45568.2   25024.9   77971.3    5212.9   23882.2 ]
[24-10-31 15:20:59] 10    -45825.43 [    42852.0   25024.9   77971.3    5212.9   23882.2 ]
[24-10-31 15:20:59] 13    -45832.99 [    40103.6   25024.9   77971.3    5212.9   23882.2 ]
[24-10-31 15:20:59] 14    -45825.47 [    42835.9   25024.9   77971.3    5212.9   23882.2 ]
[24-10-31 15:21:00] 15    -45814.66 [    48945.5   25024.9   77971.3    5212.9   23882.2 ]
[24-10-31 15:21:00] 17    -45816.41 [    47655.5   25024.9   77971.3    5212.9   23882.2 ]
[24-10-31 15:21:01] 18    -45813.68 [    49742.8   25024.9   77971.3    5212.9   23882.2 ]
[24-10-31 15:21:01] 20    -45814.08 [    49413.1   25024.9   77971.3    5212.9   23882.2 ]
[24-10-31 15:21:02] 21    -45813.68 [    49742.8   25024.9   77971.3    5212.9   23882.2 ]
[24-10-31 15:21:02] 22    -45813.76 [    49742.8   25025.9   77971.3    5212.9   23882.2 ]
[24-10-31 15:21:03] 23    -45813.55 [    49742.8   25023.3   77971.3    5212.9   23882.2 ]
[24-10-31 15:21:03] 24    -45813.34 [    49742.8   25020.7   77971.3    5212.9   23882.2 ]
[24-10-31 15:21:04] 25     -45813.0 [    49742.8   25016.4   77971.3    5212.9   23882.2 ]
[24-10-31 15:21:04] 26    -45812.44 [    49742.8   25009.6   77971.3    5212.9   23882.2 ]
[24-10-31 15:21:04] 27    -45811.54 [    49742.8   24998.5   77971.3    5212.9   23882.2 ]
[24-10-31 15:21:05] 28    -45810.08 [    49742.8   24980.5   77971.3    5212.9   23882.2 ]
[24-10-31 15:21:05] 29    -45807.72 [    49742.8   24951.5   77971.3    5212.9   23882.2 ]
[24-10-31 15:21:06] 30    -45803.88 [    49742.8   24904.5   77971.3    5212.9   23882.2 ]
[24-10-31 15:21:06] 31    -45797.65 [    49742.8   24828.5   77971.3    5212.9   23882.2 ]
[24-10-31 15:21:07] 32     -45787.5 [    49742.8   24705.5   77971.3    5212.9   23882.2 ]
[24-10-31 15:21:07] 33     -45770.9 [    49742.8   24506.5   77971.3    5212.9   23882.2 ]
[24-10-31 15:21:08] 34    -45743.56 [    49742.8   24184.5   77971.3    5212.9   23882.2 ]
[24-10-31 15:21:08] 35    -45698.04 [    49742.8   23663.5   77971.3    5212.9   23882.2 ]
[24-10-31 15:21:08] 36    -45620.82 [    49742.8   22820.5   77971.3    5212.9   23882.2 ]
[24-10-31 15:21:09] 37    -45485.63 [    49742.8   21456.5   77971.3    5212.9   23882.2 ]
[24-10-31 15:21:09] 38    -45235.51 [    49742.8   19249.5   77971.3    5212.9   23882.2 ]
[24-10-31 15:21:10] 39    -44723.82 [    49742.8   15678.5   77971.3    5212.9   23882.2 ]
[24-10-31 15:21:10] 40    -43469.23 [    49742.8    9900.5   77971.3    5212.9   23882.2 ]
[24-10-31 15:21:11] 41   -106504.31 [    49742.8     551.5   77971.3    5212.9   23882.2 ]
[24-10-31 15:21:11] 42    -42469.09 [    49742.8    6329.5   77971.3    5212.9   23882.2 ]
[24-10-31 15:21:12] 43    -42635.29 [    49742.8    4122.5   77971.3    5212.9   23882.2 ]
[24-10-31 15:21:12] 44    -42376.05 [    49742.8    5838.2   77971.3    5212.9   23882.2 ]
[24-10-31 15:21:13] 45    -42334.12 [    49742.8    5470.1   77971.3    5212.9   23882.2 ]
[24-10-31 15:21:13] 46    -42339.28 [    49742.8    4955.4   77971.3    5212.9   23882.2 ]
[24-10-31 15:21:13] 47    -42325.61 [    49742.8    5274.6   77971.3    5212.9   23882.2 ]
[24-10-31 15:21:14] 48    -42325.61 [    49742.8    5274.6   77971.3    5212.9   23882.2 ]
[24-10-31 15:21:14] 49    -42325.65 [    49742.8    5274.6   77972.3    5212.9   23882.2 ]
[24-10-31 15:21:15] 50    -42325.55 [    49742.8    5274.6   77969.6    5212.9   23882.2 ]
[24-10-31 15:21:15] 51    -42319.06 [    49742.8    5274.6   77793.3    5212.9   23882.2 ]
[24-10-31 15:21:16] 52    -42167.25 [    49742.8    5274.6   69741.9    5212.9   23882.2 ]
[24-10-31 15:21:16] 53    -42467.35 [    49742.8    5274.6   56714.6    5212.9   23882.2 ]
[24-10-31 15:21:17] 54    -42206.86 [    49742.8    5274.6   64766.0    5212.9   23882.2 ]
[24-10-31 15:21:17] 55     -42192.6 [    49742.8    5274.6   72817.3    5212.9   23882.2 ]
[24-10-31 15:21:18] 56     -42166.8 [    49742.8    5274.6   69231.8    5212.9   23882.2 ]
[24-10-31 15:21:18] 57     -42166.8 [    49742.8    5274.6   69319.2    5212.9   23882.2 ]
[24-10-31 15:21:18] 58    -42166.82 [    49742.8    5274.6   69144.4    5212.9   23882.2 ]
[24-10-31 15:21:19] 59     -42166.8 [    49742.8    5274.6   69231.8    5212.9   23882.2 ]
[24-10-31 15:21:19] 60    -42166.66 [    49742.8    5274.6   69231.8    5213.9   23882.2 ]
[24-10-31 15:21:20] 61    -42166.45 [    49742.8    5274.6   69231.8    5215.5   23882.2 ]
[24-10-31 15:21:20] 62    -42145.68 [    49742.8    5274.6   69231.8    5391.9   23882.2 ]
[24-10-31 15:21:21] 63    -42105.25 [    49742.8    5274.6   69231.8    6021.3   23882.2 ]
[24-10-31 15:21:21] 64    -42109.89 [    49742.8    5274.6   69231.8    7039.7   23882.2 ]
[24-10-31 15:21:22] 65    -42099.41 [    49742.8    5274.6   69231.8    6410.3   23882.2 ]
[24-10-31 15:21:22] 66    -42100.97 [    49742.8    5274.6   69231.8    6650.7   23882.2 ]
[24-10-31 15:21:23] 67     -42099.4 [    49742.8    5274.6   69231.8    6435.3   23882.2 ]
[24-10-31 15:21:23] 68    -42099.42 [    49742.8    5274.6   69231.8    6447.6   23882.2 ]
[24-10-31 15:21:24] 69     -42099.4 [    49742.8    5274.6   69231.8    6423.1   23882.2 ]
[24-10-31 15:21:24] 70     -42099.4 [    49742.8    5274.6   69231.8    6423.1   23882.2 ]
[24-10-31 15:21:25] 71    -42099.32 [    49742.8    5274.6   69231.8    6423.1   23883.2 ]
[24-10-31 15:21:25] 72    -42099.18 [    49742.8    5274.6   69231.8    6423.1   23884.8 ]
[24-10-31 15:21:25] 73    -42084.78 [    49742.8    5274.6   69231.8    6423.1   24061.1 ]
[24-10-31 15:21:26] 74     -41513.1 [    49742.8    5274.6   69231.8    6423.1   34616.2 ]
[24-10-31 15:21:26] 76    -41318.09 [    49742.8    5274.6   69231.8    6423.1   41139.5 ]
[24-10-31 15:21:27] 77    -41227.98 [    49742.8    5274.6   69231.8    6423.1   45171.2 ]
[24-10-31 15:21:27] 78    -41180.52 [    49742.8    5274.6   69231.8    6423.1   47662.9 ]
[24-10-31 15:21:28] 79    -41153.78 [    49742.8    5274.6   69231.8    6423.1   49202.8 ]
[24-10-31 15:21:28] 81    -41163.78 [    49742.8    5274.6   69231.8    6423.1   48614.6 ]
[24-10-31 15:21:29] 82    -41147.73 [    49742.8    5274.6   69231.8    6423.1   49566.4 ]
[24-10-31 15:21:29] 83    -41143.51 [    49742.8    5274.6   69231.8    6423.1   49823.2 ]
[24-10-31 15:21:30] 85    -41143.51 [    49742.8    5274.6   69231.8    6423.1   49823.2 ]
[24-10-31 15:21:30] 86    -41143.52 [    49743.8    5274.6   69231.8    6423.1   49823.2 ]
[24-10-31 15:21:30] 87     -41143.5 [    49741.1    5274.6   69231.8    6423.1   49823.2 ]
[24-10-31 15:21:31] 88    -41143.48 [    49738.5    5274.6   69231.8    6423.1   49823.2 ]
[24-10-31 15:21:31] 89    -41143.44 [    49734.3    5274.6   69231.8    6423.1   49823.2 ]
[24-10-31 15:21:32] 90    -41143.39 [    49727.4    5274.6   69231.8    6423.1   49823.2 ]
[24-10-31 15:21:32] 91    -41143.29 [    49716.3    5274.6   69231.8    6423.1   49823.2 ]
[24-10-31 15:21:32] 92    -41143.15 [    49698.4    5274.6   69231.8    6423.1   49823.2 ]
[24-10-31 15:21:32] 93    -41142.91 [    49669.4    5274.6   69231.8    6423.1   49823.2 ]
[24-10-31 15:21:33] 94    -41142.52 [    49622.4    5274.6   69231.8    6423.1   49823.2 ]
[24-10-31 15:21:33] 95    -41141.89 [    49546.4    5274.6   69231.8    6423.1   49823.2 ]
[24-10-31 15:21:33] 96    -41140.86 [    49423.4    5274.6   69231.8    6423.1   49823.2 ]
[24-10-31 15:21:33] 97     -41139.2 [    49224.4    5274.6   69231.8    6423.1   49823.2 ]
[24-10-31 15:21:34] 98    -41136.48 [    48902.4    5274.6   69231.8    6423.1   49823.2 ]
[24-10-31 15:21:34] 99    -41132.03 [    48381.4    5274.6   69231.8    6423.1   49823.2 ]
[24-10-31 15:21:34] 100   -41124.69 [    47538.4    5274.6   69231.8    6423.1   49823.2 ]
[24-10-31 15:21:34] 101   -41112.41 [    46174.4    5274.6   69231.8    6423.1   49823.2 ]
[24-10-31 15:21:35] 102   -41091.42 [    43967.4    5274.6   69231.8    6423.1   49823.2 ]
[24-10-31 15:21:35] 103   -41054.28 [    40396.4    5274.6   69231.8    6423.1   49823.2 ]
[24-10-31 15:21:35] 104   -40984.58 [    34618.4    5274.6   69231.8    6423.1   49823.2 ]
[24-10-31 15:21:36] 105    -40843.6 [    25269.4    5274.6   69231.8    6423.1   49823.2 ]
[24-10-31 15:21:36] 106   -40879.74 [    10142.4    5274.6   69231.8    6423.1   49823.2 ]
[24-10-31 15:21:36] 107   -40748.94 [    19491.4    5274.6   69231.8    6423.1   49823.2 ]
[24-10-31 15:21:36] 108    -40710.9 [    15920.4    5274.6   69231.8    6423.1   49823.2 ]
[24-10-31 15:21:37] 109    -40717.7 [    13713.4    5274.6   69231.8    6423.1   49823.2 ]
[24-10-31 15:21:37] 110   -40709.46 [    15465.0    5274.6   69231.8    6423.1   49823.2 ]
[24-10-31 15:21:37] 111   -40709.19 [    15122.2    5274.6   69231.8    6423.1   49823.2 ]
[24-10-31 15:21:37] 112   -40709.73 [    14776.0    5274.6   69231.8    6423.1   49823.2 ]
[24-10-31 15:21:38] 113   -40709.19 [    15122.2    5274.6   69231.8    6423.1   49823.2 ]
[24-10-31 15:21:38] 114   -40709.25 [    15122.2    5275.6   69231.8    6423.1   49823.2 ]
[24-10-31 15:21:38] 115   -40709.09 [    15122.2    5272.9   69231.8    6423.1   49823.2 ]
[24-10-31 15:21:38] 116   -40705.12 [    15122.2    5134.9   69231.8    6423.1   49823.2 ]
[24-10-31 15:21:39] 117   -40719.63 [    15122.2    4911.5   69231.8    6423.1   49823.2 ]
[24-10-31 15:21:39] 118   -40707.38 [    15122.2    5049.5   69231.8    6423.1   49823.2 ]
[24-10-31 15:21:39] 119   -40705.57 [    15122.2    5187.6   69231.8    6423.1   49823.2 ]
[24-10-31 15:21:39] 120    -40705.1 [    15122.2    5144.3   69231.8    6423.1   49823.2 ]
[24-10-31 15:21:40] 121    -40705.1 [    15122.2    5143.0   69231.8    6423.1   49823.2 ]
[24-10-31 15:21:40] 122    -40705.1 [    15122.2    5145.6   69231.8    6423.1   49823.2 ]
[24-10-31 15:21:40] 123    -40705.1 [    15122.2    5144.3   69231.8    6423.1   49823.2 ]
[24-10-31 15:21:41] 124   -40705.11 [    15122.2    5144.3   69232.8    6423.1   49823.2 ]
[24-10-31 15:21:41] 125   -40705.08 [    15122.2    5144.3   69230.2    6423.1   49823.2 ]
[24-10-31 15:21:41] 126   -40703.16 [    15122.2    5144.3   69053.8    6423.1   49823.2 ]
[24-10-31 15:21:41] 127   -40690.93 [    15122.2    5144.3   66751.9    6423.1   49823.2 ]
