[24-11-01 19:25:52] fitting objective_H2 to data for demes ['Altai', 'Chagyrskaya', 'Denisova', 'Vindija']
[24-11-01 19:25:52] 0        pnames [        NND       TND        ND        NN        TN        NA       TCV        NC        NV      mACV       mCV       mAD ]
[24-11-01 19:25:52] 0            p0 [     5529.0  500008.2    4232.6    4182.7  274352.7    1132.7  203355.9     850.3     923.8  8.87e-05  1.33e-04  1.21e-05 ]
[24-11-01 19:25:53] 1     -146608.9 [     5529.0  500008.2    4232.6    4182.7  274352.7    1132.7  203355.9     850.3     923.8  8.87e-05  1.33e-04  1.21e-05 ]
[24-11-01 19:25:54] 2     -146608.9 [     5529.0  500008.2    4232.6    4182.7  274352.7    1132.7  203355.9     850.3     923.8  8.87e-05  1.33e-04  1.21e-05 ]
[24-11-01 19:25:56] 3    -146638.01 [     5530.0  500008.2    4232.6    4182.7  274352.7    1132.7  203355.9     850.3     923.8  8.87e-05  1.33e-04  1.21e-05 ]
[24-11-01 19:25:57] 4    -146561.81 [     5527.4  500008.2    4232.6    4182.7  274352.7    1132.7  203355.9     850.3     923.8  8.87e-05  1.33e-04  1.21e-05 ]
[24-11-01 19:25:58] 5    -141591.24 [     5351.0  500008.2    4232.6    4182.7  274352.7    1132.7  203355.9     850.3     923.8  8.87e-05  1.33e-04  1.21e-05 ]
[24-11-01 19:26:00] 6    -118282.29 [     2695.9  500008.2    4232.6    4182.7  274352.7    1132.7  203355.9     850.3     923.8  8.87e-05  1.33e-04  1.21e-05 ]
[24-11-01 19:26:01] 8    -142055.61 [     1054.9  500008.2    4232.6    4182.7  274352.7    1132.7  203355.9     850.3     923.8  8.87e-05  1.33e-04  1.21e-05 ]
[24-11-01 19:26:03] 9    -114375.31 [     3710.0  500008.2    4232.6    4182.7  274352.7    1132.7  203355.9     850.3     923.8  8.87e-05  1.33e-04  1.21e-05 ]
[24-11-01 19:26:04] 10   -114268.61 [     3683.8  500008.2    4232.6    4182.7  274352.7    1132.7  203355.9     850.3     923.8  8.87e-05  1.33e-04  1.21e-05 ]
[24-11-01 19:26:05] 11   -113817.45 [     3443.0  500008.2    4232.6    4182.7  274352.7    1132.7  203355.9     850.3     923.8  8.87e-05  1.33e-04  1.21e-05 ]
[24-11-01 19:26:07] 12   -113818.72 [     3463.9  500008.2    4232.6    4182.7  274352.7    1132.7  203355.9     850.3     923.8  8.87e-05  1.33e-04  1.21e-05 ]
[24-11-01 19:26:08] 13   -113823.32 [     3422.2  500008.2    4232.6    4182.7  274352.7    1132.7  203355.9     850.3     923.8  8.87e-05  1.33e-04  1.21e-05 ]
[24-11-01 19:26:10] 14   -113817.45 [     3443.0  500008.2    4232.6    4182.7  274352.7    1132.7  203355.9     850.3     923.8  8.87e-05  1.33e-04  1.21e-05 ]
[24-11-01 19:26:11] 15   -113817.22 [     3443.0  500009.2    4232.6    4182.7  274352.7    1132.7  203355.9     850.3     923.8  8.87e-05  1.33e-04  1.21e-05 ]
[24-11-01 19:26:12] 16   -113816.86 [     3443.0  500010.8    4232.6    4182.7  274352.7    1132.7  203355.9     850.3     923.8  8.87e-05  1.33e-04  1.21e-05 ]
[24-11-01 19:26:14] 17   -113816.28 [     3443.0  500013.4    4232.6    4182.7  274352.7    1132.7  203355.9     850.3     923.8  8.87e-05  1.33e-04  1.21e-05 ]
[24-11-01 19:26:15] 18   -113815.34 [     3443.0  500017.7    4232.6    4182.7  274352.7    1132.7  203355.9     850.3     923.8  8.87e-05  1.33e-04  1.21e-05 ]
[24-11-01 19:26:16] 19   -113813.81 [     3443.0  500024.5    4232.6    4182.7  274352.7    1132.7  203355.9     850.3     923.8  8.87e-05  1.33e-04  1.21e-05 ]
[24-11-01 19:26:18] 20   -113811.34 [     3443.0  500035.6    4232.6    4182.7  274352.7    1132.7  203355.9     850.3     923.8  8.87e-05  1.33e-04  1.21e-05 ]
[24-11-01 19:26:19] 21   -113807.34 [     3443.0  500053.6    4232.6    4182.7  274352.7    1132.7  203355.9     850.3     923.8  8.87e-05  1.33e-04  1.21e-05 ]
[24-11-01 19:26:21] 22   -113800.87 [     3443.0  500082.6    4232.6    4182.7  274352.7    1132.7  203355.9     850.3     923.8  8.87e-05  1.33e-04  1.21e-05 ]
[24-11-01 19:26:22] 23    -113790.4 [     3443.0  500129.6    4232.6    4182.7  274352.7    1132.7  203355.9     850.3     923.8  8.87e-05  1.33e-04  1.21e-05 ]
[24-11-01 19:26:23] 24   -113773.46 [     3443.0  500205.6    4232.6    4182.7  274352.7    1132.7  203355.9     850.3     923.8  8.87e-05  1.33e-04  1.21e-05 ]
[24-11-01 19:26:25] 25   -113746.06 [     3443.0  500328.6    4232.6    4182.7  274352.7    1132.7  203355.9     850.3     923.8  8.87e-05  1.33e-04  1.21e-05 ]
[24-11-01 19:26:26] 26   -113701.71 [     3443.0  500527.6    4232.6    4182.7  274352.7    1132.7  203355.9     850.3     923.8  8.87e-05  1.33e-04  1.21e-05 ]
[24-11-01 19:26:28] 27   -113629.94 [     3443.0  500849.6    4232.6    4182.7  274352.7    1132.7  203355.9     850.3     923.8  8.87e-05  1.33e-04  1.21e-05 ]
[24-11-01 19:26:29] 28    -113513.8 [     3443.0  501370.6    4232.6    4182.7  274352.7    1132.7  203355.9     850.3     923.8  8.87e-05  1.33e-04  1.21e-05 ]
[24-11-01 19:26:31] 29   -113325.83 [     3443.0  502213.6    4232.6    4182.7  274352.7    1132.7  203355.9     850.3     923.8  8.87e-05  1.33e-04  1.21e-05 ]
[24-11-01 19:26:32] 30   -113021.58 [     3443.0  503577.6    4232.6    4182.7  274352.7    1132.7  203355.9     850.3     923.8  8.87e-05  1.33e-04  1.21e-05 ]
[24-11-01 19:26:33] 31   -112529.01 [     3443.0  505784.6    4232.6    4182.7  274352.7    1132.7  203355.9     850.3     923.8  8.87e-05  1.33e-04  1.21e-05 ]
[24-11-01 19:26:35] 32   -111731.48 [     3443.0  509355.6    4232.6    4182.7  274352.7    1132.7  203355.9     850.3     923.8  8.87e-05  1.33e-04  1.21e-05 ]
[24-11-01 19:26:36] 33   -110440.26 [     3443.0  515133.6    4232.6    4182.7  274352.7    1132.7  203355.9     850.3     923.8  8.87e-05  1.33e-04  1.21e-05 ]
[24-11-01 19:26:38] 34   -108352.13 [     3443.0  524482.6    4232.6    4182.7  274352.7    1132.7  203355.9     850.3     923.8  8.87e-05  1.33e-04  1.21e-05 ]
[24-11-01 19:26:39] 37    -84192.65 [     3443.0  673158.7    4232.6    4182.7  274352.7    1132.7  203355.9     850.3     923.8  8.87e-05  1.33e-04  1.21e-05 ]
[24-11-01 19:26:40] 38    -92723.86 [     3443.0  598821.4    4232.6    4182.7  274352.7    1132.7  203355.9     850.3     923.8  8.87e-05  1.33e-04  1.21e-05 ]
