[24-11-01 12:12:27] fitting objective_H2 to data for demes ['KhomaniSan', 'Yoruba']
[24-11-01 12:12:27] 0        pnames [        NA1       TA1        NK        NY ]
[24-11-01 12:12:27] 0            p0 [    29233.0  123942.4   11328.7   19560.1 ]
[24-11-01 12:12:28] 1     -12079.64 [    29233.0  123942.4   11328.7   19560.1 ]
[24-11-01 12:12:28] 2     -12079.64 [    29233.0  123942.4   11328.7   19560.1 ]
[24-11-01 12:12:28] 3     -12078.93 [    29234.0  123942.4   11328.7   19560.1 ]
[24-11-01 12:12:28] 4     -12077.77 [    29235.6  123942.4   11328.7   19560.1 ]
[24-11-01 12:12:28] 5     -11953.19 [    29412.0  123942.4   11328.7   19560.1 ]
[24-11-01 12:12:28] 6      -6263.13 [    41887.7  123942.4   11328.7   19560.1 ]
[24-11-01 12:12:29] 8      -4531.89 [    49598.1  123942.4   11328.7   19560.1 ]
[24-11-01 12:12:29] 10     -5292.31 [    45742.9  123942.4   11328.7   19560.1 ]
[24-11-01 12:12:29] 12     -4801.15 [    48125.5  123942.4   11328.7   19560.1 ]
[24-11-01 12:12:29] 14     -4631.89 [    49035.6  123942.4   11328.7   19560.1 ]
[24-11-01 12:12:29] 15     -4485.85 [    49863.6  123942.4   11328.7   19560.1 ]
[24-11-01 12:12:29] 17     -4485.85 [    49863.6  123942.4   11328.7   19560.1 ]
[24-11-01 12:12:30] 18     -4485.87 [    49863.6  123943.4   11328.7   19560.1 ]
[24-11-01 12:12:30] 19     -4485.82 [    49863.6  123940.8   11328.7   19560.1 ]
[24-11-01 12:12:30] 20     -4482.65 [    49863.6  123764.5   11328.7   19560.1 ]
[24-11-01 12:12:30] 21     -4229.41 [    49863.6  104540.6   11328.7   19560.1 ]
[24-11-01 12:12:30] 22     -4164.93 [    49863.6   87456.5   11328.7   19560.1 ]
[24-11-01 12:12:30] 23      -4407.4 [    49863.6   59813.8   11328.7   19560.1 ]
[24-11-01 12:12:31] 24     -4205.26 [    49863.6   76897.9   11328.7   19560.1 ]
[24-11-01 12:12:31] 25     -4171.03 [    49863.6   93982.0   11328.7   19560.1 ]
[24-11-01 12:12:31] 26     -4164.26 [    49863.6   89040.1   11328.7   19560.1 ]
[24-11-01 12:12:31] 27     -4164.29 [    49863.6   88691.1   11328.7   19560.1 ]
[24-11-01 12:12:31] 28      -4164.3 [    49863.6   89389.1   11328.7   19560.1 ]
[24-11-01 12:12:32] 29     -4164.26 [    49863.6   89040.1   11328.7   19560.1 ]
[24-11-01 12:12:32] 30     -4163.91 [    49863.6   89040.1   11329.7   19560.1 ]
[24-11-01 12:12:32] 31     -4163.33 [    49863.6   89040.1   11331.3   19560.1 ]
[24-11-01 12:12:32] 32     -4102.27 [    49863.6   89040.1   11507.7   19560.1 ]
[24-11-01 12:12:32] 33     -3253.77 [    49863.6   89040.1   15302.0   19560.1 ]
[24-11-01 12:12:32] 34     -2731.51 [    49863.6   89040.1   21441.3   19560.1 ]
[24-11-01 12:12:33] 35     -2732.49 [    49863.6   89040.1   21421.0   19560.1 ]
[24-11-01 12:12:33] 36     -2483.97 [    49863.6   89040.1   31374.9   19560.1 ]
[24-11-01 12:12:33] 37     -2505.09 [    49863.6   89040.1   29737.8   19560.1 ]
[24-11-01 12:12:33] 38     -2406.74 [    49863.6   89040.1   47447.9   19560.1 ]
[24-11-01 12:12:33] 39     -2416.06 [    49863.6   89040.1   42517.2   19560.1 ]
[24-11-01 12:12:34] 40     -2409.37 [    49863.6   89040.1   73454.5   19560.1 ]
[24-11-01 12:12:34] 41     -2402.09 [    49863.6   89040.1   57381.5   19560.1 ]
[24-11-01 12:12:34] 42     -2403.75 [    49863.6   89040.1   63520.8   19560.1 ]
[24-11-01 12:12:34] 43     -2402.13 [    49863.6   89040.1   57842.0   19560.1 ]
[24-11-01 12:12:34] 44     -2402.05 [    49863.6   89040.1   56009.2   19560.1 ]
[24-11-01 12:12:34] 45     -2402.68 [    49863.6   89040.1   52739.1   19560.1 ]
[24-11-01 12:12:35] 46     -2402.04 [    49863.6   89040.1   56456.0   19560.1 ]
[24-11-01 12:12:35] 47     -2402.06 [    49863.6   89040.1   56907.3   19560.1 ]
[24-11-01 12:12:35] 48     -2402.04 [    49863.6   89040.1   56456.0   19560.1 ]
[24-11-01 12:12:35] 49     -2402.08 [    49863.6   89040.1   56456.0   19561.1 ]
[24-11-01 12:12:35] 50     -2401.99 [    49863.6   89040.1   56456.0   19558.5 ]
[24-11-01 12:12:35] 51     -2396.08 [    49863.6   89040.1   56456.0   19382.1 ]
[24-11-01 12:12:36] 52     -2370.53 [    49863.6   89040.1   56456.0   16370.7 ]
[24-11-01 12:12:36] 53     -3136.16 [    49863.6   89040.1   56456.0   11498.1 ]
[24-11-01 12:12:36] 54     -2479.39 [    49863.6   89040.1   56456.0   14509.5 ]
[24-11-01 12:12:36] 55      -2359.6 [    49863.6   89040.1   56456.0   17520.9 ]
[24-11-01 12:12:36] 56     -2359.36 [    49863.6   89040.1   56456.0   17237.7 ]
[24-11-01 12:12:37] 57     -2359.25 [    49863.6   89040.1   56456.0   17343.3 ]
[24-11-01 12:12:37] 58     -2359.25 [    49863.6   89040.1   56456.0   17321.2 ]
[24-11-01 12:12:37] 59     -2359.26 [    49863.6   89040.1   56456.0   17365.5 ]
[24-11-01 12:12:37] 61     -2359.25 [    49863.6   89040.1   56456.0   17343.3 ]
[24-11-01 12:12:37] 62     -2359.12 [    49864.6   89040.1   56456.0   17343.3 ]
[24-11-01 12:12:37] 63      -2358.9 [    49866.3   89040.1   56456.0   17343.3 ]
[24-11-01 12:12:38] 65     -2349.92 [    49933.6   89040.1   56456.0   17343.3 ]
[24-11-01 12:12:38] 66     -2344.39 [    49975.3   89040.1   56456.0   17343.3 ]
[24-11-01 12:12:38] 68      -2346.5 [    49959.4   89040.1   56456.0   17343.3 ]
[24-11-01 12:12:38] 69     -2343.09 [    49985.1   89040.1   56456.0   17343.3 ]
[24-11-01 12:12:38] 70     -2342.28 [    49991.2   89040.1   56456.0   17343.3 ]
[24-11-01 12:12:38] 71     -2341.78 [    49994.9   89040.1   56456.0   17343.3 ]
[24-11-01 12:12:39] 72     -2341.48 [    49997.2   89040.1   56456.0   17343.3 ]
[24-11-01 12:12:39] 73     -2341.29 [    49998.7   89040.1   56456.0   17343.3 ]
[24-11-01 12:12:39] 74     -2341.29 [    49998.7   89040.1   56456.0   17343.3 ]
[24-11-01 12:12:39] 75     -2341.27 [    49998.7   89041.1   56456.0   17343.3 ]
[24-11-01 12:12:39] 76     -2341.25 [    49998.7   89042.7   56456.0   17343.3 ]
[24-11-01 12:12:40] 77     -2339.11 [    49998.7   89219.1   56456.0   17343.3 ]
[24-11-01 12:12:40] 78     -2237.84 [    49998.7  105676.4   56456.0   17343.3 ]
[24-11-01 12:12:40] 79     -2469.17 [    49998.7  132304.7   56456.0   17343.3 ]
[24-11-01 12:12:40] 80     -2270.25 [    49998.7  115847.5   56456.0   17343.3 ]
[24-11-01 12:12:40] 81     -2253.69 [    49998.7   99390.2   56456.0   17343.3 ]
[24-11-01 12:12:40] 82     -2237.76 [    49998.7  106168.3   56456.0   17343.3 ]
[24-11-01 12:12:41] 83     -2237.77 [    49998.7  105997.0   56456.0   17343.3 ]
[24-11-01 12:12:41] 84     -2237.78 [    49998.7  106339.6   56456.0   17343.3 ]
[24-11-01 12:12:41] 85     -2237.76 [    49998.7  106168.3   56456.0   17343.3 ]
[24-11-01 12:12:41] 86     -2237.77 [    49998.7  106168.3   56457.0   17343.3 ]
[24-11-01 12:12:41] 87     -2237.76 [    49998.7  106168.3   56454.4   17343.3 ]
[24-11-01 12:12:41] 88     -2237.75 [    49998.7  106168.3   56451.8   17343.3 ]
[24-11-01 12:12:42] 89     -2237.73 [    49998.7  106168.3   56447.5   17343.3 ]
[24-11-01 12:12:42] 90     -2237.71 [    49998.7  106168.3   56440.7   17343.3 ]
[24-11-01 12:12:42] 91     -2237.67 [    49998.7  106168.3   56429.6   17343.3 ]
[24-11-01 12:12:42] 92     -2237.61 [    49998.7  106168.3   56411.6   17343.3 ]
[24-11-01 12:12:42] 93      -2237.5 [    49998.7  106168.3   56382.6   17343.3 ]
[24-11-01 12:12:43] 94     -2237.33 [    49998.7  106168.3   56335.6   17343.3 ]
[24-11-01 12:12:43] 95     -2237.06 [    49998.7  106168.3   56259.6   17343.3 ]
[24-11-01 12:12:43] 96     -2236.62 [    49998.7  106168.3   56136.6   17343.3 ]
[24-11-01 12:12:43] 97      -2235.9 [    49998.7  106168.3   55937.6   17343.3 ]
[24-11-01 12:12:43] 98     -2234.74 [    49998.7  106168.3   55615.6   17343.3 ]
[24-11-01 12:12:43] 99     -2432.87 [    49998.7  106168.3   20518.0   17343.3 ]
[24-11-01 12:12:44] 100    -2191.38 [    49998.7  106168.3   42209.5   17343.3 ]
[24-11-01 12:12:44] 101     -2187.0 [    49998.7  106168.3   33924.1   17343.3 ]
[24-11-01 12:12:44] 102    -2184.31 [    49998.7  106168.3   35950.4   17343.3 ]
[24-11-01 12:12:44] 103    -2184.17 [    49998.7  106168.3   37177.0   17343.3 ]
[24-11-01 12:12:44] 104    -2184.11 [    49998.7  106168.3   36713.4   17343.3 ]
[24-11-01 12:12:45] 105    -2184.12 [    49998.7  106168.3   36910.8   17343.3 ]
[24-11-01 12:12:45] 106    -2184.12 [    49998.7  106168.3   36515.9   17343.3 ]
[24-11-01 12:12:45] 107    -2184.11 [    49998.7  106168.3   36713.4   17343.3 ]
[24-11-01 12:12:45] 108    -2184.06 [    49998.7  106168.3   36713.4   17344.3 ]
[24-11-01 12:12:45] 109    -2183.98 [    49998.7  106168.3   36713.4   17345.9 ]
[24-11-01 12:12:45] 110    -2175.68 [    49998.7  106168.3   36713.4   17522.3 ]
[24-11-01 12:12:46] 111    -2143.33 [    49998.7  106168.3   36713.4   18805.4 ]
[24-11-01 12:12:46] 112    -2166.57 [    49998.7  106168.3   36713.4   20881.5 ]
[24-11-01 12:12:46] 113    -2143.27 [    49998.7  106168.3   36713.4   19598.4 ]
[24-11-01 12:12:46] 114    -2149.16 [    49998.7  106168.3   36713.4   20088.5 ]
[24-11-01 12:12:46] 115    -2141.69 [    49998.7  106168.3   36713.4   19205.8 ]
[24-11-01 12:12:46] 116    -2141.69 [    49998.7  106168.3   36713.4   19187.2 ]
[24-11-01 12:12:47] 117    -2141.69 [    49998.7  106168.3   36713.4   19224.4 ]
[24-11-01 12:12:47] 119    -2141.69 [    49998.7  106168.3   36713.4   19205.8 ]
[24-11-01 12:12:47] 120    -2141.55 [    49999.7  106168.3   36713.4   19205.8 ]
[24-11-01 12:12:47] 123     -2141.6 [    49999.3  106168.3   36713.4   19205.8 ]
[24-11-01 12:12:47] 124    -2141.58 [    49999.5  106168.3   36713.4   19205.8 ]
[24-11-01 12:12:48] 125    -2141.52 [    49999.9  106168.3   36713.4   19205.8 ]
