[24-11-01 12:14:10] fitting objective_H2 to data for demes ['KhomaniSan', 'Yoruba']
[24-11-01 12:14:10] 0        pnames [        NA1       TA1        NK        NY ]
[24-11-01 12:14:10] 0            p0 [    33573.9  123309.3   20758.9   28653.5 ]
[24-11-01 12:14:10] 1      -7459.84 [    33573.9  123309.3   20758.9   28653.5 ]
[24-11-01 12:14:10] 2      -7459.84 [    33573.9  123309.3   20758.9   28653.5 ]
[24-11-01 12:14:10] 3      -7459.36 [    33574.9  123309.3   20758.9   28653.5 ]
[24-11-01 12:14:10] 4      -7458.58 [    33576.5  123309.3   20758.9   28653.5 ]
[24-11-01 12:14:10] 5      -7374.41 [    33752.9  123309.3   20758.9   28653.5 ]
[24-11-01 12:14:11] 6      -3572.93 [    46178.8  123309.3   20758.9   28653.5 ]
[24-11-01 12:14:11] 9      -4631.44 [    41432.5  123309.3   20758.9   28653.5 ]
[24-11-01 12:14:11] 10     -4056.97 [    43805.7  123309.3   20758.9   28653.5 ]
[24-11-01 12:14:11] 11     -3076.98 [    49112.2  123309.3   20758.9   28653.5 ]
[24-11-01 12:14:11] 13     -3254.44 [    47991.7  123309.3   20758.9   28653.5 ]
[24-11-01 12:14:12] 14     -2974.06 [    49804.7  123309.3   20758.9   28653.5 ]
[24-11-01 12:14:12] 16     -3012.79 [    49540.2  123309.3   20758.9   28653.5 ]
[24-11-01 12:14:12] 17     -2950.48 [    49968.1  123309.3   20758.9   28653.5 ]
[24-11-01 12:14:12] 18     -2950.48 [    49968.1  123309.3   20758.9   28653.5 ]
[24-11-01 12:14:12] 19     -2950.47 [    49968.1  123310.3   20758.9   28653.5 ]
[24-11-01 12:14:12] 20     -2950.45 [    49968.1  123312.0   20758.9   28653.5 ]
[24-11-01 12:14:13] 21     -2948.13 [    49968.1  123488.3   20758.9   28653.5 ]
[24-11-01 12:14:13] 22     -2741.93 [    49968.1  142712.2   20758.9   28653.5 ]
[24-11-01 12:14:13] 23     -2594.33 [    49968.1  176612.6   20758.9   28653.5 ]
[24-11-01 12:14:13] 24     -2905.55 [    49968.1  231464.6   20758.9   28653.5 ]
[24-11-01 12:14:13] 25     -2635.51 [    49968.1  197564.2   20758.9   28653.5 ]
[24-11-01 12:14:13] 26     -2618.86 [    49968.1  163663.8   20758.9   28653.5 ]
[24-11-01 12:14:14] 27     -2593.98 [    49968.1  178456.7   20758.9   28653.5 ]
[24-11-01 12:14:14] 28      -2594.0 [    49968.1  177905.3   20758.9   28653.5 ]
[24-11-01 12:14:14] 29     -2594.02 [    49968.1  179008.2   20758.9   28653.5 ]
[24-11-01 12:14:14] 30     -2593.98 [    49968.1  178456.7   20758.9   28653.5 ]
[24-11-01 12:14:14] 31      -2593.8 [    49968.1  178456.7   20759.9   28653.5 ]
[24-11-01 12:14:14] 32     -2593.52 [    49968.1  178456.7   20761.6   28653.5 ]
[24-11-01 12:14:15] 33     -2562.99 [    49968.1  178456.7   20937.9   28653.5 ]
[24-11-01 12:14:15] 34     -1890.02 [    49968.1  178456.7   27024.3   28653.5 ]
[24-11-01 12:14:15] 35     -1533.09 [    49968.1  178456.7   36872.2   28653.5 ]
[24-11-01 12:14:15] 36     -1551.27 [    49968.1  178456.7   35833.3   28653.5 ]
[24-11-01 12:14:15] 37     -1459.47 [    49968.1  178456.7   52806.6   28653.5 ]
[24-11-01 12:14:16] 38     -1458.66 [    49968.1  178456.7   46723.0   28653.5 ]
[24-11-01 12:14:16] 39     -1471.59 [    49968.1  178456.7   42960.3   28653.5 ]
[24-11-01 12:14:16] 40     -1456.51 [    49968.1  178456.7   49046.7   28653.5 ]
[24-11-01 12:14:16] 41     -1456.58 [    49968.1  178456.7   48763.8   28653.5 ]
[24-11-01 12:14:16] 42     -1456.48 [    49968.1  178456.7   49329.6   28653.5 ]
[24-11-01 12:14:16] 43     -1456.94 [    49968.1  178456.7   50657.7   28653.5 ]
[24-11-01 12:14:17] 44      -1456.5 [    49968.1  178456.7   49615.3   28653.5 ]
[24-11-01 12:14:17] 45     -1456.48 [    49968.1  178456.7   49329.6   28653.5 ]
[24-11-01 12:14:17] 46     -1456.45 [    49968.1  178456.7   49329.6   28654.5 ]
[24-11-01 12:14:17] 47     -1456.41 [    49968.1  178456.7   49329.6   28656.1 ]
[24-11-01 12:14:17] 48     -1452.07 [    49968.1  178456.7   49329.6   28832.5 ]
[24-11-01 12:14:17] 49     -1429.43 [    49968.1  178456.7   49329.6   30566.3 ]
[24-11-01 12:14:18] 50      -1451.7 [    49968.1  178456.7   49329.6   33371.8 ]
[24-11-01 12:14:18] 51     -1430.72 [    49968.1  178456.7   49329.6   31637.9 ]
[24-11-01 12:14:18] 52      -1434.1 [    49968.1  178456.7   49329.6   29904.0 ]
[24-11-01 12:14:18] 53     -1428.71 [    49968.1  178456.7   49329.6   30976.0 ]
[24-11-01 12:14:18] 54     -1428.71 [    49968.1  178456.7   49329.6   30952.7 ]
[24-11-01 12:14:19] 55     -1428.72 [    49968.1  178456.7   49329.6   30929.7 ]
[24-11-01 12:14:19] 57     -1428.71 [    49968.1  178456.7   49329.6   30952.7 ]
[24-11-01 12:14:19] 58     -1428.61 [    49969.1  178456.7   49329.6   30952.7 ]
[24-11-01 12:14:19] 59     -1428.46 [    49970.8  178456.7   49329.6   30952.7 ]
[24-11-01 12:14:19] 62     -1425.95 [    49996.5  178456.7   49329.6   30952.7 ]
[24-11-01 12:14:19] 63      -1427.2 [    49983.6  178456.7   49329.6   30952.7 ]
[24-11-01 12:14:20] 66     -1426.43 [    49991.6  178456.7   49329.6   30952.7 ]
[24-11-01 12:14:20] 67     -1425.72 [    49998.8  178456.7   49329.6   30952.7 ]
[24-11-01 12:14:20] 69     -1425.81 [    49997.9  178456.7   49329.6   30952.7 ]
[24-11-01 12:14:20] 70     -1425.67 [    49999.4  178456.7   49329.6   30952.7 ]
[24-11-01 12:14:20] 71     -1425.63 [    49999.7  178456.7   49329.6   30952.7 ]
[24-11-01 12:14:21] 72     -1425.63 [    49999.7  178456.7   49329.6   30952.7 ]
[24-11-01 12:14:21] 73     -1425.63 [    49999.7  178457.7   49329.6   30952.7 ]
[24-11-01 12:14:21] 74     -1425.61 [    49999.7  178459.4   49329.6   30952.7 ]
[24-11-01 12:14:21] 75     -1424.18 [    49999.7  178635.7   49329.6   30952.7 ]
[24-11-01 12:14:21] 76     -1307.93 [    49999.7  197859.6   49329.6   30952.7 ]
[24-11-01 12:14:21] 77     -1269.57 [    49999.7  216449.8   49329.6   30952.7 ]
[24-11-01 12:14:22] 78     -1356.72 [    49999.7  246529.3   49329.6   30952.7 ]
[24-11-01 12:14:22] 79     -1281.41 [    49999.7  227939.1   49329.6   30952.7 ]
[24-11-01 12:14:22] 80     -1275.75 [    49999.7  209348.9   49329.6   30952.7 ]
[24-11-01 12:14:22] 81     -1269.52 [    49999.7  217156.4   49329.6   30952.7 ]
[24-11-01 12:14:22] 82     -1269.54 [    49999.7  217543.4   49329.6   30952.7 ]
[24-11-01 12:14:22] 83     -1269.52 [    49999.7  217156.4   49329.6   30952.7 ]
[24-11-01 12:14:23] 84     -1269.52 [    49999.7  217156.4   49330.6   30952.7 ]
[24-11-01 12:14:23] 85     -1269.52 [    49999.7  217156.4   49327.9   30952.7 ]
[24-11-01 12:14:23] 86     -1269.33 [    49999.7  217156.4   49151.6   30952.7 ]
[24-11-01 12:14:23] 87     -1268.72 [    49999.7  217156.4   47870.9   30952.7 ]
[24-11-01 12:14:23] 88      -1271.1 [    49999.7  217156.4   45798.7   30952.7 ]
[24-11-01 12:14:24] 89      -1269.1 [    49999.7  217156.4   47079.4   30952.7 ]
[24-11-01 12:14:24] 90     -1268.78 [    49999.7  217156.4   48360.1   30952.7 ]
[24-11-01 12:14:24] 91     -1268.71 [    49999.7  217156.4   47979.5   30952.7 ]
[24-11-01 12:14:24] 92     -1268.71 [    49999.7  217156.4   47966.0   30952.7 ]
[24-11-01 12:14:24] 93     -1268.71 [    49999.7  217156.4   47993.0   30952.7 ]
[24-11-01 12:14:24] 94     -1268.71 [    49999.7  217156.4   47979.5   30952.7 ]
[24-11-01 12:14:25] 95     -1268.66 [    49999.7  217156.4   47979.5   30953.7 ]
[24-11-01 12:14:25] 96     -1268.57 [    49999.7  217156.4   47979.5   30955.3 ]
[24-11-01 12:14:25] 97     -1259.12 [    49999.7  217156.4   47979.5   31131.7 ]
[24-11-01 12:14:25] 98     -1159.23 [    49999.7  217156.4   47979.5   34414.2 ]
[24-11-01 12:14:25] 99      -1198.6 [    49999.7  217156.4   47979.5   39725.3 ]
[24-11-01 12:14:25] 100    -1152.37 [    49999.7  217156.4   47979.5   36442.8 ]
[24-11-01 12:14:26] 101    -1163.02 [    49999.7  217156.4   47979.5   37696.6 ]
[24-11-01 12:14:26] 102    -1151.02 [    49999.7  217156.4   47979.5   35895.9 ]
[24-11-01 12:14:26] 103    -1151.01 [    49999.7  217156.4   47979.5   35846.5 ]
[24-11-01 12:14:26] 104    -1151.01 [    49999.7  217156.4   47979.5   35797.6 ]
[24-11-01 12:14:26] 106    -1151.01 [    49999.7  217156.4   47979.5   35846.5 ]
[24-11-01 12:14:27] 108    -1151.14 [    49998.1  217156.4   47979.5   35846.5 ]
[24-11-01 12:14:27] 109    -1151.06 [    49999.1  217156.4   47979.5   35846.5 ]
[24-11-01 12:14:27] 111    -1151.03 [    49999.4  217156.4   47979.5   35846.5 ]
[24-11-01 12:14:27] 112     -1151.0 [    49999.8  217156.4   47979.5   35846.5 ]
[24-11-01 12:14:27] 113    -1150.99 [    49999.9  217156.4   47979.5   35846.5 ]
[24-11-01 12:14:27] 114    -1150.98 [    50000.0  217156.4   47979.5   35846.5 ]
[24-11-01 12:14:28] 116    -1150.99 [    50000.0  217156.4   47979.5   35846.5 ]
[24-11-01 12:14:28] 118    -1150.98 [    50000.0  217156.4   47979.5   35846.5 ]
[24-11-01 12:14:28] 119    -1150.98 [    50000.0  217156.4   47979.5   35846.5 ]
[24-11-01 12:14:28] 120    -1150.98 [    50000.0  217156.4   47979.5   35846.5 ]
[24-11-01 12:14:28] 121    -1150.98 [    50000.0  217156.4   47979.5   35846.5 ]
[24-11-01 12:14:29] 122    -1150.98 [    50000.0  217157.4   47979.5   35846.5 ]
[24-11-01 12:14:29] 123    -1150.97 [    50000.0  217159.0   47979.5   35846.5 ]
[24-11-01 12:14:29] 124    -1149.85 [    50000.0  217335.4   47979.5   35846.5 ]
[24-11-01 12:14:29] 125    -1057.44 [    50000.0  236559.3   47979.5   35846.5 ]
[24-11-01 12:14:29] 127    -1036.38 [    50000.0  244432.9   47979.5   35846.5 ]
[24-11-01 12:14:29] 128    -1028.19 [    50000.0  249299.1   47979.5   35846.5 ]
[24-11-01 12:14:30] 130    -1030.89 [    50000.0  247440.4   47979.5   35846.5 ]
[24-11-01 12:14:30] 132    -1029.16 [    50000.0  248589.1   47979.5   35846.5 ]
[24-11-01 12:14:30] 133    -1027.63 [    50000.0  249737.9   47979.5   35846.5 ]
[24-11-01 12:14:30] 135    -1027.63 [    50000.0  249737.9   47979.5   35846.5 ]
[24-11-01 12:14:30] 136    -1027.63 [    50000.0  249737.9   47980.5   35846.5 ]
[24-11-01 12:14:31] 137    -1027.62 [    50000.0  249737.9   47982.2   35846.5 ]
[24-11-01 12:14:31] 138    -1026.78 [    50000.0  249737.9   48158.5   35846.5 ]
[24-11-01 12:14:31] 139    -1018.12 [    50000.0  249737.9   51496.7   35846.5 ]
[24-11-01 12:14:31] 140     -1025.5 [    50000.0  249737.9   56897.9   35846.5 ]
[24-11-01 12:14:31] 141    -1018.39 [    50000.0  249737.9   53559.7   35846.5 ]
[24-11-01 12:14:31] 142    -1019.94 [    50000.0  249737.9   50221.6   35846.5 ]
[24-11-01 12:14:32] 143    -1017.78 [    50000.0  249737.9   52387.2   35846.5 ]
[24-11-01 12:14:32] 144    -1017.78 [    50000.0  249737.9   52343.1   35846.5 ]
[24-11-01 12:14:32] 145    -1017.78 [    50000.0  249737.9   52299.5   35846.5 ]
[24-11-01 12:14:32] 146    -1017.78 [    50000.0  249737.9   52343.1   35846.5 ]
[24-11-01 12:14:32] 147    -1017.74 [    50000.0  249737.9   52343.1   35847.5 ]
[24-11-01 12:14:32] 148    -1017.68 [    50000.0  249737.9   52343.1   35849.1 ]
[24-11-01 12:14:33] 149    -1010.67 [    50000.0  249737.9   52343.1   36025.5 ]
[24-11-01 12:14:33] 150     -936.91 [    50000.0  249737.9   52343.1   39342.9 ]
[24-11-01 12:14:33] 151     -977.76 [    50000.0  249737.9   52343.1   44710.5 ]
[24-11-01 12:14:33] 152     -934.46 [    50000.0  249737.9   52343.1   41393.1 ]
[24-11-01 12:14:33] 153      -945.1 [    50000.0  249737.9   52343.1   42660.2 ]
[24-11-01 12:14:34] 154     -932.25 [    50000.0  249737.9   52343.1   40574.2 ]
[24-11-01 12:14:34] 155     -932.24 [    50000.0  249737.9   52343.1   40526.9 ]
[24-11-01 12:14:34] 156     -932.25 [    50000.0  249737.9   52343.1   40480.1 ]
[24-11-01 12:14:34] 158     -932.24 [    50000.0  249737.9   52343.1   40526.9 ]
[24-11-01 12:14:34] 160     -932.35 [    49998.4  249737.9   52343.1   40526.9 ]
[24-11-01 12:14:34] 161     -932.28 [    49999.4  249737.9   52343.1   40526.9 ]
[24-11-01 12:14:35] 163     -932.26 [    49999.7  249737.9   52343.1   40526.9 ]
[24-11-01 12:14:35] 165     -932.25 [    49999.9  249737.9   52343.1   40526.9 ]
[24-11-01 12:14:35] 167     -932.25 [    50000.0  249737.9   52343.1   40526.9 ]
[24-11-01 12:14:35] 169     -932.24 [    50000.0  249737.9   52343.1   40526.9 ]
[24-11-01 12:14:35] 171     -932.24 [    50000.0  249737.9   52343.1   40526.9 ]
[24-11-01 12:14:36] 172     -932.24 [    50000.0  249737.9   52343.1   40526.9 ]
[24-11-01 12:14:36] 174     -932.24 [    50000.0  249737.9   52343.1   40526.9 ]
[24-11-01 12:14:36] 175     -932.24 [    50000.0  249737.9   52343.1   40526.9 ]
[24-11-01 12:14:36] 177     -932.24 [    50000.0  249737.9   52343.1   40526.9 ]
[24-11-01 12:14:36] 178     -932.24 [    50000.0  249737.9   52343.1   40526.9 ]
[24-11-01 12:14:36] 180     -932.24 [    50000.0  249737.9   52343.1   40526.9 ]
[24-11-01 12:14:37] 181     -932.24 [    50000.0  249737.9   52343.1   40526.9 ]
[24-11-01 12:14:37] 182     -932.24 [    50000.0  249737.9   52343.1   40526.9 ]
[24-11-01 12:14:37] 183     -932.24 [    50000.0  249738.9   52343.1   40526.9 ]
[24-11-01 12:14:37] 184     -932.23 [    50000.0  249740.5   52343.1   40526.9 ]
