[24-11-05 13:09:42] fitting objective_H2 to data for demes ['Altai', 'Denisova', 'Yoruba']
[24-11-05 13:09:42] 0        pnames [         TA       NND       TND        NA        ND       NY0       NY1       mAD ]
[24-11-05 13:09:42] 0            p0 [   722390.0    4662.0  553726.7    2775.8    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:09:43] 1     -46567.32 [   722390.0    4662.0  553726.7    2775.8    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:09:45] 2     -46567.32 [   722390.0    4662.0  553726.7    2775.8    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:09:46] 3     -46567.79 [   722391.0    4662.0  553726.7    2775.8    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:09:47] 4     -46566.56 [   722388.3    4662.0  553726.7    2775.8    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:09:48] 5     -46483.77 [   722212.0    4662.0  553726.7    2775.8    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:09:50] 6     -38147.87 [   702988.1    4662.0  553726.7    2775.8    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:09:51] 7     -22946.92 [   595105.2    4662.0  553726.7    2775.8    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:09:52] 10    -21360.15 [   636312.8    4662.0  553726.7    2775.8    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:09:53] 11    -20791.76 [   615709.0    4662.0  553726.7    2775.8    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:09:55] 12    -20693.06 [   621711.0    4662.0  553726.7    2775.8    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:09:56] 13    -20693.92 [   620704.2    4662.0  553726.7    2775.8    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:09:57] 14    -20698.43 [   622717.8    4662.0  553726.7    2775.8    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:09:59] 15    -20693.06 [   621711.0    4662.0  553726.7    2775.8    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:00] 16    -20692.58 [   621711.0    4663.0  553726.7    2775.8    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:01] 17    -20691.79 [   621711.0    4664.6  553726.7    2775.8    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:02] 18    -20622.53 [   621711.0    4841.0  553726.7    2775.8    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:04] 19    -20570.35 [   621711.0    5126.3  553726.7    2775.8    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:05] 20     -20603.3 [   621711.0    5588.0  553726.7    2775.8    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:06] 21    -20568.26 [   621711.0    5302.6  553726.7    2775.8    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:07] 22    -20576.54 [   621711.0    5411.6  553726.7    2775.8    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:09] 23    -20566.67 [   621711.0    5233.7  553726.7    2775.8    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:10] 24    -20566.67 [   621711.0    5228.0  553726.7    2775.8    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:11] 25    -20566.69 [   621711.0    5239.4  553726.7    2775.8    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:13] 26    -20566.67 [   621711.0    5233.7  553726.7    2775.8    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:14] 27    -20566.65 [   621711.0    5233.7  553727.7    2775.8    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:15] 28    -20566.62 [   621711.0    5233.7  553729.3    2775.8    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:16] 29    -20563.46 [   621711.0    5233.7  553905.6    2775.8    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:18] 30     -20517.3 [   621711.0    5233.7  559227.8    2775.8    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:19] 31    -20653.08 [   621711.0    5233.7  567839.1    2775.8    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:20] 32    -20537.69 [   621711.0    5233.7  562517.0    2775.8    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:22] 33    -20523.56 [   621711.0    5233.7  557194.9    2775.8    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:23] 34    -20517.27 [   621711.0    5233.7  559094.4    2775.8    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:24] 35    -20517.27 [   621711.0    5233.7  559148.1    2775.8    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:25] 36    -20517.28 [   621711.0    5233.7  559040.7    2775.8    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:27] 37    -20517.27 [   621711.0    5233.7  559094.4    2775.8    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:28] 38    -20526.99 [   621711.0    5233.7  559094.4    2776.8    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:29] 39    -20501.57 [   621711.0    5233.7  559094.4    2774.2    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:30] 40    -18960.09 [   621711.0    5233.7  559094.4    2597.8    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:32] 41    -15622.82 [   621711.0    5233.7  559094.4    1880.2    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:33] 42    -15802.62 [   621711.0    5233.7  559094.4     719.1    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:34] 43    -15192.44 [   621711.0    5233.7  559094.4    1436.7    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:36] 44    -15276.23 [   621711.0    5233.7  559094.4    1162.6    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:37] 45    -15191.96 [   621711.0    5233.7  559094.4    1385.6    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:38] 46    -15191.17 [   621711.0    5233.7  559094.4    1407.9    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:39] 47    -15191.44 [   621711.0    5233.7  559094.4    1421.5    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:41] 48    -15191.17 [   621711.0    5233.7  559094.4    1407.9    2645.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:42] 49    -15190.97 [   621711.0    5233.7  559094.4    1407.9    2646.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:43] 50    -15190.65 [   621711.0    5233.7  559094.4    1407.9    2647.7   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:44] 51    -15185.45 [   621711.0    5233.7  559094.4    1407.9    2701.9   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:46] 52    -15200.84 [   621711.0    5233.7  559094.4    1407.9    2789.7   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:47] 53    -15187.77 [   621711.0    5233.7  559094.4    1407.9    2735.4   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:48] 54    -15186.15 [   621711.0    5233.7  559094.4    1407.9    2681.2   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:50] 55    -15185.45 [   621711.0    5233.7  559094.4    1407.9    2700.4   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:51] 56    -15185.45 [   621711.0    5233.7  559094.4    1407.9    2701.0   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:52] 57    -15185.45 [   621711.0    5233.7  559094.4    1407.9    2699.9   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:53] 58    -15185.45 [   621711.0    5233.7  559094.4    1407.9    2700.4   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:55] 59    -15185.45 [   621711.0    5233.7  559094.4    1407.9    2700.4   27309.7   20092.2   7.4e-06 ]
[24-11-05 13:10:56] 60    -15185.45 [   621711.0    5233.7  559094.4    1407.9    2700.4   27311.3   20092.2   7.4e-06 ]
[24-11-05 13:10:57] 61    -15185.45 [   621711.0    5233.7  559094.4    1407.9    2700.4   27308.7   20092.2   7.4e-06 ]
[24-11-05 13:10:59] 62    -15185.06 [   621711.0    5233.7  559094.4    1407.9    2700.4   27308.7   20093.2   7.4e-06 ]
[24-11-05 13:11:00] 63    -15184.43 [   621711.0    5233.7  559094.4    1407.9    2700.4   27308.7   20094.8   7.4e-06 ]
[24-11-05 13:11:01] 64    -15118.64 [   621711.0    5233.7  559094.4    1407.9    2700.4   27308.7   20271.2   7.4e-06 ]
[24-11-05 13:11:02] 65    -14740.82 [   621711.0    5233.7  559094.4    1407.9    2700.4   27308.7   22153.5   7.4e-06 ]
[24-11-05 13:11:03] 66     -15059.4 [   621711.0    5233.7  559094.4    1407.9    2700.4   27308.7   25199.0   7.4e-06 ]
[24-11-05 13:11:04] 67    -14751.34 [   621711.0    5233.7  559094.4    1407.9    2700.4   27308.7   23316.8   7.4e-06 ]
[24-11-05 13:11:05] 68    -14820.72 [   621711.0    5233.7  559094.4    1407.9    2700.4   27308.7   21434.5   7.4e-06 ]
[24-11-05 13:11:07] 69    -14725.75 [   621711.0    5233.7  559094.4    1407.9    2700.4   27308.7   22664.3   7.4e-06 ]
[24-11-05 13:11:08] 70    -14725.74 [   621711.0    5233.7  559094.4    1407.9    2700.4   27308.7   22638.6   7.4e-06 ]
[24-11-05 13:11:09] 71    -14725.81 [   621711.0    5233.7  559094.4    1407.9    2700.4   27308.7   22613.1   7.4e-06 ]
[24-11-05 13:11:10] 72    -14725.74 [   621711.0    5233.7  559094.4    1407.9    2700.4   27308.7   22638.6   7.4e-06 ]
[24-11-05 13:11:12] 87    -146980.9 [   621711.0    5233.7  559094.4    1407.9    2700.4   27308.7   22638.6  5.04e-04 ]
[24-11-05 13:11:13] 88   -138251.07 [   621711.0    5233.7  559094.4    1407.9    2700.4   27308.7   22638.6  2.56e-04 ]
[24-11-05 13:11:14] 89   -111446.21 [   621711.0    5233.7  559094.4    1407.9    2700.4   27308.7   22638.6  1.02e-04 ]
[24-11-05 13:11:16] 90    -64498.82 [   621711.0    5233.7  559094.4    1407.9    2700.4   27308.7   22638.6  4.36e-05 ]
[24-11-05 13:11:17] 92    -28754.93 [   621711.0    5233.7  559094.4    1407.9    2700.4   27308.7   22638.6  2.12e-05 ]
[24-11-05 13:11:18] 94    -17013.81 [   621711.0    5233.7  559094.4    1407.9    2700.4   27308.7   22638.6  1.27e-05 ]
[24-11-05 13:11:19] 95    -14891.33 [   621711.0    5233.7  559094.4    1407.9    2700.4   27308.7   22638.6  6.85e-06 ]
[24-11-05 13:11:21] 96    -14649.79 [   621711.0    5233.7  559094.4    1407.9    2700.4   27308.7   22638.6  8.33e-06 ]
[24-11-05 13:11:22] 97    -14645.13 [   621711.0    5233.7  559094.4    1407.9    2700.4   27308.7   22638.6  8.13e-06 ]
[24-11-05 13:11:23] 98    -14645.11 [   621711.0    5233.7  559094.4    1407.9    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:11:24] 99    -14645.12 [   621711.0    5233.7  559094.4    1407.9    2700.4   27308.7   22638.6  8.16e-06 ]
[24-11-05 13:11:26] 100   -14645.11 [   621711.0    5233.7  559094.4    1407.9    2700.4   27308.7   22638.6  8.14e-06 ]
[24-11-05 13:11:27] 102   -14645.11 [   621711.0    5233.7  559094.4    1407.9    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:11:28] 103   -14645.05 [   621712.0    5233.7  559094.4    1407.9    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:11:30] 104   -14644.96 [   621713.6    5233.7  559094.4    1407.9    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:11:31] 105    -14635.0 [   621890.0    5233.7  559094.4    1407.9    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:11:32] 106    -14324.0 [   632784.2    5233.7  559094.4    1407.9    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:11:33] 107   -15030.48 [   650411.3    5233.7  559094.4    1407.9    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:11:35] 108   -14422.42 [   639517.1    5233.7  559094.4    1407.9    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:11:36] 109   -14372.92 [   628623.0    5233.7  559094.4    1407.9    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:11:37] 110   -14323.75 [   633131.7    5233.7  559094.4    1407.9    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:11:38] 111   -14323.77 [   633017.5    5233.7  559094.4    1407.9    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:11:40] 112   -14323.79 [   633245.9    5233.7  559094.4    1407.9    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:11:41] 113   -14323.75 [   633131.7    5233.7  559094.4    1407.9    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:11:42] 114   -14323.16 [   633131.7    5234.7  559094.4    1407.9    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:11:44] 115   -14322.21 [   633131.7    5236.3  559094.4    1407.9    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:11:45] 116   -14231.54 [   633131.7    5412.7  559094.4    1407.9    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:11:46] 117   -14084.17 [   633131.7    5953.8  559094.4    1407.9    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:11:47] 118   -14121.12 [   633131.7    6829.3  559094.4    1407.9    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:11:49] 119   -14067.19 [   633131.7    6288.2  559094.4    1407.9    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:11:50] 120   -14077.62 [   633131.7    6494.9  559094.4    1407.9    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:11:51] 121   -14066.89 [   633131.7    6256.7  559094.4    1407.9    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:11:53] 122   -14066.87 [   633131.7    6244.6  559094.4    1407.9    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:11:54] 123    -14066.9 [   633131.7    6234.5  559094.4    1407.9    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:11:55] 124   -14066.87 [   633131.7    6244.6  559094.4    1407.9    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:11:56] 125   -14066.87 [   633131.7    6244.6  559095.4    1407.9    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:11:58] 126   -14066.87 [   633131.7    6244.6  559097.0    1407.9    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:11:59] 127   -14066.71 [   633131.7    6244.6  559273.4    1407.9    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:12:00] 128   -14066.58 [   633131.7    6244.6  559629.1    1407.9    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:12:02] 129   -14066.92 [   633131.7    6244.6  560204.7    1407.9    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:12:03] 130   -14066.63 [   633131.7    6244.6  559849.0    1407.9    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:12:04] 131    -14066.6 [   633131.7    6244.6  559493.2    1407.9    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:12:05] 132   -14066.58 [   633131.7    6244.6  559623.8    1407.9    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:12:07] 133   -14066.58 [   633131.7    6244.6  559634.4    1407.9    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:12:08] 134   -14066.58 [   633131.7    6244.6  559629.1    1407.9    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:12:09] 135   -14066.52 [   633131.7    6244.6  559629.1    1408.9    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:12:10] 136   -14066.42 [   633131.7    6244.6  559629.1    1410.5    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:12:12] 137   -14065.89 [   633131.7    6244.6  559629.1    1428.2    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:12:13] 138   -14067.35 [   633131.7    6244.6  559629.1    1456.9    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:12:14] 139   -14066.11 [   633131.7    6244.6  559629.1    1439.2    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:12:15] 140   -14065.96 [   633131.7    6244.6  559629.1    1421.4    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:12:17] 141   -14065.89 [   633131.7    6244.6  559629.1    1428.0    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:12:18] 142   -14065.89 [   633131.7    6244.6  559629.1    1427.8    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:12:19] 143   -14065.89 [   633131.7    6244.6  559629.1    1428.0    2700.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:12:20] 144   -14065.86 [   633131.7    6244.6  559629.1    1428.0    2701.4   27308.7   22638.6  8.15e-06 ]
[24-11-05 13:12:21] 145   -14065.83 [   633131.7    6244.6  559629.1    1428.0    2703.1   27308.7   22638.6  8.15e-06 ]
