[24-10-31 15:16:44] fitting objective_H2 to data for demes ['French', 'KhomaniSan', 'Yoruba']
[24-10-31 15:16:44] 0        pnames [         NK       NFY       TFY        NF        NY ]
[24-10-31 15:16:44] 0            p0 [    14619.4   15260.9   60399.6    6611.4   14247.0 ]
[24-10-31 15:16:44] 1     -15881.08 [    14619.4   15260.9   60399.6    6611.4   14247.0 ]
[24-10-31 15:16:45] 2     -15881.08 [    14619.4   15260.9   60399.6    6611.4   14247.0 ]
[24-10-31 15:16:45] 3     -15881.02 [    14620.4   15260.9   60399.6    6611.4   14247.0 ]
[24-10-31 15:16:45] 4     -15880.91 [    14622.0   15260.9   60399.6    6611.4   14247.0 ]
[24-10-31 15:16:45] 5     -15870.14 [    14798.4   15260.9   60399.6    6611.4   14247.0 ]
[24-10-31 15:16:46] 6     -15812.28 [    16472.7   15260.9   60399.6    6611.4   14247.0 ]
[24-10-31 15:16:46] 7      -15827.5 [    19181.8   15260.9   60399.6    6611.4   14247.0 ]
[24-10-31 15:16:46] 8     -15806.42 [    17507.4   15260.9   60399.6    6611.4   14247.0 ]
[24-10-31 15:16:46] 9     -15810.76 [    18147.0   15260.9   60399.6    6611.4   14247.0 ]
[24-10-31 15:16:46] 10    -15806.21 [    17370.9   15260.9   60399.6    6611.4   14247.0 ]
[24-10-31 15:16:47] 11     -15806.2 [    17323.8   15260.9   60399.6    6611.4   14247.0 ]
[24-10-31 15:16:47] 12    -15806.21 [    17296.8   15260.9   60399.6    6611.4   14247.0 ]
[24-10-31 15:16:47] 13     -15806.2 [    17323.8   15260.9   60399.6    6611.4   14247.0 ]
[24-10-31 15:16:47] 14    -15806.77 [    17323.8   15261.9   60399.6    6611.4   14247.0 ]
[24-10-31 15:16:48] 15    -15805.27 [    17323.8   15259.3   60399.6    6611.4   14247.0 ]
[24-10-31 15:16:48] 16    -15803.76 [    17323.8   15256.7   60399.6    6611.4   14247.0 ]
[24-10-31 15:16:48] 17    -15801.32 [    17323.8   15252.4   60399.6    6611.4   14247.0 ]
[24-10-31 15:16:48] 18    -15797.38 [    17323.8   15245.6   60399.6    6611.4   14247.0 ]
[24-10-31 15:16:49] 19    -15790.99 [    17323.8   15234.5   60399.6    6611.4   14247.0 ]
[24-10-31 15:16:49] 20    -15780.66 [    17323.8   15216.6   60399.6    6611.4   14247.0 ]
[24-10-31 15:16:49] 21    -15763.92 [    17323.8   15187.5   60399.6    6611.4   14247.0 ]
[24-10-31 15:16:49] 22    -15736.79 [    17323.8   15140.5   60399.6    6611.4   14247.0 ]
[24-10-31 15:16:49] 23    -15692.79 [    17323.8   15064.5   60399.6    6611.4   14247.0 ]
[24-10-31 15:16:50] 24     -15621.3 [    17323.8   14941.5   60399.6    6611.4   14247.0 ]
[24-10-31 15:16:50] 25    -15504.91 [    17323.8   14742.5   60399.6    6611.4   14247.0 ]
[24-10-31 15:16:50] 26    -15314.79 [    17323.8   14420.5   60399.6    6611.4   14247.0 ]
[24-10-31 15:16:50] 27    -15003.02 [    17323.8   13899.5   60399.6    6611.4   14247.0 ]
[24-10-31 15:16:51] 28    -14490.81 [    17323.8   13056.5   60399.6    6611.4   14247.0 ]
[24-10-31 15:16:51] 29    -13663.05 [    17323.8   11692.5   60399.6    6611.4   14247.0 ]
[24-10-31 15:16:51] 33    -34496.11 [    17323.8    3407.1   60399.6    6611.4   14247.0 ]
[24-10-31 15:16:52] 34    -12371.35 [    17323.8    7549.8   60399.6    6611.4   14247.0 ]
[24-10-31 15:16:52] 35    -12486.37 [    17323.8    9392.7   60399.6    6611.4   14247.0 ]
[24-10-31 15:16:53] 36    -12250.57 [    17323.8    8183.4   60399.6    6611.4   14247.0 ]
[24-10-31 15:16:53] 37    -12251.72 [    17323.8    8322.1   60399.6    6611.4   14247.0 ]
[24-10-31 15:16:53] 38    -12253.35 [    17323.8    8112.7   60399.6    6611.4   14247.0 ]
[24-10-31 15:16:54] 39    -12250.57 [    17323.8    8183.4   60399.6    6611.4   14247.0 ]
[24-10-31 15:16:54] 40    -12250.55 [    17323.8    8183.4   60400.6    6611.4   14247.0 ]
[24-10-31 15:16:55] 41     -12250.5 [    17323.8    8183.4   60402.2    6611.4   14247.0 ]
[24-10-31 15:16:55] 42    -12245.83 [    17323.8    8183.4   60578.6    6611.4   14247.0 ]
[24-10-31 15:16:56] 43     -12194.8 [    17323.8    8183.4   64564.2    6611.4   14247.0 ]
[24-10-31 15:16:56] 44    -12341.31 [    17323.8    8183.4   71013.0    6611.4   14247.0 ]
[24-10-31 15:16:57] 45    -12216.69 [    17323.8    8183.4   67027.4    6611.4   14247.0 ]
[24-10-31 15:16:57] 46    -12201.83 [    17323.8    8183.4   63041.8    6611.4   14247.0 ]
[24-10-31 15:16:57] 47    -12194.78 [    17323.8    8183.4   64484.2    6611.4   14247.0 ]
[24-10-31 15:16:58] 48    -12194.79 [    17323.8    8183.4   64443.4    6611.4   14247.0 ]
[24-10-31 15:16:58] 49    -12194.78 [    17323.8    8183.4   64484.2    6611.4   14247.0 ]
[24-10-31 15:16:59] 50    -12196.11 [    17323.8    8183.4   64484.2    6612.4   14247.0 ]
[24-10-31 15:16:59] 51    -12192.63 [    17323.8    8183.4   64484.2    6609.8   14247.0 ]
[24-10-31 15:17:00] 52    -12189.16 [    17323.8    8183.4   64484.2    6607.2   14247.0 ]
[24-10-31 15:17:00] 53    -12183.54 [    17323.8    8183.4   64484.2    6603.0   14247.0 ]
[24-10-31 15:17:01] 54    -12174.44 [    17323.8    8183.4   64484.2    6596.1   14247.0 ]
[24-10-31 15:17:01] 55     -12159.7 [    17323.8    8183.4   64484.2    6585.0   14247.0 ]
[24-10-31 15:17:02] 56    -12135.82 [    17323.8    8183.4   64484.2    6567.1   14247.0 ]
[24-10-31 15:17:02] 57    -12097.09 [    17323.8    8183.4   64484.2    6538.0   14247.0 ]
[24-10-31 15:17:02] 58    -12034.17 [    17323.8    8183.4   64484.2    6491.1   14247.0 ]
[24-10-31 15:17:03] 59    -11931.76 [    17323.8    8183.4   64484.2    6415.0   14247.0 ]
[24-10-31 15:17:03] 60    -11764.46 [    17323.8    8183.4   64484.2    6292.1   14247.0 ]
[24-10-31 15:17:04] 61    -11489.83 [    17323.8    8183.4   64484.2    6093.1   14247.0 ]
[24-10-31 15:17:04] 62    -11036.35 [    17323.8    8183.4   64484.2    5771.1   14247.0 ]
[24-10-31 15:17:05] 63    -10286.55 [    17323.8    8183.4   64484.2    5250.1   14247.0 ]
[24-10-31 15:17:05] 64     -9095.53 [    17323.8    8183.4   64484.2    4407.1   14247.0 ]
[24-10-31 15:17:06] 68     -8950.42 [    17323.8    8183.4   64484.2    2389.5   14247.0 ]
[24-10-31 15:17:06] 69     -8069.28 [    17323.8    8183.4   64484.2    3398.3   14247.0 ]
[24-10-31 15:17:06] 70     -8051.54 [    17323.8    8183.4   64484.2    3359.9   14247.0 ]
[24-10-31 15:17:07] 71     -8007.54 [    17323.8    8183.4   64484.2    3211.2   14247.0 ]
[24-10-31 15:17:07] 72     -8079.26 [    17323.8    8183.4   64484.2    2897.3   14247.0 ]
[24-10-31 15:17:08] 73     -8002.81 [    17323.8    8183.4   64484.2    3119.6   14247.0 ]
[24-10-31 15:17:08] 74     -8002.41 [    17323.8    8183.4   64484.2    3154.5   14247.0 ]
[24-10-31 15:17:09] 75     -8002.41 [    17323.8    8183.4   64484.2    3154.5   14247.0 ]
[24-10-31 15:17:09] 76      -8002.0 [    17323.8    8183.4   64484.2    3154.5   14248.0 ]
[24-10-31 15:17:10] 77     -8001.35 [    17323.8    8183.4   64484.2    3154.5   14249.6 ]
[24-10-31 15:17:10] 78     -7930.89 [    17323.8    8183.4   64484.2    3154.5   14426.0 ]
[24-10-31 15:17:11] 79     -6687.87 [    17323.8    8183.4   64484.2    3154.5   19213.1 ]
[24-10-31 15:17:11] 80     -5900.06 [    17323.8    8183.4   64484.2    3154.5   26958.8 ]
[24-10-31 15:17:11] 81     -5890.51 [    17323.8    8183.4   64484.2    3154.5   27121.2 ]
[24-10-31 15:17:12] 82     -5875.43 [    17323.8    8183.4   64484.2    3154.5   27383.9 ]
[24-10-31 15:17:12] 83     -5560.21 [    17323.8    8183.4   64484.2    3154.5   35827.0 ]
[24-10-31 15:17:13] 84     -5364.85 [    17323.8    8183.4   64484.2    3154.5   49488.3 ]
[24-10-31 15:17:13] 85      -5364.6 [    17323.8    8183.4   64484.2    3154.5   49518.9 ]
[24-10-31 15:17:14] 86      -5364.2 [    17323.8    8183.4   64484.2    3154.5   49568.4 ]
[24-10-31 15:17:14] 90     -5361.39 [    17323.8    8183.4   64484.2    3154.5   49921.6 ]
[24-10-31 15:17:15] 92     -5361.39 [    17323.8    8183.4   64484.2    3154.5   49921.6 ]
[24-10-31 15:17:15] 93     -5361.36 [    17324.8    8183.4   64484.2    3154.5   49921.6 ]
[24-10-31 15:17:15] 94     -5361.32 [    17326.4    8183.4   64484.2    3154.5   49921.6 ]
[24-10-31 15:17:16] 95      -5357.3 [    17502.8    8183.4   64484.2    3154.5   49921.6 ]
[24-10-31 15:17:16] 96     -5342.52 [    18721.1    8183.4   64484.2    3154.5   49921.6 ]
[24-10-31 15:17:17] 97     -5353.97 [    20692.4    8183.4   64484.2    3154.5   49921.6 ]
[24-10-31 15:17:17] 98     -5342.67 [    19474.1    8183.4   64484.2    3154.5   49921.6 ]
[24-10-31 15:17:18] 99     -5345.71 [    18255.8    8183.4   64484.2    3154.5   49921.6 ]
[24-10-31 15:17:18] 100    -5341.83 [    19080.6    8183.4   64484.2    3154.5   49921.6 ]
[24-10-31 15:17:19] 101    -5341.83 [    19063.0    8183.4   64484.2    3154.5   49921.6 ]
[24-10-31 15:17:19] 102    -5341.83 [    19098.2    8183.4   64484.2    3154.5   49921.6 ]
[24-10-31 15:17:20] 103    -5341.83 [    19080.6    8183.4   64484.2    3154.5   49921.6 ]
[24-10-31 15:17:20] 104    -5341.63 [    19080.6    8184.4   64484.2    3154.5   49921.6 ]
[24-10-31 15:17:21] 105    -5341.32 [    19080.6    8186.1   64484.2    3154.5   49921.6 ]
[24-10-31 15:17:21] 106    -5313.31 [    19080.6    8362.4   64484.2    3154.5   49921.6 ]
[24-10-31 15:17:21] 107    -5293.26 [    19080.6    8650.1   64484.2    3154.5   49921.6 ]
[24-10-31 15:17:22] 108    -5316.56 [    19080.6    9115.5   64484.2    3154.5   49921.6 ]
[24-10-31 15:17:22] 109     -5294.8 [    19080.6    8827.9   64484.2    3154.5   49921.6 ]
[24-10-31 15:17:23] 110    -5297.43 [    19080.6    8540.2   64484.2    3154.5   49921.6 ]
[24-10-31 15:17:23] 111    -5292.68 [    19080.6    8712.3   64484.2    3154.5   49921.6 ]
[24-10-31 15:17:24] 112    -5292.68 [    19080.6    8707.0   64484.2    3154.5   49921.6 ]
[24-10-31 15:17:24] 113    -5292.68 [    19080.6    8717.6   64484.2    3154.5   49921.6 ]
[24-10-31 15:17:25] 114    -5292.68 [    19080.6    8712.3   64484.2    3154.5   49921.6 ]
[24-10-31 15:17:25] 115    -5292.71 [    19080.6    8712.3   64485.2    3154.5   49921.6 ]
[24-10-31 15:17:26] 116    -5292.62 [    19080.6    8712.3   64482.6    3154.5   49921.6 ]
[24-10-31 15:17:26] 117    -5287.04 [    19080.6    8712.3   64306.2    3154.5   49921.6 ]
[24-10-31 15:17:26] 118    -5236.77 [    19080.6    8712.3   61053.9    3154.5   49921.6 ]
[24-10-31 15:17:27] 119    -5366.71 [    19080.6    8712.3   55791.6    3154.5   49921.6 ]
[24-10-31 15:17:27] 120    -5255.65 [    19080.6    8712.3   59043.9    3154.5   49921.6 ]
[24-10-31 15:17:28] 121    -5244.16 [    19080.6    8712.3   62296.2    3154.5   49921.6 ]
[24-10-31 15:17:28] 122    -5236.78 [    19080.6    8712.3   61019.6    3154.5   49921.6 ]
[24-10-31 15:17:29] 123    -5236.78 [    19080.6    8712.3   61088.2    3154.5   49921.6 ]
[24-10-31 15:17:29] 124    -5236.77 [    19080.6    8712.3   61053.9    3154.5   49921.6 ]
[24-10-31 15:17:30] 125    -5236.53 [    19080.6    8712.3   61053.9    3155.5   49921.6 ]
