[24-11-02 02:16:10] fitting objective_H2 to data for demes ['Altai', 'Chagyrskaya', 'Denisova', 'Vindija']
[24-11-02 02:16:10] 0        pnames [        NND       TND        ND        NN        TN        NA       TCV        NC        NV      mACV       mCV       mAD ]
[24-11-02 02:16:10] 0            p0 [     6889.7  386334.7    3624.8    2585.6  263999.7     723.2  143616.8    1084.6    1077.2  8.05e-05  1.02e-04  1.29e-05 ]
[24-11-02 02:16:11] 1      -96957.2 [     6889.7  386334.7    3624.8    2585.6  263999.7     723.2  143616.8    1084.6    1077.2  8.05e-05  1.02e-04  1.29e-05 ]
[24-11-02 02:16:13] 2      -96957.2 [     6889.7  386334.7    3624.8    2585.6  263999.7     723.2  143616.8    1084.6    1077.2  8.05e-05  1.02e-04  1.29e-05 ]
[24-11-02 02:16:14] 3     -96956.24 [     6890.7  386334.7    3624.8    2585.6  263999.7     723.2  143616.8    1084.6    1077.2  8.05e-05  1.02e-04  1.29e-05 ]
[24-11-02 02:16:16] 4      -96954.7 [     6892.4  386334.7    3624.8    2585.6  263999.7     723.2  143616.8    1084.6    1077.2  8.05e-05  1.02e-04  1.29e-05 ]
[24-11-02 02:16:17] 5      -96842.0 [     7068.7  386334.7    3624.8    2585.6  263999.7     723.2  143616.8    1084.6    1077.2  8.05e-05  1.02e-04  1.29e-05 ]
[24-11-02 02:16:19] 6     -96826.07 [     7160.6  386334.7    3624.8    2585.6  263999.7     723.2  143616.8    1084.6    1077.2  8.05e-05  1.02e-04  1.29e-05 ]
[24-11-02 02:16:20] 7     -96860.23 [     7309.3  386334.7    3624.8    2585.6  263999.7     723.2  143616.8    1084.6    1077.2  8.05e-05  1.02e-04  1.29e-05 ]
[24-11-02 02:16:22] 8     -96830.48 [     7217.4  386334.7    3624.8    2585.6  263999.7     723.2  143616.8    1084.6    1077.2  8.05e-05  1.02e-04  1.29e-05 ]
[24-11-02 02:16:23] 9     -96828.76 [     7125.5  386334.7    3624.8    2585.6  263999.7     723.2  143616.8    1084.6    1077.2  8.05e-05  1.02e-04  1.29e-05 ]
[24-11-02 02:16:25] 10    -96826.02 [     7165.9  386334.7    3624.8    2585.6  263999.7     723.2  143616.8    1084.6    1077.2  8.05e-05  1.02e-04  1.29e-05 ]
[24-11-02 02:16:26] 11    -96826.04 [     7168.6  386334.7    3624.8    2585.6  263999.7     723.2  143616.8    1084.6    1077.2  8.05e-05  1.02e-04  1.29e-05 ]
[24-11-02 02:16:27] 12    -96826.02 [     7165.9  386334.7    3624.8    2585.6  263999.7     723.2  143616.8    1084.6    1077.2  8.05e-05  1.02e-04  1.29e-05 ]
[24-11-02 02:16:29] 13     -96825.5 [     7165.9  386335.7    3624.8    2585.6  263999.7     723.2  143616.8    1084.6    1077.2  8.05e-05  1.02e-04  1.29e-05 ]
[24-11-02 02:16:30] 14    -96824.64 [     7165.9  386337.3    3624.8    2585.6  263999.7     723.2  143616.8    1084.6    1077.2  8.05e-05  1.02e-04  1.29e-05 ]
