[24-10-31 15:18:24] fitting objective_H2 to data for demes ['French', 'KhomaniSan', 'Yoruba']
[24-10-31 15:18:24] 0        pnames [         NK       NFY       TFY        NF        NY ]
[24-10-31 15:18:24] 0            p0 [    14656.5   16515.7   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:24] 1      -21909.1 [    14656.5   16515.7   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:25] 2      -21909.1 [    14656.5   16515.7   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:25] 3     -21908.98 [    14657.5   16515.7   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:25] 4     -21908.79 [    14659.1   16515.7   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:26] 5     -21888.19 [    14835.5   16515.7   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:26] 6     -21639.82 [    18245.4   16515.7   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:27] 7     -21536.55 [    23762.8   16515.7   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:27] 8     -21543.35 [    22547.8   16515.7   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:28] 9     -21584.96 [    32690.2   16515.7   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:28] 10    -21541.24 [    27172.8   16515.7   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:29] 11    -21552.59 [    21655.4   16515.7   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:29] 12    -21534.96 [    25045.6   16515.7   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:30] 13     -21534.9 [    24909.9   16515.7   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:30] 14    -21534.89 [    24807.4   16515.7   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:31] 15    -21534.91 [    24705.9   16515.7   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:31] 16    -21534.89 [    24807.4   16515.7   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:32] 17    -21535.16 [    24807.4   16516.7   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:32] 18    -21534.46 [    24807.4   16514.1   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:32] 19    -21533.75 [    24807.4   16511.4   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:33] 20    -21532.62 [    24807.4   16507.2   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:33] 21    -21530.78 [    24807.4   16500.4   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:34] 22     -21527.8 [    24807.4   16489.3   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:34] 23    -21522.98 [    24807.4   16471.3   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:35] 24    -21515.15 [    24807.4   16442.3   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:35] 25    -21502.44 [    24807.4   16395.3   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:36] 26    -21481.74 [    24807.4   16319.3   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:36] 27    -21447.89 [    24807.4   16196.3   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:37] 28    -21392.18 [    24807.4   15997.3   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:37] 29    -21299.49 [    24807.4   15675.3   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:38] 30    -21142.48 [    24807.4   15154.3   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:38] 31    -20868.22 [    24807.4   14311.3   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:39] 32    -20362.74 [    24807.4   12947.3   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:39] 33    -19333.99 [    24807.4   10740.3   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:40] 34    -16787.45 [    24807.4    7169.3   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:40] 35    -25454.76 [    24807.4    1391.3   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:40] 36    -14377.72 [    24807.4    4962.3   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:41] 37    -12816.98 [    24807.4    3598.3   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:41] 38    -12677.14 [    24807.4    2755.3   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:42] 39    -12551.39 [    24807.4    2989.7   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:42] 40     -12552.3 [    24807.4    3125.0   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:43] 41    -12551.39 [    24807.4    2989.7   80423.2    7014.4   18231.6 ]
[24-10-31 15:18:43] 42    -12551.36 [    24807.4    2989.7   80424.2    7014.4   18231.6 ]
[24-10-31 15:18:44] 43    -12551.31 [    24807.4    2989.7   80425.9    7014.4   18231.6 ]
[24-10-31 15:18:44] 44    -12546.99 [    24807.4    2989.7   80602.2    7014.4   18231.6 ]
[24-10-31 15:18:45] 45    -12543.31 [    24807.4    2989.7   80976.6    7014.4   18231.6 ]
[24-10-31 15:18:45] 46    -12553.32 [    24807.4    2989.7   81582.2    7014.4   18231.6 ]
[24-10-31 15:18:45] 47    -12544.79 [    24807.4    2989.7   81207.9    7014.4   18231.6 ]
[24-10-31 15:18:46] 48    -12543.84 [    24807.4    2989.7   80833.6    7014.4   18231.6 ]
[24-10-31 15:18:46] 49    -12543.31 [    24807.4    2989.7   80971.0    7014.4   18231.6 ]
[24-10-31 15:18:47] 50    -12543.31 [    24807.4    2989.7   80965.5    7014.4   18231.6 ]
[24-10-31 15:18:47] 51    -12543.31 [    24807.4    2989.7   80971.0    7014.4   18231.6 ]
[24-10-31 15:18:48] 52    -12544.46 [    24807.4    2989.7   80971.0    7015.4   18231.6 ]
[24-10-31 15:18:48] 53    -12541.46 [    24807.4    2989.7   80971.0    7012.8   18231.6 ]
[24-10-31 15:18:48] 54    -12538.46 [    24807.4    2989.7   80971.0    7010.2   18231.6 ]
