[24-11-02 02:52:54] fitting objective_H2 to data for demes ['Altai', 'Chagyrskaya', 'Denisova', 'Vindija']
[24-11-02 02:52:54] 0        pnames [        NND       TND        ND        NN        TN        NA       TCV        NC        NV      mACV       mCV       mAD ]
[24-11-02 02:52:54] 0            p0 [     6128.0  342917.9    4166.1    2671.6  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:52:55] 1     -74528.27 [     6128.0  342917.9    4166.1    2671.6  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:52:56] 2     -74528.27 [     6128.0  342917.9    4166.1    2671.6  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:52:57] 3      -74525.3 [     6129.0  342917.9    4166.1    2671.6  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:52:57] 4     -74520.51 [     6130.6  342917.9    4166.1    2671.6  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:52:58] 5     -74021.47 [     6307.0  342917.9    4166.1    2671.6  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:52:59] 6     -70905.25 [     8092.8  342917.9    4166.1    2671.6  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:00] 7     -69562.74 [    10982.2  342917.9    4166.1    2671.6  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:00] 8     -69649.58 [    10385.8  342917.9    4166.1    2671.6  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:01] 9     -70118.96 [    15657.5  342917.9    4166.1    2671.6  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:02] 10    -69598.11 [    12768.0  342917.9    4166.1    2671.6  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:03] 11    -69781.27 [     9878.6  342917.9    4166.1    2671.6  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:03] 12    -69533.73 [    11743.8  342917.9    4166.1    2671.6  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:04] 13    -69533.28 [    11687.6  342917.9    4166.1    2671.6  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:05] 14     -69533.2 [    11632.0  342917.9    4166.1    2671.6  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:06] 15    -69537.58 [    11383.8  342917.9    4166.1    2671.6  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:07] 16    -69533.49 [    11577.0  342917.9    4166.1    2671.6  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:07] 17     -69533.2 [    11632.0  342917.9    4166.1    2671.6  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:08] 18    -69532.55 [    11632.0  342918.9    4166.1    2671.6  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:09] 19     -69531.5 [    11632.0  342920.6    4166.1    2671.6  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:10] 20    -69416.89 [    11632.0  343096.9    4166.1    2671.6  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:10] 21    -58402.98 [    11632.0  362320.8    4166.1    2671.6  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:11] 22    -36392.67 [    11632.0  424971.2    4166.1    2671.6  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:12] 24    -28858.35 [    11632.0  463691.3    4166.1    2671.6  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:13] 25    -25511.92 [    11632.0  487621.7    4166.1    2671.6  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:14] 27    -26695.33 [    11632.0  478481.1    4166.1    2671.6  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:14] 28    -24833.15 [    11632.0  493270.8    4166.1    2671.6  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:15] 29    -24432.52 [    11632.0  496762.2    4166.1    2671.6  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:16] 30    -24191.85 [    11632.0  498920.0    4166.1    2671.6  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:17] 32    -24191.85 [    11632.0  498920.0    4166.1    2671.6  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:17] 33    -24196.03 [    11632.0  498920.0    4167.1    2671.6  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:18] 34    -24185.12 [    11632.0  498920.0    4164.5    2671.6  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:19] 35    -23619.73 [    11632.0  498920.0    3988.2    2671.6  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:20] 36    -23375.32 [    11632.0  498920.0    3777.7    2671.6  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:20] 37    -23925.45 [    11632.0  498920.0    3437.1    2671.6  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:21] 38    -23451.57 [    11632.0  498920.0    3647.6    2671.6  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:22] 39    -23414.24 [    11632.0  498920.0    3858.1    2671.6  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:23] 40    -23375.08 [    11632.0  498920.0    3770.3    2671.6  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:24] 41    -23375.17 [    11632.0  498920.0    3766.3    2671.6  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:24] 42    -23375.08 [    11632.0  498920.0    3770.3    2671.6  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:25] 43    -23375.44 [    11632.0  498920.0    3770.3    2672.6  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:26] 44    -23374.55 [    11632.0  498920.0    3770.3    2670.0  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:27] 45     -23373.1 [    11632.0  498920.0    3770.3    2660.4  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:28] 46    -23376.81 [    11632.0  498920.0    3770.3    2644.8  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:28] 47    -23373.64 [    11632.0  498920.0    3770.3    2654.4  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:29] 48    -23373.31 [    11632.0  498920.0    3770.3    2664.1  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:30] 49     -23373.1 [    11632.0  498920.0    3770.3    2660.3  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:31] 50     -23373.1 [    11632.0  498920.0    3770.3    2660.5  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:31] 51     -23373.1 [    11632.0  498920.0    3770.3    2660.4  170980.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:32] 52    -23373.15 [    11632.0  498920.0    3770.3    2660.4  170981.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:33] 53    -23373.01 [    11632.0  498920.0    3770.3    2660.4  170979.0    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:34] 54    -23363.83 [    11632.0  498920.0    3770.3    2660.4  170802.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:34] 55    -22775.88 [    11632.0  498920.0    3770.3    2660.4  151578.8    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:35] 56    -22773.84 [    11632.0  498920.0    3770.3    2660.4  147383.8    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:36] 57    -22887.78 [    11632.0  498920.0    3770.3    2660.4  140596.3    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:37] 58    -22799.41 [    11632.0  498920.0    3770.3    2660.4  144791.2    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:38] 59    -22768.47 [    11632.0  498920.0    3770.3    2660.4  148986.2    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:38] 60    -22768.33 [    11632.0  498920.0    3770.3    2660.4  149263.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:39] 61    -22768.37 [    11632.0  498920.0    3770.3    2660.4  149480.8    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:40] 62    -22768.33 [    11632.0  498920.0    3770.3    2660.4  149263.6    1394.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:41] 63    -22768.37 [    11632.0  498920.0    3770.3    2660.4  149263.6    1395.6  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:41] 64    -22768.27 [    11632.0  498920.0    3770.3    2660.4  149263.6    1393.0  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:42] 65    -22767.79 [    11632.0  498920.0    3770.3    2660.4  149263.6    1365.2  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:43] 66    -22769.34 [    11632.0  498920.0    3770.3    2660.4  149263.6    1320.3  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:44] 67    -22768.02 [    11632.0  498920.0    3770.3    2660.4  149263.6    1348.0  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:45] 68    -22767.85 [    11632.0  498920.0    3770.3    2660.4  149263.6    1375.8  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:45] 69    -22767.78 [    11632.0  498920.0    3770.3    2660.4  149263.6    1366.4  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:46] 70    -22767.78 [    11632.0  498920.0    3770.3    2660.4  149263.6    1366.2  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:47] 71    -22767.78 [    11632.0  498920.0    3770.3    2660.4  149263.6    1366.7  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:48] 72    -22767.78 [    11632.0  498920.0    3770.3    2660.4  149263.6    1366.4  113726.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:48] 73    -22767.69 [    11632.0  498920.0    3770.3    2660.4  149263.6    1366.4  113727.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:49] 74    -22767.54 [    11632.0  498920.0    3770.3    2660.4  149263.6    1366.4  113728.6     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:50] 75    -22751.52 [    11632.0  498920.0    3770.3    2660.4  149263.6    1366.4  113905.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
[24-11-02 02:53:51] 76    -22046.15 [    11632.0  498920.0    3770.3    2660.4  149263.6    1366.4  127288.0     849.9     957.5  9.52e-05  8.17e-05  9.05e-06 ]
