[24-11-01 19:54:13] fitting objective_H2 to data for demes ['Altai', 'Chagyrskaya', 'Denisova', 'Vindija']
[24-11-01 19:54:13] 0        pnames [        NND       TND        ND        NN        TN        NA       TCV        NC        NV      mACV       mCV       mAD ]
[24-11-01 19:54:13] 0            p0 [     6603.9  328222.6    2177.5    3210.3  185234.1     852.6  140310.7    1227.1    1349.3  8.32e-05  7.35e-05  8.73e-06 ]
[24-11-01 19:54:14] 1    -155551.65 [     6603.9  328222.6    2177.5    3210.3  185234.1     852.6  140310.7    1227.1    1349.3  8.32e-05  7.35e-05  8.73e-06 ]
[24-11-01 19:54:15] 2    -155551.65 [     6603.9  328222.6    2177.5    3210.3  185234.1     852.6  140310.7    1227.1    1349.3  8.32e-05  7.35e-05  8.73e-06 ]
[24-11-01 19:54:16] 3    -155555.47 [     6604.9  328222.6    2177.5    3210.3  185234.1     852.6  140310.7    1227.1    1349.3  8.32e-05  7.35e-05  8.73e-06 ]
[24-11-01 19:54:17] 4    -155545.47 [     6602.2  328222.6    2177.5    3210.3  185234.1     852.6  140310.7    1227.1    1349.3  8.32e-05  7.35e-05  8.73e-06 ]
[24-11-01 19:54:17] 5    -154874.23 [     6425.9  328222.6    2177.5    3210.3  185234.1     852.6  140310.7    1227.1    1349.3  8.32e-05  7.35e-05  8.73e-06 ]
[24-11-01 19:54:18] 8    -147959.32 [     3621.1  328222.6    2177.5    3210.3  185234.1     852.6  140310.7    1227.1    1349.3  8.32e-05  7.35e-05  8.73e-06 ]
[24-11-01 19:54:19] 9    -150026.61 [     5023.5  328222.6    2177.5    3210.3  185234.1     852.6  140310.7    1227.1    1349.3  8.32e-05  7.35e-05  8.73e-06 ]
[24-11-01 19:54:20] 10   -148445.49 [     3279.6  328222.6    2177.5    3210.3  185234.1     852.6  140310.7    1227.1    1349.3  8.32e-05  7.35e-05  8.73e-06 ]
[24-11-01 19:54:20] 11   -147929.89 [     3878.7  328222.6    2177.5    3210.3  185234.1     852.6  140310.7    1227.1    1349.3  8.32e-05  7.35e-05  8.73e-06 ]
[24-11-01 19:54:21] 12   -147911.29 [     3776.1  328222.6    2177.5    3210.3  185234.1     852.6  140310.7    1227.1    1349.3  8.32e-05  7.35e-05  8.73e-06 ]
[24-11-01 19:54:22] 13    -147912.6 [     3804.4  328222.6    2177.5    3210.3  185234.1     852.6  140310.7    1227.1    1349.3  8.32e-05  7.35e-05  8.73e-06 ]
[24-11-01 19:54:23] 14   -147912.99 [     3747.8  328222.6    2177.5    3210.3  185234.1     852.6  140310.7    1227.1    1349.3  8.32e-05  7.35e-05  8.73e-06 ]
[24-11-01 19:54:24] 15   -147911.29 [     3776.1  328222.6    2177.5    3210.3  185234.1     852.6  140310.7    1227.1    1349.3  8.32e-05  7.35e-05  8.73e-06 ]
[24-11-01 19:54:24] 16   -147910.76 [     3776.1  328223.6    2177.5    3210.3  185234.1     852.6  140310.7    1227.1    1349.3  8.32e-05  7.35e-05  8.73e-06 ]
[24-11-01 19:54:25] 17   -147909.89 [     3776.1  328225.3    2177.5    3210.3  185234.1     852.6  140310.7    1227.1    1349.3  8.32e-05  7.35e-05  8.73e-06 ]
[24-11-01 19:54:26] 18   -147908.48 [     3776.1  328227.9    2177.5    3210.3  185234.1     852.6  140310.7    1227.1    1349.3  8.32e-05  7.35e-05  8.73e-06 ]
[24-11-01 19:54:27] 19   -147906.21 [     3776.1  328232.1    2177.5    3210.3  185234.1     852.6  140310.7    1227.1    1349.3  8.32e-05  7.35e-05  8.73e-06 ]
[24-11-01 19:54:28] 20   -147902.53 [     3776.1  328239.0    2177.5    3210.3  185234.1     852.6  140310.7    1227.1    1349.3  8.32e-05  7.35e-05  8.73e-06 ]
[24-11-01 19:54:28] 21   -147896.59 [     3776.1  328250.1    2177.5    3210.3  185234.1     852.6  140310.7    1227.1    1349.3  8.32e-05  7.35e-05  8.73e-06 ]
[24-11-01 19:54:29] 22   -147886.96 [     3776.1  328268.0    2177.5    3210.3  185234.1     852.6  140310.7    1227.1    1349.3  8.32e-05  7.35e-05  8.73e-06 ]
[24-11-01 19:54:30] 23   -147871.38 [     3776.1  328297.0    2177.5    3210.3  185234.1     852.6  140310.7    1227.1    1349.3  8.32e-05  7.35e-05  8.73e-06 ]
[24-11-01 19:54:31] 24   -147846.18 [     3776.1  328344.0    2177.5    3210.3  185234.1     852.6  140310.7    1227.1    1349.3  8.32e-05  7.35e-05  8.73e-06 ]
[24-11-01 19:54:31] 25   -147805.39 [     3776.1  328420.0    2177.5    3210.3  185234.1     852.6  140310.7    1227.1    1349.3  8.32e-05  7.35e-05  8.73e-06 ]
[24-11-01 19:54:32] 26   -147739.38 [     3776.1  328543.0    2177.5    3210.3  185234.1     852.6  140310.7    1227.1    1349.3  8.32e-05  7.35e-05  8.73e-06 ]
[24-11-01 19:54:33] 27   -147632.55 [     3776.1  328742.0    2177.5    3210.3  185234.1     852.6  140310.7    1227.1    1349.3  8.32e-05  7.35e-05  8.73e-06 ]
[24-11-01 19:54:34] 28   -147459.58 [     3776.1  329064.0    2177.5    3210.3  185234.1     852.6  140310.7    1227.1    1349.3  8.32e-05  7.35e-05  8.73e-06 ]
[24-11-01 19:54:35] 29   -147179.48 [     3776.1  329585.0    2177.5    3210.3  185234.1     852.6  140310.7    1227.1    1349.3  8.32e-05  7.35e-05  8.73e-06 ]
[24-11-01 19:54:35] 30   -146725.64 [     3776.1  330428.0    2177.5    3210.3  185234.1     852.6  140310.7    1227.1    1349.3  8.32e-05  7.35e-05  8.73e-06 ]
[24-11-01 19:54:36] 31   -145989.63 [     3776.1  331792.0    2177.5    3210.3  185234.1     852.6  140310.7    1227.1    1349.3  8.32e-05  7.35e-05  8.73e-06 ]
[24-11-01 19:54:37] 32   -144794.39 [     3776.1  333999.0    2177.5    3210.3  185234.1     852.6  140310.7    1227.1    1349.3  8.32e-05  7.35e-05  8.73e-06 ]
