[24-11-01 12:14:49] fitting objective_H2 to data for demes ['KhomaniSan', 'Yoruba']
[24-11-01 12:14:49] 0        pnames [        NA1       TA1        NK        NY ]
[24-11-01 12:14:49] 0            p0 [    29736.9  118899.9   20091.0   18219.3 ]
[24-11-01 12:14:49] 1      -1959.65 [    29736.9  118899.9   20091.0   18219.3 ]
[24-11-01 12:14:49] 2      -1959.65 [    29736.9  118899.9   20091.0   18219.3 ]
[24-11-01 12:14:49] 3      -1959.25 [    29737.9  118899.9   20091.0   18219.3 ]
[24-11-01 12:14:50] 4      -1958.59 [    29739.6  118899.9   20091.0   18219.3 ]
[24-11-01 12:14:50] 5      -1887.84 [    29915.9  118899.9   20091.0   18219.3 ]
[24-11-01 12:14:50] 6       -394.24 [    36164.8  118899.9   20091.0   18219.3 ]
[24-11-01 12:14:50] 7       -371.65 [    46275.7  118899.9   20091.0   18219.3 ]
[24-11-01 12:14:50] 8       -148.73 [    41297.5  118899.9   20091.0   18219.3 ]
[24-11-01 12:14:50] 9       -170.45 [    39337.0  118899.9   20091.0   18219.3 ]
[24-11-01 12:14:51] 10      -193.28 [    43199.0  118899.9   20091.0   18219.3 ]
[24-11-01 12:14:51] 11      -147.14 [    40937.2  118899.9   20091.0   18219.3 ]
[24-11-01 12:14:51] 12      -147.13 [    40825.2  118899.9   20091.0   18219.3 ]
[24-11-01 12:14:51] 13      -147.35 [    40714.3  118899.9   20091.0   18219.3 ]
[24-11-01 12:14:51] 14      -147.13 [    40825.2  118899.9   20091.0   18219.3 ]
[24-11-01 12:14:51] 15      -147.13 [    40825.2  118900.9   20091.0   18219.3 ]
[24-11-01 12:14:52] 16      -147.12 [    40825.2  118902.5   20091.0   18219.3 ]
[24-11-01 12:14:52] 17       -146.6 [    40825.2  119078.9   20091.0   18219.3 ]
[24-11-01 12:14:52] 18      -141.24 [    40825.2  122766.0   20091.0   18219.3 ]
[24-11-01 12:14:52] 19      -155.01 [    40825.2  128731.9   20091.0   18219.3 ]
[24-11-01 12:14:52] 20      -143.24 [    40825.2  125044.8   20091.0   18219.3 ]
[24-11-01 12:14:53] 21      -142.03 [    40825.2  121357.6   20091.0   18219.3 ]
[24-11-01 12:14:53] 22      -141.24 [    40825.2  122804.7   20091.0   18219.3 ]
[24-11-01 12:14:53] 23      -141.24 [    40825.2  122727.3   20091.0   18219.3 ]
[24-11-01 12:14:53] 24      -141.24 [    40825.2  122766.0   20091.0   18219.3 ]
[24-11-01 12:14:53] 25      -141.25 [    40825.2  122766.0   20092.0   18219.3 ]
[24-11-01 12:14:53] 26      -141.23 [    40825.2  122766.0   20089.4   18219.3 ]
[24-11-01 12:14:54] 27      -140.16 [    40825.2  122766.0   19913.0   18219.3 ]
