[24-10-31 14:57:07] fitting objective_H2 to data for demes ['French', 'KhomaniSan', 'Yoruba']
[24-10-31 14:57:07] 0        pnames [         NK       NFY       TFY        NF        NY ]
[24-10-31 14:57:07] 0            p0 [    15538.2   23491.3   72407.8    4493.0   24963.6 ]
[24-10-31 14:57:08] 1     -31651.37 [    15538.2   23491.3   72407.8    4493.0   24963.6 ]
[24-10-31 14:57:08] 2     -31651.37 [    15538.2   23491.3   72407.8    4493.0   24963.6 ]
[24-10-31 14:57:08] 3     -31651.25 [    15539.2   23491.3   72407.8    4493.0   24963.6 ]
[24-10-31 14:57:08] 4     -31651.07 [    15540.8   23491.3   72407.8    4493.0   24963.6 ]
[24-10-31 14:57:08] 5     -31631.06 [    15717.2   23491.3   72407.8    4493.0   24963.6 ]
[24-10-31 14:57:09] 6     -31273.12 [    20616.3   23491.3   72407.8    4493.0   24963.6 ]
[24-10-31 14:57:09] 7     -31063.56 [    28543.2   23491.3   72407.8    4493.0   24963.6 ]
[24-10-31 14:57:09] 8     -31068.21 [    28216.0   23491.3   72407.8    4493.0   24963.6 ]
[24-10-31 14:57:09] 9     -30980.86 [    41369.3   23491.3   72407.8    4493.0   24963.6 ]
[24-10-31 14:57:10] 10     -30989.5 [    38303.5   23491.3   72407.8    4493.0   24963.6 ]
[24-10-31 14:57:10] 12    -30971.89 [    49296.2   23491.3   72407.8    4493.0   24963.6 ]
[24-10-31 14:57:10] 14    -30974.57 [    45332.7   23491.3   72407.8    4493.0   24963.6 ]
[24-10-31 14:57:10] 16    -30972.01 [    48958.6   23491.3   72407.8    4493.0   24963.6 ]
[24-10-31 14:57:11] 17    -30971.77 [    49667.1   23491.3   72407.8    4493.0   24963.6 ]
[24-10-31 14:57:11] 18    -30971.77 [    49667.1   23491.3   72407.8    4493.0   24963.6 ]
[24-10-31 14:57:11] 19     -30971.9 [    49667.1   23492.3   72407.8    4493.0   24963.6 ]
[24-10-31 14:57:11] 20    -30971.56 [    49667.1   23489.7   72407.8    4493.0   24963.6 ]
[24-10-31 14:57:12] 21    -30971.21 [    49667.1   23487.1   72407.8    4493.0   24963.6 ]
[24-10-31 14:57:12] 22    -30970.66 [    49667.1   23482.9   72407.8    4493.0   24963.6 ]
[24-10-31 14:57:12] 23    -30969.76 [    49667.1   23476.0   72407.8    4493.0   24963.6 ]
[24-10-31 14:57:12] 24    -30968.31 [    49667.1   23464.9   72407.8    4493.0   24963.6 ]
[24-10-31 14:57:13] 25    -30965.95 [    49667.1   23447.0   72407.8    4493.0   24963.6 ]
[24-10-31 14:57:13] 26    -30962.13 [    49667.1   23418.0   72407.8    4493.0   24963.6 ]
[24-10-31 14:57:13] 27    -30955.94 [    49667.1   23371.0   72407.8    4493.0   24963.6 ]
[24-10-31 14:57:13] 28    -30945.89 [    49667.1   23295.0   72407.8    4493.0   24963.6 ]
[24-10-31 14:57:14] 29    -30929.51 [    49667.1   23172.0   72407.8    4493.0   24963.6 ]
[24-10-31 14:57:14] 30    -30902.74 [    49667.1   22973.0   72407.8    4493.0   24963.6 ]
