[24-11-01 19:25:52] fitting objective_H2 to data for demes ['Altai', 'Chagyrskaya', 'Denisova', 'Vindija']
[24-11-01 19:25:52] 0        pnames [        NND       TND        ND        NN        TN        NA       TCV        NC        NV      mACV       mCV       mAD ]
[24-11-01 19:25:52] 0            p0 [     7236.2  594769.9    2651.0    2602.9  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:25:53] 1     -23930.57 [     7236.2  594769.9    2651.0    2602.9  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:25:54] 2     -23930.57 [     7236.2  594769.9    2651.0    2602.9  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:25:55] 3     -23926.46 [     7237.2  594769.9    2651.0    2602.9  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:25:57] 4     -23919.81 [     7238.8  594769.9    2651.0    2602.9  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:25:58] 5     -23231.85 [     7415.2  594769.9    2651.0    2602.9  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:25:59] 6     -19694.67 [     8994.9  594769.9    2651.0    2602.9  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:00] 7     -19976.57 [    11550.9  594769.9    2651.0    2602.9  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:01] 8     -19191.74 [     9971.2  594769.9    2651.0    2602.9  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:01] 9     -19304.07 [    10574.6  594769.9    2651.0    2602.9  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:02] 10    -19190.79 [    10063.2  594769.9    2651.0    2602.9  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:03] 11    -19190.33 [    10030.5  594769.9    2651.0    2602.9  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:04] 12    -19190.63 [    10002.6  594769.9    2651.0    2602.9  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:04] 13    -19190.33 [    10030.5  594769.9    2651.0    2602.9  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:05] 14    -19190.32 [    10030.5  594770.9    2651.0    2602.9  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:06] 15    -19190.31 [    10030.5  594772.5    2651.0    2602.9  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:06] 16     -19189.0 [    10030.5  594948.9    2651.0    2602.9  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:07] 17     -19174.4 [    10030.5  598956.2    2651.0    2602.9  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:08] 18    -19212.11 [    10030.5  605440.1    2651.0    2602.9  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:09] 19    -19179.88 [    10030.5  601432.8    2651.0    2602.9  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:09] 20    -19176.55 [    10030.5  597425.5    2651.0    2602.9  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:10] 21     -19174.4 [    10030.5  598998.0    2651.0    2602.9  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:11] 22     -19174.4 [    10030.5  598914.3    2651.0    2602.9  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:12] 23     -19174.4 [    10030.5  598956.2    2651.0    2602.9  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:12] 24    -19179.09 [    10030.5  598956.2    2652.0    2602.9  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:13] 25    -19166.83 [    10030.5  598956.2    2649.4    2602.9  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:14] 26    -18473.59 [    10030.5  598956.2    2473.1    2602.9  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:15] 27     -17735.6 [    10030.5  598956.2    2093.5    2602.9  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:15] 28    -17940.62 [    10030.5  598956.2    1479.4    2602.9  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:16] 29    -17665.58 [    10030.5  598956.2    1859.0    2602.9  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:17] 30    -17725.41 [    10030.5  598956.2    1714.0    2602.9  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:18] 31    -17661.59 [    10030.5  598956.2    1896.6    2602.9  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:18] 32    -17661.44 [    10030.5  598956.2    1909.3    2602.9  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:19] 33    -17661.64 [    10030.5  598956.2    1916.7    2602.9  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:20] 34    -17661.44 [    10030.5  598956.2    1909.3    2602.9  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:21] 35    -17657.92 [    10030.5  598956.2    1909.3    2603.9  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:21] 36    -17652.28 [    10030.5  598956.2    1909.3    2605.5  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:22] 37    -17396.57 [    10030.5  598956.2    1909.3    2759.5  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:23] 38    -18271.41 [    10030.5  598956.2    1909.3    3008.6  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:24] 39    -17533.63 [    10030.5  598956.2    1909.3    2854.6  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:24] 40    -17426.94 [    10030.5  598956.2    1909.3    2700.7  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:25] 41    -17395.64 [    10030.5  598956.2    1909.3    2750.4  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:26] 42    -17395.65 [    10030.5  598956.2    1909.3    2751.9  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:27] 43    -17395.69 [    10030.5  598956.2    1909.3    2748.9  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:28] 44    -17395.64 [    10030.5  598956.2    1909.3    2750.4  214714.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:28] 45    -17396.03 [    10030.5  598956.2    1909.3    2750.4  214715.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:29] 46    -17395.02 [    10030.5  598956.2    1909.3    2750.4  214712.7     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:30] 47    -17327.53 [    10030.5  598956.2    1909.3    2750.4  214536.3     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:31] 49    -14708.92 [    10030.5  598956.2    1909.3    2750.4  207193.5     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:31] 51    -15969.66 [    10030.5  598956.2    1909.3    2750.4  210864.9     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:32] 52    -14150.72 [    10030.5  598956.2    1909.3    2750.4  205460.1     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:33] 53    -13818.42 [    10030.5  598956.2    1909.3    2750.4  204388.8     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:34] 54    -13618.08 [    10030.5  598956.2    1909.3    2750.4  203726.7     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:34] 55    -13496.22 [    10030.5  598956.2    1909.3    2750.4  203317.4     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:35] 57    -13542.58 [    10030.5  598956.2    1909.3    2750.4  203473.8     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:36] 59    -13496.22 [    10030.5  598956.2    1909.3    2750.4  203317.4     822.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
[24-11-01 19:26:37] 60    -13492.17 [    10030.5  598956.2    1909.3    2750.4  203317.4     823.9  203301.1     899.3    1261.1  7.86e-05  1.08e-04  1.09e-05 ]
