[24-11-01 12:15:09] fitting objective_H2 to data for demes ['KhomaniSan', 'Yoruba']
[24-11-01 12:15:09] 0        pnames [        NA1       TA1        NK        NY ]
[24-11-01 12:15:09] 0            p0 [    39458.7  139562.4   18606.6   20060.0 ]
[24-11-01 12:15:09] 1      -5315.41 [    39458.7  139562.4   18606.6   20060.0 ]
[24-11-01 12:15:09] 2      -5315.41 [    39458.7  139562.4   18606.6   20060.0 ]
[24-11-01 12:15:09] 3      -5315.15 [    39459.7  139562.4   18606.6   20060.0 ]
[24-11-01 12:15:10] 4      -5314.73 [    39461.3  139562.4   18606.6   20060.0 ]
[24-11-01 12:15:10] 5      -5269.78 [    39637.7  139562.4   18606.6   20060.0 ]
[24-11-01 12:15:10] 7      -4058.09 [    45348.1  139562.4   18606.6   20060.0 ]
[24-11-01 12:15:10] 8      -3494.86 [    48877.4  139562.4   18606.6   20060.0 ]
[24-11-01 12:15:10] 10     -3696.42 [    47529.3  139562.4   18606.6   20060.0 ]
[24-11-01 12:15:10] 11     -3377.82 [    49710.5  139562.4   18606.6   20060.0 ]
[24-11-01 12:15:11] 13     -3421.88 [    49392.3  139562.4   18606.6   20060.0 ]
[24-11-01 12:15:11] 14     -3350.98 [    49907.2  139562.4   18606.6   20060.0 ]
[24-11-01 12:15:11] 16     -3350.98 [    49907.2  139562.4   18606.6   20060.0 ]
[24-11-01 12:15:11] 17     -3350.99 [    49907.2  139563.4   18606.6   20060.0 ]
[24-11-01 12:15:11] 18     -3350.98 [    49907.2  139560.8   18606.6   20060.0 ]
[24-11-01 12:15:11] 19     -3350.25 [    49907.2  139384.4   18606.6   20060.0 ]
[24-11-01 12:15:12] 20      -3329.7 [    49907.2  129170.4   18606.6   20060.0 ]
[24-11-01 12:15:12] 21     -3387.35 [    49907.2  112643.7   18606.6   20060.0 ]
[24-11-01 12:15:12] 22     -3338.27 [    49907.2  122857.7   18606.6   20060.0 ]
[24-11-01 12:15:12] 23     -3332.58 [    49907.2  133071.8   18606.6   20060.0 ]
[24-11-01 12:15:12] 24      -3329.7 [    49907.2  129322.9   18606.6   20060.0 ]
[24-11-01 12:15:13] 25      -3329.7 [    49907.2  129425.3   18606.6   20060.0 ]
[24-11-01 12:15:13] 26      -3329.7 [    49907.2  129322.9   18606.6   20060.0 ]
[24-11-01 12:15:13] 27     -3329.57 [    49907.2  129322.9   18607.6   20060.0 ]
[24-11-01 12:15:13] 28     -3329.37 [    49907.2  129322.9   18609.2   20060.0 ]
[24-11-01 12:15:13] 29     -3307.32 [    49907.2  129322.9   18785.5   20060.0 ]
[24-11-01 12:15:13] 30     -2875.97 [    49907.2  129322.9   24181.5   20060.0 ]
[24-11-01 12:15:14] 31     -2642.05 [    49907.2  129322.9   32912.4   20060.0 ]
[24-11-01 12:15:14] 32     -2652.72 [    49907.2  129322.9   32107.8   20060.0 ]
