[24-11-01 12:13:51] fitting objective_H2 to data for demes ['KhomaniSan', 'Yoruba']
[24-11-01 12:13:51] 0        pnames [        NA1       TA1        NK        NY ]
[24-11-01 12:13:51] 0            p0 [    23999.5   86920.1   18589.6   17291.4 ]
[24-11-01 12:13:51] 1     -14167.23 [    23999.5   86920.1   18589.6   17291.4 ]
[24-11-01 12:13:51] 2     -14167.23 [    23999.5   86920.1   18589.6   17291.4 ]
[24-11-01 12:13:51] 3     -14166.25 [    24000.5   86920.1   18589.6   17291.4 ]
[24-11-01 12:13:51] 4     -14164.68 [    24002.1   86920.1   18589.6   17291.4 ]
[24-11-01 12:13:52] 5     -13994.63 [    24178.5   86920.1   18589.6   17291.4 ]
[24-11-01 12:13:52] 6      -7175.58 [    35091.4   86920.1   18589.6   17291.4 ]
[24-11-01 12:13:52] 8       -5054.8 [    41835.9   86920.1   18589.6   17291.4 ]
[24-11-01 12:13:52] 9      -4146.91 [    46004.3   86920.1   18589.6   17291.4 ]
[24-11-01 12:13:52] 10     -3692.26 [    48580.5   86920.1   18589.6   17291.4 ]
[24-11-01 12:13:53] 12     -3857.65 [    47596.5   86920.1   18589.6   17291.4 ]
[24-11-01 12:13:53] 13     -3594.76 [    49188.6   86920.1   18589.6   17291.4 ]
[24-11-01 12:13:53] 14     -3536.22 [    49564.5   86920.1   18589.6   17291.4 ]
[24-11-01 12:13:53] 15     -3497.14 [    49820.2   86920.1   18589.6   17291.4 ]
[24-11-01 12:13:53] 16     -3497.14 [    49820.2   86920.1   18589.6   17291.4 ]
[24-11-01 12:13:53] 17     -3497.12 [    49820.2   86921.1   18589.6   17291.4 ]
[24-11-01 12:13:54] 18      -3497.1 [    49820.2   86922.7   18589.6   17291.4 ]
[24-11-01 12:13:54] 19     -3494.58 [    49820.2   87099.0   18589.6   17291.4 ]
[24-11-01 12:13:54] 20     -3327.58 [    49820.2  106322.9   18589.6   17291.4 ]
[24-11-01 12:13:54] 21     -3318.05 [    49820.2  111773.4   18589.6   17291.4 ]
[24-11-01 12:13:54] 22     -3336.76 [    49820.2  120592.5   18589.6   17291.4 ]
[24-11-01 12:13:54] 23     -3320.26 [    49820.2  115142.0   18589.6   17291.4 ]
[24-11-01 12:13:55] 24     -3319.76 [    49820.2  109691.5   18589.6   17291.4 ]
[24-11-01 12:13:55] 25     -3317.99 [    49820.2  112249.6   18589.6   17291.4 ]
[24-11-01 12:13:55] 26      -3318.0 [    49820.2  112502.9   18589.6   17291.4 ]
[24-11-01 12:13:55] 27     -3317.99 [    49820.2  112249.6   18589.6   17291.4 ]
[24-11-01 12:13:55] 28     -3317.89 [    49820.2  112249.6   18590.6   17291.4 ]
[24-11-01 12:13:56] 29     -3317.75 [    49820.2  112249.6   18592.3   17291.4 ]
[24-11-01 12:13:56] 30     -3301.89 [    49820.2  112249.6   18768.6   17291.4 ]
[24-11-01 12:13:56] 31     -3007.11 [    49820.2  112249.6   23912.8   17291.4 ]
[24-11-01 12:13:56] 32     -2852.44 [    49820.2  112249.6   32236.2   17291.4 ]
[24-11-01 12:13:56] 33     -2860.63 [    49820.2  112249.6   31306.2   17291.4 ]
[24-11-01 12:13:56] 34     -2825.33 [    49820.2  112249.6   45703.8   17291.4 ]
[24-11-01 12:13:57] 35     -2823.05 [    49820.2  112249.6   40293.7   17291.4 ]
[24-11-01 12:13:57] 36     -2827.73 [    49820.2  112249.6   37216.0   17291.4 ]
[24-11-01 12:13:57] 37      -2822.7 [    49820.2  112249.6   42360.2   17291.4 ]
[24-11-01 12:13:57] 38     -2822.62 [    49820.2  112249.6   41655.2   17291.4 ]
[24-11-01 12:13:57] 39     -2822.62 [    49820.2  112249.6   41885.8   17291.4 ]
[24-11-01 12:13:58] 40     -2822.63 [    49820.2  112249.6   41424.5   17291.4 ]
[24-11-01 12:13:58] 41     -2822.62 [    49820.2  112249.6   41655.2   17291.4 ]
[24-11-01 12:13:58] 42     -2822.53 [    49820.2  112249.6   41655.2   17292.4 ]
[24-11-01 12:13:58] 43      -2822.4 [    49820.2  112249.6   41655.2   17294.0 ]
[24-11-01 12:13:58] 44     -2808.21 [    49820.2  112249.6   41655.2   17470.3 ]
[24-11-01 12:13:58] 45     -2718.07 [    49820.2  112249.6   41655.2   19441.7 ]
[24-11-01 12:13:59] 46     -2741.82 [    49820.2  112249.6   41655.2   22631.3 ]
[24-11-01 12:13:59] 47     -2709.02 [    49820.2  112249.6   41655.2   20660.0 ]
[24-11-01 12:13:59] 48     -2715.81 [    49820.2  112249.6   41655.2   21413.0 ]
[24-11-01 12:13:59] 49     -2708.68 [    49820.2  112249.6   41655.2   20496.1 ]
[24-11-01 12:13:59] 50     -2708.66 [    49820.2  112249.6   41655.2   20439.8 ]
[24-11-01 12:13:59] 51     -2708.68 [    49820.2  112249.6   41655.2   20408.3 ]
[24-11-01 12:14:00] 53     -2708.66 [    49820.2  112249.6   41655.2   20439.8 ]
[24-11-01 12:14:00] 54     -2708.54 [    49821.2  112249.6   41655.2   20439.8 ]
[24-11-01 12:14:00] 55     -2708.34 [    49822.8  112249.6   41655.2   20439.8 ]
[24-11-01 12:14:00] 56     -2686.57 [    49999.1  112249.6   41655.2   20439.8 ]
[24-11-01 12:14:00] 63     -2694.86 [    49931.8  112249.6   41655.2   20439.8 ]
[24-11-01 12:14:01] 64     -2690.71 [    49965.5  112249.6   41655.2   20439.8 ]
[24-11-01 12:14:01] 67     -2688.15 [    49986.3  112249.6   41655.2   20439.8 ]
[24-11-01 12:14:01] 69     -2687.17 [    49994.2  112249.6   41655.2   20439.8 ]
[24-11-01 12:14:01] 71      -2686.8 [    49997.3  112249.6   41655.2   20439.8 ]
[24-11-01 12:14:01] 72     -2686.57 [    49999.1  112249.6   41655.2   20439.8 ]
[24-11-01 12:14:01] 73     -2686.56 [    49999.1  112250.6   41655.2   20439.8 ]
[24-11-01 12:14:02] 74     -2686.54 [    49999.1  112252.3   41655.2   20439.8 ]
[24-11-01 12:14:02] 75     -2684.52 [    49999.1  112428.6   41655.2   20439.8 ]
[24-11-01 12:14:02] 76     -2547.85 [    49999.1  131652.5   41655.2   20439.8 ]
[24-11-01 12:14:02] 77     -2538.43 [    49999.1  137848.0   41655.2   20439.8 ]
[24-11-01 12:14:02] 78     -2557.83 [    49999.1  147872.5   41655.2   20439.8 ]
[24-11-01 12:14:02] 79     -2540.83 [    49999.1  141677.0   41655.2   20439.8 ]
[24-11-01 12:14:03] 80     -2540.08 [    49999.1  135481.5   41655.2   20439.8 ]
[24-11-01 12:14:03] 81     -2538.39 [    49999.1  138293.2   41655.2   20439.8 ]
[24-11-01 12:14:03] 82     -2538.41 [    49999.1  138553.7   41655.2   20439.8 ]
[24-11-01 12:14:03] 83     -2538.39 [    49999.1  138293.2   41655.2   20439.8 ]
[24-11-01 12:14:03] 84     -2538.39 [    49999.1  138293.2   41656.2   20439.8 ]
[24-11-01 12:14:04] 85     -2538.39 [    49999.1  138293.2   41657.8   20439.8 ]
[24-11-01 12:14:04] 86     -2538.15 [    49999.1  138293.2   41834.2   20439.8 ]
[24-11-01 12:14:04] 87     -2536.86 [    49999.1  138293.2   43711.5   20439.8 ]
[24-11-01 12:14:04] 88     -2538.48 [    49999.1  138293.2   46749.0   20439.8 ]
[24-11-01 12:14:04] 89      -2537.0 [    49999.1  138293.2   44871.7   20439.8 ]
[24-11-01 12:14:04] 90     -2537.11 [    49999.1  138293.2   42994.4   20439.8 ]
[24-11-01 12:14:05] 91     -2536.83 [    49999.1  138293.2   44043.9   20439.8 ]
[24-11-01 12:14:05] 92     -2536.83 [    49999.1  138293.2   44020.0   20439.8 ]
[24-11-01 12:14:05] 93     -2536.83 [    49999.1  138293.2   43996.3   20439.8 ]
[24-11-01 12:14:05] 94     -2536.83 [    49999.1  138293.2   44020.0   20439.8 ]
[24-11-01 12:14:05] 95     -2536.74 [    49999.1  138293.2   44020.0   20440.8 ]
[24-11-01 12:14:06] 96     -2536.61 [    49999.1  138293.2   44020.0   20442.4 ]
[24-11-01 12:14:06] 97     -2522.02 [    49999.1  138293.2   44020.0   20618.8 ]
[24-11-01 12:14:06] 98     -2401.01 [    49999.1  138293.2   44020.0   23158.7 ]
[24-11-01 12:14:06] 99     -2423.94 [    49999.1  138293.2   44020.0   27268.4 ]
[24-11-01 12:14:06] 100    -2386.95 [    49999.1  138293.2   44020.0   24728.5 ]
[24-11-01 12:14:06] 101    -2393.94 [    49999.1  138293.2   44020.0   25698.6 ]
[24-11-01 12:14:07] 102    -2386.85 [    49999.1  138293.2   44020.0   24647.1 ]
[24-11-01 12:14:07] 103    -2386.82 [    49999.1  138293.2   44020.0   24577.3 ]
[24-11-01 12:14:07] 104    -2386.84 [    49999.1  138293.2   44020.0   24535.9 ]
[24-11-01 12:14:07] 106    -2386.82 [    49999.1  138293.2   44020.0   24577.3 ]
[24-11-01 12:14:07] 108     -2387.0 [    49997.5  138293.2   44020.0   24577.3 ]
[24-11-01 12:14:08] 109    -2386.89 [    49998.5  138293.2   44020.0   24577.3 ]
[24-11-01 12:14:08] 110    -2386.78 [    49999.5  138293.2   44020.0   24577.3 ]
[24-11-01 12:14:08] 111    -2386.75 [    49999.8  138293.2   44020.0   24577.3 ]
[24-11-01 12:14:08] 112    -2386.74 [    49999.9  138293.2   44020.0   24577.3 ]
[24-11-01 12:14:08] 113    -2386.73 [    50000.0  138293.2   44020.0   24577.3 ]
[24-11-01 12:14:08] 115    -2386.73 [    50000.0  138293.2   44020.0   24577.3 ]
[24-11-01 12:14:09] 117    -2386.73 [    50000.0  138293.2   44020.0   24577.3 ]
[24-11-01 12:14:09] 119    -2386.73 [    50000.0  138293.2   44020.0   24577.3 ]
[24-11-01 12:14:09] 120    -2386.72 [    50000.0  138294.2   44020.0   24577.3 ]
[24-11-01 12:14:09] 121     -2386.7 [    50000.0  138295.8   44020.0   24577.3 ]
[24-11-01 12:14:09] 122    -2384.85 [    50000.0  138472.2   44020.0   24577.3 ]
[24-11-01 12:14:09] 123    -2240.84 [    50000.0  157696.1   44020.0   24577.3 ]
[24-11-01 12:14:10] 124    -2206.67 [    50000.0  172139.4   44020.0   24577.3 ]
[24-11-01 12:14:10] 125    -2280.67 [    50000.0  195509.2   44020.0   24577.3 ]
[24-11-01 12:14:10] 126    -2216.38 [    50000.0  181065.9   44020.0   24577.3 ]
[24-11-01 12:14:10] 127    -2212.37 [    50000.0  166622.5   44020.0   24577.3 ]
[24-11-01 12:14:10] 128    -2206.59 [    50000.0  172898.5   44020.0   24577.3 ]
[24-11-01 12:14:11] 129     -2206.6 [    50000.0  172552.4   44020.0   24577.3 ]
[24-11-01 12:14:11] 130    -2206.61 [    50000.0  173244.6   44020.0   24577.3 ]
[24-11-01 12:14:11] 131    -2206.59 [    50000.0  172898.5   44020.0   24577.3 ]
[24-11-01 12:14:11] 132    -2206.58 [    50000.0  172898.5   44021.0   24577.3 ]
[24-11-01 12:14:11] 133    -2206.58 [    50000.0  172898.5   44022.6   24577.3 ]
[24-11-01 12:14:11] 134    -2206.16 [    50000.0  172898.5   44199.0   24577.3 ]
[24-11-01 12:14:12] 135    -2202.72 [    50000.0  172898.5   46860.6   24577.3 ]
[24-11-01 12:14:12] 136    -2206.07 [    50000.0  172898.5   51167.2   24577.3 ]
[24-11-01 12:14:12] 137    -2202.91 [    50000.0  172898.5   48505.6   24577.3 ]
[24-11-01 12:14:12] 138    -2203.42 [    50000.0  172898.5   45843.9   24577.3 ]
[24-11-01 12:14:12] 139    -2202.61 [    50000.0  172898.5   47489.1   24577.3 ]
[24-11-01 12:14:13] 140    -2202.61 [    50000.0  172898.5   47454.4   24577.3 ]
[24-11-01 12:14:13] 141    -2202.61 [    50000.0  172898.5   47420.0   24577.3 ]
[24-11-01 12:14:13] 142    -2202.61 [    50000.0  172898.5   47454.4   24577.3 ]
[24-11-01 12:14:13] 143    -2202.53 [    50000.0  172898.5   47454.4   24578.3 ]
[24-11-01 12:14:13] 144    -2202.39 [    50000.0  172898.5   47454.4   24579.9 ]
[24-11-01 12:14:13] 145    -2188.29 [    50000.0  172898.5   47454.4   24756.2 ]
[24-11-01 12:14:14] 146    -2038.94 [    50000.0  172898.5   47454.4   27969.1 ]
[24-11-01 12:14:14] 147    -2061.52 [    50000.0  172898.5   47454.4   33167.6 ]
[24-11-01 12:14:14] 148     -2020.4 [    50000.0  172898.5   47454.4   29954.8 ]
[24-11-01 12:14:14] 149    -2027.68 [    50000.0  172898.5   47454.4   31182.0 ]
[24-11-01 12:14:14] 150    -2020.37 [    50000.0  172898.5   47454.4   29901.0 ]
[24-11-01 12:14:15] 151    -2020.36 [    50000.0  172898.5   47454.4   29847.7 ]
[24-11-01 12:14:15] 152    -2022.96 [    50000.0  172898.5   47454.4   29130.2 ]
[24-11-01 12:14:15] 153    -2020.38 [    50000.0  172898.5   47454.4   29795.0 ]
[24-11-01 12:14:15] 155    -2020.36 [    50000.0  172898.5   47454.4   29847.7 ]
[24-11-01 12:14:15] 157    -2020.52 [    49998.4  172898.5   47454.4   29847.7 ]
[24-11-01 12:14:15] 158    -2020.42 [    49999.4  172898.5   47454.4   29847.7 ]
[24-11-01 12:14:16] 160    -2020.39 [    49999.7  172898.5   47454.4   29847.7 ]
[24-11-01 12:14:16] 162    -2020.37 [    49999.9  172898.5   47454.4   29847.7 ]
[24-11-01 12:14:16] 164    -2020.37 [    50000.0  172898.5   47454.4   29847.7 ]
[24-11-01 12:14:16] 166    -2020.36 [    50000.0  172898.5   47454.4   29847.7 ]
[24-11-01 12:14:16] 168    -2020.36 [    50000.0  172898.5   47454.4   29847.7 ]
[24-11-01 12:14:16] 170    -2020.36 [    50000.0  172898.5   47454.4   29847.7 ]
[24-11-01 12:14:17] 171    -2020.36 [    50000.0  172898.5   47454.4   29847.7 ]
[24-11-01 12:14:17] 172    -2020.36 [    50000.0  172898.5   47454.4   29847.7 ]
[24-11-01 12:14:17] 173    -2020.36 [    50000.0  172898.5   47454.4   29847.7 ]
[24-11-01 12:14:17] 175    -2020.36 [    50000.0  172898.5   47454.4   29847.7 ]
[24-11-01 12:14:17] 177    -2020.36 [    50000.0  172898.5   47454.4   29847.7 ]
[24-11-01 12:14:18] 178    -2020.36 [    50000.0  172898.5   47454.4   29847.7 ]
[24-11-01 12:14:18] 180    -2020.36 [    50000.0  172898.5   47454.4   29847.7 ]
[24-11-01 12:14:18] 181    -2020.35 [    50000.0  172899.5   47454.4   29847.7 ]
[24-11-01 12:14:18] 182    -2020.34 [    50000.0  172901.1   47454.4   29847.7 ]
[24-11-01 12:14:18] 183    -2018.69 [    50000.0  173077.5   47454.4   29847.7 ]
[24-11-01 12:14:18] 184    -1879.18 [    50000.0  192301.3   47454.4   29847.7 ]
[24-11-01 12:14:19] 185    -1813.33 [    50000.0  216657.9   47454.4   29847.7 ]
[24-11-01 12:14:19] 187    -1832.76 [    50000.0  231711.1   47454.4   29847.7 ]
[24-11-01 12:14:19] 188    -1824.11 [    50000.0  207354.5   47454.4   29847.7 ]
[24-11-01 12:14:19] 189    -1813.22 [    50000.0  217765.8   47454.4   29847.7 ]
[24-11-01 12:14:19] 190    -1813.24 [    50000.0  217317.2   47454.4   29847.7 ]
[24-11-01 12:14:19] 191    -1813.24 [    50000.0  218214.5   47454.4   29847.7 ]
[24-11-01 12:14:20] 192    -1813.22 [    50000.0  217765.8   47454.4   29847.7 ]
[24-11-01 12:14:20] 193    -1813.22 [    50000.0  217765.8   47455.4   29847.7 ]
[24-11-01 12:14:20] 194    -1813.21 [    50000.0  217765.8   47457.0   29847.7 ]
[24-11-01 12:14:20] 195    -1812.61 [    50000.0  217765.8   47633.4   29847.7 ]
[24-11-01 12:14:20] 196     -1806.8 [    50000.0  217765.8   50798.3   29847.7 ]
[24-11-01 12:14:20] 197    -1811.95 [    50000.0  217765.8   55919.2   29847.7 ]
[24-11-01 12:14:21] 198    -1807.02 [    50000.0  217765.8   52754.3   29847.7 ]
[24-11-01 12:14:21] 199    -1808.01 [    50000.0  217765.8   49589.4   29847.7 ]
[24-11-01 12:14:21] 200    -1806.58 [    50000.0  217765.8   51614.4   29847.7 ]
[24-11-01 12:14:21] 201    -1806.58 [    50000.0  217765.8   51572.8   29847.7 ]
[24-11-01 12:14:21] 202    -1806.58 [    50000.0  217765.8   51531.6   29847.7 ]
[24-11-01 12:14:21] 203    -1806.58 [    50000.0  217765.8   51572.8   29847.7 ]
[24-11-01 12:14:22] 204    -1806.51 [    50000.0  217765.8   51572.8   29848.7 ]
[24-11-01 12:14:22] 205    -1806.39 [    50000.0  217765.8   51572.8   29850.4 ]
