[24-11-01 12:12:27] fitting objective_H2 to data for demes ['KhomaniSan', 'Yoruba']
[24-11-01 12:12:27] 0        pnames [        NA1       TA1        NK        NY ]
[24-11-01 12:12:27] 0            p0 [    26532.9  107791.8   14485.1   28415.3 ]
[24-11-01 12:12:27] 1     -12809.82 [    26532.9  107791.8   14485.1   28415.3 ]
[24-11-01 12:12:27] 2     -12809.82 [    26532.9  107791.8   14485.1   28415.3 ]
[24-11-01 12:12:27] 3      -12809.1 [    26533.9  107791.8   14485.1   28415.3 ]
[24-11-01 12:12:27] 4     -12807.93 [    26535.5  107791.8   14485.1   28415.3 ]
[24-11-01 12:12:27] 5     -12681.45 [    26711.9  107791.8   14485.1   28415.3 ]
[24-11-01 12:12:28] 6      -7353.66 [    38158.6  107791.8   14485.1   28415.3 ]
[24-11-01 12:12:28] 8      -5689.37 [    45233.1  107791.8   14485.1   28415.3 ]
[24-11-01 12:12:28] 9      -4974.51 [    49605.3  107791.8   14485.1   28415.3 ]
[24-11-01 12:12:28] 11     -5225.84 [    47935.3  107791.8   14485.1   28415.3 ]
[24-11-01 12:12:28] 13     -5067.62 [    48967.4  107791.8   14485.1   28415.3 ]
[24-11-01 12:12:29] 14     -4918.66 [    49999.6  107791.8   14485.1   28415.3 ]
[24-11-01 12:12:29] 16     -4918.66 [    49999.6  107791.8   14485.1   28415.3 ]
[24-11-01 12:12:29] 17     -4918.65 [    49999.6  107792.8   14485.1   28415.3 ]
[24-11-01 12:12:29] 18     -4918.65 [    49999.6  107794.4   14485.1   28415.3 ]
[24-11-01 12:12:29] 19     -4917.96 [    49999.6  107970.7   14485.1   28415.3 ]
[24-11-01 12:12:29] 20     -4890.01 [    49999.6  122217.2   14485.1   28415.3 ]
[24-11-01 12:12:30] 21     -4956.12 [    49999.6  145268.5   14485.1   28415.3 ]
[24-11-01 12:12:30] 22     -4899.37 [    49999.6  131022.0   14485.1   28415.3 ]
[24-11-01 12:12:30] 23     -4894.31 [    49999.6  116775.5   14485.1   28415.3 ]
[24-11-01 12:12:30] 24     -4889.99 [    49999.6  122534.6   14485.1   28415.3 ]
[24-11-01 12:12:30] 25      -4890.0 [    49999.6  122682.0   14485.1   28415.3 ]
[24-11-01 12:12:30] 26      -4890.0 [    49999.6  122387.2   14485.1   28415.3 ]
[24-11-01 12:12:31] 27     -4889.99 [    49999.6  122534.6   14485.1   28415.3 ]
[24-11-01 12:12:31] 28     -4889.66 [    49999.6  122534.6   14486.1   28415.3 ]
[24-11-01 12:12:31] 29     -4889.13 [    49999.6  122534.6   14487.7   28415.3 ]
[24-11-01 12:12:31] 30     -4831.81 [    49999.6  122534.6   14664.1   28415.3 ]
[24-11-01 12:12:31] 31     -3764.25 [    49999.6  122534.6   19727.2   28415.3 ]
[24-11-01 12:12:32] 32     -3099.92 [    49999.6  122534.6   27919.5   28415.3 ]
[24-11-01 12:12:32] 33     -3097.81 [    49999.6  122534.6   27965.2   28415.3 ]
[24-11-01 12:12:32] 34      -3094.4 [    49999.6  122534.6   28039.3   28415.3 ]
[24-11-01 12:12:32] 35     -2847.62 [    49999.6  122534.6   36109.9   28415.3 ]
[24-11-01 12:12:32] 36     -2780.42 [    49999.6  122534.6   40186.7   28415.3 ]
[24-11-01 12:12:32] 37     -2711.79 [    49999.6  122534.6   46783.1   28415.3 ]
[24-11-01 12:12:33] 38     -2675.32 [    49999.6  122534.6   52621.9   28415.3 ]
[24-11-01 12:12:33] 39     -2642.06 [    49999.6  122534.6   62069.2   28415.3 ]
[24-11-01 12:12:33] 40      -2631.7 [    49999.6  122534.6   67223.2   28415.3 ]
[24-11-01 12:12:33] 41     -2621.57 [    49999.6  122534.6   75562.4   28415.3 ]
[24-11-01 12:12:33] 42     -2617.48 [    49999.6  122534.6   81700.9   28415.3 ]
[24-11-01 12:12:33] 43     -2614.47 [    49999.6  122534.6   91633.3   28415.3 ]
[24-11-01 12:12:34] 44     -2614.25 [    49999.6  122534.6   93393.1   28415.3 ]
[24-11-01 12:12:34] 45     -2614.06 [    49999.6  122534.6   96240.5   28415.3 ]
[24-11-01 12:12:34] 46     -2614.02 [    49999.6  122534.6   97859.5   28415.3 ]
[24-11-01 12:12:34] 48     -2614.02 [    49999.6  122534.6   98860.1   28415.3 ]
[24-11-01 12:12:34] 49     -2614.02 [    49999.6  122534.6   98860.1   28415.3 ]
[24-11-01 12:12:35] 50     -2614.04 [    49999.6  122534.6   98860.1   28416.3 ]
[24-11-01 12:12:35] 51     -2613.97 [    49999.6  122534.6   98860.1   28413.6 ]
[24-11-01 12:12:35] 52     -2609.15 [    49999.6  122534.6   98860.1   28237.3 ]
[24-11-01 12:12:35] 53     -2594.86 [    49999.6  122534.6   98860.1   21640.6 ]
[24-11-01 12:12:35] 54     -6361.87 [    49999.6  122534.6   98860.1   10967.0 ]
[24-11-01 12:12:35] 55     -2979.22 [    49999.6  122534.6   98860.1   17563.7 ]
[24-11-01 12:12:36] 56     -2548.59 [    49999.6  122534.6   98860.1   24160.3 ]
[24-11-01 12:12:36] 57     -2550.56 [    49999.6  122534.6   98860.1   23698.4 ]
[24-11-01 12:12:36] 58     -2548.48 [    49999.6  122534.6   98860.1   24242.0 ]
[24-11-01 12:12:36] 59     -2548.45 [    49999.6  122534.6   98860.1   24313.4 ]
[24-11-01 12:12:36] 60     -2548.46 [    49999.6  122534.6   98860.1   24354.4 ]
[24-11-01 12:12:36] 62     -2548.45 [    49999.6  122534.6   98860.1   24313.4 ]
[24-11-01 12:12:37] 64     -2548.62 [    49998.0  122534.6   98860.1   24313.4 ]
[24-11-01 12:12:37] 65     -2548.52 [    49999.0  122534.6   98860.1   24313.4 ]
[24-11-01 12:12:37] 66     -2548.41 [    50000.0  122534.6   98860.1   24313.4 ]
[24-11-01 12:12:37] 68     -2548.43 [    49999.8  122534.6   98860.1   24313.4 ]
[24-11-01 12:12:37] 70     -2548.42 [    49999.9  122534.6   98860.1   24313.4 ]
[24-11-01 12:12:38] 72     -2548.42 [    50000.0  122534.6   98860.1   24313.4 ]
[24-11-01 12:12:38] 73     -2548.41 [    50000.0  122534.6   98860.1   24313.4 ]
[24-11-01 12:12:38] 74     -2548.41 [    50000.0  122534.6   98860.1   24313.4 ]
[24-11-01 12:12:38] 76     -2548.41 [    50000.0  122534.6   98860.1   24313.4 ]
[24-11-01 12:12:38] 77     -2548.41 [    50000.0  122534.6   98860.1   24313.4 ]
[24-11-01 12:12:38] 78      -2548.4 [    50000.0  122535.6   98860.1   24313.4 ]
[24-11-01 12:12:39] 79     -2548.38 [    50000.0  122537.2   98860.1   24313.4 ]
[24-11-01 12:12:39] 80     -2546.28 [    50000.0  122713.6   98860.1   24313.4 ]
[24-11-01 12:12:39] 81     -2389.02 [    50000.0  141937.4   98860.1   24313.4 ]
[24-11-01 12:12:39] 82     -2361.04 [    50000.0  153731.1   98860.1   24313.4 ]
[24-11-01 12:12:39] 83     -2422.43 [    50000.0  172813.6   98860.1   24313.4 ]
[24-11-01 12:12:39] 84     -2369.13 [    50000.0  161019.9   98860.1   24313.4 ]
[24-11-01 12:12:40] 85     -2365.69 [    50000.0  149226.3   98860.1   24313.4 ]
[24-11-01 12:12:40] 86     -2360.98 [    50000.0  154318.6   98860.1   24313.4 ]
[24-11-01 12:12:40] 87      -2361.0 [    50000.0  154636.5   98860.1   24313.4 ]
[24-11-01 12:12:40] 88     -2360.98 [    50000.0  154318.6   98860.1   24313.4 ]
[24-11-01 12:12:40] 89     -2360.98 [    50000.0  154318.6   98861.1   24313.4 ]
[24-11-01 12:12:41] 90     -2360.98 [    50000.0  154318.6   98858.4   24313.4 ]
[24-11-01 12:12:41] 91     -2360.97 [    50000.0  154318.6   98855.8   24313.4 ]
[24-11-01 12:12:41] 92     -2360.96 [    50000.0  154318.6   98851.6   24313.4 ]
[24-11-01 12:12:41] 93     -2360.94 [    50000.0  154318.6   98844.7   24313.4 ]
[24-11-01 12:12:41] 94     -2360.92 [    50000.0  154318.6   98833.6   24313.4 ]
[24-11-01 12:12:41] 95     -2360.87 [    50000.0  154318.6   98815.7   24313.4 ]
[24-11-01 12:12:42] 96      -2360.8 [    50000.0  154318.6   98786.7   24313.4 ]
[24-11-01 12:12:42] 97     -2360.69 [    50000.0  154318.6   98739.7   24313.4 ]
[24-11-01 12:12:42] 98      -2360.5 [    50000.0  154318.6   98663.7   24313.4 ]
[24-11-01 12:12:42] 99      -2360.2 [    50000.0  154318.6   98540.7   24313.4 ]
[24-11-01 12:12:42] 100    -2359.72 [    50000.0  154318.6   98341.7   24313.4 ]
[24-11-01 12:12:43] 101    -2358.94 [    50000.0  154318.6   98019.7   24313.4 ]
[24-11-01 12:12:43] 102    -2357.66 [    50000.0  154318.6   97498.7   24313.4 ]
[24-11-01 12:12:43] 103    -2355.59 [    50000.0  154318.6   96655.7   24313.4 ]
[24-11-01 12:12:43] 104    -2352.21 [    50000.0  154318.6   95291.7   24313.4 ]
[24-11-01 12:12:43] 105    -2346.66 [    50000.0  154318.6   93084.7   24313.4 ]
