[24-11-01 12:16:28] fitting objective_H2 to data for demes ['KhomaniSan', 'Yoruba']
[24-11-01 12:16:28] 0        pnames [        NA1       TA1        NK        NY ]
[24-11-01 12:16:28] 0            p0 [    29926.2  102337.5   17110.5   21856.3 ]
[24-11-01 12:16:29] 1      -8727.89 [    29926.2  102337.5   17110.5   21856.3 ]
[24-11-01 12:16:29] 2      -8727.89 [    29926.2  102337.5   17110.5   21856.3 ]
[24-11-01 12:16:29] 3      -8727.49 [    29927.2  102337.5   17110.5   21856.3 ]
[24-11-01 12:16:29] 4      -8726.85 [    29928.8  102337.5   17110.5   21856.3 ]
[24-11-01 12:16:29] 5      -8657.44 [    30105.2  102337.5   17110.5   21856.3 ]
[24-11-01 12:16:29] 6      -5416.77 [    42669.9  102337.5   17110.5   21856.3 ]
[24-11-01 12:16:30] 9      -6347.62 [    37870.6  102337.5   17110.5   21856.3 ]
[24-11-01 12:16:30] 10     -5847.86 [    40270.3  102337.5   17110.5   21856.3 ]
[24-11-01 12:16:30] 11     -4960.89 [    45636.1  102337.5   17110.5   21856.3 ]
[24-11-01 12:16:30] 12     -4714.48 [    47469.3  102337.5   17110.5   21856.3 ]
[24-11-01 12:16:30] 13     -4573.82 [    48602.2  102337.5   17110.5   21856.3 ]
[24-11-01 12:16:30] 14     -4490.96 [    49302.4  102337.5   17110.5   21856.3 ]
[24-11-01 12:16:31] 15     -4441.22 [    49735.2  102337.5   17110.5   21856.3 ]
[24-11-01 12:16:31] 17     -4463.85 [    49537.1  102337.5   17110.5   21856.3 ]
[24-11-01 12:16:31] 18     -4441.22 [    49735.2  102337.5   17110.5   21856.3 ]
[24-11-01 12:16:31] 19     -4441.21 [    49735.2  102338.5   17110.5   21856.3 ]
[24-11-01 12:16:31] 20     -4441.19 [    49735.2  102340.1   17110.5   21856.3 ]
[24-11-01 12:16:31] 21     -4439.16 [    49735.2  102516.5   17110.5   21856.3 ]
[24-11-01 12:16:32] 22     -4284.59 [    49735.2  121740.3   17110.5   21856.3 ]
[24-11-01 12:16:32] 23     -4253.26 [    49735.2  134573.7   17110.5   21856.3 ]
[24-11-01 12:16:32] 24     -4319.28 [    49735.2  155338.4   17110.5   21856.3 ]
[24-11-01 12:16:32] 25     -4261.74 [    49735.2  142505.1   17110.5   21856.3 ]
[24-11-01 12:16:32] 26     -4258.58 [    49735.2  129671.8   17110.5   21856.3 ]
[24-11-01 12:16:32] 27     -4253.16 [    49735.2  135355.2   17110.5   21856.3 ]
[24-11-01 12:16:33] 28     -4253.18 [    49735.2  135025.0   17110.5   21856.3 ]
[24-11-01 12:16:33] 29     -4253.18 [    49735.2  135685.3   17110.5   21856.3 ]
[24-11-01 12:16:33] 30     -4253.16 [    49735.2  135355.2   17110.5   21856.3 ]
[24-11-01 12:16:33] 31     -4252.96 [    49735.2  135355.2   17111.5   21856.3 ]
[24-11-01 12:16:33] 32     -4252.64 [    49735.2  135355.2   17113.1   21856.3 ]
[24-11-01 12:16:33] 33     -4218.41 [    49735.2  135355.2   17289.5   21856.3 ]
[24-11-01 12:16:34] 34     -3536.51 [    49735.2  135355.2   22742.0   21856.3 ]
[24-11-01 12:16:34] 35      -3138.3 [    49735.2  135355.2   31564.3   21856.3 ]
[24-11-01 12:16:34] 36     -3147.54 [    49735.2  135355.2   31183.9   21856.3 ]
[24-11-01 12:16:34] 37     -2981.63 [    49735.2  135355.2   45839.0   21856.3 ]
[24-11-01 12:16:34] 38     -2998.06 [    49735.2  135355.2   42411.8   21856.3 ]
[24-11-01 12:16:34] 39      -2971.1 [    49735.2  135355.2   68936.1   21856.3 ]
[24-11-01 12:16:35] 40     -2963.92 [    49735.2  135355.2   58197.6   21856.3 ]
[24-11-01 12:16:35] 41     -2965.58 [    49735.2  135355.2   53477.0   21856.3 ]
[24-11-01 12:16:35] 42     -2965.36 [    49735.2  135355.2   62299.3   21856.3 ]
[24-11-01 12:16:35] 43      -2963.9 [    49735.2  135355.2   57786.7   21856.3 ]
[24-11-01 12:16:35] 44     -2963.91 [    49735.2  135355.2   57379.9   21856.3 ]
[24-11-01 12:16:35] 45      -2963.9 [    49735.2  135355.2   57786.7   21856.3 ]
[24-11-01 12:16:36] 46     -2963.85 [    49735.2  135355.2   57786.7   21857.3 ]
[24-11-01 12:16:36] 47     -2963.77 [    49735.2  135355.2   57786.7   21859.0 ]
[24-11-01 12:16:36] 48     -2955.78 [    49735.2  135355.2   57786.7   22035.3 ]
[24-11-01 12:16:36] 49     -2904.14 [    49735.2  135355.2   57786.7   24083.2 ]
[24-11-01 12:16:36] 50      -2929.5 [    49735.2  135355.2   57786.7   27396.7 ]
[24-11-01 12:16:36] 51     -2901.61 [    49735.2  135355.2   57786.7   25348.8 ]
[24-11-01 12:16:37] 52     -2908.28 [    49735.2  135355.2   57786.7   26131.0 ]
[24-11-01 12:16:37] 53     -2900.45 [    49735.2  135355.2   57786.7   24910.4 ]
[24-11-01 12:16:37] 54     -2900.45 [    49735.2  135355.2   57786.7   24879.8 ]
[24-11-01 12:16:37] 55     -2900.45 [    49735.2  135355.2   57786.7   24849.6 ]
[24-11-01 12:16:37] 57     -2900.45 [    49735.2  135355.2   57786.7   24879.8 ]
[24-11-01 12:16:37] 58     -2900.36 [    49736.2  135355.2   57786.7   24879.8 ]
[24-11-01 12:16:37] 59     -2900.23 [    49737.8  135355.2   57786.7   24879.8 ]
[24-11-01 12:16:38] 60     -2885.44 [    49914.2  135355.2   57786.7   24879.8 ]
[24-11-01 12:16:38] 67     -2891.07 [    49846.8  135355.2   57786.7   24879.8 ]
[24-11-01 12:16:38] 68     -2888.26 [    49880.5  135355.2   57786.7   24879.8 ]
[24-11-01 12:16:38] 69     -2880.78 [    49970.1  135355.2   57786.7   24879.8 ]
[24-11-01 12:16:38] 71     -2882.56 [    49948.7  135355.2   57786.7   24879.8 ]
[24-11-01 12:16:38] 72     -2879.69 [    49983.3  135355.2   57786.7   24879.8 ]
[24-11-01 12:16:39] 73     -2879.01 [    49991.5  135355.2   57786.7   24879.8 ]
[24-11-01 12:16:39] 74     -2878.59 [    49996.5  135355.2   57786.7   24879.8 ]
[24-11-01 12:16:39] 75     -2878.33 [    49999.7  135355.2   57786.7   24879.8 ]
[24-11-01 12:16:39] 76     -2878.33 [    49999.7  135355.2   57786.7   24879.8 ]
[24-11-01 12:16:39] 77     -2878.32 [    49999.7  135356.2   57786.7   24879.8 ]
[24-11-01 12:16:39] 78      -2878.3 [    49999.7  135357.8   57786.7   24879.8 ]
[24-11-01 12:16:40] 79     -2876.14 [    49999.7  135534.1   57786.7   24879.8 ]
[24-11-01 12:16:40] 80     -2698.09 [    49999.7  154758.0   57786.7   24879.8 ]
[24-11-01 12:16:40] 81     -2631.11 [    49999.7  175045.9   57786.7   24879.8 ]
[24-11-01 12:16:40] 82     -2772.82 [    49999.7  207872.3   57786.7   24879.8 ]
[24-11-01 12:16:40] 83      -2649.6 [    49999.7  187584.5   57786.7   24879.8 ]
[24-11-01 12:16:40] 84     -2642.35 [    49999.7  167296.6   57786.7   24879.8 ]
[24-11-01 12:16:41] 85     -2630.93 [    49999.7  176201.5   57786.7   24879.8 ]
[24-11-01 12:16:41] 86     -2630.95 [    49999.7  175793.1   57786.7   24879.8 ]
[24-11-01 12:16:41] 87     -2630.95 [    49999.7  176610.0   57786.7   24879.8 ]
[24-11-01 12:16:41] 88     -2630.93 [    49999.7  176201.5   57786.7   24879.8 ]
[24-11-01 12:16:41] 89     -2630.93 [    49999.7  176201.5   57787.7   24879.8 ]
[24-11-01 12:16:42] 90     -2630.92 [    49999.7  176201.5   57785.1   24879.8 ]
[24-11-01 12:16:42] 91     -2630.65 [    49999.7  176201.5   57608.7   24879.8 ]
[24-11-01 12:16:42] 92     -2627.16 [    49999.7  176201.5   50834.6   24879.8 ]
[24-11-01 12:16:42] 93     -2679.79 [    49999.7  176201.5   39873.8   24879.8 ]
[24-11-01 12:16:42] 94     -2635.18 [    49999.7  176201.5   46647.9   24879.8 ]
[24-11-01 12:16:42] 95     -2626.65 [    49999.7  176201.5   53422.1   24879.8 ]
[24-11-01 12:16:43] 96     -2626.52 [    49999.7  176201.5   52518.8   24879.8 ]
[24-11-01 12:16:43] 97     -2626.52 [    49999.7  176201.5   52616.3   24879.8 ]
[24-11-01 12:16:43] 98     -2626.52 [    49999.7  176201.5   52668.0   24879.8 ]
[24-11-01 12:16:43] 99     -2626.52 [    49999.7  176201.5   52616.3   24879.8 ]
[24-11-01 12:16:43] 100    -2626.44 [    49999.7  176201.5   52616.3   24880.8 ]
[24-11-01 12:16:44] 101     -2626.3 [    49999.7  176201.5   52616.3   24882.4 ]
[24-11-01 12:16:44] 102    -2612.08 [    49999.7  176201.5   52616.3   25058.8 ]
[24-11-01 12:16:44] 103    -2452.28 [    49999.7  176201.5   52616.3   28449.4 ]
[24-11-01 12:16:44] 104     -2469.4 [    49999.7  176201.5   52616.3   33935.5 ]
[24-11-01 12:16:44] 105    -2430.82 [    49999.7  176201.5   52616.3   30544.9 ]
[24-11-01 12:16:44] 106    -2436.94 [    49999.7  176201.5   52616.3   31840.0 ]
[24-11-01 12:16:45] 107    -2430.84 [    49999.7  176201.5   52616.3   30657.3 ]
[24-11-01 12:16:45] 108    -2430.85 [    49999.7  176201.5   52616.3   30488.3 ]
[24-11-01 12:16:45] 110    -2430.82 [    49999.7  176201.5   52616.3   30544.9 ]
[24-11-01 12:16:45] 112    -2430.94 [    49998.0  176201.5   52616.3   30544.9 ]
[24-11-01 12:16:45] 113    -2430.87 [    49999.0  176201.5   52616.3   30544.9 ]
[24-11-01 12:16:46] 115    -2430.84 [    49999.3  176201.5   52616.3   30544.9 ]
[24-11-01 12:16:46] 116    -2430.81 [    49999.8  176201.5   52616.3   30544.9 ]
[24-11-01 12:16:46] 117    -2430.81 [    49999.9  176201.5   52616.3   30544.9 ]
[24-11-01 12:16:46] 118     -2430.8 [    49999.9  176201.5   52616.3   30544.9 ]
[24-11-01 12:16:46] 119     -2430.8 [    50000.0  176201.5   52616.3   30544.9 ]
[24-11-01 12:16:46] 121     -2430.8 [    50000.0  176201.5   52616.3   30544.9 ]
[24-11-01 12:16:47] 122     -2430.8 [    50000.0  176201.5   52616.3   30544.9 ]
