[24-11-01 19:25:52] fitting objective_H2 to data for demes ['Altai', 'Chagyrskaya', 'Denisova', 'Vindija']
[24-11-01 19:25:52] 0        pnames [        NND       TND        ND        NN        TN        NA       TCV        NC        NV      mACV       mCV       mAD ]
[24-11-01 19:25:52] 0            p0 [     8206.1  343573.4    3651.0    2790.9  279984.4    1251.1  159165.8    1148.0     716.6  8.74e-05  7.60e-05  7.77e-06 ]
[24-11-01 19:25:53] 1    -231305.42 [     8206.1  343573.4    3651.0    2790.9  279984.4    1251.1  159165.8    1148.0     716.6  8.74e-05  7.60e-05  7.77e-06 ]
[24-11-01 19:25:54] 2    -231305.42 [     8206.1  343573.4    3651.0    2790.9  279984.4    1251.1  159165.8    1148.0     716.6  8.74e-05  7.60e-05  7.77e-06 ]
[24-11-01 19:25:55] 3    -231329.04 [     8207.1  343573.4    3651.0    2790.9  279984.4    1251.1  159165.8    1148.0     716.6  8.74e-05  7.60e-05  7.77e-06 ]
[24-11-01 19:25:57] 4    -231267.19 [     8204.5  343573.4    3651.0    2790.9  279984.4    1251.1  159165.8    1148.0     716.6  8.74e-05  7.60e-05  7.77e-06 ]
[24-11-01 19:25:58] 5    -231205.34 [     8201.8  343573.4    3651.0    2790.9  279984.4    1251.1  159165.8    1148.0     716.6  8.74e-05  7.60e-05  7.77e-06 ]
[24-11-01 19:25:59] 6    -231105.25 [     8197.6  343573.4    3651.0    2790.9  279984.4    1251.1  159165.8    1148.0     716.6  8.74e-05  7.60e-05  7.77e-06 ]
[24-11-01 19:26:01] 7    -230943.26 [     8190.7  343573.4    3651.0    2790.9  279984.4    1251.1  159165.8    1148.0     716.6  8.74e-05  7.60e-05  7.77e-06 ]
[24-11-01 19:26:02] 8    -230681.08 [     8179.7  343573.4    3651.0    2790.9  279984.4    1251.1  159165.8    1148.0     716.6  8.74e-05  7.60e-05  7.77e-06 ]
[24-11-01 19:26:03] 9    -230256.65 [     8161.7  343573.4    3651.0    2790.9  279984.4    1251.1  159165.8    1148.0     716.6  8.74e-05  7.60e-05  7.77e-06 ]
[24-11-01 19:26:05] 10   -229569.37 [     8132.7  343573.4    3651.0    2790.9  279984.4    1251.1  159165.8    1148.0     716.6  8.74e-05  7.60e-05  7.77e-06 ]
[24-11-01 19:26:06] 11   -228455.92 [     8085.7  343573.4    3651.0    2790.9  279984.4    1251.1  159165.8    1148.0     716.6  8.74e-05  7.60e-05  7.77e-06 ]
