[24-11-05 14:32:47] fitting objective_H2 to data for demes ['Altai', 'Denisova', 'Yoruba']
[24-11-05 14:32:47] 0        pnames [         NA       NND       TND        NA        ND       NY0       NY1       mAD ]
[24-11-05 14:34:14] 71    -24800.93 [     9634.0   12848.4  621824.8    1335.5    3084.0   38789.8   31307.5  1.06e-05 ]
[24-11-05 14:34:15] 72    -24784.68 [     9634.0   12848.4  621824.8    1335.5    3084.0   38789.8   32210.9  1.06e-05 ]
[24-11-05 14:34:16] 73    -24784.43 [     9634.0   12848.4  621824.8    1335.5    3084.0   38789.8   32329.8  1.06e-05 ]
[24-11-05 14:34:17] 74    -24784.48 [     9634.0   12848.4  621824.8    1335.5    3084.0   38789.8   32397.4  1.06e-05 ]
[24-11-05 14:34:19] 75    -24784.43 [     9634.0   12848.4  621824.8    1335.5    3084.0   38789.8   32329.8  1.06e-05 ]
[24-11-05 14:34:20] 90     -90767.0 [     9634.0   12848.4  621824.8    1335.5    3084.0   38789.8   32329.8  5.07e-04 ]
[24-11-05 14:34:21] 91    -86069.26 [     9634.0   12848.4  621824.8    1335.5    3084.0   38789.8   32329.8  2.59e-04 ]
[24-11-05 14:34:22] 92    -72946.71 [     9634.0   12848.4  621824.8    1335.5    3084.0   38789.8   32329.8  1.05e-04 ]
[24-11-05 14:34:23] 93    -50960.56 [     9634.0   12848.4  621824.8    1335.5    3084.0   38789.8   32329.8  4.68e-05 ]
[24-11-05 14:34:25] 95    -33223.35 [     9634.0   12848.4  621824.8    1335.5    3084.0   38789.8   32329.8  2.45e-05 ]
[24-11-05 14:34:26] 96    -32945.22 [     9634.0   12848.4  621824.8    1335.5    3084.0   38789.8   32329.8  1.86e-06 ]
[24-11-05 14:34:27] 97    -25316.36 [     9634.0   12848.4  621824.8    1335.5    3084.0   38789.8   32329.8  1.31e-05 ]
[24-11-05 14:34:28] 98    -24796.34 [     9634.0   12848.4  621824.8    1335.5    3084.0   38789.8   32329.8  1.08e-05 ]
[24-11-05 14:34:29] 99    -24773.68 [     9634.0   12848.4  621824.8    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:34:31] 100   -24773.27 [     9634.0   12848.4  621824.8    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:34:32] 101   -24773.27 [     9634.0   12848.4  621824.8    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:34:33] 102   -24773.27 [     9634.0   12848.4  621824.8    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:34:34] 104   -24773.27 [     9634.0   12848.4  621824.8    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:34:36] 105   -24769.39 [     9635.0   12848.4  621824.8    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:34:37] 106   -24763.13 [     9636.6   12848.4  621824.8    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:34:38] 107   -24086.22 [     9813.0   12848.4  621824.8    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:34:39] 108   -19848.25 [    19450.5   12848.4  621824.8    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:34:41] 109  -341127.32 [    35044.3   12848.4  621824.8    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:34:42] 110   -75279.78 [    25406.8   12848.4  621824.8    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:34:43] 111   -11702.94 [    15769.3   12848.4  621824.8    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:34:44] 112   -11825.22 [    16106.8   12848.4  621824.8    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:34:46] 113   -11683.56 [    15610.7   12848.4  621824.8    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:34:47] 114   -11682.44 [    15550.9   12848.4  621824.8    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:34:48] 115   -11684.64 [    15491.8   12848.4  621824.8    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:34:49] 116   -11682.44 [    15550.9   12848.4  621824.8    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:34:50] 117   -11681.49 [    15550.9   12849.4  621824.8    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:34:51] 118   -11679.95 [    15550.9   12851.0  621824.8    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:34:52] 119   -11516.29 [    15550.9   13027.4  621824.8    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:34:53] 120     -9312.8 [    15550.9   16774.3  621824.8    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:34:54] 121    -8184.97 [    15550.9   22836.8  621824.8    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:34:55] 122    -8249.38 [    15550.9   22075.0  621824.8    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:34:56] 123     -8063.8 [    15550.9   32646.2  621824.8    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:34:57] 124    -8012.49 [    15550.9   28305.9  621824.8    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:34:58] 125     -8033.3 [    15550.9   26216.9  621824.8    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:34:59] 126     -8020.5 [    15550.9   29963.8  621824.8    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:35:00] 127    -8012.48 [    15550.9   28523.0  621824.8    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:35:02] 128    -8012.69 [    15550.9   28679.7  621824.8    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:35:03] 129    -8012.48 [    15550.9   28523.0  621824.8    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:35:04] 130    -8012.48 [    15550.9   28523.0  621825.8    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:35:06] 131    -8012.47 [    15550.9   28523.0  621827.4    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:35:07] 132    -8011.31 [    15550.9   28523.0  622003.7    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:35:08] 133    -7896.94 [    15550.9   28523.0  641227.6    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:35:10] 134    -7587.89 [    15550.9   28523.0  726462.0    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:35:11] 136     -7493.4 [    15550.9   28523.0  779139.8    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:35:12] 138    -7534.44 [    15550.9   28523.0  752800.9    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:35:13] 139    -7477.55 [    15550.9   28523.0  791575.3    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:35:15] 141    -7483.36 [    15550.9   28523.0  786825.4    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:35:16] 142    -7474.09 [    15550.9   28523.0  794511.0    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:35:18] 143    -7472.01 [    15550.9   28523.0  796325.3    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:35:19] 144    -7472.01 [    15550.9   28523.0  796325.3    1335.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:35:20] 145    -7470.58 [    15550.9   28523.0  796325.3    1336.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:35:22] 146    -7468.26 [    15550.9   28523.0  796325.3    1338.1    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:35:23] 147    -7288.03 [    15550.9   28523.0  796325.3    1514.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:35:24] 148    -7251.38 [    15550.9   28523.0  796325.3    1649.3    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:35:26] 149    -7397.95 [    15550.9   28523.0  796325.3    1867.5    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:35:27] 150     -7275.9 [    15550.9   28523.0  796325.3    1732.7    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:35:29] 151    -7254.54 [    15550.9   28523.0  796325.3    1597.8    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:35:30] 152    -7250.88 [    15550.9   28523.0  796325.3    1635.2    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:35:31] 153     -7250.9 [    15550.9   28523.0  796325.3    1638.2    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:35:33] 154    -7250.91 [    15550.9   28523.0  796325.3    1632.2    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:35:34] 155    -7250.88 [    15550.9   28523.0  796325.3    1635.2    3084.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:35:35] 156    -7251.79 [    15550.9   28523.0  796325.3    1635.2    3085.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:35:37] 157    -7249.42 [    15550.9   28523.0  796325.3    1635.2    3082.3   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:35:38] 158    -7162.35 [    15550.9   28523.0  796325.3    1635.2    2906.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:35:39] 159    -7161.11 [    15550.9   28523.0  796325.3    1635.2    2886.6   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:35:41] 160    -7162.44 [    15550.9   28523.0  796325.3    1635.2    2855.2   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:35:42] 161    -7161.14 [    15550.9   28523.0  796325.3    1635.2    2874.6   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:35:43] 162     -7161.4 [    15550.9   28523.0  796325.3    1635.2    2894.0   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:35:45] 163    -7161.05 [    15550.9   28523.0  796325.3    1635.2    2881.1   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:35:46] 164    -7161.06 [    15550.9   28523.0  796325.3    1635.2    2883.2   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:35:47] 165    -7161.06 [    15550.9   28523.0  796325.3    1635.2    2879.1   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:35:49] 166    -7161.05 [    15550.9   28523.0  796325.3    1635.2    2881.1   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:35:50] 167    -7161.05 [    15550.9   28523.0  796325.3    1635.2    2881.1   38790.8   32329.8  1.02e-05 ]
[24-11-05 14:35:51] 168    -7161.05 [    15550.9   28523.0  796325.3    1635.2    2881.1   38792.5   32329.8  1.02e-05 ]
[24-11-05 14:35:52] 169    -7161.05 [    15550.9   28523.0  796325.3    1635.2    2881.1   38789.8   32329.8  1.02e-05 ]
[24-11-05 14:35:54] 170    -7161.35 [    15550.9   28523.0  796325.3    1635.2    2881.1   38789.8   32330.8  1.02e-05 ]
[24-11-05 14:35:55] 171    -7160.57 [    15550.9   28523.0  796325.3    1635.2    2881.1   38789.8   32328.2  1.02e-05 ]
[24-11-05 14:35:56] 172    -7109.43 [    15550.9   28523.0  796325.3    1635.2    2881.1   38789.8   32151.8  1.02e-05 ]
[24-11-05 14:35:58] 173    -6680.65 [    15550.9   28523.0  796325.3    1635.2    2881.1   38789.8   28124.3  1.02e-05 ]
[24-11-05 14:35:59] 174   -11195.14 [    15550.9   28523.0  796325.3    1635.2    2881.1   38789.8   21607.8  1.02e-05 ]
[24-11-05 14:36:00] 175    -7400.02 [    15550.9   28523.0  796325.3    1635.2    2881.1   38789.8   25635.2  1.02e-05 ]
[24-11-05 14:36:02] 176    -6654.88 [    15550.9   28523.0  796325.3    1635.2    2881.1   38789.8   29662.7  1.02e-05 ]
[24-11-05 14:36:03] 177    -6632.73 [    15550.9   28523.0  796325.3    1635.2    2881.1   38789.8   29017.4  1.02e-05 ]
[24-11-05 14:36:04] 178    -6632.76 [    15550.9   28523.0  796325.3    1635.2    2881.1   38789.8   29050.5  1.02e-05 ]
[24-11-05 14:36:06] 179    -6632.82 [    15550.9   28523.0  796325.3    1635.2    2881.1   38789.8   28984.3  1.02e-05 ]
[24-11-05 14:36:07] 180    -6632.73 [    15550.9   28523.0  796325.3    1635.2    2881.1   38789.8   29017.4  1.02e-05 ]
[24-11-05 14:36:08] 195  -233687.71 [    15550.9   28523.0  796325.3    1635.2    2881.1   38789.8   29017.4  5.07e-04 ]
[24-11-05 14:36:10] 196  -224238.35 [    15550.9   28523.0  796325.3    1635.2    2881.1   38789.8   29017.4  2.59e-04 ]
[24-11-05 14:36:11] 197  -193058.05 [    15550.9   28523.0  796325.3    1635.2    2881.1   38789.8   29017.4  1.05e-04 ]
[24-11-05 14:36:12] 198  -125245.83 [    15550.9   28523.0  796325.3    1635.2    2881.1   38789.8   29017.4  4.65e-05 ]
[24-11-05 14:36:13] 200   -52111.48 [    15550.9   28523.0  796325.3    1635.2    2881.1   38789.8   29017.4  2.41e-05 ]
[24-11-05 14:36:15] 201   -64013.36 [    15550.9   28523.0  796325.3    1635.2    2881.1   38789.8   29017.4  1.48e-06 ]
[24-11-05 14:36:16] 202   -11857.94 [    15550.9   28523.0  796325.3    1635.2    2881.1   38789.8   29017.4  1.34e-05 ]
[24-11-05 14:36:17] 203   -13181.97 [    15550.9   28523.0  796325.3    1635.2    2881.1   38789.8   29017.4  6.35e-06 ]
[24-11-05 14:36:19] 204    -6557.97 [    15550.9   28523.0  796325.3    1635.2    2881.1   38789.8   29017.4  1.01e-05 ]
[24-11-05 14:36:20] 205    -6492.94 [    15550.9   28523.0  796325.3    1635.2    2881.1   38789.8   29017.4  9.54e-06 ]
[24-11-05 14:36:21] 206    -7457.33 [    15550.9   28523.0  796325.3    1635.2    2881.1   38789.8   29017.4  8.32e-06 ]
[24-11-05 14:36:22] 207    -6484.19 [    15550.9   28523.0  796325.3    1635.2    2881.1   38789.8   29017.4  9.67e-06 ]
[24-11-05 14:36:24] 208    -6484.19 [    15550.9   28523.0  796325.3    1635.2    2881.1   38789.8   29017.4  9.67e-06 ]
[24-11-05 14:36:25] 209    -6484.22 [    15550.9   28523.0  796325.3    1635.2    2881.1   38789.8   29017.4  9.68e-06 ]
[24-11-05 14:36:27] 211    -6484.19 [    15550.9   28523.0  796325.3    1635.2    2881.1   38789.8   29017.4  9.67e-06 ]
[24-11-05 14:36:28] 212    -6482.09 [    15551.9   28523.0  796325.3    1635.2    2881.1   38789.8   29017.4  9.67e-06 ]
[24-11-05 14:36:29] 213    -6478.69 [    15553.6   28523.0  796325.3    1635.2    2881.1   38789.8   29017.4  9.67e-06 ]
[24-11-05 14:36:30] 214    -6117.37 [    15729.9   28523.0  796325.3    1635.2    2881.1   38789.8   29017.4  9.67e-06 ]
[24-11-05 14:36:32] 215    -3236.82 [    19158.0   28523.0  796325.3    1635.2    2881.1   38789.8   29017.4  9.67e-06 ]
[24-11-05 14:36:33] 216   -21250.41 [    24704.8   28523.0  796325.3    1635.2    2881.1   38789.8   29017.4  9.67e-06 ]
[24-11-05 14:36:34] 217     -6256.1 [    21276.7   28523.0  796325.3    1635.2    2881.1   38789.8   29017.4  9.67e-06 ]
[24-11-05 14:36:36] 218    -3327.89 [    17848.6   28523.0  796325.3    1635.2    2881.1   38789.8   29017.4  9.67e-06 ]
[24-11-05 14:36:37] 219    -3107.85 [    18583.1   28523.0  796325.3    1635.2    2881.1   38789.8   29017.4  9.67e-06 ]
[24-11-05 14:36:38] 220    -3107.88 [    18613.4   28523.0  796325.3    1635.2    2881.1   38789.8   29017.4  9.67e-06 ]
[24-11-05 14:36:40] 221    -3108.56 [    18552.8   28523.0  796325.3    1635.2    2881.1   38789.8   29017.4  9.67e-06 ]
[24-11-05 14:36:41] 222    -3107.85 [    18583.1   28523.0  796325.3    1635.2    2881.1   38789.8   29017.4  9.67e-06 ]
[24-11-05 14:36:42] 223    -3107.84 [    18583.1   28524.0  796325.3    1635.2    2881.1   38789.8   29017.4  9.67e-06 ]
[24-11-05 14:36:44] 224    -3107.84 [    18583.1   28525.6  796325.3    1635.2    2881.1   38789.8   29017.4  9.67e-06 ]
[24-11-05 14:36:45] 225    -3107.49 [    18583.1   28702.0  796325.3    1635.2    2881.1   38789.8   29017.4  9.67e-06 ]
[24-11-05 14:36:46] 226    -3089.25 [    18583.1   42428.6  796325.3    1635.2    2881.1   38789.8   29017.4  9.67e-06 ]
[24-11-05 14:36:48] 227    -3076.39 [    18583.1   64638.7  796325.3    1635.2    2881.1   38789.8   29017.4  9.67e-06 ]
[24-11-05 14:36:49] 228    -3075.38 [    18583.1   67423.4  796325.3    1635.2    2881.1   38789.8   29017.4  9.67e-06 ]
[24-11-05 14:36:50] 229    -3073.92 [    18583.1   71929.0  796325.3    1635.2    2881.1   38789.8   29017.4  9.67e-06 ]
[24-11-05 14:36:51] 230    -3067.58 [    18583.1  101519.9  796325.3    1635.2    2881.1   38789.8   29017.4  9.67e-06 ]
[24-11-05 14:36:53] 231    -3062.67 [    18583.1  149399.1  796325.3    1635.2    2881.1   38789.8   29017.4  9.67e-06 ]
[24-11-05 14:36:54] 232    -3061.93 [    18583.1  160941.5  796325.3    1635.2    2881.1   38789.8   29017.4  9.67e-06 ]
[24-11-05 14:36:55] 233    -3060.93 [    18583.1  179617.5  796325.3    1635.2    2881.1   38789.8   29017.4  9.67e-06 ]
[24-11-05 14:36:56] 234    -3058.65 [    18583.1  244490.3  796325.3    1635.2    2881.1   38789.8   29017.4  9.67e-06 ]
