[24-11-01 12:19:58] fitting objective_H2 to data for demes ['KhomaniSan', 'Yoruba']
[24-11-01 12:19:58] 0        pnames [        NA1       TA1        NK        NY ]
[24-11-01 12:19:58] 0            p0 [    23029.7  115788.2   16908.5   15559.4 ]
[24-11-01 12:19:58] 1      -20750.2 [    23029.7  115788.2   16908.5   15559.4 ]
[24-11-01 12:19:58] 2      -20750.2 [    23029.7  115788.2   16908.5   15559.4 ]
[24-11-01 12:19:58] 3     -20749.21 [    23030.7  115788.2   16908.5   15559.4 ]
[24-11-01 12:19:58] 4     -20747.59 [    23032.4  115788.2   16908.5   15559.4 ]
[24-11-01 12:19:59] 5     -20573.07 [    23208.7  115788.2   16908.5   15559.4 ]
[24-11-01 12:19:59] 6     -12857.63 [    35113.2  115788.2   16908.5   15559.4 ]
[24-11-01 12:19:59] 8     -10345.56 [    42470.5  115788.2   16908.5   15559.4 ]
[24-11-01 12:19:59] 9      -9223.49 [    47017.6  115788.2   16908.5   15559.4 ]
[24-11-01 12:19:59] 10     -8644.59 [    49827.9  115788.2   16908.5   15559.4 ]
[24-11-01 12:19:59] 12     -8856.77 [    48754.5  115788.2   16908.5   15559.4 ]
[24-11-01 12:20:00] 14      -8724.4 [    49417.9  115788.2   16908.5   15559.4 ]
[24-11-01 12:20:00] 16     -8644.59 [    49827.9  115788.2   16908.5   15559.4 ]
[24-11-01 12:20:00] 17      -8644.6 [    49827.9  115789.2   16908.5   15559.4 ]
[24-11-01 12:20:00] 18     -8644.57 [    49827.9  115786.6   16908.5   15559.4 ]
[24-11-01 12:20:00] 19     -8642.75 [    49827.9  115610.2   16908.5   15559.4 ]
[24-11-01 12:20:01] 20     -8528.76 [    49827.9   96386.4   16908.5   15559.4 ]
[24-11-01 12:20:01] 21     -8526.72 [    49827.9   93019.7   16908.5   15559.4 ]
[24-11-01 12:20:01] 22     -8535.15 [    49827.9   87572.3   16908.5   15559.4 ]
[24-11-01 12:20:01] 23     -8528.21 [    49827.9   90939.0   16908.5   15559.4 ]
[24-11-01 12:20:01] 24     -8526.85 [    49827.9   94305.7   16908.5   15559.4 ]
[24-11-01 12:20:01] 25     -8526.67 [    49827.9   93453.0   16908.5   15559.4 ]
[24-11-01 12:20:02] 26     -8526.68 [    49827.9   93676.4   16908.5   15559.4 ]
[24-11-01 12:20:02] 27     -8526.67 [    49827.9   93453.0   16908.5   15559.4 ]
[24-11-01 12:20:02] 28     -8526.54 [    49827.9   93453.0   16909.5   15559.4 ]
[24-11-01 12:20:02] 29     -8526.34 [    49827.9   93453.0   16911.2   15559.4 ]
[24-11-01 12:20:02] 30     -8504.19 [    49827.9   93453.0   17087.5   15559.4 ]
[24-11-01 12:20:02] 31     -7991.97 [    49827.9   93453.0   23320.7   15559.4 ]
[24-11-01 12:20:03] 32     -7656.46 [    49827.9   93453.0   33406.2   15559.4 ]
