[24-11-01 12:11:28] fitting objective_H2 to data for demes ['KhomaniSan', 'Yoruba']
[24-11-01 12:11:28] 0        pnames [        NA1       TA1        NK        NY ]
[24-11-01 12:11:42] 108    -6621.52 [    49999.5  147608.3   99998.7   20877.1 ]
[24-11-01 12:11:42] 109     -6322.1 [    49999.5  147608.3   99998.7   24921.4 ]
[24-11-01 12:11:42] 110    -6246.59 [    49999.5  147608.3   99998.7   31465.2 ]
[24-11-01 12:11:43] 111    -6240.82 [    49999.5  147608.3   99998.7   29170.8 ]
[24-11-01 12:11:43] 112     -6254.2 [    49999.5  147608.3   99998.7   27547.7 ]
[24-11-01 12:11:43] 113    -6240.13 [    49999.5  147608.3   99998.7   30047.2 ]
[24-11-01 12:11:43] 114    -6239.92 [    49999.5  147608.3   99998.7   29742.2 ]
[24-11-01 12:11:43] 115    -6239.93 [    49999.5  147608.3   99998.7   29832.6 ]
[24-11-01 12:11:43] 116    -6239.94 [    49999.5  147608.3   99998.7   29651.7 ]
[24-11-01 12:11:44] 118    -6239.92 [    49999.5  147608.3   99998.7   29742.2 ]
[24-11-01 12:11:44] 120    -6240.17 [    49997.8  147608.3   99998.7   29742.2 ]
[24-11-01 12:11:44] 121    -6240.01 [    49998.8  147608.3   99998.7   29742.2 ]
[24-11-01 12:11:44] 122    -6239.86 [    49999.8  147608.3   99998.7   29742.2 ]
[24-11-01 12:11:44] 124    -6239.88 [    49999.7  147608.3   99998.7   29742.2 ]
[24-11-01 12:11:44] 125    -6239.84 [    49999.9  147608.3   99998.7   29742.2 ]
[24-11-01 12:11:45] 126    -6239.84 [    50000.0  147608.3   99998.7   29742.2 ]
[24-11-01 12:11:45] 128    -6239.84 [    50000.0  147608.3   99998.7   29742.2 ]
[24-11-01 12:11:45] 129    -6239.83 [    50000.0  147608.3   99998.7   29742.2 ]
[24-11-01 12:11:45] 131    -6239.83 [    50000.0  147608.3   99998.7   29742.2 ]
[24-11-01 12:11:45] 132    -6239.83 [    50000.0  147608.3   99998.7   29742.2 ]
[24-11-01 12:11:46] 133    -6239.82 [    50000.0  147609.3   99998.7   29742.2 ]
[24-11-01 12:11:46] 134    -6239.79 [    50000.0  147610.9   99998.7   29742.2 ]
[24-11-01 12:11:46] 135    -6236.93 [    50000.0  147787.3   99998.7   29742.2 ]
[24-11-01 12:11:46] 136    -5960.29 [    50000.0  167011.1   99998.7   29742.2 ]
[24-11-01 12:11:46] 137    -5524.94 [    50000.0  232595.4   99998.7   29742.2 ]
[24-11-01 12:11:46] 140    -5601.54 [    50000.0  207544.5   99998.7   29742.2 ]
[24-11-01 12:11:47] 141    -5549.82 [    50000.0  220069.9   99998.7   29742.2 ]
[24-11-01 12:11:47] 142    -5522.34 [    50000.0  237940.8   99998.7   29742.2 ]
[24-11-01 12:11:47] 143    -5522.37 [    50000.0  238844.2   99998.7   29742.2 ]
[24-11-01 12:11:47] 144    -5522.45 [    50000.0  237037.5   99998.7   29742.2 ]
[24-11-01 12:11:47] 145    -5522.34 [    50000.0  237940.8   99998.7   29742.2 ]
[24-11-01 12:11:47] 146    -5522.34 [    50000.0  237940.8   99999.7   29742.2 ]
[24-11-01 12:11:48] 149    -5522.34 [    50000.0  237940.8   99999.4   29742.2 ]
[24-11-01 12:11:48] 150    -5522.34 [    50000.0  237940.8   99999.5   29742.2 ]
[24-11-01 12:11:48] 151    -5522.34 [    50000.0  237940.8  100000.0   29742.2 ]
[24-11-01 12:11:48] 153    -5522.34 [    50000.0  237940.8   99999.9   29742.2 ]
[24-11-01 12:11:48] 155    -5522.34 [    50000.0  237940.8   99999.9   29742.2 ]
[24-11-01 12:11:49] 156    -5522.34 [    50000.0  237940.8  100000.0   29742.2 ]
[24-11-01 12:11:49] 158    -5522.34 [    50000.0  237940.8  100000.0   29742.2 ]
[24-11-01 12:11:49] 159    -5522.22 [    50000.0  237940.8  100000.0   29743.2 ]
[24-11-01 12:11:49] 160    -5522.02 [    50000.0  237940.8  100000.0   29744.8 ]
[24-11-01 12:11:49] 161    -5500.74 [    50000.0  237940.8  100000.0   29921.1 ]
[24-11-01 12:11:49] 162    -5031.43 [    50000.0  237940.8  100000.0   36221.4 ]
[24-11-01 12:11:50] 163    -4890.97 [    50000.0  237940.8  100000.0   46415.5 ]
[24-11-01 12:11:50] 164    -4890.88 [    50000.0  237940.8  100000.0   43190.2 ]
[24-11-01 12:11:50] 165    -4916.12 [    50000.0  237940.8  100000.0   40528.4 ]
[24-11-01 12:11:50] 166    -4887.57 [    50000.0  237940.8  100000.0   44422.2 ]
[24-11-01 12:11:50] 167    -4887.46 [    50000.0  237940.8  100000.0   44578.9 ]
[24-11-01 12:11:50] 168    -4887.43 [    50000.0  237940.8  100000.0   44727.3 ]
[24-11-01 12:11:51] 169    -4887.45 [    50000.0  237940.8  100000.0   44877.1 ]
[24-11-01 12:11:51] 171    -4887.43 [    50000.0  237940.8  100000.0   44727.3 ]
[24-11-01 12:11:51] 173    -4887.61 [    49998.4  237940.8  100000.0   44727.3 ]
[24-11-01 12:11:51] 174     -4887.5 [    49999.4  237940.8  100000.0   44727.3 ]
[24-11-01 12:11:51] 176    -4887.46 [    49999.7  237940.8  100000.0   44727.3 ]
[24-11-01 12:11:52] 178    -4887.44 [    49999.9  237940.8  100000.0   44727.3 ]
[24-11-01 12:11:52] 180    -4887.43 [    50000.0  237940.8  100000.0   44727.3 ]
[24-11-01 12:11:52] 182    -4887.43 [    50000.0  237940.8  100000.0   44727.3 ]
[24-11-01 12:11:52] 184    -4887.43 [    50000.0  237940.8  100000.0   44727.3 ]
[24-11-01 12:11:52] 186    -4887.43 [    50000.0  237940.8  100000.0   44727.3 ]
[24-11-01 12:11:52] 188    -4887.43 [    50000.0  237940.8  100000.0   44727.3 ]
[24-11-01 12:11:53] 190    -4887.43 [    50000.0  237940.8  100000.0   44727.3 ]
[24-11-01 12:11:53] 191    -4887.43 [    50000.0  237940.8  100000.0   44727.3 ]
[24-11-01 12:11:53] 192    -4887.43 [    50000.0  237940.8  100000.0   44727.3 ]
[24-11-01 12:11:53] 193    -4887.43 [    50000.0  237940.8  100000.0   44727.3 ]
[24-11-01 12:11:53] 194    -4887.43 [    50000.0  237940.8  100000.0   44727.3 ]
[24-11-01 12:11:54] 195    -4887.43 [    50000.0  237940.8  100000.0   44727.3 ]
[24-11-01 12:11:54] 197    -4887.43 [    50000.0  237940.8  100000.0   44727.3 ]
[24-11-01 12:11:54] 198    -4887.43 [    50000.0  237940.8  100000.0   44727.3 ]
[24-11-01 12:11:54] 199    -4887.43 [    50000.0  237940.8  100000.0   44727.3 ]
[24-11-01 12:11:54] 200    -4887.43 [    50000.0  237940.8  100000.0   44727.3 ]
[24-11-01 12:11:54] 201    -4887.41 [    50000.0  237941.8  100000.0   44727.3 ]
[24-11-01 12:11:55] 202    -4887.39 [    50000.0  237943.4  100000.0   44727.3 ]
[24-11-01 12:11:55] 203    -4884.98 [    50000.0  238119.8  100000.0   44727.3 ]
[24-11-01 12:11:55] 205    -4787.14 [    50000.0  245462.7  100000.0   44727.3 ]
[24-11-01 12:11:55] 207    -4835.45 [    50000.0  241791.2  100000.0   44727.3 ]
[24-11-01 12:11:55] 208    -4764.76 [    50000.0  247196.1  100000.0   44727.3 ]
[24-11-01 12:11:56] 209    -4751.06 [    50000.0  248267.4  100000.0   44727.3 ]
[24-11-01 12:11:56] 210    -4742.65 [    50000.0  248929.5  100000.0   44727.3 ]
[24-11-01 12:11:56] 211    -4737.47 [    50000.0  249338.7  100000.0   44727.3 ]
[24-11-01 12:11:56] 212    -4734.27 [    50000.0  249591.6  100000.0   44727.3 ]
[24-11-01 12:11:56] 213     -4732.3 [    50000.0  249747.9  100000.0   44727.3 ]
[24-11-01 12:11:56] 214    -4730.81 [    50000.0  249866.0  100000.0   44727.3 ]
[24-11-01 12:11:57] 215    -4730.81 [    50000.0  249866.0  100000.0   44727.3 ]
[24-11-01 12:11:57] 217    -4730.82 [    50000.0  249866.0   99998.4   44727.3 ]
[24-11-01 12:11:57] 218    -4730.82 [    50000.0  249866.0   99999.4   44727.3 ]
[24-11-01 12:11:57] 220    -4730.82 [    50000.0  249866.0   99999.7   44727.3 ]
[24-11-01 12:11:57] 222    -4730.81 [    50000.0  249866.0   99999.9   44727.3 ]
[24-11-01 12:11:57] 224    -4730.81 [    50000.0  249866.0   99999.9   44727.3 ]
[24-11-01 12:11:58] 226    -4730.81 [    50000.0  249866.0  100000.0   44727.3 ]
[24-11-01 12:11:58] 227    -4730.81 [    50000.0  249866.0  100000.0   44727.3 ]
[24-11-01 12:11:58] 229    -4730.81 [    50000.0  249866.0  100000.0   44727.3 ]
[24-11-01 12:11:58] 231    -4730.81 [    50000.0  249866.0  100000.0   44727.3 ]
[24-11-01 12:11:58] 232    -4730.81 [    50000.0  249866.0  100000.0   44727.3 ]
[24-11-01 12:11:58] 234    -4730.81 [    50000.0  249866.0  100000.0   44727.3 ]
[24-11-01 12:11:59] 235    -4730.81 [    50000.0  249866.0  100000.0   44727.3 ]
[24-11-01 12:11:59] 237    -4730.81 [    50000.0  249866.0  100000.0   44727.3 ]
[24-11-01 12:11:59] 238    -4730.81 [    50000.0  249866.0  100000.0   44728.3 ]
[24-11-01 12:11:59] 239     -4730.8 [    50000.0  249866.0  100000.0   44729.9 ]
[24-11-01 12:11:59] 240    -4729.94 [    50000.0  249866.0  100000.0   44906.2 ]
[24-11-01 12:11:59] 241    -4726.33 [    50000.0  249866.0  100000.0   46371.0 ]
[24-11-01 12:12:00] 242    -4731.97 [    50000.0  249866.0  100000.0   48741.1 ]
[24-11-01 12:12:00] 243    -4726.96 [    50000.0  249866.0  100000.0   47276.3 ]
[24-11-01 12:12:00] 244    -4726.99 [    50000.0  249866.0  100000.0   45811.5 ]
[24-11-01 12:12:00] 245    -4726.29 [    50000.0  249866.0  100000.0   46551.9 ]
[24-11-01 12:12:00] 246    -4726.29 [    50000.0  249866.0  100000.0   46533.7 ]
[24-11-01 12:12:00] 247     -4726.3 [    50000.0  249866.0  100000.0   46515.6 ]
[24-11-01 12:12:00] 249    -4726.29 [    50000.0  249866.0  100000.0   46533.7 ]
[24-11-01 12:12:01] 251    -4726.47 [    49998.4  249866.0  100000.0   46533.7 ]
[24-11-01 12:12:01] 252    -4726.36 [    49999.4  249866.0  100000.0   46533.7 ]
[24-11-01 12:12:01] 254    -4726.33 [    49999.7  249866.0  100000.0   46533.7 ]
[24-11-01 12:12:01] 256    -4726.31 [    49999.9  249866.0  100000.0   46533.7 ]
[24-11-01 12:12:01] 258     -4726.3 [    50000.0  249866.0  100000.0   46533.7 ]
[24-11-01 12:12:01] 260     -4726.3 [    50000.0  249866.0  100000.0   46533.7 ]
[24-11-01 12:12:02] 262     -4726.3 [    50000.0  249866.0  100000.0   46533.7 ]
[24-11-01 12:12:02] 264    -4726.29 [    50000.0  249866.0  100000.0   46533.7 ]
[24-11-01 12:12:02] 266    -4726.29 [    50000.0  249866.0  100000.0   46533.7 ]
[24-11-01 12:12:02] 268    -4726.29 [    50000.0  249866.0  100000.0   46533.7 ]
[24-11-01 12:12:02] 270    -4726.29 [    50000.0  249866.0  100000.0   46533.7 ]
[24-11-01 12:12:02] 272    -4726.29 [    50000.0  249866.0  100000.0   46533.7 ]
[24-11-01 12:12:03] 274    -4726.29 [    50000.0  249866.0  100000.0   46533.7 ]
[24-11-01 12:12:03] 276    -4726.29 [    50000.0  249866.0  100000.0   46533.7 ]
[24-11-01 12:12:03] 278    -4726.29 [    50000.0  249866.0  100000.0   46533.7 ]
[24-11-01 12:12:03] 280    -4726.29 [    50000.0  249866.0  100000.0   46533.7 ]
[24-11-01 12:12:03] 281    -4726.29 [    50000.0  249866.0  100000.0   46533.7 ]
[24-11-01 12:12:03] 282    -4726.29 [    50000.0  249866.0  100000.0   46533.7 ]
[24-11-01 12:12:04] 283    -4726.29 [    50000.0  249866.0  100000.0   46533.7 ]
[24-11-01 12:12:04] 284    -4726.29 [    50000.0  249866.0  100000.0   46533.7 ]
[24-11-01 12:12:04] 285    -4726.29 [    50000.0  249866.0  100000.0   46533.7 ]
[24-11-01 12:12:04] 286    -4726.29 [    50000.0  249866.0  100000.0   46533.7 ]
[24-11-01 12:12:04] 288    -4726.29 [    50000.0  249866.0  100000.0   46533.7 ]
[24-11-01 12:12:04] 290    -4726.29 [    50000.0  249866.0  100000.0   46533.7 ]
[24-11-01 12:12:05] 291    -4726.28 [    50000.0  249867.0  100000.0   46533.7 ]
[24-11-01 12:12:05] 292    -4726.26 [    50000.0  249868.6  100000.0   46533.7 ]
[24-11-01 12:12:05] 294    -4725.36 [    50000.0  249936.0  100000.0   46533.7 ]
[24-11-01 12:12:05] 295    -4724.81 [    50000.0  249977.6  100000.0   46533.7 ]
[24-11-01 12:12:05] 297    -4725.02 [    50000.0  249961.7  100000.0   46533.7 ]
[24-11-01 12:12:06] 298    -4724.67 [    50000.0  249987.4  100000.0   46533.7 ]
[24-11-01 12:12:06] 299    -4724.59 [    50000.0  249993.5  100000.0   46533.7 ]
[24-11-01 12:12:06] 300    -4724.54 [    50000.0  249997.3  100000.0   46533.7 ]
[24-11-01 12:12:06] 301    -4724.51 [    50000.0  249999.6  100000.0   46533.7 ]
[24-11-01 12:12:06] 303    -4724.51 [    50000.0  249999.6  100000.0   46533.7 ]
[24-11-01 12:12:06] 305    -4724.52 [    50000.0  249999.6   99998.4   46533.7 ]
[24-11-01 12:12:07] 306    -4724.52 [    50000.0  249999.6   99999.4   46533.7 ]
[24-11-01 12:12:07] 308    -4724.51 [    50000.0  249999.6   99999.7   46533.7 ]
[24-11-01 12:12:07] 310    -4724.51 [    50000.0  249999.6   99999.9   46533.7 ]
[24-11-01 12:12:07] 312    -4724.51 [    50000.0  249999.6  100000.0   46533.7 ]
[24-11-01 12:12:07] 314    -4724.51 [    50000.0  249999.6  100000.0   46533.7 ]
[24-11-01 12:12:08] 316    -4724.51 [    50000.0  249999.6  100000.0   46533.7 ]
[24-11-01 12:12:08] 318    -4724.51 [    50000.0  249999.6  100000.0   46533.7 ]
[24-11-01 12:12:08] 320    -4724.51 [    50000.0  249999.6  100000.0   46533.7 ]
[24-11-01 12:12:08] 322    -4724.51 [    50000.0  249999.6  100000.0   46533.7 ]
[24-11-01 12:12:08] 324    -4724.51 [    50000.0  249999.6  100000.0   46533.7 ]
[24-11-01 12:12:08] 326    -4724.51 [    50000.0  249999.6  100000.0   46533.7 ]
[24-11-01 12:12:09] 328    -4724.51 [    50000.0  249999.6  100000.0   46533.7 ]
[24-11-01 12:12:09] 329    -4724.51 [    50000.0  249999.6  100000.0   46533.7 ]
[24-11-01 12:12:09] 330    -4724.51 [    50000.0  249999.6  100000.0   46533.7 ]
[24-11-01 12:12:09] 331    -4724.51 [    50000.0  249999.6  100000.0   46533.7 ]
[24-11-01 12:12:09] 333    -4724.51 [    50000.0  249999.6  100000.0   46533.7 ]
[24-11-01 12:12:09] 335    -4724.51 [    50000.0  249999.6  100000.0   46533.7 ]
[24-11-01 12:12:10] 336    -4724.51 [    50000.0  249999.6  100000.0   46533.7 ]
[24-11-01 12:12:10] 338    -4724.51 [    50000.0  249999.6  100000.0   46533.7 ]
[24-11-01 12:12:10] 339    -4724.51 [    50000.0  249999.6  100000.0   46534.7 ]
[24-11-01 12:12:10] 340    -4724.51 [    50000.0  249999.6  100000.0   46536.3 ]
[24-11-01 12:12:10] 341    -4724.51 [    50000.0  249999.6  100000.0   46561.3 ]
[24-11-01 12:12:11] 342    -4724.51 [    50000.0  249999.6  100000.0   46601.8 ]
[24-11-01 12:12:11] 343    -4724.51 [    50000.0  249999.6  100000.0   46576.8 ]
[24-11-01 12:12:11] 344    -4724.51 [    50000.0  249999.6  100000.0   46551.8 ]
[24-11-01 12:12:11] 345    -4724.51 [    50000.0  249999.6  100000.0   46561.6 ]
[24-11-01 12:12:11] 346    -4724.51 [    50000.0  249999.6  100000.0   46561.0 ]
[24-11-01 12:12:11] 348    -4724.51 [    50000.0  249999.6  100000.0   46561.3 ]
[24-11-01 12:12:12] 350    -4724.69 [    49998.4  249999.6  100000.0   46561.3 ]
[24-11-01 12:12:12] 351    -4724.58 [    49999.4  249999.6  100000.0   46561.3 ]
[24-11-01 12:12:12] 353    -4724.55 [    49999.7  249999.6  100000.0   46561.3 ]
[24-11-01 12:12:12] 355    -4724.52 [    49999.9  249999.6  100000.0   46561.3 ]
[24-11-01 12:12:12] 357    -4724.52 [    50000.0  249999.6  100000.0   46561.3 ]
[24-11-01 12:12:13] 359    -4724.51 [    50000.0  249999.6  100000.0   46561.3 ]
[24-11-01 12:12:13] 361    -4724.51 [    50000.0  249999.6  100000.0   46561.3 ]
[24-11-01 12:12:13] 363    -4724.51 [    50000.0  249999.6  100000.0   46561.3 ]
[24-11-01 12:12:13] 365    -4724.51 [    50000.0  249999.6  100000.0   46561.3 ]
[24-11-01 12:12:13] 367    -4724.51 [    50000.0  249999.6  100000.0   46561.3 ]
[24-11-01 12:12:13] 369    -4724.51 [    50000.0  249999.6  100000.0   46561.3 ]
[24-11-01 12:12:14] 371    -4724.51 [    50000.0  249999.6  100000.0   46561.3 ]
[24-11-01 12:12:14] 373    -4724.51 [    50000.0  249999.6  100000.0   46561.3 ]
[24-11-01 12:12:14] 375    -4724.51 [    50000.0  249999.6  100000.0   46561.3 ]
[24-11-01 12:12:14] 377    -4724.51 [    50000.0  249999.6  100000.0   46561.3 ]
[24-11-01 12:12:14] 379    -4724.51 [    50000.0  249999.6  100000.0   46561.3 ]
[24-11-01 12:12:15] 381    -4724.51 [    50000.0  249999.6  100000.0   46561.3 ]
[24-11-01 12:12:15] 383    -4724.51 [    50000.0  249999.6  100000.0   46561.3 ]
[24-11-01 12:12:15] 385    -4724.51 [    50000.0  249999.6  100000.0   46561.3 ]
[24-11-01 12:12:15] 387    -4724.51 [    50000.0  249999.6  100000.0   46561.3 ]
[24-11-01 12:12:15] 389    -4724.51 [    50000.0  249999.6  100000.0   46561.3 ]
[24-11-01 12:12:15] 391    -4724.51 [    50000.0  249999.6  100000.0   46561.3 ]
[24-11-01 12:12:16] 392    -4724.51 [    50000.0  249999.6  100000.0   46561.3 ]
[24-11-01 12:12:16] 394    -4724.51 [    50000.0  249999.6  100000.0   46561.3 ]
[24-11-01 12:12:16] 395    -4724.51 [    50000.0  249999.6  100000.0   46561.3 ]
[24-11-01 12:12:16] 396    -4724.51 [    50000.0  249999.6  100000.0   46561.3 ]
[24-11-01 12:12:16] 397    -4724.51 [    50000.0  249999.6  100000.0   46561.3 ]
[24-11-01 12:12:17] 398    -4724.51 [    50000.0  249999.6  100000.0   46561.3 ]
[24-11-01 12:12:17] 399    -4724.51 [    50000.0  249999.6  100000.0   46561.3 ]
[24-11-01 12:12:17] 400    -4724.51 [    50000.0  249999.6  100000.0   46561.3 ]
[24-11-01 12:12:17] 401    -4724.51 [    50000.0  249999.6  100000.0   46561.3 ]
[24-11-01 12:12:17] 402    -4724.51 [    50000.0  249999.6  100000.0   46561.3 ]
[24-11-01 12:12:18] 403    -4724.51 [    50000.0  249999.6  100000.0   46561.3 ]
[24-11-01 12:12:18] 405    -4724.53 [    50000.0  249998.0  100000.0   46561.3 ]
