[24-11-02 01:35:59] fitting objective_H2 to data for demes ['Altai', 'Chagyrskaya', 'Denisova', 'Vindija']
[24-11-02 01:35:59] 0        pnames [        NND       TND        ND        NN        TN        NA       TCV        NC        NV      mACV       mCV       mAD ]
[24-11-02 01:35:59] 0            p0 [     4613.8  571775.1    2884.1    3186.6  247423.0     975.4  152926.1    1262.3     803.4  8.11e-05  9.67e-05  9.13e-06 ]
[24-11-02 01:36:01] 1     -40289.38 [     4613.8  571775.1    2884.1    3186.6  247423.0     975.4  152926.1    1262.3     803.4  8.11e-05  9.67e-05  9.13e-06 ]
[24-11-02 01:36:02] 2     -40289.38 [     4613.8  571775.1    2884.1    3186.6  247423.0     975.4  152926.1    1262.3     803.4  8.11e-05  9.67e-05  9.13e-06 ]
[24-11-02 01:36:03] 3     -40280.26 [     4614.8  571775.1    2884.1    3186.6  247423.0     975.4  152926.1    1262.3     803.4  8.11e-05  9.67e-05  9.13e-06 ]
[24-11-02 01:36:05] 4     -40265.53 [     4616.4  571775.1    2884.1    3186.6  247423.0     975.4  152926.1    1262.3     803.4  8.11e-05  9.67e-05  9.13e-06 ]
[24-11-02 01:36:06] 5     -38758.42 [     4792.8  571775.1    2884.1    3186.6  247423.0     975.4  152926.1    1262.3     803.4  8.11e-05  9.67e-05  9.13e-06 ]
[24-11-02 01:36:07] 6     -32533.95 [     6057.3  571775.1    2884.1    3186.6  247423.0     975.4  152926.1    1262.3     803.4  8.11e-05  9.67e-05  9.13e-06 ]
[24-11-02 01:36:09] 7     -32283.31 [     8103.3  571775.1    2884.1    3186.6  247423.0     975.4  152926.1    1262.3     803.4  8.11e-05  9.67e-05  9.13e-06 ]
[24-11-02 01:36:10] 8     -31430.84 [     7122.5  571775.1    2884.1    3186.6  247423.0     975.4  152926.1    1262.3     803.4  8.11e-05  9.67e-05  9.13e-06 ]
[24-11-02 01:36:11] 9     -31539.23 [     6715.7  571775.1    2884.1    3186.6  247423.0     975.4  152926.1    1262.3     803.4  8.11e-05  9.67e-05  9.13e-06 ]
[24-11-02 01:36:13] 10     -31595.8 [     7497.2  571775.1    2884.1    3186.6  247423.0     975.4  152926.1    1262.3     803.4  8.11e-05  9.67e-05  9.13e-06 ]
[24-11-02 01:36:14] 11    -31426.62 [     7066.4  571775.1    2884.1    3186.6  247423.0     975.4  152926.1    1262.3     803.4  8.11e-05  9.67e-05  9.13e-06 ]
[24-11-02 01:36:15] 12     -31426.6 [     7041.9  571775.1    2884.1    3186.6  247423.0     975.4  152926.1    1262.3     803.4  8.11e-05  9.67e-05  9.13e-06 ]
[24-11-02 01:36:17] 13    -31427.68 [     7017.6  571775.1    2884.1    3186.6  247423.0     975.4  152926.1    1262.3     803.4  8.11e-05  9.67e-05  9.13e-06 ]
[24-11-02 01:36:18] 14     -31426.6 [     7041.9  571775.1    2884.1    3186.6  247423.0     975.4  152926.1    1262.3     803.4  8.11e-05  9.67e-05  9.13e-06 ]
[24-11-02 01:36:19] 15    -31426.38 [     7041.9  571776.1    2884.1    3186.6  247423.0     975.4  152926.1    1262.3     803.4  8.11e-05  9.67e-05  9.13e-06 ]
[24-11-02 01:36:21] 16    -31426.02 [     7041.9  571777.7    2884.1    3186.6  247423.0     975.4  152926.1    1262.3     803.4  8.11e-05  9.67e-05  9.13e-06 ]
[24-11-02 01:36:22] 17    -31387.29 [     7041.9  571954.0    2884.1    3186.6  247423.0     975.4  152926.1    1262.3     803.4  8.11e-05  9.67e-05  9.13e-06 ]
[24-11-02 01:36:23] 18    -27812.23 [     7041.9  591177.9    2884.1    3186.6  247423.0     975.4  152926.1    1262.3     803.4  8.11e-05  9.67e-05  9.13e-06 ]
[24-11-02 01:36:25] 19    -24738.98 [     7041.9  635213.6    2884.1    3186.6  247423.0     975.4  152926.1    1262.3     803.4  8.11e-05  9.67e-05  9.13e-06 ]
[24-11-02 01:36:26] 20    -37912.51 [     7041.9  706464.7    2884.1    3186.6  247423.0     975.4  152926.1    1262.3     803.4  8.11e-05  9.67e-05  9.13e-06 ]
[24-11-02 01:36:27] 21     -26819.5 [     7041.9  662429.1    2884.1    3186.6  247423.0     975.4  152926.1    1262.3     803.4  8.11e-05  9.67e-05  9.13e-06 ]
[24-11-02 01:36:29] 22    -25029.29 [     7041.9  618393.4    2884.1    3186.6  247423.0     975.4  152926.1    1262.3     803.4  8.11e-05  9.67e-05  9.13e-06 ]
[24-11-02 01:36:30] 23    -24703.97 [     7041.9  630859.0    2884.1    3186.6  247423.0     975.4  152926.1    1262.3     803.4  8.11e-05  9.67e-05  9.13e-06 ]
[24-11-02 01:36:31] 24    -24704.12 [     7041.9  631449.9    2884.1    3186.6  247423.0     975.4  152926.1    1262.3     803.4  8.11e-05  9.67e-05  9.13e-06 ]
[24-11-02 01:36:33] 25    -24705.24 [     7041.9  630268.2    2884.1    3186.6  247423.0     975.4  152926.1    1262.3     803.4  8.11e-05  9.67e-05  9.13e-06 ]
[24-11-02 01:36:34] 26    -24703.97 [     7041.9  630859.0    2884.1    3186.6  247423.0     975.4  152926.1    1262.3     803.4  8.11e-05  9.67e-05  9.13e-06 ]
[24-11-02 01:36:35] 27    -24714.71 [     7041.9  630859.0    2885.1    3186.6  247423.0     975.4  152926.1    1262.3     803.4  8.11e-05  9.67e-05  9.13e-06 ]
[24-11-02 01:36:37] 28    -24686.61 [     7041.9  630859.0    2882.5    3186.6  247423.0     975.4  152926.1    1262.3     803.4  8.11e-05  9.67e-05  9.13e-06 ]
[24-11-02 01:36:38] 29    -22973.93 [     7041.9  630859.0    2706.1    3186.6  247423.0     975.4  152926.1    1262.3     803.4  8.11e-05  9.67e-05  9.13e-06 ]
[24-11-02 01:36:39] 30    -18910.92 [     7041.9  630859.0    1945.4    3186.6  247423.0     975.4  152926.1    1262.3     803.4  8.11e-05  9.67e-05  9.13e-06 ]
[24-11-02 01:36:40] 31     -18167.0 [     7041.9  630859.0     714.4    3186.6  247423.0     975.4  152926.1    1262.3     803.4  8.11e-05  9.67e-05  9.13e-06 ]
[24-11-02 01:36:42] 32    -18046.23 [     7041.9  630859.0    1202.8    3186.6  247423.0     975.4  152926.1    1262.3     803.4  8.11e-05  9.67e-05  9.13e-06 ]
[24-11-02 01:36:43] 33    -18173.06 [     7041.9  630859.0    1486.4    3186.6  247423.0     975.4  152926.1    1262.3     803.4  8.11e-05  9.67e-05  9.13e-06 ]
[24-11-02 01:36:44] 34    -18049.06 [     7041.9  630859.0    1016.3    3186.6  247423.0     975.4  152926.1    1262.3     803.4  8.11e-05  9.67e-05  9.13e-06 ]
