[24-11-01 22:59:49] fitting objective_H2 to data for demes ['Altai', 'Chagyrskaya', 'Denisova', 'Vindija']
[24-11-01 22:59:49] 0        pnames [        NND       TND        ND        NN        TN        NA       TCV        NC        NV      mACV       mCV       mAD ]
[24-11-01 22:59:49] 0            p0 [     4509.0  369188.0    3746.2    2213.8  230569.3    1111.2  164461.6    1092.9    1339.7   1.3e-04  1.35e-04  8.28e-06 ]
[24-11-01 22:59:50] 1     -95272.34 [     4509.0  369188.0    3746.2    2213.8  230569.3    1111.2  164461.6    1092.9    1339.7   1.3e-04  1.35e-04  8.28e-06 ]
[24-11-01 22:59:52] 2     -95272.34 [     4509.0  369188.0    3746.2    2213.8  230569.3    1111.2  164461.6    1092.9    1339.7   1.3e-04  1.35e-04  8.28e-06 ]
[24-11-01 22:59:53] 3     -95257.39 [     4510.0  369188.0    3746.2    2213.8  230569.3    1111.2  164461.6    1092.9    1339.7   1.3e-04  1.35e-04  8.28e-06 ]
[24-11-01 22:59:55] 4     -95233.22 [     4511.6  369188.0    3746.2    2213.8  230569.3    1111.2  164461.6    1092.9    1339.7   1.3e-04  1.35e-04  8.28e-06 ]
[24-11-01 22:59:56] 5     -92709.77 [     4688.0  369188.0    3746.2    2213.8  230569.3    1111.2  164461.6    1092.9    1339.7   1.3e-04  1.35e-04  8.28e-06 ]
[24-11-01 22:59:57] 6      -78353.3 [     6620.0  369188.0    3746.2    2213.8  230569.3    1111.2  164461.6    1092.9    1339.7   1.3e-04  1.35e-04  8.28e-06 ]
[24-11-01 22:59:59] 7     -89824.98 [     9746.2  369188.0    3746.2    2213.8  230569.3    1111.2  164461.6    1092.9    1339.7   1.3e-04  1.35e-04  8.28e-06 ]
[24-11-01 23:00:00] 8     -79128.36 [     7814.1  369188.0    3746.2    2213.8  230569.3    1111.2  164461.6    1092.9    1339.7   1.3e-04  1.35e-04  8.28e-06 ]
[24-11-01 23:00:02] 9     -81183.09 [     5882.1  369188.0    3746.2    2213.8  230569.3    1111.2  164461.6    1092.9    1339.7   1.3e-04  1.35e-04  8.28e-06 ]
[24-11-01 23:00:03] 10    -77956.82 [     7077.2  369188.0    3746.2    2213.8  230569.3    1111.2  164461.6    1092.9    1339.7   1.3e-04  1.35e-04  8.28e-06 ]
[24-11-01 23:00:04] 11     -77954.5 [     7051.5  369188.0    3746.2    2213.8  230569.3    1111.2  164461.6    1092.9    1339.7   1.3e-04  1.35e-04  8.28e-06 ]
[24-11-01 23:00:06] 12    -77954.97 [     7026.1  369188.0    3746.2    2213.8  230569.3    1111.2  164461.6    1092.9    1339.7   1.3e-04  1.35e-04  8.28e-06 ]
[24-11-01 23:00:07] 13     -77954.5 [     7051.5  369188.0    3746.2    2213.8  230569.3    1111.2  164461.6    1092.9    1339.7   1.3e-04  1.35e-04  8.28e-06 ]
[24-11-01 23:00:09] 14    -77953.87 [     7051.5  369189.0    3746.2    2213.8  230569.3    1111.2  164461.6    1092.9    1339.7   1.3e-04  1.35e-04  8.28e-06 ]
[24-11-01 23:00:10] 15    -77952.86 [     7051.5  369190.6    3746.2    2213.8  230569.3    1111.2  164461.6    1092.9    1339.7   1.3e-04  1.35e-04  8.28e-06 ]
[24-11-01 23:00:11] 16    -77842.31 [     7051.5  369366.9    3746.2    2213.8  230569.3    1111.2  164461.6    1092.9    1339.7   1.3e-04  1.35e-04  8.28e-06 ]
[24-11-01 23:00:13] 17    -66972.95 [     7051.5  388590.8    3746.2    2213.8  230569.3    1111.2  164461.6    1092.9    1339.7   1.3e-04  1.35e-04  8.28e-06 ]
[24-11-01 23:00:14] 18    -38996.88 [     7051.5  468340.5    3746.2    2213.8  230569.3    1111.2  164461.6    1092.9    1339.7   1.3e-04  1.35e-04  8.28e-06 ]
[24-11-01 23:00:15] 19     -28922.5 [     7051.5  597378.3    3746.2    2213.8  230569.3    1111.2  164461.6    1092.9    1339.7   1.3e-04  1.35e-04  8.28e-06 ]
[24-11-01 23:00:17] 20    -27716.86 [     7051.5  562744.3    3746.2    2213.8  230569.3    1111.2  164461.6    1092.9    1339.7   1.3e-04  1.35e-04  8.28e-06 ]
[24-11-01 23:00:18] 21    -29640.04 [     7051.5  526685.2    3746.2    2213.8  230569.3    1111.2  164461.6    1092.9    1339.7   1.3e-04  1.35e-04  8.28e-06 ]
[24-11-01 23:00:20] 22     -28091.5 [     7051.5  548970.9    3746.2    2213.8  230569.3    1111.2  164461.6    1092.9    1339.7   1.3e-04  1.35e-04  8.28e-06 ]
[24-11-01 23:00:21] 23    -27695.49 [     7051.5  567455.2    3746.2    2213.8  230569.3    1111.2  164461.6    1092.9    1339.7   1.3e-04  1.35e-04  8.28e-06 ]
[24-11-01 23:00:22] 24    -27697.71 [     7051.5  565472.5    3746.2    2213.8  230569.3    1111.2  164461.6    1092.9    1339.7   1.3e-04  1.35e-04  8.28e-06 ]
[24-11-01 23:00:24] 25    -27703.22 [     7051.5  569437.9    3746.2    2213.8  230569.3    1111.2  164461.6    1092.9    1339.7   1.3e-04  1.35e-04  8.28e-06 ]
[24-11-01 23:00:25] 26    -27695.49 [     7051.5  567455.2    3746.2    2213.8  230569.3    1111.2  164461.6    1092.9    1339.7   1.3e-04  1.35e-04  8.28e-06 ]
