[24-11-05 14:32:47] fitting objective_H2 to data for demes ['Altai', 'Denisova', 'Yoruba']
[24-11-05 14:32:47] 0        pnames [         NA       NND       TND        NA        ND       NY0       NY1       mAD ]
[24-11-05 14:34:12] 118   -17813.56 [    14431.3    9295.6  556903.6     632.1    2968.9   34104.2   37570.1  7.26e-06 ]
[24-11-05 14:34:13] 119   -17500.95 [    14431.3    7316.1  556903.6     632.1    2968.9   34104.2   37570.1  7.26e-06 ]
[24-11-05 14:34:14] 120   -17450.77 [    14431.3    7829.8  556903.6     632.1    2968.9   34104.2   37570.1  7.26e-06 ]
[24-11-05 14:34:15] 121   -17450.36 [    14431.3    7797.7  556903.6     632.1    2968.9   34104.2   37570.1  7.26e-06 ]
[24-11-05 14:34:15] 122   -17450.37 [    14431.3    7766.6  556903.6     632.1    2968.9   34104.2   37570.1  7.26e-06 ]
[24-11-05 14:34:16] 123   -17450.36 [    14431.3    7797.7  556903.6     632.1    2968.9   34104.2   37570.1  7.26e-06 ]
[24-11-05 14:34:17] 124   -17450.35 [    14431.3    7797.7  556904.6     632.1    2968.9   34104.2   37570.1  7.26e-06 ]
[24-11-05 14:34:17] 125   -17450.35 [    14431.3    7797.7  556906.2     632.1    2968.9   34104.2   37570.1  7.26e-06 ]
[24-11-05 14:34:18] 126   -17449.64 [    14431.3    7797.7  557082.6     632.1    2968.9   34104.2   37570.1  7.26e-06 ]
[24-11-05 14:34:19] 127   -17442.05 [    14431.3    7797.7  560950.9     632.1    2968.9   34104.2   37570.1  7.26e-06 ]
[24-11-05 14:34:20] 128   -17462.62 [    14431.3    7797.7  567210.1     632.1    2968.9   34104.2   37570.1  7.26e-06 ]
[24-11-05 14:34:20] 129   -17445.08 [    14431.3    7797.7  563341.7     632.1    2968.9   34104.2   37570.1  7.26e-06 ]
[24-11-05 14:34:21] 130   -17443.14 [    14431.3    7797.7  559473.3     632.1    2968.9   34104.2   37570.1  7.26e-06 ]
[24-11-05 14:34:22] 131   -17442.05 [    14431.3    7797.7  560910.5     632.1    2968.9   34104.2   37570.1  7.26e-06 ]
[24-11-05 14:34:22] 132   -17442.05 [    14431.3    7797.7  560870.4     632.1    2968.9   34104.2   37570.1  7.26e-06 ]
[24-11-05 14:34:23] 133   -17442.05 [    14431.3    7797.7  560910.5     632.1    2968.9   34104.2   37570.1  7.26e-06 ]
[24-11-05 14:34:24] 134   -17439.83 [    14431.3    7797.7  560910.5     633.1    2968.9   34104.2   37570.1  7.26e-06 ]
[24-11-05 14:34:25] 135   -17436.24 [    14431.3    7797.7  560910.5     634.7    2968.9   34104.2   37570.1  7.26e-06 ]
[24-11-05 14:34:25] 136   -17087.78 [    14431.3    7797.7  560910.5     811.1    2968.9   34104.2   37570.1  7.26e-06 ]
[24-11-05 14:34:26] 137   -16408.85 [    14431.3    7797.7  560910.5    1442.3    2968.9   34104.2   37570.1  7.26e-06 ]
[24-11-05 14:34:27] 138   -18284.96 [    14431.3    7797.7  560910.5    2463.5    2968.9   34104.2   37570.1  7.26e-06 ]
[24-11-05 14:34:27] 139   -16511.27 [    14431.3    7797.7  560910.5    1832.3    2968.9   34104.2   37570.1  7.26e-06 ]
[24-11-05 14:34:28] 140   -16568.37 [    14431.3    7797.7  560910.5    1201.2    2968.9   34104.2   37570.1  7.26e-06 ]
[24-11-05 14:34:29] 141   -16385.79 [    14431.3    7797.7  560910.5    1547.6    2968.9   34104.2   37570.1  7.26e-06 ]
[24-11-05 14:34:30] 142   -16385.26 [    14431.3    7797.7  560910.5    1559.6    2968.9   34104.2   37570.1  7.26e-06 ]
[24-11-05 14:34:31] 143   -16385.16 [    14431.3    7797.7  560910.5    1568.9    2968.9   34104.2   37570.1  7.26e-06 ]
[24-11-05 14:34:31] 144   -16385.34 [    14431.3    7797.7  560910.5    1578.3    2968.9   34104.2   37570.1  7.26e-06 ]
[24-11-05 14:34:32] 145   -16385.16 [    14431.3    7797.7  560910.5    1568.9    2968.9   34104.2   37570.1  7.26e-06 ]
[24-11-05 14:34:33] 146   -16384.92 [    14431.3    7797.7  560910.5    1568.9    2969.9   34104.2   37570.1  7.26e-06 ]
[24-11-05 14:34:34] 147   -16384.55 [    14431.3    7797.7  560910.5    1568.9    2971.6   34104.2   37570.1  7.26e-06 ]
[24-11-05 14:34:35] 148   -16377.51 [    14431.3    7797.7  560910.5    1568.9    3034.0   34104.2   37570.1  7.26e-06 ]
[24-11-05 14:34:37] 149   -16397.98 [    14431.3    7797.7  560910.5    1568.9    3135.1   34104.2   37570.1  7.26e-06 ]
[24-11-05 14:34:38] 150   -16380.59 [    14431.3    7797.7  560910.5    1568.9    3072.7   34104.2   37570.1  7.26e-06 ]
[24-11-05 14:34:39] 151   -16378.47 [    14431.3    7797.7  560910.5    1568.9    3010.2   34104.2   37570.1  7.26e-06 ]
[24-11-05 14:34:39] 152   -16377.51 [    14431.3    7797.7  560910.5    1568.9    3032.6   34104.2   37570.1  7.26e-06 ]
[24-11-05 14:34:40] 153   -16377.51 [    14431.3    7797.7  560910.5    1568.9    3033.2   34104.2   37570.1  7.26e-06 ]
[24-11-05 14:34:41] 154   -16377.51 [    14431.3    7797.7  560910.5    1568.9    3032.0   34104.2   37570.1  7.26e-06 ]
[24-11-05 14:34:43] 155   -16377.51 [    14431.3    7797.7  560910.5    1568.9    3032.6   34104.2   37570.1  7.26e-06 ]
[24-11-05 14:34:44] 156   -16377.51 [    14431.3    7797.7  560910.5    1568.9    3032.6   34105.2   37570.1  7.26e-06 ]
[24-11-05 14:34:45] 157   -16377.51 [    14431.3    7797.7  560910.5    1568.9    3032.6   34106.9   37570.1  7.26e-06 ]
[24-11-05 14:34:46] 158   -16377.51 [    14431.3    7797.7  560910.5    1568.9    3032.6   34104.2   37570.1  7.26e-06 ]
[24-11-05 14:34:47] 159   -16377.87 [    14431.3    7797.7  560910.5    1568.9    3032.6   34104.2   37571.1  7.26e-06 ]
[24-11-05 14:34:48] 160   -16376.93 [    14431.3    7797.7  560910.5    1568.9    3032.6   34104.2   37568.5  7.26e-06 ]
[24-11-05 14:34:49] 161   -16313.65 [    14431.3    7797.7  560910.5    1568.9    3032.6   34104.2   37392.2  7.26e-06 ]
[24-11-05 14:34:51] 162   -20575.04 [    14431.3    7797.7  560910.5    1568.9    3032.6   34104.2   18168.3  7.26e-06 ]
[24-11-05 14:34:52] 163   -14363.14 [    14431.3    7797.7  560910.5    1568.9    3032.6   34104.2   30049.3  7.26e-06 ]
[24-11-05 14:34:53] 164   -14488.87 [    14431.3    7797.7  560910.5    1568.9    3032.6   34104.2   25511.2  7.26e-06 ]
[24-11-05 14:34:55] 165   -14229.66 [    14431.3    7797.7  560910.5    1568.9    3032.6   34104.2   28341.3  7.26e-06 ]
[24-11-05 14:34:56] 166   -14226.47 [    14431.3    7797.7  560910.5    1568.9    3032.6   34104.2   28150.6  7.26e-06 ]
[24-11-05 14:34:56] 167   -14225.82 [    14431.3    7797.7  560910.5    1568.9    3032.6   34104.2   27987.6  7.26e-06 ]
[24-11-05 14:34:57] 168   -14226.35 [    14431.3    7797.7  560910.5    1568.9    3032.6   34104.2   27891.7  7.26e-06 ]
[24-11-05 14:34:58] 169   -14225.82 [    14431.3    7797.7  560910.5    1568.9    3032.6   34104.2   27987.6  7.26e-06 ]
[24-11-05 14:34:59] 184  -146275.04 [    14431.3    7797.7  560910.5    1568.9    3032.6   34104.2   27987.6  5.04e-04 ]
[24-11-05 14:35:01] 185  -137579.69 [    14431.3    7797.7  560910.5    1568.9    3032.6   34104.2   27987.6  2.56e-04 ]
[24-11-05 14:35:02] 186  -111862.53 [    14431.3    7797.7  560910.5    1568.9    3032.6   34104.2   27987.6  1.02e-04 ]
[24-11-05 14:35:03] 187   -67639.22 [    14431.3    7797.7  560910.5    1568.9    3032.6   34104.2   27987.6  4.35e-05 ]
[24-11-05 14:35:05] 189   -32479.47 [    14431.3    7797.7  560910.5    1568.9    3032.6   34104.2   27987.6  2.11e-05 ]
[24-11-05 14:35:06] 191   -19121.39 [    14431.3    7797.7  560910.5    1568.9    3032.6   34104.2   27987.6  1.25e-05 ]
[24-11-05 14:35:07] 192   -14163.55 [    14431.3    7797.7  560910.5    1568.9    3032.6   34104.2   27987.6  3.91e-06 ]
[24-11-05 14:35:08] 193   -13798.32 [    14431.3    7797.7  560910.5    1568.9    3032.6   34104.2   27987.6   5.5e-06 ]
[24-11-05 14:35:10] 194   -13798.64 [    14431.3    7797.7  560910.5    1568.9    3032.6   34104.2   27987.6  5.52e-06 ]
[24-11-05 14:35:11] 195   -13798.11 [    14431.3    7797.7  560910.5    1568.9    3032.6   34104.2   27987.6  5.46e-06 ]
[24-11-05 14:35:12] 196   -13798.14 [    14431.3    7797.7  560910.5    1568.9    3032.6   34104.2   27987.6  5.44e-06 ]
[24-11-05 14:35:14] 197    -8159.22 [    19451.5   10904.9  564917.4    2505.7    3096.2   34104.2   18405.0  3.67e-06 ]
[24-11-05 14:35:15] 198   -13798.11 [    14431.3    7797.7  560910.5    1568.9    3032.6   34104.2   27987.6  5.46e-06 ]
[24-11-05 14:35:16] 199    -8159.22 [    19451.5   10904.9  564917.4    2505.7    3096.2   34104.2   18405.0  3.67e-06 ]
[24-11-05 14:35:17] 200  -454656.99 [    27574.3   15932.6  571400.6    4021.5    3199.2   34104.2    2900.0  7.62e-07 ]
[24-11-05 14:35:19] 201   -46838.25 [    22554.1   12825.4  567393.8    3084.7    3135.6   34104.2   12482.6  2.56e-06 ]
[24-11-05 14:35:20] 202     -6416.7 [    17533.9    9718.1  563386.9    2147.9    3071.9   34104.2   22065.2  4.35e-06 ]
[24-11-05 14:35:21] 203    -6144.03 [    18295.4   10189.4  563994.6    2290.0    3081.6   34104.2   20611.8  4.08e-06 ]
[24-11-05 14:35:23] 204    -6118.83 [    18078.1   10054.9  563821.1    2249.4    3078.8   34104.2   21026.6  4.16e-06 ]
[24-11-05 14:35:24] 205    -6116.69 [    18120.1   10080.9  563854.7    2257.3    3079.4   34104.2   20946.2  4.14e-06 ]
[24-11-05 14:35:26] 206    -6117.52 [    18157.0   10103.7  563884.2    2264.2    3079.8   34104.2   20875.8  4.13e-06 ]
[24-11-05 14:35:27] 207    -6116.69 [    18120.1   10080.9  563854.7    2257.3    3079.4   34104.2   20946.2  4.14e-06 ]
[24-11-05 14:35:28] 222  -303239.71 [    18120.1   10080.9  563854.7    2257.3    3079.4   34104.2   20946.2  5.01e-04 ]
[24-11-05 14:35:29] 223  -285955.65 [    18120.1   10080.9  563854.7    2257.3    3079.4   34104.2   20946.2  2.52e-04 ]
[24-11-05 14:35:30] 224  -230250.75 [    18120.1   10080.9  563854.7    2257.3    3079.4   34104.2   20946.2   9.9e-05 ]
[24-11-05 14:35:31] 225   -127639.7 [    18120.1   10080.9  563854.7    2257.3    3079.4   34104.2   20946.2  4.04e-05 ]
[24-11-05 14:35:32] 227   -44718.38 [    18120.1   10080.9  563854.7    2257.3    3079.4   34104.2   20946.2   1.8e-05 ]
[24-11-05 14:35:34] 229   -14769.72 [    18120.1   10080.9  563854.7    2257.3    3079.4   34104.2   20946.2  9.43e-06 ]
[24-11-05 14:35:34] 230    -9581.13 [    18120.1   10080.9  563854.7    2257.3    3079.4   34104.2   20946.2  7.11e-07 ]
[24-11-05 14:35:35] 231    -6102.35 [    18120.1   10080.9  563854.7    2257.3    3079.4   34104.2   20946.2  4.09e-06 ]
[24-11-05 14:35:36] 232    -6054.94 [    18120.1   10080.9  563854.7    2257.3    3079.4   34104.2   20946.2  3.76e-06 ]
[24-11-05 14:35:36] 233    -6500.91 [    18120.1   10080.9  563854.7    2257.3    3079.4   34104.2   20946.2   2.6e-06 ]
[24-11-05 14:35:37] 234    -6054.11 [    18120.1   10080.9  563854.7    2257.3    3079.4   34104.2   20946.2  3.71e-06 ]
[24-11-05 14:35:38] 235     -6054.1 [    18120.1   10080.9  563854.7    2257.3    3079.4   34104.2   20946.2  3.71e-06 ]
[24-11-05 14:35:39] 236    -6054.11 [    18120.1   10080.9  563854.7    2257.3    3079.4   34104.2   20946.2  3.71e-06 ]
[24-11-05 14:35:40] 237     -6054.1 [    18120.1   10080.9  563854.7    2257.3    3079.4   34104.2   20946.2  3.71e-06 ]
[24-11-05 14:35:40] 238    -6054.26 [    18120.1   10081.9  563854.7    2257.3    3079.4   34104.2   20946.2  3.71e-06 ]
[24-11-05 14:35:41] 239    -6053.85 [    18120.1   10079.3  563854.7    2257.3    3079.4   34104.2   20946.2  3.71e-06 ]
[24-11-05 14:35:42] 240    -6033.06 [    18120.1    9902.9  563854.7    2257.3    3079.4   34104.2   20946.2  3.71e-06 ]
[24-11-05 14:35:42] 241    -6026.48 [    18120.1    9715.5  563854.7    2257.3    3079.4   34104.2   20946.2  3.71e-06 ]
[24-11-05 14:35:43] 242    -6053.76 [    18120.1    9412.3  563854.7    2257.3    3079.4   34104.2   20946.2  3.71e-06 ]
[24-11-05 14:35:45] 243    -6031.09 [    18120.1    9599.7  563854.7    2257.3    3079.4   34104.2   20946.2  3.71e-06 ]
[24-11-05 14:35:46] 244    -6027.01 [    18120.1    9787.1  563854.7    2257.3    3079.4   34104.2   20946.2  3.71e-06 ]
[24-11-05 14:35:47] 245    -6026.38 [    18120.1    9736.6  563854.7    2257.3    3079.4   34104.2   20946.2  3.71e-06 ]
[24-11-05 14:35:48] 246    -6026.38 [    18120.1    9733.2  563854.7    2257.3    3079.4   34104.2   20946.2  3.71e-06 ]
[24-11-05 14:35:50] 247    -6026.38 [    18120.1    9740.0  563854.7    2257.3    3079.4   34104.2   20946.2  3.71e-06 ]
[24-11-05 14:35:51] 248    -6026.38 [    18120.1    9736.6  563854.7    2257.3    3079.4   34104.2   20946.2  3.71e-06 ]
[24-11-05 14:35:52] 249    -6026.37 [    18120.1    9736.6  563855.7    2257.3    3079.4   34104.2   20946.2  3.71e-06 ]
[24-11-05 14:35:53] 250    -6026.37 [    18120.1    9736.6  563857.4    2257.3    3079.4   34104.2   20946.2  3.71e-06 ]
[24-11-05 14:35:54] 251    -6025.75 [    18120.1    9736.6  564033.7    2257.3    3079.4   34104.2   20946.2  3.71e-06 ]
