[24-11-02 01:07:37] fitting objective_H2 to data for demes ['Altai', 'Chagyrskaya', 'Denisova', 'Vindija']
[24-11-02 01:07:37] 0        pnames [        NND       TND        ND        NN        TN        NA       TCV        NC        NV      mACV       mCV       mAD ]
[24-11-02 01:07:37] 0            p0 [     6234.8  355947.6    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:07:39] 1     -187126.0 [     6234.8  355947.6    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:07:40] 2     -187126.0 [     6234.8  355947.6    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:07:42] 3    -187146.04 [     6235.8  355947.6    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:07:43] 4    -187093.59 [     6233.2  355947.6    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:07:44] 5    -183609.76 [     6056.9  355947.6    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:07:46] 7    -152861.72 [     3689.3  355947.6    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:07:47] 8    -158728.58 [     2226.1  355947.6    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:07:49] 9    -152226.02 [     3409.6  355947.6    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:07:50] 10   -152197.29 [     3335.4  355947.6    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:07:52] 11   -152201.43 [     3364.4  355947.6    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:07:53] 12   -152202.29 [     3306.4  355947.6    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:07:54] 13   -152197.29 [     3335.4  355947.6    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:07:56] 14   -152197.04 [     3335.4  355948.6    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:07:57] 15   -152196.64 [     3335.4  355950.2    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:07:59] 16    -152196.0 [     3335.4  355952.9    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:00] 17   -152194.97 [     3335.4  355957.1    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:01] 18   -152193.29 [     3335.4  355963.9    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:03] 19   -152190.58 [     3335.4  355975.0    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:04] 20   -152186.19 [     3335.4  355993.0    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:06] 21   -152179.08 [     3335.4  356022.0    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:07] 22   -152167.58 [     3335.4  356069.0    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:09] 23   -152148.96 [     3335.4  356145.0    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:10] 24   -152118.83 [     3335.4  356268.0    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:11] 25   -152070.03 [     3335.4  356467.0    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:13] 26   -151990.96 [     3335.4  356789.0    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:14] 27   -151862.74 [     3335.4  357310.0    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:16] 28   -151654.53 [     3335.4  358153.0    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:17] 29   -151315.69 [     3335.4  359517.0    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:19] 30   -150762.31 [     3335.4  361724.0    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:20] 31   -149853.46 [     3335.4  365295.0    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:21] 32   -148347.51 [     3335.4  371073.0    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:23] 33   -145817.35 [     3335.4  380422.0    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:24] 34    -141475.6 [     3335.4  395549.0    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:26] 35   -133788.78 [     3335.4  420025.0    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:27] 36   -119577.58 [     3335.4  459628.0    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:29] 37    -91984.01 [     3335.4  523707.0    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:30] 38    -40145.14 [     3335.4  627389.0    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:31] 40    -18313.94 [     3335.4  691468.1    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:33] 42    -26483.92 [     3335.4  659428.6    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:34] 44    -20500.58 [     3335.4  679230.1    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:36] 45    -17801.98 [     3335.4  697246.1    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:37] 47    -17801.98 [     3335.4  697246.1    2221.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:39] 48    -17803.97 [     3335.4  697246.1    2222.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:40] 49    -17798.78 [     3335.4  697246.1    2219.9    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:41] 50    -17511.64 [     3335.4  697246.1    2043.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:43] 51     -17242.1 [     3335.4  697246.1    1717.6    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:44] 52    -17263.04 [     3335.4  697246.1    1190.1    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:46] 53    -17198.23 [     3335.4  697246.1    1516.1    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:47] 54    -17205.54 [     3335.4  697246.1    1391.6    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:49] 55     -17197.8 [     3335.4  697246.1    1488.5    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:50] 56     -17197.8 [     3335.4  697246.1    1495.8    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:51] 57    -17197.88 [     3335.4  697246.1    1503.0    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:53] 58     -17197.8 [     3335.4  697246.1    1495.8    4156.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:54] 59     -17223.1 [     3335.4  697246.1    1495.8    4157.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:56] 60    -17156.94 [     3335.4  697246.1    1495.8    4154.9  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:57] 61    -13282.18 [     3335.4  697246.1    1495.8    3978.5  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:08:59] 62     -8113.74 [     3335.4  697246.1    1495.8    3470.6  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:09:00] 63    -14470.53 [     3335.4  697246.1    1495.8    2648.7  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:09:01] 64     -8786.99 [     3335.4  697246.1    1495.8    3156.7  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:09:03] 65     -9097.46 [     3335.4  697246.1    1495.8    3664.6  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:09:04] 66      -8034.1 [     3335.4  697246.1    1495.8    3389.1  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:09:06] 67     -8033.59 [     3335.4  697246.1    1495.8    3396.8  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:09:07] 68     -8034.71 [     3335.4  697246.1    1495.8    3404.4  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:09:09] 69     -8033.59 [     3335.4  697246.1    1495.8    3396.8  198907.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:09:10] 70     -8033.73 [     3335.4  697246.1    1495.8    3396.8  198908.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:09:11] 71     -8033.37 [     3335.4  697246.1    1495.8    3396.8  198906.1    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:09:13] 72     -8009.02 [     3335.4  697246.1    1495.8    3396.8  198729.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:09:14] 73     -6678.38 [     3335.4  697246.1    1495.8    3396.8  179505.8    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:09:16] 74     -6680.77 [     3335.4  697246.1    1495.8    3396.8  179364.9    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:09:17] 75      -6831.5 [     3335.4  697246.1    1495.8    3396.8  186848.7    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:09:18] 76     -6674.69 [     3335.4  697246.1    1495.8    3396.8  182310.6    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:09:20] 77     -6666.19 [     3335.4  697246.1    1495.8    3396.8  181042.9    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:09:21] 78     -6666.32 [     3335.4  697246.1    1495.8    3396.8  180864.2    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:09:23] 79     -6666.39 [     3335.4  697246.1    1495.8    3396.8  181221.5    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:09:24] 80     -6666.19 [     3335.4  697246.1    1495.8    3396.8  181042.9    1254.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:09:26] 81     -6666.47 [     3335.4  697246.1    1495.8    3396.8  181042.9    1255.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:09:27] 82     -6665.74 [     3335.4  697246.1    1495.8    3396.8  181042.9    1252.3  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:09:28] 83     -6659.04 [     3335.4  697246.1    1495.8    3396.8  181042.9    1201.5  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:09:30] 84     -6681.21 [     3335.4  697246.1    1495.8    3396.8  181042.9    1119.3  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:09:31] 85     -6662.45 [     3335.4  697246.1    1495.8    3396.8  181042.9    1170.1  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:09:33] 86     -6659.87 [     3335.4  697246.1    1495.8    3396.8  181042.9    1220.9  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:09:34] 87     -6659.02 [     3335.4  697246.1    1495.8    3396.8  181042.9    1204.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:09:36] 88     -6659.02 [     3335.4  697246.1    1495.8    3396.8  181042.9    1203.5  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:09:37] 89     -6659.02 [     3335.4  697246.1    1495.8    3396.8  181042.9    1204.5  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:09:38] 90     -6659.02 [     3335.4  697246.1    1495.8    3396.8  181042.9    1204.0  175155.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:09:40] 91     -6659.03 [     3335.4  697246.1    1495.8    3396.8  181042.9    1204.0  175156.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:09:41] 92      -6659.0 [     3335.4  697246.1    1495.8    3396.8  181042.9    1204.0  175154.3     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:09:43] 93     -6656.62 [     3335.4  697246.1    1495.8    3396.8  181042.9    1204.0  174977.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:09:44] 94     -6422.18 [     3335.4  697246.1    1495.8    3396.8  181042.9    1204.0  155754.1     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:09:46] 96     -6334.84 [     3335.4  697246.1    1495.8    3396.8  181042.9    1204.0  124421.5     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:09:47] 97     -7630.69 [     3335.4  697246.1    1495.8    3396.8  181042.9    1204.0  105056.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:09:48] 98      -6263.5 [     3335.4  697246.1    1495.8    3396.8  181042.9    1204.0  139074.0     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:09:50] 99     -6255.17 [     3335.4  697246.1    1495.8    3396.8  181042.9    1204.0  137051.1     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:09:51] 100    -6251.21 [     3335.4  697246.1    1495.8    3396.8  181042.9    1204.0  135167.9     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:09:53] 101    -6258.43 [     3335.4  697246.1    1495.8    3396.8  181042.9    1204.0  131063.2     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
[24-11-02 01:09:54] 102     -6250.8 [     3335.4  697246.1    1495.8    3396.8  181042.9    1204.0  134479.6     721.3     874.2  9.75e-05  7.62e-05  1.02e-05 ]
