[24-11-01 12:11:57] fitting objective_H2 to data for demes ['KhomaniSan', 'Yoruba']
[24-11-01 12:11:57] 0        pnames [        NA1       TA1        NK        NY ]
[24-11-01 12:11:57] 0            p0 [    25938.3  121114.7   12331.1   22711.9 ]
[24-11-01 12:11:57] 1      -6498.23 [    25938.3  121114.7   12331.1   22711.9 ]
[24-11-01 12:11:57] 2      -6498.23 [    25938.3  121114.7   12331.1   22711.9 ]
[24-11-01 12:11:58] 3       -6497.8 [    25939.3  121114.7   12331.1   22711.9 ]
[24-11-01 12:11:58] 4      -6497.11 [    25940.9  121114.7   12331.1   22711.9 ]
[24-11-01 12:11:58] 5      -6422.32 [    26117.3  121114.7   12331.1   22711.9 ]
[24-11-01 12:11:58] 6      -3843.85 [    35528.1  121114.7   12331.1   22711.9 ]
[24-11-01 12:11:58] 8      -3053.77 [    41344.3  121114.7   12331.1   22711.9 ]
[24-11-01 12:11:58] 9      -2721.99 [    44938.9  121114.7   12331.1   22711.9 ]
[24-11-01 12:11:59] 10     -2558.44 [    47160.5  121114.7   12331.1   22711.9 ]
[24-11-01 12:11:59] 11      -2470.2 [    48533.5  121114.7   12331.1   22711.9 ]
[24-11-01 12:11:59] 12      -2420.0 [    49382.1  121114.7   12331.1   22711.9 ]
[24-11-01 12:11:59] 13      -2390.5 [    49906.5  121114.7   12331.1   22711.9 ]
[24-11-01 12:11:59] 15     -2403.84 [    49666.8  121114.7   12331.1   22711.9 ]
[24-11-01 12:12:00] 16      -2390.5 [    49906.5  121114.7   12331.1   22711.9 ]
[24-11-01 12:12:00] 17     -2390.51 [    49906.5  121115.7   12331.1   22711.9 ]
[24-11-01 12:12:00] 18      -2390.5 [    49906.5  121113.1   12331.1   22711.9 ]
[24-11-01 12:12:00] 19     -2389.83 [    49906.5  120936.7   12331.1   22711.9 ]
[24-11-01 12:12:00] 20     -2376.29 [    49906.5  113633.1   12331.1   22711.9 ]
[24-11-01 12:12:00] 21     -2413.91 [    49906.5  101815.6   12331.1   22711.9 ]
[24-11-01 12:12:01] 22     -2381.87 [    49906.5  109119.2   12331.1   22711.9 ]
[24-11-01 12:12:01] 23      -2378.2 [    49906.5  116422.8   12331.1   22711.9 ]
[24-11-01 12:12:01] 24     -2376.29 [    49906.5  113727.3   12331.1   22711.9 ]
[24-11-01 12:12:01] 25     -2376.29 [    49906.5  113801.2   12331.1   22711.9 ]
[24-11-01 12:12:01] 26     -2376.29 [    49906.5  113727.3   12331.1   22711.9 ]
[24-11-01 12:12:01] 27      -2375.9 [    49906.5  113727.3   12332.1   22711.9 ]
[24-11-01 12:12:02] 28     -2375.28 [    49906.5  113727.3   12333.7   22711.9 ]
[24-11-01 12:12:02] 29     -2308.58 [    49906.5  113727.3   12510.1   22711.9 ]
[24-11-01 12:12:02] 30     -1431.22 [    49906.5  113727.3   16151.9   22711.9 ]
[24-11-01 12:12:02] 31      -954.61 [    49906.5  113727.3   22044.4   22711.9 ]
[24-11-01 12:12:02] 32      -975.95 [    49906.5  113727.3   21507.7   22711.9 ]
[24-11-01 12:12:03] 33       -841.9 [    49906.5  113727.3   31578.8   22711.9 ]
[24-11-01 12:12:03] 34      -845.53 [    49906.5  113727.3   28131.9   22711.9 ]
[24-11-01 12:12:03] 35      -951.63 [    49906.5  113727.3   47005.7   22711.9 ]
[24-11-01 12:12:03] 36      -872.13 [    49906.5  113727.3   37471.4   22711.9 ]
[24-11-01 12:12:03] 37      -846.55 [    49906.5  113727.3   27937.0   22711.9 ]
[24-11-01 12:12:03] 38      -840.66 [    49906.5  113727.3   30708.1   22711.9 ]
[24-11-01 12:12:04] 39      -840.53 [    49906.5  113727.3   30414.2   22711.9 ]
[24-11-01 12:12:04] 40      -840.52 [    49906.5  113727.3   30233.4   22711.9 ]
[24-11-01 12:12:04] 41      -840.58 [    49906.5  113727.3   30054.4   22711.9 ]
[24-11-01 12:12:04] 42      -840.52 [    49906.5  113727.3   30233.4   22711.9 ]
[24-11-01 12:12:04] 43      -840.59 [    49906.5  113727.3   30233.4   22712.9 ]
[24-11-01 12:12:04] 44      -840.41 [    49906.5  113727.3   30233.4   22710.3 ]
[24-11-01 12:12:05] 45      -828.48 [    49906.5  113727.3   30233.4   22533.9 ]
[24-11-01 12:12:05] 46      -888.53 [    49906.5  113727.3   30233.4   15808.7 ]
[24-11-01 12:12:05] 47      -701.86 [    49906.5  113727.3   30233.4   19965.1 ]
[24-11-01 12:12:05] 48      -692.04 [    49906.5  113727.3   30233.4   18377.5 ]
[24-11-01 12:12:05] 49      -687.31 [    49906.5  113727.3   30233.4   18873.2 ]
[24-11-01 12:12:06] 50      -687.27 [    49906.5  113727.3   30233.4   18956.7 ]
[24-11-01 12:12:06] 51      -687.33 [    49906.5  113727.3   30233.4   18994.3 ]
[24-11-01 12:12:06] 52      -687.26 [    49906.5  113727.3   30233.4   18919.2 ]
[24-11-01 12:12:06] 54      -687.26 [    49906.5  113727.3   30233.4   18919.2 ]
[24-11-01 12:12:06] 55      -687.23 [    49907.5  113727.3   30233.4   18919.2 ]
[24-11-01 12:12:06] 56      -687.18 [    49909.1  113727.3   30233.4   18919.2 ]
[24-11-01 12:12:07] 58      -684.92 [    49976.5  113727.3   30233.4   18919.2 ]
[24-11-01 12:12:07] 60      -686.05 [    49942.8  113727.3   30233.4   18919.2 ]
[24-11-01 12:12:07] 61      -684.39 [    49992.4  113727.3   30233.4   18919.2 ]
[24-11-01 12:12:07] 63      -684.59 [    49986.3  113727.3   30233.4   18919.2 ]
[24-11-01 12:12:07] 64      -684.27 [    49996.1  113727.3   30233.4   18919.2 ]
[24-11-01 12:12:08] 65      -684.19 [    49998.5  113727.3   30233.4   18919.2 ]
[24-11-01 12:12:08] 66      -684.14 [    49999.9  113727.3   30233.4   18919.2 ]
