[24-11-01 12:14:40] fitting objective_H2 to data for demes ['KhomaniSan', 'Yoruba']
[24-11-01 12:14:40] 0        pnames [        NA1       TA1        NK        NY ]
[24-11-01 12:14:40] 0            p0 [    29867.4   90638.9   17797.1   25864.9 ]
[24-11-01 12:14:40] 1      -4714.98 [    29867.4   90638.9   17797.1   25864.9 ]
[24-11-01 12:14:41] 2      -4714.98 [    29867.4   90638.9   17797.1   25864.9 ]
[24-11-01 12:14:41] 3      -4714.68 [    29868.4   90638.9   17797.1   25864.9 ]
[24-11-01 12:14:41] 4       -4714.2 [    29870.0   90638.9   17797.1   25864.9 ]
[24-11-01 12:14:41] 5      -4662.32 [    30046.3   90638.9   17797.1   25864.9 ]
[24-11-01 12:14:41] 6      -2871.86 [    39567.9   90638.9   17797.1   25864.9 ]
[24-11-01 12:14:41] 8      -2353.85 [    45452.5   90638.9   17797.1   25864.9 ]
[24-11-01 12:14:42] 9       -2150.5 [    49089.4   90638.9   17797.1   25864.9 ]
[24-11-01 12:14:42] 11     -2220.06 [    47700.2   90638.9   17797.1   25864.9 ]
[24-11-01 12:14:42] 12      -2111.9 [    49947.9   90638.9   17797.1   25864.9 ]
[24-11-01 12:14:42] 14     -2126.27 [    49620.0   90638.9   17797.1   25864.9 ]
[24-11-01 12:14:42] 16      -2111.9 [    49947.9   90638.9   17797.1   25864.9 ]
[24-11-01 12:14:42] 17     -2111.87 [    49947.9   90639.9   17797.1   25864.9 ]
[24-11-01 12:14:43] 18     -2111.83 [    49947.9   90641.5   17797.1   25864.9 ]
[24-11-01 12:14:43] 19     -2107.27 [    49947.9   90817.8   17797.1   25864.9 ]
[24-11-01 12:14:43] 20     -1684.44 [    49947.9  110041.7   17797.1   25864.9 ]
[24-11-01 12:14:43] 21     -1247.72 [    49947.9  155867.8   17797.1   25864.9 ]
[24-11-01 12:14:43] 22     -2107.17 [    49947.9  230016.1   17797.1   25864.9 ]
[24-11-01 12:14:43] 23     -1358.48 [    49947.9  184190.0   17797.1   25864.9 ]
[24-11-01 12:14:44] 24     -1322.09 [    49947.9  138363.8   17797.1   25864.9 ]
[24-11-01 12:14:44] 25     -1246.11 [    49947.9  159046.7   17797.1   25864.9 ]
[24-11-01 12:14:44] 26     -1246.15 [    49947.9  158362.6   17797.1   25864.9 ]
[24-11-01 12:14:44] 27     -1246.23 [    49947.9  159730.8   17797.1   25864.9 ]
[24-11-01 12:14:44] 28     -1246.11 [    49947.9  159046.7   17797.1   25864.9 ]
[24-11-01 12:14:44] 29     -1245.91 [    49947.9  159046.7   17798.1   25864.9 ]
[24-11-01 12:14:45] 30     -1245.59 [    49947.9  159046.7   17799.7   25864.9 ]
[24-11-01 12:14:45] 31     -1211.63 [    49947.9  159046.7   17976.1   25864.9 ]
[24-11-01 12:14:45] 32      -672.09 [    49947.9  159046.7   22443.4   25864.9 ]
[24-11-01 12:14:45] 33      -437.91 [    49947.9  159046.7   29671.7   25864.9 ]
[24-11-01 12:14:45] 34      -454.05 [    49947.9  159046.7   28201.3   25864.9 ]
[24-11-01 12:14:45] 35      -511.54 [    49947.9  159046.7   41367.3   25864.9 ]
[24-11-01 12:14:46] 36      -437.19 [    49947.9  159046.7   34139.0   25864.9 ]
[24-11-01 12:14:46] 37      -458.83 [    49947.9  159046.7   36900.0   25864.9 ]
[24-11-01 12:14:46] 38      -430.33 [    49947.9  159046.7   31978.3   25864.9 ]
[24-11-01 12:14:46] 39       -430.3 [    49947.9  159046.7   31836.5   25864.9 ]
[24-11-01 12:14:46] 40      -430.32 [    49947.9  159046.7   31696.1   25864.9 ]
[24-11-01 12:14:46] 41       -430.3 [    49947.9  159046.7   31836.5   25864.9 ]
[24-11-01 12:14:47] 42      -430.31 [    49947.9  159046.7   31836.5   25865.9 ]
[24-11-01 12:14:47] 43      -430.27 [    49947.9  159046.7   31836.5   25863.3 ]
[24-11-01 12:14:47] 44      -427.67 [    49947.9  159046.7   31836.5   25687.0 ]
[24-11-01 12:14:47] 45      -422.83 [    49947.9  159046.7   31836.5   24883.4 ]
[24-11-01 12:14:47] 46      -443.73 [    49947.9  159046.7   31836.5   23583.2 ]
[24-11-01 12:14:47] 47      -426.22 [    49947.9  159046.7   31836.5   24386.8 ]
[24-11-01 12:14:48] 48      -423.26 [    49947.9  159046.7   31836.5   25190.3 ]
[24-11-01 12:14:48] 49      -422.76 [    49947.9  159046.7   31836.5   24968.4 ]
[24-11-01 12:14:48] 50      -422.76 [    49947.9  159046.7   31836.5   24959.4 ]
[24-11-01 12:14:48] 51      -422.76 [    49947.9  159046.7   31836.5   24977.4 ]
[24-11-01 12:14:48] 53      -422.76 [    49947.9  159046.7   31836.5   24968.4 ]
[24-11-01 12:14:48] 54      -422.74 [    49948.9  159046.7   31836.5   24968.4 ]
[24-11-01 12:14:48] 55       -422.7 [    49950.6  159046.7   31836.5   24968.4 ]
[24-11-01 12:14:49] 58       -422.1 [    49976.3  159046.7   31836.5   24968.4 ]
[24-11-01 12:14:49] 59       -422.4 [    49963.4  159046.7   31836.5   24968.4 ]
[24-11-01 12:14:49] 60      -421.74 [    49992.2  159046.7   31836.5   24968.4 ]
[24-11-01 12:14:49] 62      -421.88 [    49986.1  159046.7   31836.5   24968.4 ]
[24-11-01 12:14:49] 63      -421.65 [    49996.0  159046.7   31836.5   24968.4 ]
[24-11-01 12:14:49] 64       -421.6 [    49998.3  159046.7   31836.5   24968.4 ]
[24-11-01 12:14:50] 65      -421.56 [    49999.7  159046.7   31836.5   24968.4 ]
[24-11-01 12:14:50] 67      -421.57 [    49999.2  159046.7   31836.5   24968.4 ]
[24-11-01 12:14:50] 68      -421.56 [    49999.7  159046.7   31836.5   24968.4 ]
[24-11-01 12:14:50] 69      -421.56 [    49999.7  159047.7   31836.5   24968.4 ]
