[24-11-01 22:41:14] fitting objective_H2 to data for demes ['Altai', 'Chagyrskaya', 'Denisova', 'Vindija']
[24-11-01 22:41:14] 0        pnames [        NND       TND        ND        NN        TN        NA       TCV        NC        NV      mACV       mCV       mAD ]
[24-11-01 22:41:14] 0            p0 [     6596.1  514616.7    4060.0    4031.4  259241.7     821.5  205411.5    1122.2    1249.3  1.33e-04  1.28e-04  7.41e-06 ]
[24-11-01 22:41:15] 1    -102019.21 [     6596.1  514616.7    4060.0    4031.4  259241.7     821.5  205411.5    1122.2    1249.3  1.33e-04  1.28e-04  7.41e-06 ]
[24-11-01 22:41:17] 2    -102019.21 [     6596.1  514616.7    4060.0    4031.4  259241.7     821.5  205411.5    1122.2    1249.3  1.33e-04  1.28e-04  7.41e-06 ]
[24-11-01 22:41:18] 3    -102021.15 [     6597.1  514616.7    4060.0    4031.4  259241.7     821.5  205411.5    1122.2    1249.3  1.33e-04  1.28e-04  7.41e-06 ]
[24-11-01 22:41:19] 4    -102016.08 [     6594.5  514616.7    4060.0    4031.4  259241.7     821.5  205411.5    1122.2    1249.3  1.33e-04  1.28e-04  7.41e-06 ]
[24-11-01 22:41:21] 5     -102011.0 [     6591.9  514616.7    4060.0    4031.4  259241.7     821.5  205411.5    1122.2    1249.3  1.33e-04  1.28e-04  7.41e-06 ]
[24-11-01 22:41:22] 6    -102002.78 [     6587.7  514616.7    4060.0    4031.4  259241.7     821.5  205411.5    1122.2    1249.3  1.33e-04  1.28e-04  7.41e-06 ]
[24-11-01 22:41:24] 7    -101989.49 [     6580.8  514616.7    4060.0    4031.4  259241.7     821.5  205411.5    1122.2    1249.3  1.33e-04  1.28e-04  7.41e-06 ]
[24-11-01 22:41:25] 8    -101967.95 [     6569.7  514616.7    4060.0    4031.4  259241.7     821.5  205411.5    1122.2    1249.3  1.33e-04  1.28e-04  7.41e-06 ]
[24-11-01 22:41:27] 9    -101933.05 [     6551.8  514616.7    4060.0    4031.4  259241.7     821.5  205411.5    1122.2    1249.3  1.33e-04  1.28e-04  7.41e-06 ]
[24-11-01 22:41:28] 10   -101876.47 [     6522.7  514616.7    4060.0    4031.4  259241.7     821.5  205411.5    1122.2    1249.3  1.33e-04  1.28e-04  7.41e-06 ]
[24-11-01 22:41:29] 11   -101784.59 [     6475.8  514616.7    4060.0    4031.4  259241.7     821.5  205411.5    1122.2    1249.3  1.33e-04  1.28e-04  7.41e-06 ]
[24-11-01 22:41:31] 12   -101635.09 [     6399.8  514616.7    4060.0    4031.4  259241.7     821.5  205411.5    1122.2    1249.3  1.33e-04  1.28e-04  7.41e-06 ]
[24-11-01 22:41:32] 13   -101391.08 [     6276.8  514616.7    4060.0    4031.4  259241.7     821.5  205411.5    1122.2    1249.3  1.33e-04  1.28e-04  7.41e-06 ]
[24-11-01 22:41:34] 14   -100991.09 [     6077.8  514616.7    4060.0    4031.4  259241.7     821.5  205411.5    1122.2    1249.3  1.33e-04  1.28e-04  7.41e-06 ]
[24-11-01 22:41:35] 15   -100332.25 [     5755.8  514616.7    4060.0    4031.4  259241.7     821.5  205411.5    1122.2    1249.3  1.33e-04  1.28e-04  7.41e-06 ]
[24-11-01 22:41:37] 16    -99247.86 [     5234.8  514616.7    4060.0    4031.4  259241.7     821.5  205411.5    1122.2    1249.3  1.33e-04  1.28e-04  7.41e-06 ]
[24-11-01 22:41:38] 17    -97541.89 [     4391.8  514616.7    4060.0    4031.4  259241.7     821.5  205411.5    1122.2    1249.3  1.33e-04  1.28e-04  7.41e-06 ]
[24-11-01 22:41:39] 20   -121753.26 [      961.4  514616.7    4060.0    4031.4  259241.7     821.5  205411.5    1122.2    1249.3  1.33e-04  1.28e-04  7.41e-06 ]
[24-11-01 22:41:41] 21     -96450.4 [     2676.6  514616.7    4060.0    4031.4  259241.7     821.5  205411.5    1122.2    1249.3  1.33e-04  1.28e-04  7.41e-06 ]
[24-11-01 22:41:42] 22    -96166.52 [     3463.2  514616.7    4060.0    4031.4  259241.7     821.5  205411.5    1122.2    1249.3  1.33e-04  1.28e-04  7.41e-06 ]
[24-11-01 22:41:44] 23    -96036.99 [     3237.9  514616.7    4060.0    4031.4  259241.7     821.5  205411.5    1122.2    1249.3  1.33e-04  1.28e-04  7.41e-06 ]
[24-11-01 22:41:45] 24    -96024.85 [     3178.2  514616.7    4060.0    4031.4  259241.7     821.5  205411.5    1122.2    1249.3  1.33e-04  1.28e-04  7.41e-06 ]
[24-11-01 22:41:47] 25    -96022.91 [     3130.2  514616.7    4060.0    4031.4  259241.7     821.5  205411.5    1122.2    1249.3  1.33e-04  1.28e-04  7.41e-06 ]
[24-11-01 22:41:48] 26    -96026.12 [     3095.5  514616.7    4060.0    4031.4  259241.7     821.5  205411.5    1122.2    1249.3  1.33e-04  1.28e-04  7.41e-06 ]
[24-11-01 22:41:49] 27    -96022.91 [     3130.2  514616.7    4060.0    4031.4  259241.7     821.5  205411.5    1122.2    1249.3  1.33e-04  1.28e-04  7.41e-06 ]
[24-11-01 22:41:51] 28    -96022.53 [     3130.2  514617.7    4060.0    4031.4  259241.7     821.5  205411.5    1122.2    1249.3  1.33e-04  1.28e-04  7.41e-06 ]
[24-11-01 22:41:52] 29    -96021.91 [     3130.2  514619.4    4060.0    4031.4  259241.7     821.5  205411.5    1122.2    1249.3  1.33e-04  1.28e-04  7.41e-06 ]
[24-11-01 22:41:54] 30    -95954.57 [     3130.2  514795.7    4060.0    4031.4  259241.7     821.5  205411.5    1122.2    1249.3  1.33e-04  1.28e-04  7.41e-06 ]
[24-11-01 22:41:55] 31    -88671.72 [     3130.2  534019.6    4060.0    4031.4  259241.7     821.5  205411.5    1122.2    1249.3  1.33e-04  1.28e-04  7.41e-06 ]
[24-11-01 22:41:57] 36    -79370.22 [     3130.2  560054.2    4060.0    4031.4  259241.7     821.5  205411.5    1122.2    1249.3  1.33e-04  1.28e-04  7.41e-06 ]
[24-11-01 22:41:58] 37     -83894.8 [     3130.2  547036.9    4060.0    4031.4  259241.7     821.5  205411.5    1122.2    1249.3  1.33e-04  1.28e-04  7.41e-06 ]
[24-11-01 22:41:59] 38    -74346.24 [     3130.2  576144.4    4060.0    4031.4  259241.7     821.5  205411.5    1122.2    1249.3  1.33e-04  1.28e-04  7.41e-06 ]
[24-11-01 22:42:01] 39    -71699.85 [     3130.2  586088.7    4060.0    4031.4  259241.7     821.5  205411.5    1122.2    1249.3  1.33e-04  1.28e-04  7.41e-06 ]
