[24-11-05 14:32:47] fitting objective_H2 to data for demes ['Altai', 'Denisova', 'Yoruba']
[24-11-05 14:32:47] 0        pnames [         NA       NND       TND        NA        ND       NY0       NY1       mAD ]
[24-11-05 14:33:04] 14    -22759.34 [    17579.7    4683.0  517404.1    2846.8    3459.4   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:33:05] 15    -22756.52 [    17579.7    4684.6  517404.1    2846.8    3459.4   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:33:06] 16    -22479.63 [    17579.7    4861.0  517404.1    2846.8    3459.4   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:33:08] 17     -21858.1 [    17579.7    5566.6  517404.1    2846.8    3459.4   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:33:09] 18    -21832.92 [    17579.7    6708.3  517404.1    2846.8    3459.4   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:33:10] 19    -21741.69 [    17579.7    6161.2  517404.1    2846.8    3459.4   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:33:12] 20    -21753.91 [    17579.7    5934.1  517404.1    2846.8    3459.4   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:33:13] 21    -21758.72 [    17579.7    6370.2  517404.1    2846.8    3459.4   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:33:14] 22    -21741.36 [    17579.7    6134.4  517404.1    2846.8    3459.4   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:33:15] 23    -21741.37 [    17579.7    6119.8  517404.1    2846.8    3459.4   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:33:17] 24    -21741.36 [    17579.7    6134.4  517404.1    2846.8    3459.4   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:33:18] 25    -21741.32 [    17579.7    6134.4  517405.1    2846.8    3459.4   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:33:19] 26    -21741.25 [    17579.7    6134.4  517406.7    2846.8    3459.4   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:33:21] 27    -21733.96 [    17579.7    6134.4  517583.1    2846.8    3459.4   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:33:22] 28    -21427.18 [    17579.7    6134.4  532979.2    2846.8    3459.4   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:33:23] 29    -22423.21 [    17579.7    6134.4  557890.7    2846.8    3459.4   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:33:25] 30    -21579.34 [    17579.7    6134.4  542494.6    2846.8    3459.4   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:33:26] 31    -21466.03 [    17579.7    6134.4  527098.4    2846.8    3459.4   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:33:27] 32    -21426.58 [    17579.7    6134.4  532289.6    2846.8    3459.4   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:33:29] 33    -21426.59 [    17579.7    6134.4  532438.4    2846.8    3459.4   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:33:30] 34    -21426.63 [    17579.7    6134.4  532140.7    2846.8    3459.4   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:33:31] 35    -21426.58 [    17579.7    6134.4  532289.6    2846.8    3459.4   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:33:33] 36     -21439.5 [    17579.7    6134.4  532289.6    2847.8    3459.4   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:33:34] 37    -21405.71 [    17579.7    6134.4  532289.6    2845.2    3459.4   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:33:35] 38    -19395.73 [    17579.7    6134.4  532289.6    2668.8    3459.4   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:33:37] 39    -16042.13 [    17579.7    6134.4  532289.6    2083.2    3459.4   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:33:38] 40    -17437.79 [    17579.7    6134.4  532289.6    1135.5    3459.4   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:33:39] 41    -15909.53 [    17579.7    6134.4  532289.6    1721.2    3459.4   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:33:41] 42    -16306.21 [    17579.7    6134.4  532289.6    1497.5    3459.4   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:33:42] 43    -15829.08 [    17579.7    6134.4  532289.6    1852.0    3459.4   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:33:43] 44    -15828.37 [    17579.7    6134.4  532289.6    1862.0    3459.4   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:33:45] 45    -15828.47 [    17579.7    6134.4  532289.6    1871.8    3459.4   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:33:46] 46    -15828.37 [    17579.7    6134.4  532289.6    1862.0    3459.4   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:33:48] 47    -15833.43 [    17579.7    6134.4  532289.6    1862.0    3460.4   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:33:49] 48    -15820.19 [    17579.7    6134.4  532289.6    1862.0    3457.8   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:33:50] 49    -15063.48 [    17579.7    6134.4  532289.6    1862.0    3281.4   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:33:52] 50    -14267.49 [    17579.7    6134.4  532289.6    1862.0    2868.6   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:33:53] 51     -15286.4 [    17579.7    6134.4  532289.6    1862.0    2200.7   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:33:54] 52     -14374.0 [    17579.7    6134.4  532289.6    1862.0    2613.5   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:33:56] 53     -14419.4 [    17579.7    6134.4  532289.6    1862.0    3026.3   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:33:57] 54    -14255.28 [    17579.7    6134.4  532289.6    1862.0    2803.4   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:33:58] 55    -14255.23 [    17579.7    6134.4  532289.6    1862.0    2810.0   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:34:00] 56    -14255.46 [    17579.7    6134.4  532289.6    1862.0    2816.5   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:34:01] 57    -14255.23 [    17579.7    6134.4  532289.6    1862.0    2810.0   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:34:03] 58    -14255.23 [    17579.7    6134.4  532289.6    1862.0    2810.0   38319.1   32020.3  1.10e-05 ]
[24-11-05 14:34:04] 59    -14255.23 [    17579.7    6134.4  532289.6    1862.0    2810.0   38320.7   32020.3  1.10e-05 ]
[24-11-05 14:34:05] 60    -14255.23 [    17579.7    6134.4  532289.6    1862.0    2810.0   38318.1   32020.3  1.10e-05 ]
[24-11-05 14:34:07] 61    -14255.79 [    17579.7    6134.4  532289.6    1862.0    2810.0   38318.1   32021.3  1.10e-05 ]
[24-11-05 14:34:08] 62    -14254.33 [    17579.7    6134.4  532289.6    1862.0    2810.0   38318.1   32018.7  1.10e-05 ]
[24-11-05 14:34:09] 63    -14156.73 [    17579.7    6134.4  532289.6    1862.0    2810.0   38318.1   31842.3  1.10e-05 ]
[24-11-05 14:34:10] 64    -30165.94 [    17579.7    6134.4  532289.6    1862.0    2810.0   38318.1   12618.5  1.10e-05 ]
[24-11-05 14:34:12] 65    -11446.75 [    17579.7    6134.4  532289.6    1862.0    2810.0   38318.1   24499.5  1.10e-05 ]
[24-11-05 14:34:13] 66    -12714.06 [    17579.7    6134.4  532289.6    1862.0    2810.0   38318.1   19961.3  1.10e-05 ]
[24-11-05 14:34:14] 67    -11474.81 [    17579.7    6134.4  532289.6    1862.0    2810.0   38318.1   24789.2  1.10e-05 ]
[24-11-05 14:34:16] 68    -11422.41 [    17579.7    6134.4  532289.6    1862.0    2810.0   38318.1   24022.7  1.10e-05 ]
[24-11-05 14:34:17] 69    -11560.05 [    17579.7    6134.4  532289.6    1862.0    2810.0   38318.1   22471.4  1.10e-05 ]
[24-11-05 14:34:18] 70    -11420.72 [    17579.7    6134.4  532289.6    1862.0    2810.0   38318.1   23833.9  1.10e-05 ]
[24-11-05 14:34:20] 71    -11420.88 [    17579.7    6134.4  532289.6    1862.0    2810.0   38318.1   23915.7  1.10e-05 ]
[24-11-05 14:34:21] 72    -11421.46 [    17579.7    6134.4  532289.6    1862.0    2810.0   38318.1   23752.0  1.10e-05 ]
[24-11-05 14:34:22] 73    -11420.72 [    17579.7    6134.4  532289.6    1862.0    2810.0   38318.1   23833.9  1.10e-05 ]
[24-11-05 14:34:24] 88   -190637.48 [    17579.7    6134.4  532289.6    1862.0    2810.0   38318.1   23833.9  5.08e-04 ]
[24-11-05 14:34:25] 89   -178229.12 [    17579.7    6134.4  532289.6    1862.0    2810.0   38318.1   23833.9  2.59e-04 ]
[24-11-05 14:34:26] 90    -141090.3 [    17579.7    6134.4  532289.6    1862.0    2810.0   38318.1   23833.9  1.06e-04 ]
[24-11-05 14:34:27] 91    -80398.73 [    17579.7    6134.4  532289.6    1862.0    2810.0   38318.1   23833.9  4.73e-05 ]
[24-11-05 14:34:29] 93    -35150.98 [    17579.7    6134.4  532289.6    1862.0    2810.0   38318.1   23833.9  2.49e-05 ]
[24-11-05 14:34:29] 94    -18143.79 [    17579.7    6134.4  532289.6    1862.0    2810.0   38318.1   23833.9  2.28e-06 ]
[24-11-05 14:34:30] 95    -10833.01 [    17579.7    6134.4  532289.6    1862.0    2810.0   38318.1   23833.9  1.01e-05 ]
[24-11-05 14:34:31] 96    -10335.42 [    17579.7    6134.4  532289.6    1862.0    2810.0   38318.1   23833.9  8.76e-06 ]
[24-11-05 14:34:31] 97    -11039.79 [    17579.7    6134.4  532289.6    1862.0    2810.0   38318.1   23833.9  6.28e-06 ]
[24-11-05 14:34:33] 98    -10301.43 [    17579.7    6134.4  532289.6    1862.0    2810.0   38318.1   23833.9  8.38e-06 ]
[24-11-05 14:34:34] 99    -10300.47 [    17579.7    6134.4  532289.6    1862.0    2810.0   38318.1   23833.9  8.28e-06 ]
[24-11-05 14:34:35] 100   -10300.39 [    17579.7    6134.4  532289.6    1862.0    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:34:37] 101   -10300.57 [    17579.7    6134.4  532289.6    1862.0    2810.0   38318.1   23833.9  8.33e-06 ]
[24-11-05 14:34:38] 102   -29020.47 [    13533.7    7586.7  547175.0     877.2    2160.6   38318.1   15647.4  5.58e-06 ]
[24-11-05 14:34:39] 103   -10300.39 [    17579.7    6134.4  532289.6    1862.0    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:34:41] 104   -10297.85 [    17580.7    6134.4  532289.6    1862.0    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:34:42] 105   -10293.73 [    17582.4    6134.4  532289.6    1862.0    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:34:43] 106    -9853.02 [    17758.7    6134.4  532289.6    1862.0    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:34:45] 107    -5455.08 [    22398.6    6134.4  532289.6    1862.0    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:34:46] 108   -42609.41 [    29906.1    6134.4  532289.6    1862.0    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:34:47] 109   -11784.45 [    25266.2    6134.4  532289.6    1862.0    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:34:49] 110    -5307.97 [    20626.3    6134.4  532289.6    1862.0    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:34:50] 111    -5058.52 [    21421.8    6134.4  532289.6    1862.0    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:34:51] 112    -5059.14 [    21383.4    6134.4  532289.6    1862.0    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:34:53] 113    -5059.09 [    21460.2    6134.4  532289.6    1862.0    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:34:54] 114    -5058.52 [    21421.8    6134.4  532289.6    1862.0    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:34:55] 115    -5057.65 [    21421.8    6135.4  532289.6    1862.0    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:34:57] 116    -5056.24 [    21421.8    6137.0  532289.6    1862.0    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:34:58] 117    -4920.88 [    21421.8    6313.3  532289.6    1862.0    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:34:59] 118    -4686.72 [    21421.8    6891.7  532289.6    1862.0    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:35:01] 119    -4766.14 [    21421.8    7827.5  532289.6    1862.0    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:35:01] 120    -4664.69 [    21421.8    7249.1  532289.6    1862.0    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:35:02] 121    -4686.18 [    21421.8    7470.0  532289.6    1862.0    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:35:03] 122    -4663.09 [    21421.8    7182.6  532289.6    1862.0    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:35:04] 123    -4663.07 [    21421.8    7169.0  532289.6    1862.0    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:35:05] 124    -4663.12 [    21421.8    7158.7  532289.6    1862.0    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:35:05] 125    -4663.07 [    21421.8    7169.0  532289.6    1862.0    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:35:06] 126    -4663.06 [    21421.8    7169.0  532290.6    1862.0    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:35:07] 127    -4663.05 [    21421.8    7169.0  532292.2    1862.0    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:35:08] 128    -4661.64 [    21421.8    7169.0  532468.5    1862.0    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:35:08] 129    -4655.35 [    21421.8    7169.0  534133.5    1862.0    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:35:09] 130    -4672.24 [    21421.8    7169.0  536827.5    1862.0    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:35:10] 131    -4657.83 [    21421.8    7169.0  535162.5    1862.0    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:35:11] 132    -4656.25 [    21421.8    7169.0  533497.6    1862.0    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:35:11] 133    -4655.35 [    21421.8    7169.0  534115.1    1862.0    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:35:12] 134    -4655.35 [    21421.8    7169.0  534152.0    1862.0    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:35:13] 135    -4655.35 [    21421.8    7169.0  534133.5    1862.0    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:35:14] 136    -4656.06 [    21421.8    7169.0  534133.5    1863.0    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:35:15] 137    -4654.21 [    21421.8    7169.0  534133.5    1860.4    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:35:16] 138     -4632.4 [    21421.8    7169.0  534133.5    1799.2    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:35:17] 139    -4677.39 [    21421.8    7169.0  534133.5    1700.1    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:35:18] 140    -4638.46 [    21421.8    7169.0  534133.5    1761.3    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:35:19] 141    -4635.98 [    21421.8    7169.0  534133.5    1822.5    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:35:20] 142    -4632.36 [    21421.8    7169.0  534133.5    1795.9    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:35:20] 143    -4632.36 [    21421.8    7169.0  534133.5    1796.6    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:35:21] 144    -4632.36 [    21421.8    7169.0  534133.5    1795.2    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:35:22] 145    -4632.36 [    21421.8    7169.0  534133.5    1795.9    2810.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:35:23] 146    -4634.49 [    21421.8    7169.0  534133.5    1795.9    2811.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:35:24] 147    -4628.93 [    21421.8    7169.0  534133.5    1795.9    2808.4   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:35:25] 148    -4416.55 [    21421.8    7169.0  534133.5    1795.9    2632.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:35:26] 149    -4410.64 [    21421.8    7169.0  534133.5    1795.9    2603.2   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:35:27] 150    -4416.98 [    21421.8    7169.0  534133.5    1795.9    2556.5   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:35:28] 151    -4410.77 [    21421.8    7169.0  534133.5    1795.9    2585.4   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:35:30] 152    -4411.99 [    21421.8    7169.0  534133.5    1795.9    2614.2   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:35:31] 153    -4410.34 [    21421.8    7169.0  534133.5    1795.9    2595.1   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:35:32] 154    -4410.36 [    21421.8    7169.0  534133.5    1795.9    2597.3   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:35:34] 155    -4410.36 [    21421.8    7169.0  534133.5    1795.9    2593.0   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:35:35] 156    -4410.34 [    21421.8    7169.0  534133.5    1795.9    2595.1   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:35:36] 157    -4410.34 [    21421.8    7169.0  534133.5    1795.9    2595.1   38319.1   23833.9  8.30e-06 ]
[24-11-05 14:35:38] 158    -4410.34 [    21421.8    7169.0  534133.5    1795.9    2595.1   38320.7   23833.9  8.30e-06 ]
[24-11-05 14:35:39] 159    -4410.34 [    21421.8    7169.0  534133.5    1795.9    2595.1   38318.1   23833.9  8.30e-06 ]
[24-11-05 14:35:39] 160    -4410.98 [    21421.8    7169.0  534133.5    1795.9    2595.1   38318.1   23834.9  8.30e-06 ]
[24-11-05 14:35:40] 161    -4409.32 [    21421.8    7169.0  534133.5    1795.9    2595.1   38318.1   23832.2  8.30e-06 ]
[24-11-05 14:35:41] 162    -4300.38 [    21421.8    7169.0  534133.5    1795.9    2595.1   38318.1   23655.9  8.30e-06 ]
[24-11-05 14:35:42] 163    -3626.69 [    21421.8    7169.0  534133.5    1795.9    2595.1   38318.1   20618.8  8.30e-06 ]
[24-11-05 14:35:43] 164   -10971.35 [    21421.8    7169.0  534133.5    1795.9    2595.1   38318.1   15704.6  8.30e-06 ]
[24-11-05 14:35:43] 165    -4800.45 [    21421.8    7169.0  534133.5    1795.9    2595.1   38318.1   18741.7  8.30e-06 ]
[24-11-05 14:35:44] 166    -3578.59 [    21421.8    7169.0  534133.5    1795.9    2595.1   38318.1   21778.8  8.30e-06 ]
[24-11-05 14:35:45] 167    -3545.49 [    21421.8    7169.0  534133.5    1795.9    2595.1   38318.1   21306.7  8.30e-06 ]
[24-11-05 14:35:46] 168    -3545.51 [    21421.8    7169.0  534133.5    1795.9    2595.1   38318.1   21331.9  8.30e-06 ]
[24-11-05 14:35:47] 169    -3545.67 [    21421.8    7169.0  534133.5    1795.9    2595.1   38318.1   21281.4  8.30e-06 ]
[24-11-05 14:35:47] 170    -3545.49 [    21421.8    7169.0  534133.5    1795.9    2595.1   38318.1   21306.7  8.30e-06 ]
[24-11-05 14:35:48] 185  -350969.56 [    21421.8    7169.0  534133.5    1795.9    2595.1   38318.1   21306.7  5.05e-04 ]
[24-11-05 14:35:49] 186  -329629.37 [    21421.8    7169.0  534133.5    1795.9    2595.1   38318.1   21306.7  2.57e-04 ]
[24-11-05 14:35:50] 187  -260828.08 [    21421.8    7169.0  534133.5    1795.9    2595.1   38318.1   21306.7  1.03e-04 ]
[24-11-05 14:35:50] 188  -139130.58 [    21421.8    7169.0  534133.5    1795.9    2595.1   38318.1   21306.7  4.45e-05 ]
[24-11-05 14:35:51] 190    -46423.1 [    21421.8    7169.0  534133.5    1795.9    2595.1   38318.1   21306.7  2.21e-05 ]
[24-11-05 14:35:52] 192   -13678.04 [    21421.8    7169.0  534133.5    1795.9    2595.1   38318.1   21306.7  1.36e-05 ]
[24-11-05 14:35:52] 193    -8081.53 [    21421.8    7169.0  534133.5    1795.9    2595.1   38318.1   21306.7  4.01e-06 ]
[24-11-05 14:35:53] 194    -3351.05 [    21421.8    7169.0  534133.5    1795.9    2595.1   38318.1   21306.7  7.86e-06 ]
[24-11-05 14:35:54] 195    -3291.63 [    21421.8    7169.0  534133.5    1795.9    2595.1   38318.1   21306.7  7.52e-06 ]
[24-11-05 14:35:55] 196    -3289.23 [    21421.8    7169.0  534133.5    1795.9    2595.1   38318.1   21306.7  7.42e-06 ]
[24-11-05 14:35:55] 197    -3289.19 [    21421.8    7169.0  534133.5    1795.9    2595.1   38318.1   21306.7  7.43e-06 ]
[24-11-05 14:35:56] 198    -3289.21 [    21421.8    7169.0  534133.5    1795.9    2595.1   38318.1   21306.7  7.44e-06 ]
[24-11-05 14:35:57] 199    -6075.59 [    25263.9    8203.7  535977.5    1729.8    2380.2   38318.1   18779.5  6.56e-06 ]
[24-11-05 14:35:58] 200    -3289.19 [    21421.8    7169.0  534133.5    1795.9    2595.1   38318.1   21306.7  7.43e-06 ]
[24-11-05 14:35:58] 201    -6075.59 [    25263.9    8203.7  535977.5    1729.8    2380.2   38318.1   18779.5  6.56e-06 ]
[24-11-05 14:35:59] 202    -17574.1 [    15205.2    5494.9  531149.9    1902.8    2942.8   38318.1   25395.8  8.84e-06 ]
[24-11-05 14:36:00] 203    -6795.68 [    19047.3    6529.6  532993.9    1836.7    2727.9   38318.1   22868.6  7.97e-06 ]
[24-11-05 14:36:01] 204    -2864.19 [    22889.4    7564.2  534837.8    1770.6    2513.0   38318.1   20341.4  7.10e-06 ]
[24-11-05 14:36:01] 205     -2823.4 [    22624.2    7492.8  534710.6    1775.2    2527.9   38318.1   20515.8  7.16e-06 ]
[24-11-05 14:36:02] 206    -2821.83 [    22548.2    7472.3  534674.1    1776.5    2532.1   38318.1   20565.8  7.18e-06 ]
[24-11-05 14:36:03] 207    -2821.78 [    22559.9    7475.5  534679.7    1776.3    2531.5   38318.1   20558.1  7.18e-06 ]
[24-11-05 14:36:04] 208    -2821.84 [    22571.3    7478.5  534685.2    1776.1    2530.8   38318.1   20550.6  7.17e-06 ]
[24-11-05 14:36:04] 209    -2821.78 [    22559.9    7475.5  534679.7    1776.3    2531.5   38318.1   20558.1  7.18e-06 ]
[24-11-05 14:36:05] 224  -418328.66 [    22559.9    7475.5  534679.7    1776.3    2531.5   38318.1   20558.1  5.04e-04 ]
[24-11-05 14:36:06] 225  -393508.03 [    22559.9    7475.5  534679.7    1776.3    2531.5   38318.1   20558.1  2.55e-04 ]
[24-11-05 14:36:07] 226  -311649.52 [    22559.9    7475.5  534679.7    1776.3    2531.5   38318.1   20558.1  1.02e-04 ]
[24-11-05 14:36:07] 227   -163443.1 [    22559.9    7475.5  534679.7    1776.3    2531.5   38318.1   20558.1  4.34e-05 ]
[24-11-05 14:36:08] 229    -50564.2 [    22559.9    7475.5  534679.7    1776.3    2531.5   38318.1   20558.1  2.10e-05 ]
[24-11-05 14:36:09] 231   -12376.59 [    22559.9    7475.5  534679.7    1776.3    2531.5   38318.1   20558.1  1.25e-05 ]
[24-11-05 14:36:10] 232     -4896.9 [    22559.9    7475.5  534679.7    1776.3    2531.5   38318.1   20558.1  5.11e-06 ]
[24-11-05 14:36:11] 233    -2847.03 [    22559.9    7475.5  534679.7    1776.3    2531.5   38318.1   20558.1  7.46e-06 ]
[24-11-05 14:36:11] 234    -2821.28 [    22559.9    7475.5  534679.7    1776.3    2531.5   38318.1   20558.1  7.22e-06 ]
[24-11-05 14:36:12] 235    -2821.24 [    22559.9    7475.5  534679.7    1776.3    2531.5   38318.1   20558.1  7.21e-06 ]
[24-11-05 14:36:13] 236    -2821.24 [    22559.9    7475.5  534679.7    1776.3    2531.5   38318.1   20558.1  7.21e-06 ]
[24-11-05 14:36:14] 237    -2821.24 [    22559.9    7475.5  534679.7    1776.3    2531.5   38318.1   20558.1  7.21e-06 ]
[24-11-05 14:36:14] 238    -2821.24 [    22559.9    7475.5  534679.7    1776.3    2531.5   38318.1   20558.1  7.21e-06 ]
[24-11-05 14:36:15] 239    -2821.28 [    22559.9    7476.5  534679.7    1776.3    2531.5   38318.1   20558.1  7.21e-06 ]
[24-11-05 14:36:16] 240    -2821.17 [    22559.9    7473.9  534679.7    1776.3    2531.5   38318.1   20558.1  7.21e-06 ]
[24-11-05 14:36:17] 241    -2819.68 [    22559.9    7400.3  534679.7    1776.3    2531.5   38318.1   20558.1  7.21e-06 ]
[24-11-05 14:36:18] 242    -2824.14 [    22559.9    7281.3  534679.7    1776.3    2531.5   38318.1   20558.1  7.21e-06 ]
[24-11-05 14:36:19] 243    -2820.35 [    22559.9    7354.9  534679.7    1776.3    2531.5   38318.1   20558.1  7.21e-06 ]
[24-11-05 14:36:20] 244    -2819.88 [    22559.9    7428.4  534679.7    1776.3    2531.5   38318.1   20558.1  7.21e-06 ]
[24-11-05 14:36:21] 245    -2819.68 [    22559.9    7402.4  534679.7    1776.3    2531.5   38318.1   20558.1  7.21e-06 ]
[24-11-05 14:36:22] 246    -2819.68 [    22559.9    7401.7  534679.7    1776.3    2531.5   38318.1   20558.1  7.21e-06 ]
