[24-11-05 14:32:47] fitting objective_H2 to data for demes ['Altai', 'Denisova', 'Yoruba']
[24-11-05 14:32:47] 0        pnames [         NA       NND       TND        NA        ND       NY0       NY1       mAD ]
[24-11-05 14:33:06] 23    -47349.18 [    16187.5    7608.9  586174.1    3657.0    2635.5   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:07] 24    -47314.17 [    16187.5    7486.0  586174.1    3657.0    2635.5   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:08] 25    -47255.38 [    16187.5    7286.9  586174.1    3657.0    2635.5   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:08] 26    -47154.14 [    16187.5    6964.9  586174.1    3657.0    2635.5   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:09] 27    -46972.22 [    16187.5    6443.9  586174.1    3657.0    2635.5   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:10] 28    -46618.96 [    16187.5    5600.9  586174.1    3657.0    2635.5   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:10] 29    -45820.29 [    16187.5    4236.9  586174.1    3657.0    2635.5   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:11] 30    -43355.67 [    16187.5    2029.9  586174.1    3657.0    2635.5   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:12] 32    -45232.34 [    16187.5     665.9  586174.1    3657.0    2635.5   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:13] 33    -44534.81 [    16187.5    2872.9  586174.1    3657.0    2635.5   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:13] 34    -43143.65 [    16187.5    1895.1  586174.1    3657.0    2635.5   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:14] 35    -42470.63 [    16187.5    1425.6  586174.1    3657.0    2635.5   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:15] 36    -42356.05 [    16187.5    1135.5  586174.1    3657.0    2635.5   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:15] 37    -42334.81 [    16187.5    1202.2  586174.1    3657.0    2635.5   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:16] 38    -42347.86 [    16187.5    1268.2  586174.1    3657.0    2635.5   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:17] 39    -42334.81 [    16187.5    1202.2  586174.1    3657.0    2635.5   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:17] 40    -42334.75 [    16187.5    1202.2  586175.1    3657.0    2635.5   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:18] 41    -42334.65 [    16187.5    1202.2  586176.8    3657.0    2635.5   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:19] 42    -42324.98 [    16187.5    1202.2  586353.1    3657.0    2635.5   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:20] 43    -42300.98 [    16187.5    1202.2  587332.6    3657.0    2635.5   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:21] 44    -42374.51 [    16187.5    1202.2  588917.4    3657.0    2635.5   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:21] 45    -42312.18 [    16187.5    1202.2  587938.0    3657.0    2635.5   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:22] 46    -42304.11 [    16187.5    1202.2  586958.5    3657.0    2635.5   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:23] 47    -42300.95 [    16187.5    1202.2  587298.1    3657.0    2635.5   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:24] 48    -42300.95 [    16187.5    1202.2  587309.3    3657.0    2635.5   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:24] 49    -42300.96 [    16187.5    1202.2  587286.8    3657.0    2635.5   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:25] 50    -42300.95 [    16187.5    1202.2  587298.1    3657.0    2635.5   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:26] 51    -42327.33 [    16187.5    1202.2  587298.1    3658.0    2635.5   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:27] 52     -42258.3 [    16187.5    1202.2  587298.1    3655.4    2635.5   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:28] 53    -37846.07 [    16187.5    1202.2  587298.1    3479.0    2635.5   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:29] 54    -17709.56 [    16187.5    1202.2  587298.1    1906.9    2635.5   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:30] 56    -17381.68 [    16187.5    1202.2  587298.1     935.2    2635.5   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:31] 57    -19407.94 [    16187.5    1202.2  587298.1     334.7    2635.5   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:31] 58    -16864.09 [    16187.5    1202.2  587298.1    1349.6    2635.5   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:32] 59    -16859.54 [    16187.5    1202.2  587298.1    1372.7    2635.5   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:33] 60    -16857.96 [    16187.5    1202.2  587298.1    1402.1    2635.5   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:34] 61    -16973.82 [    16187.5    1202.2  587298.1    1594.9    2635.5   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:34] 62    -16860.01 [    16187.5    1202.2  587298.1    1424.6    2635.5   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:35] 63    -16857.96 [    16187.5    1202.2  587298.1    1402.1    2635.5   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:36] 64    -16857.88 [    16187.5    1202.2  587298.1    1402.1    2636.5   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:37] 65    -16857.76 [    16187.5    1202.2  587298.1    1402.1    2638.1   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:38] 66    -16857.29 [    16187.5    1202.2  587298.1    1402.1    2651.9   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:39] 67    -16858.56 [    16187.5    1202.2  587298.1    1402.1    2674.3   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:41] 68    -16857.47 [    16187.5    1202.2  587298.1    1402.1    2660.5   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:42] 69    -16857.35 [    16187.5    1202.2  587298.1    1402.1    2646.7   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:43] 70    -16857.29 [    16187.5    1202.2  587298.1    1402.1    2651.8   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:44] 71    -16857.29 [    16187.5    1202.2  587298.1    1402.1    2652.1   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:45] 72    -16857.29 [    16187.5    1202.2  587298.1    1402.1    2651.9   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:46] 73    -16857.29 [    16187.5    1202.2  587298.1    1402.1    2651.9   27639.3   23098.5  1.38e-05 ]
[24-11-05 14:33:46] 74    -16857.29 [    16187.5    1202.2  587298.1    1402.1    2651.9   27640.9   23098.5  1.38e-05 ]
[24-11-05 14:33:47] 75    -16857.29 [    16187.5    1202.2  587298.1    1402.1    2651.9   27638.3   23098.5  1.38e-05 ]
[24-11-05 14:33:48] 76    -16856.94 [    16187.5    1202.2  587298.1    1402.1    2651.9   27638.3   23099.5  1.38e-05 ]
[24-11-05 14:33:49] 77    -16856.38 [    16187.5    1202.2  587298.1    1402.1    2651.9   27638.3   23101.1  1.38e-05 ]
[24-11-05 14:33:50] 78    -16797.65 [    16187.5    1202.2  587298.1    1402.1    2651.9   27638.3   23277.5  1.38e-05 ]
[24-11-05 14:33:52] 79    -16366.01 [    16187.5    1202.2  587298.1    1402.1    2651.9   27638.3   25637.1  1.38e-05 ]
[24-11-05 14:33:53] 80    -16659.27 [    16187.5    1202.2  587298.1    1402.1    2651.9   27638.3   29455.1  1.38e-05 ]
[24-11-05 14:33:54] 81    -16363.17 [    16187.5    1202.2  587298.1    1402.1    2651.9   27638.3   27095.4  1.38e-05 ]
[24-11-05 14:33:55] 82    -16438.14 [    16187.5    1202.2  587298.1    1402.1    2651.9   27638.3   27996.7  1.38e-05 ]
[24-11-05 14:33:56] 83     -16343.6 [    16187.5    1202.2  587298.1    1402.1    2651.9   27638.3   26393.2  1.38e-05 ]
[24-11-05 14:33:57] 84     -16343.6 [    16187.5    1202.2  587298.1    1402.1    2651.9   27638.3   26360.3  1.38e-05 ]
[24-11-05 14:33:59] 85    -16343.68 [    16187.5    1202.2  587298.1    1402.1    2651.9   27638.3   26327.6  1.38e-05 ]
[24-11-05 14:34:00] 86     -16343.6 [    16187.5    1202.2  587298.1    1402.1    2651.9   27638.3   26360.3  1.38e-05 ]
[24-11-05 14:34:01] 101  -145038.23 [    16187.5    1202.2  587298.1    1402.1    2651.9   27638.3   26360.3  5.11e-04 ]
[24-11-05 14:34:02] 102  -136996.07 [    16187.5    1202.2  587298.1    1402.1    2651.9   27638.3   26360.3  2.62e-04 ]
[24-11-05 14:34:03] 103  -112916.54 [    16187.5    1202.2  587298.1    1402.1    2651.9   27638.3   26360.3  1.09e-04 ]
[24-11-05 14:34:04] 104    -71450.1 [    16187.5    1202.2  587298.1    1402.1    2651.9   27638.3   26360.3  5.00e-05 ]
[24-11-05 14:34:05] 106   -37338.75 [    16187.5    1202.2  587298.1    1402.1    2651.9   27638.3   26360.3  2.76e-05 ]
[24-11-05 14:34:06] 107   -18191.96 [    16187.5    1202.2  587298.1    1402.1    2651.9   27638.3   26360.3  5.05e-06 ]
[24-11-05 14:34:06] 108    -14421.1 [    16187.5    1202.2  587298.1    1402.1    2651.9   27638.3   26360.3  1.08e-05 ]
[24-11-05 14:34:07] 109   -14272.43 [    16187.5    1202.2  587298.1    1402.1    2651.9   27638.3   26360.3  1.01e-05 ]
[24-11-05 14:34:08] 110   -14246.43 [    16187.5    1202.2  587298.1    1402.1    2651.9   27638.3   26360.3  9.50e-06 ]
[24-11-05 14:34:09] 111   -14241.67 [    16187.5    1202.2  587298.1    1402.1    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:10] 112   -14241.86 [    16187.5    1202.2  587298.1    1402.1    2651.9   27638.3   26360.3  9.72e-06 ]
[24-11-05 14:34:10] 113   -14241.99 [    16187.5    1202.2  587298.1    1402.1    2651.9   27638.3   26360.3  9.63e-06 ]
[24-11-05 14:34:11] 115   -14241.67 [    16187.5    1202.2  587298.1    1402.1    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:12] 116   -14238.87 [    16188.5    1202.2  587298.1    1402.1    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:13] 117   -14234.34 [    16190.2    1202.2  587298.1    1402.1    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:14] 118   -13748.72 [    16366.5    1202.2  587298.1    1402.1    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:15] 119    -8662.74 [    21561.4    1202.2  587298.1    1402.1    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:16] 120   -61202.02 [    29966.8    1202.2  587298.1    1402.1    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:16] 121   -17675.97 [    24772.0    1202.2  587298.1    1402.1    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:17] 122    -8212.03 [    19577.1    1202.2  587298.1    1402.1    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:18] 123    -7983.91 [    20340.6    1202.2  587298.1    1402.1    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:18] 124    -7983.94 [    20299.0    1202.2  587298.1    1402.1    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:19] 125    -7985.33 [    20382.1    1202.2  587298.1    1402.1    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:20] 126    -7983.91 [    20340.6    1202.2  587298.1    1402.1    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:20] 127    -7977.96 [    20340.6    1203.2  587298.1    1402.1    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:21] 128     -7968.4 [    20340.6    1204.8  587298.1    1402.1    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:22] 129    -7235.13 [    20340.6    1381.1  587298.1    1402.1    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:23] 130    -6984.76 [    20340.6    1504.2  587298.1    1402.1    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:23] 131    -6844.53 [    20340.6    1703.3  587298.1    1402.1    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:24] 132    -6846.81 [    20340.6    1689.0  587298.1    1402.1    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:25] 133    -6981.35 [    20340.6    2025.5  587298.1    1402.1    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:25] 134     -6860.2 [    20340.6    1826.4  587298.1    1402.1    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:26] 135    -6868.74 [    20340.6    1627.3  587298.1    1402.1    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:27] 136    -6842.83 [    20340.6    1736.4  587298.1    1402.1    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:28] 137    -6842.78 [    20340.6    1731.0  587298.1    1402.1    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:28] 138    -6842.85 [    20340.6    1725.8  587298.1    1402.1    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:29] 139    -6842.78 [    20340.6    1731.0  587298.1    1402.1    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:30] 140    -6842.78 [    20340.6    1731.0  587299.1    1402.1    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:31] 141    -6842.77 [    20340.6    1731.0  587300.7    1402.1    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:31] 142    -6842.74 [    20340.6    1731.0  587331.1    1402.1    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:33] 143    -6842.83 [    20340.6    1731.0  587380.3    1402.1    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:34] 144    -6842.75 [    20340.6    1731.0  587349.9    1402.1    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:35] 145    -6842.74 [    20340.6    1731.0  587319.5    1402.1    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:37] 146    -6842.74 [    20340.6    1731.0  587330.8    1402.1    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:38] 147    -6842.74 [    20340.6    1731.0  587331.4    1402.1    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:39] 148    -6842.74 [    20340.6    1731.0  587331.1    1402.1    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:41] 149    -6841.44 [    20340.6    1731.0  587331.1    1403.1    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:42] 150    -6839.34 [    20340.6    1731.0  587331.1    1404.7    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:43] 151    -6706.19 [    20340.6    1731.0  587331.1    1581.1    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:45] 152    -6704.22 [    20340.6    1731.0  587331.1    1617.0    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:46] 153    -6721.03 [    20340.6    1731.0  587331.1    1675.0    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:47] 154    -6707.66 [    20340.6    1731.0  587331.1    1639.1    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:49] 155    -6703.89 [    20340.6    1731.0  587331.1    1603.3    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:50] 156    -6703.85 [    20340.6    1731.0  587331.1    1606.8    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:51] 157    -6703.86 [    20340.6    1731.0  587331.1    1608.9    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:52] 158    -6703.85 [    20340.6    1731.0  587331.1    1606.8    2651.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:53] 159    -6704.06 [    20340.6    1731.0  587331.1    1606.8    2652.9   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:55] 160    -6703.51 [    20340.6    1731.0  587331.1    1606.8    2650.3   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:56] 161    -6700.71 [    20340.6    1731.0  587331.1    1606.8    2622.5   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:57] 162    -6707.58 [    20340.6    1731.0  587331.1    1606.8    2577.5   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:58] 163    -6701.69 [    20340.6    1731.0  587331.1    1606.8    2605.3   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:34:59] 164    -6701.14 [    20340.6    1731.0  587331.1    1606.8    2633.1   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:35:00] 165    -6700.71 [    20340.6    1731.0  587331.1    1606.8    2622.1   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:35:01] 166    -6700.71 [    20340.6    1731.0  587331.1    1606.8    2621.8   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:35:02] 167    -6700.71 [    20340.6    1731.0  587331.1    1606.8    2622.1   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:35:04] 168    -6700.71 [    20340.6    1731.0  587331.1    1606.8    2622.1   27639.3   26360.3  9.67e-06 ]
[24-11-05 14:35:05] 169    -6700.71 [    20340.6    1731.0  587331.1    1606.8    2622.1   27640.9   26360.3  9.67e-06 ]
[24-11-05 14:35:06] 170    -6700.71 [    20340.6    1731.0  587331.1    1606.8    2622.1   27638.3   26360.3  9.67e-06 ]
[24-11-05 14:35:07] 171    -6701.46 [    20340.6    1731.0  587331.1    1606.8    2622.1   27638.3   26361.3  9.67e-06 ]
[24-11-05 14:35:09] 172     -6699.5 [    20340.6    1731.0  587331.1    1606.8    2622.1   27638.3   26358.6  9.67e-06 ]
[24-11-05 14:35:10] 173    -6569.45 [    20340.6    1731.0  587331.1    1606.8    2622.1   27638.3   26182.3  9.67e-06 ]
[24-11-05 14:35:11] 174    -5748.48 [    20340.6    1731.0  587331.1    1606.8    2622.1   27638.3   19500.6  9.67e-06 ]
[24-11-05 14:35:13] 175   -66581.48 [    20340.6    1731.0  587331.1    1606.8    2622.1   27638.3    8689.3  9.67e-06 ]
[24-11-05 14:35:14] 176   -13570.85 [    20340.6    1731.0  587331.1    1606.8    2622.1   27638.3   15371.0  9.67e-06 ]
[24-11-05 14:35:15] 177    -4836.34 [    20340.6    1731.0  587331.1    1606.8    2622.1   27638.3   22052.8  9.67e-06 ]
[24-11-05 14:35:17] 178    -4859.33 [    20340.6    1731.0  587331.1    1606.8    2622.1   27638.3   21553.6  9.67e-06 ]
[24-11-05 14:35:18] 179    -4835.77 [    20340.6    1731.0  587331.1    1606.8    2622.1   27638.3   21955.0  9.67e-06 ]
[24-11-05 14:35:20] 180     -4836.3 [    20340.6    1731.0  587331.1    1606.8    2622.1   27638.3   21911.0  9.67e-06 ]
[24-11-05 14:35:21] 181    -4835.73 [    20340.6    1731.0  587331.1    1606.8    2622.1   27638.3   21999.1  9.67e-06 ]
[24-11-05 14:35:22] 182    -4835.73 [    20340.6    1731.0  587331.1    1606.8    2622.1   27638.3   21999.1  9.67e-06 ]
[24-11-05 14:35:24] 197  -294548.06 [    20340.6    1731.0  587331.1    1606.8    2622.1   27638.3   21999.1  5.06e-04 ]
[24-11-05 14:35:25] 198  -278508.77 [    20340.6    1731.0  587331.1    1606.8    2622.1   27638.3   21999.1  2.58e-04 ]
[24-11-05 14:35:26] 199  -226465.07 [    20340.6    1731.0  587331.1    1606.8    2622.1   27638.3   21999.1  1.05e-04 ]
[24-11-05 14:35:28] 200  -128702.61 [    20340.6    1731.0  587331.1    1606.8    2622.1   27638.3   21999.1  4.59e-05 ]
[24-11-05 14:35:29] 202   -46792.04 [    20340.6    1731.0  587331.1    1606.8    2622.1   27638.3   21999.1  2.35e-05 ]
[24-11-05 14:35:31] 203   -34761.63 [    20340.6    1731.0  587331.1    1606.8    2622.1   27638.3   21999.1  9.23e-07 ]
[24-11-05 14:35:32] 204    -6761.83 [    20340.6    1731.0  587331.1    1606.8    2622.1   27638.3   21999.1  1.13e-05 ]
[24-11-05 14:35:33] 205    -4528.82 [    20340.6    1731.0  587331.1    1606.8    2622.1   27638.3   21999.1  9.14e-06 ]
[24-11-05 14:35:35] 206     -4417.2 [    20340.6    1731.0  587331.1    1606.8    2622.1   27638.3   21999.1  8.42e-06 ]
[24-11-05 14:35:36] 207    -4410.64 [    20340.6    1731.0  587331.1    1606.8    2622.1   27638.3   21999.1  8.54e-06 ]
[24-11-05 14:35:37] 208    -4410.61 [    20340.6    1731.0  587331.1    1606.8    2622.1   27638.3   21999.1  8.56e-06 ]
[24-11-05 14:35:39] 209    -4410.67 [    20340.6    1731.0  587331.1    1606.8    2622.1   27638.3   21999.1  8.57e-06 ]
[24-11-05 14:35:40] 210    -5836.88 [    24493.6    2259.9  587364.1    1811.5    2592.2   27638.3   17637.9  7.44e-06 ]
[24-11-05 14:35:41] 211    -4410.61 [    20340.6    1731.0  587331.1    1606.8    2622.1   27638.3   21999.1  8.56e-06 ]
[24-11-05 14:35:42] 212    -5836.88 [    24493.6    2259.9  587364.1    1811.5    2592.2   27638.3   17637.9  7.44e-06 ]
[24-11-05 14:35:44] 213   -22817.98 [    13620.8     875.3  587277.7    1275.6    2670.4   27638.3   29055.6  1.04e-05 ]
[24-11-05 14:35:45] 214    -9742.59 [    17773.9    1404.2  587310.7    1480.3    2640.5   27638.3   24694.4  9.25e-06 ]
[24-11-05 14:35:46] 215    -2944.47 [    21926.9    1933.1  587343.7    1685.0    2610.7   27638.3   20333.2  8.13e-06 ]
[24-11-05 14:35:48] 216    -3028.72 [    22798.1    2044.0  587350.7    1727.9    2604.4   27638.3   19418.4   7.9e-06 ]
[24-11-05 14:35:49] 217    -2889.35 [    22246.1    1973.7  587346.3    1700.7    2608.4   27638.3   19998.0  8.04e-06 ]
[24-11-05 14:35:50] 218    -2889.05 [    22265.2    1976.1  587346.4    1701.7    2608.3   27638.3   19978.0  8.04e-06 ]
[24-11-05 14:35:51] 219     -2889.1 [    22284.4    1978.6  587346.6    1702.6    2608.1   27638.3   19957.8  8.03e-06 ]
[24-11-05 14:35:53] 220    -2889.05 [    22265.2    1976.1  587346.4    1701.7    2608.3   27638.3   19978.0  8.04e-06 ]
[24-11-05 14:35:54] 235  -406444.66 [    22265.2    1976.1  587346.4    1701.7    2608.3   27638.3   19978.0  5.05e-04 ]
[24-11-05 14:35:55] 236  -385021.38 [    22265.2    1976.1  587346.4    1701.7    2608.3   27638.3   19978.0  2.56e-04 ]
[24-11-05 14:35:56] 237  -313435.12 [    22265.2    1976.1  587346.4    1701.7    2608.3   27638.3   19978.0  1.03e-04 ]
[24-11-05 14:35:58] 238  -174480.59 [    22265.2    1976.1  587346.4    1701.7    2608.3   27638.3   19978.0  4.43e-05 ]
[24-11-05 14:35:59] 240   -57351.98 [    22265.2    1976.1  587346.4    1701.7    2608.3   27638.3   19978.0  2.19e-05 ]
[24-11-05 14:36:00] 242   -14435.37 [    22265.2    1976.1  587346.4    1701.7    2608.3   27638.3   19978.0  1.33e-05 ]
[24-11-05 14:36:01] 243    -6863.45 [    22265.2    1976.1  587346.4    1701.7    2608.3   27638.3   19978.0  5.35e-06 ]
[24-11-05 14:36:03] 244     -2944.4 [    22265.2    1976.1  587346.4    1701.7    2608.3   27638.3   19978.0  8.30e-06 ]
[24-11-05 14:36:04] 245    -2886.34 [    22265.2    1976.1  587346.4    1701.7    2608.3   27638.3   19978.0  7.99e-06 ]
[24-11-05 14:36:05] 246    -2886.04 [    22265.2    1976.1  587346.4    1701.7    2608.3   27638.3   19978.0  7.96e-06 ]
[24-11-05 14:36:06] 247    -2886.04 [    22265.2    1976.1  587346.4    1701.7    2608.3   27638.3   19978.0  7.96e-06 ]
[24-11-05 14:36:08] 248    -2886.04 [    22265.2    1976.1  587346.4    1701.7    2608.3   27638.3   19978.0  7.96e-06 ]
