[24-11-01 12:20:38] fitting objective_H2 to data for demes ['KhomaniSan', 'Yoruba']
[24-11-01 12:20:38] 0        pnames [        NA1       TA1        NK        NY ]
[24-11-01 12:20:38] 0            p0 [    28748.3  119103.4   17828.4   26159.1 ]
[24-11-01 12:20:38] 1      -1869.88 [    28748.3  119103.4   17828.4   26159.1 ]
[24-11-01 12:20:38] 2      -1869.88 [    28748.3  119103.4   17828.4   26159.1 ]
[24-11-01 12:20:38] 3      -1869.75 [    28749.3  119103.4   17828.4   26159.1 ]
[24-11-01 12:20:39] 4      -1869.54 [    28750.9  119103.4   17828.4   26159.1 ]
[24-11-01 12:20:39] 5      -1846.68 [    28927.3  119103.4   17828.4   26159.1 ]
[24-11-01 12:20:39] 6      -1485.85 [    33634.2  119103.4   17828.4   26159.1 ]
[24-11-01 12:20:39] 7      -1498.25 [    41250.1  119103.4   17828.4   26159.1 ]
[24-11-01 12:20:39] 8       -1431.6 [    36543.2  119103.4   17828.4   26159.1 ]
[24-11-01 12:20:40] 9      -1439.17 [    38341.0  119103.4   17828.4   26159.1 ]
[24-11-01 12:20:40] 10      -1431.0 [    37008.7  119103.4   17828.4   26159.1 ]
[24-11-01 12:20:40] 11     -1430.97 [    36926.1  119103.4   17828.4   26159.1 ]
[24-11-01 12:20:40] 12     -1430.99 [    36844.3  119103.4   17828.4   26159.1 ]
[24-11-01 12:20:40] 13     -1430.97 [    36926.1  119103.4   17828.4   26159.1 ]
[24-11-01 12:20:40] 14     -1430.95 [    36926.1  119104.4   17828.4   26159.1 ]
[24-11-01 12:20:41] 15     -1430.92 [    36926.1  119106.1   17828.4   26159.1 ]
[24-11-01 12:20:41] 16     -1427.46 [    36926.1  119282.4   17828.4   26159.1 ]
[24-11-01 12:20:41] 17     -1132.95 [    36926.1  138506.3   17828.4   26159.1 ]
[24-11-01 12:20:41] 18      -993.84 [    36926.1  163408.8   17828.4   26159.1 ]
[24-11-01 12:20:41] 19     -1340.17 [    36926.1  203701.9   17828.4   26159.1 ]
[24-11-01 12:20:41] 20     -1043.37 [    36926.1  178799.4   17828.4   26159.1 ]
[24-11-01 12:20:42] 21     -1014.86 [    36926.1  153896.9   17828.4   26159.1 ]
[24-11-01 12:20:42] 22      -993.83 [    36926.1  163851.9   17828.4   26159.1 ]
[24-11-01 12:20:42] 23       -993.9 [    36926.1  164299.3   17828.4   26159.1 ]
[24-11-01 12:20:42] 24      -993.83 [    36926.1  163851.9   17828.4   26159.1 ]
[24-11-01 12:20:42] 25      -993.66 [    36926.1  163851.9   17829.4   26159.1 ]
[24-11-01 12:20:43] 26      -993.39 [    36926.1  163851.9   17831.0   26159.1 ]
[24-11-01 12:20:43] 27      -964.67 [    36926.1  163851.9   18007.4   26159.1 ]
[24-11-01 12:20:43] 28      -613.34 [    36926.1  163851.9   21548.7   26159.1 ]
[24-11-01 12:20:43] 29      -526.65 [    36926.1  163851.9   27278.6   26159.1 ]
[24-11-01 12:20:43] 30      -518.95 [    36926.1  163851.9   25247.7   26159.1 ]
[24-11-01 12:20:43] 31      -534.31 [    36926.1  163851.9   23834.8   26159.1 ]
[24-11-01 12:20:44] 32      -518.37 [    36926.1  163851.9   26023.4   26159.1 ]
[24-11-01 12:20:44] 33      -518.02 [    36926.1  163851.9   25717.1   26159.1 ]
[24-11-01 12:20:44] 34      -518.04 [    36926.1  163851.9   25796.0   26159.1 ]
[24-11-01 12:20:44] 35      -518.05 [    36926.1  163851.9   25638.2   26159.1 ]
[24-11-01 12:20:44] 36      -518.02 [    36926.1  163851.9   25717.1   26159.1 ]
[24-11-01 12:20:44] 37      -518.07 [    36926.1  163851.9   25717.1   26160.1 ]
[24-11-01 12:20:45] 38      -517.93 [    36926.1  163851.9   25717.1   26157.5 ]
[24-11-01 12:20:45] 39       -508.7 [    36926.1  163851.9   25717.1   25981.1 ]
[24-11-01 12:20:45] 40      -456.83 [    36926.1  163851.9   25717.1   23064.1 ]
[24-11-01 12:20:45] 41     -1140.63 [    36926.1  163851.9   25717.1   18344.3 ]
[24-11-01 12:20:45] 42      -563.88 [    36926.1  163851.9   25717.1   21261.3 ]
[24-11-01 12:20:45] 43      -450.68 [    36926.1  163851.9   25717.1   24178.3 ]
[24-11-01 12:20:45] 44      -448.57 [    36926.1  163851.9   25717.1   23770.5 ]
[24-11-01 12:20:46] 45      -448.56 [    36926.1  163851.9   25717.1   23803.2 ]
[24-11-01 12:20:46] 46      -448.58 [    36926.1  163851.9   25717.1   23826.7 ]
[24-11-01 12:20:46] 47     -2879.57 [    45103.9  208600.3   33605.7   21447.2 ]
[24-11-01 12:20:46] 48      -448.56 [    36926.1  163851.9   25717.1   23803.2 ]
[24-11-01 12:20:46] 49      -448.59 [    36927.1  163851.9   25717.1   23803.2 ]
[24-11-01 12:20:47] 50      -448.51 [    36924.5  163851.9   25717.1   23803.2 ]
[24-11-01 12:20:47] 51      -443.16 [    36748.1  163851.9   25717.1   23803.2 ]
[24-11-01 12:20:47] 52      -393.42 [    31469.5  163851.9   25717.1   23803.2 ]
[24-11-01 12:20:47] 53     -1331.38 [    22928.6  163851.9   25717.1   23803.2 ]
[24-11-01 12:20:47] 54       -533.4 [    28207.2  163851.9   25717.1   23803.2 ]
[24-11-01 12:20:47] 55      -382.42 [    33485.8  163851.9   25717.1   23803.2 ]
[24-11-01 12:20:47] 56      -381.04 [    32862.2  163851.9   25717.1   23803.2 ]
[24-11-01 12:20:48] 57      -380.99 [    32972.8  163851.9   25717.1   23803.2 ]
[24-11-01 12:20:48] 58       -381.0 [    32933.3  163851.9   25717.1   23803.2 ]
[24-11-01 12:20:48] 59      -381.01 [    33012.4  163851.9   25717.1   23803.2 ]
[24-11-01 12:20:48] 60      -380.99 [    32972.8  163851.9   25717.1   23803.2 ]
[24-11-01 12:20:48] 61      -380.99 [    32972.8  163852.9   25717.1   23803.2 ]
[24-11-01 12:20:49] 62      -380.99 [    32972.8  163854.5   25717.1   23803.2 ]
[24-11-01 12:20:49] 63      -380.92 [    32972.8  164030.8   25717.1   23803.2 ]
