[24-11-01 12:11:28] fitting objective_H2 to data for demes ['KhomaniSan', 'Yoruba']
[24-11-01 12:11:28] 0        pnames [        NA1       TA1        NK        NY ]
[24-11-01 12:11:28] 0            p0 [    33278.2  145932.7   18521.9   28210.2 ]
[24-11-01 12:11:28] 1      -1287.66 [    33278.2  145932.7   18521.9   28210.2 ]
[24-11-01 12:11:28] 2      -1287.66 [    33278.2  145932.7   18521.9   28210.2 ]
[24-11-01 12:11:28] 3      -1287.64 [    33279.2  145932.7   18521.9   28210.2 ]
[24-11-01 12:11:28] 4       -1287.6 [    33280.8  145932.7   18521.9   28210.2 ]
[24-11-01 12:11:28] 5      -1283.29 [    33457.2  145932.7   18521.9   28210.2 ]
[24-11-01 12:11:28] 6       -1257.9 [    35425.5  145932.7   18521.9   28210.2 ]
[24-11-01 12:11:29] 7      -1285.78 [    38610.3  145932.7   18521.9   28210.2 ]
[24-11-01 12:11:29] 8      -1259.97 [    36642.0  145932.7   18521.9   28210.2 ]
[24-11-01 12:11:29] 9      -1263.01 [    34673.7  145932.7   18521.9   28210.2 ]
[24-11-01 12:11:29] 10     -1257.25 [    35836.8  145932.7   18521.9   28210.2 ]
[24-11-01 12:11:29] 11     -1257.25 [    35811.3  145932.7   18521.9   28210.2 ]
[24-11-01 12:11:29] 12     -1257.25 [    35785.9  145932.7   18521.9   28210.2 ]
[24-11-01 12:11:29] 13     -1257.25 [    35811.3  145932.7   18521.9   28210.2 ]
[24-11-01 12:11:29] 14     -1257.24 [    35811.3  145933.7   18521.9   28210.2 ]
[24-11-01 12:11:30] 15     -1257.22 [    35811.3  145935.3   18521.9   28210.2 ]
[24-11-01 12:11:30] 16     -1255.39 [    35811.3  146111.6   18521.9   28210.2 ]
[24-11-01 12:11:30] 17     -1127.78 [    35811.3  165335.5   18521.9   28210.2 ]
[24-11-01 12:11:30] 18     -1116.58 [    35811.3  172935.4   18521.9   28210.2 ]
[24-11-01 12:11:30] 19      -1145.4 [    35811.3  185232.2   18521.9   28210.2 ]
[24-11-01 12:11:30] 20     -1120.74 [    35811.3  177632.3   18521.9   28210.2 ]
[24-11-01 12:11:30] 21     -1118.24 [    35811.3  170032.5   18521.9   28210.2 ]
[24-11-01 12:11:31] 22     -1116.59 [    35811.3  173205.4   18521.9   28210.2 ]
[24-11-01 12:11:31] 23     -1116.59 [    35811.3  172665.3   18521.9   28210.2 ]
[24-11-01 12:11:31] 24     -1116.58 [    35811.3  172935.4   18521.9   28210.2 ]
[24-11-01 12:11:31] 25      -1116.4 [    35811.3  172935.4   18522.9   28210.2 ]
[24-11-01 12:11:31] 26     -1116.11 [    35811.3  172935.4   18524.5   28210.2 ]
[24-11-01 12:11:31] 27     -1085.62 [    35811.3  172935.4   18700.9   28210.2 ]
[24-11-01 12:11:32] 28      -675.14 [    35811.3  172935.4   22572.5   28210.2 ]
[24-11-01 12:11:32] 29      -557.38 [    35811.3  172935.4   28836.8   28210.2 ]
[24-11-01 12:11:32] 30      -555.08 [    35811.3  172935.4   26796.9   28210.2 ]
[24-11-01 12:11:32] 31       -576.1 [    35811.3  172935.4   25183.3   28210.2 ]
[24-11-01 12:11:32] 32      -552.73 [    35811.3  172935.4   27576.1   28210.2 ]
[24-11-01 12:11:32] 33      -552.78 [    35811.3  172935.4   27485.6   28210.2 ]
[24-11-01 12:11:33] 34      -552.74 [    35811.3  172935.4   27666.7   28210.2 ]
[24-11-01 12:11:33] 35      -552.73 [    35811.3  172935.4   27576.1   28210.2 ]
[24-11-01 12:11:33] 36      -552.79 [    35811.3  172935.4   27576.1   28211.2 ]
[24-11-01 12:11:33] 37      -552.64 [    35811.3  172935.4   27576.1   28208.6 ]
[24-11-01 12:11:33] 38       -542.7 [    35811.3  172935.4   27576.1   28032.2 ]
[24-11-01 12:11:33] 39      -476.49 [    35811.3  172935.4   27576.1   24036.6 ]
[24-11-01 12:11:34] 40      -1887.2 [    35811.3  172935.4   27576.1   17571.6 ]
[24-11-01 12:11:34] 41      -684.69 [    35811.3  172935.4   27576.1   21567.2 ]
