[24-10-31 15:03:59] fitting objective_H2 to data for demes ['French', 'KhomaniSan', 'Yoruba']
[24-10-31 15:03:59] 0        pnames [         NK       NFY       TFY        NF        NY ]
[24-10-31 15:03:59] 0            p0 [    14348.3   17523.2   71577.3    7569.0   22143.0 ]
[24-10-31 15:03:59] 1     -13959.88 [    14348.3   17523.2   71577.3    7569.0   22143.0 ]
[24-10-31 15:03:59] 2     -13959.88 [    14348.3   17523.2   71577.3    7569.0   22143.0 ]
[24-10-31 15:04:00] 3     -13959.63 [    14349.3   17523.2   71577.3    7569.0   22143.0 ]
[24-10-31 15:04:00] 4     -13959.24 [    14350.9   17523.2   71577.3    7569.0   22143.0 ]
[24-10-31 15:04:00] 5     -13917.47 [    14527.3   17523.2   71577.3    7569.0   22143.0 ]
[24-10-31 15:04:00] 6     -13434.53 [    17836.1   17523.2   71577.3    7569.0   22143.0 ]
[24-10-31 15:04:01] 7     -13270.17 [    23189.7   17523.2   71577.3    7569.0   22143.0 ]
[24-10-31 15:04:01] 8     -13275.75 [    21666.6   17523.2   71577.3    7569.0   22143.0 ]
[24-10-31 15:04:01] 9     -13463.11 [    31852.2   17523.2   71577.3    7569.0   22143.0 ]
[24-10-31 15:04:01] 10    -13314.63 [    26498.5   17523.2   71577.3    7569.0   22143.0 ]
[24-10-31 15:04:02] 11    -13283.29 [    21144.8   17523.2   71577.3    7569.0   22143.0 ]
[24-10-31 15:04:02] 12    -13269.77 [    23032.3   17523.2   71577.3    7569.0   22143.0 ]
[24-10-31 15:04:02] 13    -13269.56 [    22844.5   17523.2   71577.3    7569.0   22143.0 ]
[24-10-31 15:04:02] 14    -13269.57 [    22759.5   17523.2   71577.3    7569.0   22143.0 ]
[24-10-31 15:04:03] 15    -13269.62 [    22929.4   17523.2   71577.3    7569.0   22143.0 ]
[24-10-31 15:04:03] 16    -13269.56 [    22844.5   17523.2   71577.3    7569.0   22143.0 ]
[24-10-31 15:04:03] 17    -13269.84 [    22844.5   17524.2   71577.3    7569.0   22143.0 ]
[24-10-31 15:04:03] 18    -13269.11 [    22844.5   17521.5   71577.3    7569.0   22143.0 ]
