[24-10-31 15:24:42] fitting objective_H2 to data for demes ['French', 'KhomaniSan', 'Yoruba']
[24-10-31 15:24:42] 0        pnames [         NK       NFY       TFY        NF        NY ]
[24-10-31 15:24:42] 0            p0 [    14741.5   25607.6   76633.8    7248.3   22379.1 ]
[24-10-31 15:24:42] 1     -16654.33 [    14741.5   25607.6   76633.8    7248.3   22379.1 ]
[24-10-31 15:24:43] 2     -16654.33 [    14741.5   25607.6   76633.8    7248.3   22379.1 ]
[24-10-31 15:24:43] 3      -16654.0 [    14742.5   25607.6   76633.8    7248.3   22379.1 ]
[24-10-31 15:24:44] 4     -16653.47 [    14744.1   25607.6   76633.8    7248.3   22379.1 ]
[24-10-31 15:24:44] 5     -16596.52 [    14920.4   25607.6   76633.8    7248.3   22379.1 ]
[24-10-31 15:24:45] 6     -15734.97 [    19136.9   25607.6   76633.8    7248.3   22379.1 ]
[24-10-31 15:24:45] 7     -15309.08 [    25959.2   25607.6   76633.8    7248.3   22379.1 ]
[24-10-31 15:24:45] 8     -15335.67 [    24976.2   25607.6   76633.8    7248.3   22379.1 ]
[24-10-31 15:24:46] 9     -15295.42 [    36998.0   25607.6   76633.8    7248.3   22379.1 ]
[24-10-31 15:24:46] 10     -15259.4 [    31659.2   25607.6   76633.8    7248.3   22379.1 ]
[24-10-31 15:24:47] 11    -15262.52 [    29482.0   25607.6   76633.8    7248.3   22379.1 ]
[24-10-31 15:24:47] 12    -15267.57 [    33698.5   25607.6   76633.8    7248.3   22379.1 ]
[24-10-31 15:24:48] 13    -15258.85 [    31125.9   25607.6   76633.8    7248.3   22379.1 ]
[24-10-31 15:24:48] 14    -15258.84 [    30962.1   25607.6   76633.8    7248.3   22379.1 ]
[24-10-31 15:24:49] 15    -15258.91 [    30799.9   25607.6   76633.8    7248.3   22379.1 ]
[24-10-31 15:24:49] 16    -15258.84 [    30962.1   25607.6   76633.8    7248.3   22379.1 ]
[24-10-31 15:24:50] 17    -15259.11 [    30962.1   25608.6   76633.8    7248.3   22379.1 ]
[24-10-31 15:24:50] 18    -15258.41 [    30962.1   25606.0   76633.8    7248.3   22379.1 ]
[24-10-31 15:24:51] 19    -15257.71 [    30962.1   25603.3   76633.8    7248.3   22379.1 ]
[24-10-31 15:24:51] 20    -15256.57 [    30962.1   25599.1   76633.8    7248.3   22379.1 ]
[24-10-31 15:24:52] 21    -15254.74 [    30962.1   25592.3   76633.8    7248.3   22379.1 ]
[24-10-31 15:24:52] 22    -15251.76 [    30962.1   25581.2   76633.8    7248.3   22379.1 ]
[24-10-31 15:24:52] 23    -15246.95 [    30962.1   25563.2   76633.8    7248.3   22379.1 ]
[24-10-31 15:24:53] 24    -15239.16 [    30962.1   25534.2   76633.8    7248.3   22379.1 ]
[24-10-31 15:24:53] 25    -15226.55 [    30962.1   25487.2   76633.8    7248.3   22379.1 ]
[24-10-31 15:24:54] 26    -15206.12 [    30962.1   25411.2   76633.8    7248.3   22379.1 ]
[24-10-31 15:24:54] 27    -15172.99 [    30962.1   25288.2   76633.8    7248.3   22379.1 ]
[24-10-31 15:24:55] 28     -15119.2 [    30962.1   25089.2   76633.8    7248.3   22379.1 ]
[24-10-31 15:24:55] 29    -15031.71 [    30962.1   24767.2   76633.8    7248.3   22379.1 ]
[24-10-31 15:24:56] 30    -14889.06 [    30962.1   24246.2   76633.8    7248.3   22379.1 ]
[24-10-31 15:24:56] 31    -14655.84 [    30962.1   23403.2   76633.8    7248.3   22379.1 ]
[24-10-31 15:24:57] 32    -14274.67 [    30962.1   22039.2   76633.8    7248.3   22379.1 ]
[24-10-31 15:24:57] 33     -13664.4 [    30962.1   19832.2   76633.8    7248.3   22379.1 ]
