[24-11-02 01:18:58] fitting objective_H2 to data for demes ['Altai', 'Chagyrskaya', 'Denisova', 'Vindija']
[24-11-02 01:18:58] 0        pnames [        NND       TND        ND        NN        TN        NA       TCV        NC        NV      mACV       mCV       mAD ]
[24-11-02 01:18:58] 0            p0 [     5003.6  573659.8    3253.1    2376.8  268134.3     870.6  180534.6     858.5    1193.9  8.85e-05  8.35e-05  8.96e-06 ]
[24-11-02 01:18:59] 1     -41091.17 [     5003.6  573659.8    3253.1    2376.8  268134.3     870.6  180534.6     858.5    1193.9  8.85e-05  8.35e-05  8.96e-06 ]
[24-11-02 01:19:00] 2     -41091.17 [     5003.6  573659.8    3253.1    2376.8  268134.3     870.6  180534.6     858.5    1193.9  8.85e-05  8.35e-05  8.96e-06 ]
[24-11-02 01:19:00] 3     -41086.48 [     5004.6  573659.8    3253.1    2376.8  268134.3     870.6  180534.6     858.5    1193.9  8.85e-05  8.35e-05  8.96e-06 ]
[24-11-02 01:19:01] 4      -41078.9 [     5006.2  573659.8    3253.1    2376.8  268134.3     870.6  180534.6     858.5    1193.9  8.85e-05  8.35e-05  8.96e-06 ]
[24-11-02 01:19:02] 5     -40286.95 [     5182.6  573659.8    3253.1    2376.8  268134.3     870.6  180534.6     858.5    1193.9  8.85e-05  8.35e-05  8.96e-06 ]
[24-11-02 01:19:03] 6     -34763.11 [     7112.6  573659.8    3253.1    2376.8  268134.3     870.6  180534.6     858.5    1193.9  8.85e-05  8.35e-05  8.96e-06 ]
[24-11-02 01:19:04] 7     -31398.99 [    10235.3  573659.8    3253.1    2376.8  268134.3     870.6  180534.6     858.5    1193.9  8.85e-05  8.35e-05  8.96e-06 ]
[24-11-02 01:19:04] 8     -31420.53 [    10198.7  573659.8    3253.1    2376.8  268134.3     870.6  180534.6     858.5    1193.9  8.85e-05  8.35e-05  8.96e-06 ]
[24-11-02 01:19:05] 9     -29948.13 [    15287.9  573659.8    3253.1    2376.8  268134.3     870.6  180534.6     858.5    1193.9  8.85e-05  8.35e-05  8.96e-06 ]
[24-11-02 01:19:06] 10    -30089.49 [    14247.1  573659.8    3253.1    2376.8  268134.3     870.6  180534.6     858.5    1193.9  8.85e-05  8.35e-05  8.96e-06 ]
[24-11-02 01:19:07] 11    -29691.44 [    23463.3  573659.8    3253.1    2376.8  268134.3     870.6  180534.6     858.5    1193.9  8.85e-05  8.35e-05  8.96e-06 ]
[24-11-02 01:19:07] 12    -29691.58 [    20187.6  573659.8    3253.1    2376.8  268134.3     870.6  180534.6     858.5    1193.9  8.85e-05  8.35e-05  8.96e-06 ]
[24-11-02 01:19:08] 13    -29963.65 [    36691.3  573659.8    3253.1    2376.8  268134.3     870.6  180534.6     858.5    1193.9  8.85e-05  8.35e-05  8.96e-06 ]
[24-11-02 01:19:09] 14    -29776.17 [    28515.9  573659.8    3253.1    2376.8  268134.3     870.6  180534.6     858.5    1193.9  8.85e-05  8.35e-05  8.96e-06 ]
[24-11-02 01:19:10] 15    -29689.76 [    20340.6  573659.8    3253.1    2376.8  268134.3     870.6  180534.6     858.5    1193.9  8.85e-05  8.35e-05  8.96e-06 ]
[24-11-02 01:19:11] 16    -29682.54 [    21766.6  573659.8    3253.1    2376.8  268134.3     870.6  180534.6     858.5    1193.9  8.85e-05  8.35e-05  8.96e-06 ]
[24-11-02 01:19:11] 17    -29682.69 [    21934.2  573659.8    3253.1    2376.8  268134.3     870.6  180534.6     858.5    1193.9  8.85e-05  8.35e-05  8.96e-06 ]
[24-11-02 01:19:12] 18    -29682.58 [    21599.0  573659.8    3253.1    2376.8  268134.3     870.6  180534.6     858.5    1193.9  8.85e-05  8.35e-05  8.96e-06 ]
