[24-11-02 00:08:02] fitting objective_H2 to data for demes ['Altai', 'Chagyrskaya', 'Denisova', 'Vindija']
[24-11-02 00:08:02] 0        pnames [        NND       TND        ND        NN        TN        NA       TCV        NC        NV      mACV       mCV       mAD ]
[24-11-02 00:08:02] 0            p0 [     6471.9  448023.1    3264.6    3842.4  211683.2     835.3  211105.7    1273.0     933.9  1.32e-04  1.12e-04  1.41e-05 ]
[24-11-02 00:08:04] 1    -104453.31 [     6471.9  448023.1    3264.6    3842.4  211683.2     835.3  211105.7    1273.0     933.9  1.32e-04  1.12e-04  1.41e-05 ]
[24-11-02 00:08:05] 2    -104453.31 [     6471.9  448023.1    3264.6    3842.4  211683.2     835.3  211105.7    1273.0     933.9  1.32e-04  1.12e-04  1.41e-05 ]
[24-11-02 00:08:07] 3    -104454.59 [     6472.9  448023.1    3264.6    3842.4  211683.2     835.3  211105.7    1273.0     933.9  1.32e-04  1.12e-04  1.41e-05 ]
[24-11-02 00:08:08] 4    -104451.24 [     6470.3  448023.1    3264.6    3842.4  211683.2     835.3  211105.7    1273.0     933.9  1.32e-04  1.12e-04  1.41e-05 ]
[24-11-02 00:08:10] 5    -104247.93 [     6293.9  448023.1    3264.6    3842.4  211683.2     835.3  211105.7    1273.0     933.9  1.32e-04  1.12e-04  1.41e-05 ]
[24-11-02 00:08:11] 6    -103964.47 [     5558.4  448023.1    3264.6    3842.4  211683.2     835.3  211105.7    1273.0     933.9  1.32e-04  1.12e-04  1.41e-05 ]
[24-11-02 00:08:12] 7     -106424.7 [     4368.2  448023.1    3264.6    3842.4  211683.2     835.3  211105.7    1273.0     933.9  1.32e-04  1.12e-04  1.41e-05 ]
[24-11-02 00:08:14] 8    -104381.98 [     5103.8  448023.1    3264.6    3842.4  211683.2     835.3  211105.7    1273.0     933.9  1.32e-04  1.12e-04  1.41e-05 ]
[24-11-02 00:08:15] 9    -103951.69 [     5839.3  448023.1    3264.6    3842.4  211683.2     835.3  211105.7    1273.0     933.9  1.32e-04  1.12e-04  1.41e-05 ]
[24-11-02 00:08:17] 10   -103936.78 [     5718.0  448023.1    3264.6    3842.4  211683.2     835.3  211105.7    1273.0     933.9  1.32e-04  1.12e-04  1.41e-05 ]
[24-11-02 00:08:18] 11   -103936.83 [     5725.6  448023.1    3264.6    3842.4  211683.2     835.3  211105.7    1273.0     933.9  1.32e-04  1.12e-04  1.41e-05 ]
[24-11-02 00:08:20] 12   -103936.85 [     5710.5  448023.1    3264.6    3842.4  211683.2     835.3  211105.7    1273.0     933.9  1.32e-04  1.12e-04  1.41e-05 ]
[24-11-02 00:08:21] 13   -103936.78 [     5718.0  448023.1    3264.6    3842.4  211683.2     835.3  211105.7    1273.0     933.9  1.32e-04  1.12e-04  1.41e-05 ]
[24-11-02 00:08:22] 14   -103936.35 [     5718.0  448024.1    3264.6    3842.4  211683.2     835.3  211105.7    1273.0     933.9  1.32e-04  1.12e-04  1.41e-05 ]
[24-11-02 00:08:24] 15   -103935.64 [     5718.0  448025.7    3264.6    3842.4  211683.2     835.3  211105.7    1273.0     933.9  1.32e-04  1.12e-04  1.41e-05 ]
