[24-11-05 15:08:30] fitting objective_H2 to data for demes ['Altai', 'Denisova', 'Yoruba']
[24-11-05 15:08:30] 0        pnames [         NA       NND       TND        NA        ND       NY0       NY1       mAD ]
[24-11-05 15:08:30] 0            p0 [    18009.1    5236.8  595241.3    2132.7    3746.6   35521.1   24484.2  1.19e-05 ]
[24-11-05 15:08:31] 1    -152596.61 [    18009.1    5236.8  595241.3    2132.7    3746.6   35521.1   24484.2  1.19e-05 ]
[24-11-05 15:08:31] 2    -152596.61 [    18009.1    5236.8  595241.3    2132.7    3746.6   35521.1   24484.2  1.19e-05 ]
[24-11-05 15:08:32] 3    -152623.45 [    18010.1    5236.8  595241.3    2132.7    3746.6   35521.1   24484.2  1.19e-05 ]
[24-11-05 15:08:32] 4     -152553.2 [    18007.5    5236.8  595241.3    2132.7    3746.6   35521.1   24484.2  1.19e-05 ]
[24-11-05 15:08:33] 5    -147885.04 [    17831.2    5236.8  595241.3    2132.7    3746.6   35521.1   24484.2  1.19e-05 ]
[24-11-05 15:08:33] 6      -49897.0 [    11411.5    5236.8  595241.3    2132.7    3746.6   35521.1   24484.2  1.19e-05 ]
[24-11-05 15:08:34] 7     -59788.69 [     1024.2    5236.8  595241.3    2132.7    3746.6   35521.1   24484.2  1.19e-05 ]
[24-11-05 15:08:34] 8     -39292.45 [     7443.9    5236.8  595241.3    2132.7    3746.6   35521.1   24484.2  1.19e-05 ]
[24-11-05 15:08:35] 9     -43678.86 [     4991.8    5236.8  595241.3    2132.7    3746.6   35521.1   24484.2  1.19e-05 ]
[24-11-05 15:08:35] 10     -39254.0 [     7549.5    5236.8  595241.3    2132.7    3746.6   35521.1   24484.2  1.19e-05 ]
[24-11-05 15:08:36] 11    -39222.26 [     7823.3    5236.8  595241.3    2132.7    3746.6   35521.1   24484.2  1.19e-05 ]
[24-11-05 15:08:36] 12    -40678.54 [     9193.9    5236.8  595241.3    2132.7    3746.6   35521.1   24484.2  1.19e-05 ]
[24-11-05 15:08:37] 13    -39222.45 [     7721.5    5236.8  595241.3    2132.7    3746.6   35521.1   24484.2  1.19e-05 ]
[24-11-05 15:08:37] 14    -39236.13 [     7925.2    5236.8  595241.3    2132.7    3746.6   35521.1   24484.2  1.19e-05 ]
[24-11-05 15:08:38] 15    -39222.26 [     7823.3    5236.8  595241.3    2132.7    3746.6   35521.1   24484.2  1.19e-05 ]
[24-11-05 15:08:38] 16    -39219.63 [     7823.3    5237.8  595241.3    2132.7    3746.6   35521.1   24484.2  1.19e-05 ]
[24-11-05 15:08:39] 17    -39215.38 [     7823.3    5239.5  595241.3    2132.7    3746.6   35521.1   24484.2  1.19e-05 ]
[24-11-05 15:08:39] 18    -38766.88 [     7823.3    5415.8  595241.3    2132.7    3746.6   35521.1   24484.2  1.19e-05 ]
[24-11-05 15:08:40] 19    -34727.99 [     7823.3    7929.2  595241.3    2132.7    3746.6   35521.1   24484.2  1.19e-05 ]
[24-11-05 15:08:40] 20    -32501.33 [     7823.3   11995.9  595241.3    2132.7    3746.6   35521.1   24484.2  1.19e-05 ]
