[24-11-05 14:32:47] fitting objective_H2 to data for demes ['Altai', 'Denisova', 'Yoruba']
[24-11-05 14:32:47] 0        pnames [         NA       NND       TND        NA        ND       NY0       NY1       mAD ]
[24-11-05 14:32:47] 0            p0 [    13928.0    7702.5  702545.3    4026.3    3278.7   36031.2   19900.9  1.36e-05 ]
[24-11-05 14:32:48] 1     -70163.33 [    13928.0    7702.5  702545.3    4026.3    3278.7   36031.2   19900.9  1.36e-05 ]
[24-11-05 14:32:49] 2     -70163.33 [    13928.0    7702.5  702545.3    4026.3    3278.7   36031.2   19900.9  1.36e-05 ]
[24-11-05 14:32:50] 3     -70171.18 [    13929.0    7702.5  702545.3    4026.3    3278.7   36031.2   19900.9  1.36e-05 ]
[24-11-05 14:32:52] 4     -70150.64 [    13926.4    7702.5  702545.3    4026.3    3278.7   36031.2   19900.9  1.36e-05 ]
[24-11-05 14:32:53] 5     -68797.72 [    13750.0    7702.5  702545.3    4026.3    3278.7   36031.2   19900.9  1.36e-05 ]
[24-11-05 14:32:54] 6      -52527.9 [     9929.2    7702.5  702545.3    4026.3    3278.7   36031.2   19900.9  1.36e-05 ]
[24-11-05 14:32:55] 7     -61000.83 [     3746.9    7702.5  702545.3    4026.3    3278.7   36031.2   19900.9  1.36e-05 ]
[24-11-05 14:32:57] 8     -52169.51 [     7567.7    7702.5  702545.3    4026.3    3278.7   36031.2   19900.9  1.36e-05 ]
[24-11-05 14:32:58] 9     -54487.62 [     6108.3    7702.5  702545.3    4026.3    3278.7   36031.2   19900.9  1.36e-05 ]
[24-11-05 14:32:59] 10    -51614.39 [     8581.8    7702.5  702545.3    4026.3    3278.7   36031.2   19900.9  1.36e-05 ]
[24-11-05 14:33:00] 11    -51612.79 [     8635.3    7702.5  702545.3    4026.3    3278.7   36031.2   19900.9  1.36e-05 ]
[24-11-05 14:33:02] 12     -51614.1 [     8688.2    7702.5  702545.3    4026.3    3278.7   36031.2   19900.9  1.36e-05 ]
[24-11-05 14:33:03] 13    -51612.79 [     8635.3    7702.5  702545.3    4026.3    3278.7   36031.2   19900.9  1.36e-05 ]
[24-11-05 14:33:04] 14    -51612.46 [     8635.3    7703.5  702545.3    4026.3    3278.7   36031.2   19900.9  1.36e-05 ]
[24-11-05 14:33:05] 15    -51611.92 [     8635.3    7705.1  702545.3    4026.3    3278.7   36031.2   19900.9  1.36e-05 ]
[24-11-05 14:33:07] 16     -51556.1 [     8635.3    7881.5  702545.3    4026.3    3278.7   36031.2   19900.9  1.36e-05 ]
[24-11-05 14:33:08] 17    -51188.88 [     8635.3    9770.1  702545.3    4026.3    3278.7   36031.2   19900.9  1.36e-05 ]
[24-11-05 14:33:09] 18    -51044.59 [     8635.3   12825.9  702545.3    4026.3    3278.7   36031.2   19900.9  1.36e-05 ]
[24-11-05 14:33:11] 19    -51052.75 [     8635.3   12090.8  702545.3    4026.3    3278.7   36031.2   19900.9  1.36e-05 ]
[24-11-05 14:33:12] 20    -51149.39 [     8635.3   17770.3  702545.3    4026.3    3278.7   36031.2   19900.9  1.36e-05 ]
[24-11-05 14:33:13] 21    -51062.58 [     8635.3   14714.5  702545.3    4026.3    3278.7   36031.2   19900.9  1.36e-05 ]
[24-11-05 14:33:14] 22    -51063.41 [     8635.3   11658.7  702545.3    4026.3    3278.7   36031.2   19900.9  1.36e-05 ]
[24-11-05 14:33:16] 23    -51044.37 [     8635.3   13202.9  702545.3    4026.3    3278.7   36031.2   19900.9  1.36e-05 ]
