[24-11-01 12:18:38] fitting objective_H2 to data for demes ['KhomaniSan', 'Yoruba']
[24-11-01 12:18:38] 0        pnames [        NA1       TA1        NK        NY ]
[24-11-01 12:18:47] 65    -27300.79 [    49981.6   51066.2   99487.2   19517.7 ]
[24-11-01 12:18:48] 66    -27292.68 [    49981.6   51066.2   99487.2   18996.7 ]
[24-11-01 12:18:48] 67    -27279.46 [    49981.6   51066.2   99487.2   18153.7 ]
[24-11-01 12:18:48] 68    -27258.19 [    49981.6   51066.2   99487.2   16789.7 ]
[24-11-01 12:18:48] 72    -27294.76 [    49981.6   51066.2   99487.2    8504.3 ]
[24-11-01 12:18:48] 73    -27208.13 [    49981.6   51066.2   99487.2   12647.0 ]
[24-11-01 12:18:48] 74     -27211.9 [    49981.6   51066.2   99487.2   13201.1 ]
[24-11-01 12:18:49] 75    -27214.39 [    49981.6   51066.2   99487.2   10612.0 ]
[24-11-01 12:18:49] 76    -27205.99 [    49981.6   51066.2   99487.2   11869.7 ]
[24-11-01 12:18:49] 77    -27206.04 [    49981.6   51066.2   99487.2   11784.8 ]
[24-11-01 12:18:49] 78    -27206.01 [    49981.6   51066.2   99487.2   11954.6 ]
[24-11-01 12:18:49] 80    -27205.99 [    49981.6   51066.2   99487.2   11869.7 ]
[24-11-01 12:18:49] 81    -27205.88 [    49982.6   51066.2   99487.2   11869.7 ]
[24-11-01 12:18:50] 82    -27205.71 [    49984.2   51066.2   99487.2   11869.7 ]
[24-11-01 12:18:50] 86    -27204.63 [    49994.0   51066.2   99487.2   11869.7 ]
[24-11-01 12:18:50] 87    -27205.17 [    49989.1   51066.2   99487.2   11869.7 ]
[24-11-01 12:18:50] 89    -27204.38 [    49996.4   51066.2   99487.2   11869.7 ]
[24-11-01 12:18:50] 90    -27204.22 [    49997.8   51066.2   99487.2   11869.7 ]
[24-11-01 12:18:50] 91    -27204.12 [    49998.7   51066.2   99487.2   11869.7 ]
[24-11-01 12:18:50] 92    -27204.06 [    49999.2   51066.2   99487.2   11869.7 ]
[24-11-01 12:18:51] 93    -27204.02 [    49999.6   51066.2   99487.2   11869.7 ]
[24-11-01 12:18:51] 94     -27204.0 [    49999.8   51066.2   99487.2   11869.7 ]
[24-11-01 12:18:51] 95     -27204.0 [    49999.8   51066.2   99487.2   11869.7 ]
[24-11-01 12:18:51] 96    -27203.98 [    49999.8   51067.2   99487.2   11869.7 ]
[24-11-01 12:18:51] 97    -27203.95 [    49999.8   51068.8   99487.2   11869.7 ]
[24-11-01 12:18:51] 98    -27200.31 [    49999.8   51245.1   99487.2   11869.7 ]
[24-11-01 12:18:52] 99    -26885.56 [    49999.8   70469.0   99487.2   11869.7 ]
[24-11-01 12:18:52] 100   -26691.49 [    49999.8   98335.3   99487.2   11869.7 ]
[24-11-01 12:18:52] 101   -26921.38 [    49999.8  143423.8   99487.2   11869.7 ]
[24-11-01 12:18:52] 102   -26707.57 [    49999.8  115557.6   99487.2   11869.7 ]
[24-11-01 12:18:52] 103    -26731.6 [    49999.8   87691.3   99487.2   11869.7 ]
[24-11-01 12:18:53] 104   -26686.12 [    49999.8  104179.2   99487.2   11869.7 ]
[24-11-01 12:18:53] 105   -26686.13 [    49999.8  103648.0   99487.2   11869.7 ]
[24-11-01 12:18:53] 106   -26686.19 [    49999.8  104710.3   99487.2   11869.7 ]
[24-11-01 12:18:53] 107   -26686.12 [    49999.8  104179.2   99487.2   11869.7 ]
[24-11-01 12:18:53] 108   -26686.11 [    49999.8  104179.2   99488.2   11869.7 ]
[24-11-01 12:18:53] 109   -26686.11 [    49999.8  104179.2   99489.8   11869.7 ]
[24-11-01 12:18:54] 110    -26685.5 [    49999.8  104179.2   99666.2   11869.7 ]
[24-11-01 12:18:54] 116   -26684.96 [    49999.8  104179.2   99822.5   11869.7 ]
[24-11-01 12:18:54] 117   -26685.23 [    49999.8  104179.2   99744.3   11869.7 ]
[24-11-01 12:18:54] 118   -26684.63 [    49999.8  104179.2   99919.1   11869.7 ]
[24-11-01 12:18:54] 119   -26684.43 [    49999.8  104179.2   99978.8   11869.7 ]
[24-11-01 12:18:54] 121    -26684.5 [    49999.8  104179.2   99956.0   11869.7 ]
[24-11-01 12:18:54] 122   -26684.38 [    49999.8  104179.2   99992.9   11869.7 ]
[24-11-01 12:18:55] 124    -26684.4 [    49999.8  104179.2   99987.5   11869.7 ]
[24-11-01 12:18:55] 125   -26684.38 [    49999.8  104179.2   99992.9   11869.7 ]
[24-11-01 12:18:55] 126    -26684.2 [    49999.8  104179.2   99992.9   11870.7 ]
[24-11-01 12:18:55] 127   -26683.91 [    49999.8  104179.2   99992.9   11872.3 ]
[24-11-01 12:18:55] 128   -26653.09 [    49999.8  104179.2   99992.9   12048.7 ]
[24-11-01 12:18:55] 129   -26306.04 [    49999.8  104179.2   99992.9   15202.5 ]
[24-11-01 12:18:56] 130   -26137.26 [    49999.8  104179.2   99992.9   20305.4 ]
[24-11-01 12:18:56] 131   -26147.96 [    49999.8  104179.2   99992.9   19528.2 ]
[24-11-01 12:18:56] 132   -26142.29 [    49999.8  104179.2   99992.9   28562.2 ]
[24-11-01 12:18:56] 133   -26121.01 [    49999.8  104179.2   99992.9   23459.2 ]
[24-11-01 12:18:56] 134   -26124.75 [    49999.8  104179.2   99992.9   25408.4 ]
[24-11-01 12:18:56] 135   -26121.07 [    49999.8  104179.2   99992.9   23741.6 ]
[24-11-01 12:18:57] 136   -26121.01 [    49999.8  104179.2   99992.9   23575.1 ]
[24-11-01 12:18:57] 137   -26121.04 [    49999.8  104179.2   99992.9   23343.3 ]
[24-11-01 12:18:57] 139   -26121.01 [    49999.8  104179.2   99992.9   23459.2 ]
[24-11-01 12:18:57] 141   -26121.15 [    49998.2  104179.2   99992.9   23459.2 ]
[24-11-01 12:18:57] 142   -26121.06 [    49999.2  104179.2   99992.9   23459.2 ]
[24-11-01 12:18:57] 144   -26121.04 [    49999.5  104179.2   99992.9   23459.2 ]
[24-11-01 12:18:58] 145    -26121.0 [    49999.9  104179.2   99992.9   23459.2 ]
[24-11-01 12:18:58] 147    -26121.0 [    49999.9  104179.2   99992.9   23459.2 ]
[24-11-01 12:18:58] 148   -26120.99 [    50000.0  104179.2   99992.9   23459.2 ]
[24-11-01 12:18:58] 149   -26120.99 [    50000.0  104179.2   99992.9   23459.2 ]
[24-11-01 12:18:58] 150   -26120.99 [    50000.0  104179.2   99992.9   23459.2 ]
[24-11-01 12:18:58] 151   -26120.99 [    50000.0  104179.2   99992.9   23459.2 ]
[24-11-01 12:18:58] 153   -26120.99 [    50000.0  104179.2   99992.9   23459.2 ]
[24-11-01 12:18:59] 154   -26120.99 [    50000.0  104179.2   99992.9   23459.2 ]
[24-11-01 12:18:59] 155   -26120.99 [    50000.0  104179.2   99992.9   23459.2 ]
[24-11-01 12:18:59] 156   -26120.97 [    50000.0  104180.2   99992.9   23459.2 ]
[24-11-01 12:18:59] 157   -26120.94 [    50000.0  104181.8   99992.9   23459.2 ]
[24-11-01 12:18:59] 158   -26117.43 [    50000.0  104358.2   99992.9   23459.2 ]
[24-11-01 12:18:59] 159   -25757.52 [    50000.0  123582.0   99992.9   23459.2 ]
[24-11-01 12:19:00] 161   -24949.52 [    50000.0  179402.6   99992.9   23459.2 ]
[24-11-01 12:19:00] 162   -24610.16 [    50000.0  213901.7   99992.9   23459.2 ]
[24-11-01 12:19:00] 163    -24455.2 [    50000.0  235223.2   99992.9   23459.2 ]
[24-11-01 12:19:00] 164   -24378.89 [    50000.0  248400.7   99992.9   23459.2 ]
[24-11-01 12:19:00] 166   -24406.34 [    50000.0  243367.4   99992.9   23459.2 ]
[24-11-01 12:19:01] 168   -24389.13 [    50000.0  246478.1   99992.9   23459.2 ]
[24-11-01 12:19:01] 169    -24371.4 [    50000.0  249842.9   99992.9   23459.2 ]
[24-11-01 12:19:01] 170    -24371.4 [    50000.0  249842.9   99992.9   23459.2 ]
[24-11-01 12:19:01] 171   -24371.39 [    50000.0  249842.9   99993.9   23459.2 ]
[24-11-01 12:19:01] 172   -24371.38 [    50000.0  249842.9   99995.5   23459.2 ]
[24-11-01 12:19:01] 177   -24371.35 [    50000.0  249842.9   99999.2   23459.2 ]
[24-11-01 12:19:02] 178   -24371.37 [    50000.0  249842.9   99997.3   23459.2 ]
[24-11-01 12:19:02] 181   -24371.36 [    50000.0  249842.9   99998.5   23459.2 ]
[24-11-01 12:19:02] 182   -24371.35 [    50000.0  249842.9   99999.6   23459.2 ]
[24-11-01 12:19:02] 183   -24371.35 [    50000.0  249842.9   99999.8   23459.2 ]
[24-11-01 12:19:02] 184   -24371.35 [    50000.0  249842.9   99999.9   23459.2 ]
[24-11-01 12:19:02] 185   -24371.35 [    50000.0  249842.9  100000.0   23459.2 ]
[24-11-01 12:19:03] 186   -24371.35 [    50000.0  249842.9  100000.0   23459.2 ]
[24-11-01 12:19:03] 187   -24371.21 [    50000.0  249842.9  100000.0   23460.2 ]
[24-11-01 12:19:03] 188   -24370.98 [    50000.0  249842.9  100000.0   23461.8 ]
[24-11-01 12:19:03] 189   -24346.57 [    50000.0  249842.9  100000.0   23638.2 ]
[24-11-01 12:19:03] 190   -23762.05 [    50000.0  249842.9  100000.0   30288.0 ]
[24-11-01 12:19:04] 191   -23475.23 [    50000.0  249842.9  100000.0   41047.6 ]
[24-11-01 12:19:04] 192   -23493.61 [    50000.0  249842.9  100000.0   39456.6 ]
[24-11-01 12:19:04] 193   -23465.62 [    50000.0  249842.9  100000.0   58456.9 ]
[24-11-01 12:19:04] 194   -23441.81 [    50000.0  249842.9  100000.0   50049.9 ]
[24-11-01 12:19:04] 195   -23443.94 [    50000.0  249842.9  100000.0   46611.3 ]
[24-11-01 12:19:04] 196   -23447.21 [    50000.0  249842.9  100000.0   53261.1 ]
[24-11-01 12:19:05] 197   -23441.46 [    50000.0  249842.9  100000.0   49226.2 ]
[24-11-01 12:19:05] 198   -23441.45 [    50000.0  249842.9  100000.0   48968.6 ]
[24-11-01 12:19:05] 199   -23441.49 [    50000.0  249842.9  100000.0   48713.5 ]
[24-11-01 12:19:05] 201   -23441.45 [    50000.0  249842.9  100000.0   48968.6 ]
[24-11-01 12:19:05] 203   -23441.48 [    49998.4  249842.9  100000.0   48968.6 ]
[24-11-01 12:19:06] 204   -23441.46 [    49999.4  249842.9  100000.0   48968.6 ]
[24-11-01 12:19:06] 206   -23441.46 [    49999.7  249842.9  100000.0   48968.6 ]
[24-11-01 12:19:06] 208   -23441.45 [    49999.9  249842.9  100000.0   48968.6 ]
[24-11-01 12:19:06] 210   -23441.45 [    50000.0  249842.9  100000.0   48968.6 ]
[24-11-01 12:19:06] 212   -23441.45 [    50000.0  249842.9  100000.0   48968.6 ]
[24-11-01 12:19:06] 214   -23441.45 [    50000.0  249842.9  100000.0   48968.6 ]
[24-11-01 12:19:07] 216   -23441.45 [    50000.0  249842.9  100000.0   48968.6 ]
[24-11-01 12:19:07] 217   -23441.45 [    50000.0  249842.9  100000.0   48968.6 ]
[24-11-01 12:19:07] 218   -23441.45 [    50000.0  249842.9  100000.0   48968.6 ]
[24-11-01 12:19:07] 220   -23441.45 [    50000.0  249842.9  100000.0   48968.6 ]
[24-11-01 12:19:07] 221   -23441.45 [    50000.0  249842.9  100000.0   48968.6 ]
[24-11-01 12:19:08] 222   -23441.45 [    50000.0  249842.9  100000.0   48968.6 ]
[24-11-01 12:19:08] 224   -23441.45 [    50000.0  249842.9  100000.0   48968.6 ]
[24-11-01 12:19:08] 226   -23441.45 [    50000.0  249842.9  100000.0   48968.6 ]
[24-11-01 12:19:08] 227   -23441.43 [    50000.0  249843.9  100000.0   48968.6 ]
[24-11-01 12:19:08] 228   -23441.41 [    50000.0  249845.5  100000.0   48968.6 ]
[24-11-01 12:19:08] 230   -23440.28 [    50000.0  249912.9  100000.0   48968.6 ]
[24-11-01 12:19:09] 231   -23439.58 [    50000.0  249954.5  100000.0   48968.6 ]
[24-11-01 12:19:09] 232   -23439.15 [    50000.0  249980.3  100000.0   48968.6 ]
[24-11-01 12:19:09] 233   -23438.88 [    50000.0  249996.2  100000.0   48968.6 ]
[24-11-01 12:19:09] 235   -23438.98 [    50000.0  249990.1  100000.0   48968.6 ]
[24-11-01 12:19:09] 236   -23438.82 [    50000.0  249999.9  100000.0   48968.6 ]
[24-11-01 12:19:09] 238   -23438.84 [    50000.0  249998.3  100000.0   48968.6 ]
[24-11-01 12:19:10] 239   -23438.82 [    50000.0  249999.9  100000.0   48968.6 ]
[24-11-01 12:19:10] 241   -23438.83 [    50000.0  249999.9   99998.4   48968.6 ]
[24-11-01 12:19:10] 242   -23438.82 [    50000.0  249999.9   99999.4   48968.6 ]
[24-11-01 12:19:10] 244   -23438.82 [    50000.0  249999.9   99999.7   48968.6 ]
[24-11-01 12:19:10] 246   -23438.82 [    50000.0  249999.9   99999.9   48968.6 ]
[24-11-01 12:19:11] 248   -23438.82 [    50000.0  249999.9   99999.9   48968.6 ]
[24-11-01 12:19:11] 250   -23438.82 [    50000.0  249999.9  100000.0   48968.6 ]
[24-11-01 12:19:11] 251   -23438.82 [    50000.0  249999.9  100000.0   48968.6 ]
[24-11-01 12:19:11] 252   -23438.82 [    50000.0  249999.9  100000.0   48968.6 ]
[24-11-01 12:19:11] 253   -23438.82 [    50000.0  249999.9  100000.0   48968.6 ]
[24-11-01 12:19:11] 254   -23438.82 [    50000.0  249999.9  100000.0   48968.6 ]
[24-11-01 12:19:12] 255   -23438.82 [    50000.0  249999.9  100000.0   48968.6 ]
[24-11-01 12:19:12] 257   -23438.82 [    50000.0  249999.9  100000.0   48968.6 ]
[24-11-01 12:19:12] 259   -23438.82 [    50000.0  249999.9  100000.0   48968.6 ]
[24-11-01 12:19:12] 260   -23438.82 [    50000.0  249999.9  100000.0   48968.6 ]
[24-11-01 12:19:12] 261   -23438.82 [    50000.0  249999.9  100000.0   48969.6 ]
[24-11-01 12:19:12] 262   -23438.82 [    50000.0  249999.9  100000.0   48971.2 ]
[24-11-01 12:19:13] 263   -23438.81 [    50000.0  249999.9  100000.0   49078.2 ]
[24-11-01 12:19:13] 264   -23438.82 [    50000.0  249999.9  100000.0   49251.4 ]
[24-11-01 12:19:13] 265   -23438.81 [    50000.0  249999.9  100000.0   49144.3 ]
[24-11-01 12:19:13] 266   -23438.81 [    50000.0  249999.9  100000.0   49037.3 ]
[24-11-01 12:19:13] 267   -23438.81 [    50000.0  249999.9  100000.0   49079.3 ]
[24-11-01 12:19:14] 268   -23438.81 [    50000.0  249999.9  100000.0   49080.4 ]
[24-11-01 12:19:14] 270   -23438.81 [    50000.0  249999.9  100000.0   49079.3 ]
[24-11-01 12:19:14] 272   -23438.84 [    49998.4  249999.9  100000.0   49079.3 ]
[24-11-01 12:19:14] 273   -23438.82 [    49999.4  249999.9  100000.0   49079.3 ]
[24-11-01 12:19:14] 275   -23438.82 [    49999.7  249999.9  100000.0   49079.3 ]
[24-11-01 12:19:14] 277   -23438.81 [    49999.9  249999.9  100000.0   49079.3 ]
[24-11-01 12:19:15] 279   -23438.81 [    50000.0  249999.9  100000.0   49079.3 ]
[24-11-01 12:19:15] 281   -23438.81 [    50000.0  249999.9  100000.0   49079.3 ]
[24-11-01 12:19:15] 283   -23438.81 [    50000.0  249999.9  100000.0   49079.3 ]
[24-11-01 12:19:15] 285   -23438.81 [    50000.0  249999.9  100000.0   49079.3 ]
[24-11-01 12:19:15] 287   -23438.81 [    50000.0  249999.9  100000.0   49079.3 ]
[24-11-01 12:19:16] 289   -23438.81 [    50000.0  249999.9  100000.0   49079.3 ]
[24-11-01 12:19:16] 291   -23438.81 [    50000.0  249999.9  100000.0   49079.3 ]
[24-11-01 12:19:16] 293   -23438.81 [    50000.0  249999.9  100000.0   49079.3 ]
[24-11-01 12:19:16] 295   -23438.81 [    50000.0  249999.9  100000.0   49079.3 ]
[24-11-01 12:19:16] 296   -23438.81 [    50000.0  249999.9  100000.0   49079.3 ]
[24-11-01 12:19:16] 297   -23438.81 [    50000.0  249999.9  100000.0   49079.3 ]
[24-11-01 12:19:17] 298   -23438.81 [    50000.0  249999.9  100000.0   49079.3 ]
[24-11-01 12:19:17] 299   -23438.81 [    50000.0  249999.9  100000.0   49079.3 ]
[24-11-01 12:19:17] 300   -23438.81 [    50000.0  249999.9  100000.0   49079.3 ]
[24-11-01 12:19:17] 302   -23438.81 [    50000.0  249999.9  100000.0   49079.3 ]
[24-11-01 12:19:17] 303   -23438.81 [    50000.0  249999.9  100000.0   49079.3 ]
[24-11-01 12:19:18] 304   -23438.81 [    50000.0  249999.9  100000.0   49079.3 ]
[24-11-01 12:19:18] 305   -23438.81 [    50000.0  249999.9  100000.0   49079.3 ]
[24-11-01 12:19:18] 307   -23438.84 [    50000.0  249998.3  100000.0   49079.3 ]
[24-11-01 12:19:18] 308   -23438.82 [    50000.0  249999.3  100000.0   49079.3 ]
[24-11-01 12:19:18] 310   -23438.82 [    50000.0  249999.6  100000.0   49079.3 ]
[24-11-01 12:19:18] 312   -23438.81 [    50000.0  249999.8  100000.0   49079.3 ]
[24-11-01 12:19:19] 313   -23438.81 [    50000.0  250000.0  100000.0   49079.3 ]
[24-11-01 12:19:19] 315   -23438.81 [    50000.0  250000.0  100000.0   49079.3 ]
[24-11-01 12:19:19] 316   -23438.81 [    50000.0  250000.0  100000.0   49079.3 ]
[24-11-01 12:19:19] 317   -23438.81 [    50000.0  250000.0  100000.0   49079.3 ]
[24-11-01 12:19:19] 318   -23438.81 [    50000.0  250000.0  100000.0   49079.3 ]
[24-11-01 12:19:19] 320   -23438.81 [    50000.0  250000.0  100000.0   49079.3 ]
[24-11-01 12:19:20] 322   -23438.81 [    50000.0  250000.0  100000.0   49079.3 ]
[24-11-01 12:19:20] 323   -23438.81 [    50000.0  250000.0  100000.0   49079.3 ]
[24-11-01 12:19:20] 325   -23438.83 [    50000.0  250000.0   99998.4   49079.3 ]
[24-11-01 12:19:20] 326   -23438.82 [    50000.0  250000.0   99999.4   49079.3 ]
[24-11-01 12:19:20] 328   -23438.81 [    50000.0  250000.0   99999.7   49079.3 ]
[24-11-01 12:19:20] 330   -23438.81 [    50000.0  250000.0   99999.9   49079.3 ]
[24-11-01 12:19:21] 332   -23438.81 [    50000.0  250000.0  100000.0   49079.3 ]
[24-11-01 12:19:21] 334   -23438.81 [    50000.0  250000.0  100000.0   49079.3 ]
[24-11-01 12:19:21] 336   -23438.81 [    50000.0  250000.0  100000.0   49079.3 ]
[24-11-01 12:19:21] 338   -23438.81 [    50000.0  250000.0  100000.0   49079.3 ]
[24-11-01 12:19:21] 340   -23438.81 [    50000.0  250000.0  100000.0   49079.3 ]
[24-11-01 12:19:22] 342   -23438.81 [    50000.0  250000.0  100000.0   49079.3 ]
[24-11-01 12:19:22] 344   -23438.81 [    50000.0  250000.0  100000.0   49079.3 ]
[24-11-01 12:19:22] 345   -23438.81 [    50000.0  250000.0  100000.0   49079.3 ]
[24-11-01 12:19:22] 346   -23438.81 [    50000.0  250000.0  100000.0   49079.3 ]
[24-11-01 12:19:22] 347   -23438.81 [    50000.0  250000.0  100000.0   49079.3 ]
[24-11-01 12:19:22] 349   -23438.81 [    50000.0  250000.0  100000.0   49079.3 ]
[24-11-01 12:19:23] 350   -23438.81 [    50000.0  250000.0  100000.0   49079.3 ]
[24-11-01 12:19:23] 351   -23438.81 [    50000.0  250000.0  100000.0   49079.3 ]
[24-11-01 12:19:23] 353   -23438.81 [    50000.0  250000.0  100000.0   49079.3 ]
[24-11-01 12:19:23] 354   -23438.81 [    50000.0  250000.0  100000.0   49079.3 ]
[24-11-01 12:19:23] 355   -23438.81 [    50000.0  250000.0  100000.0   49080.3 ]
[24-11-01 12:19:24] 356   -23438.81 [    50000.0  250000.0  100000.0   49077.7 ]
[24-11-01 12:19:24] 357   -23438.81 [    50000.0  250000.0  100000.0   49078.7 ]
[24-11-01 12:19:24] 358   -23438.81 [    50000.0  250000.0  100000.0   49078.3 ]
[24-11-01 12:19:24] 359   -23438.81 [    50000.0  250000.0  100000.0   49078.9 ]
[24-11-01 12:19:24] 360   -23438.81 [    50000.0  250000.0  100000.0   49078.9 ]
[24-11-01 12:19:24] 361   -23438.81 [    50000.0  250000.0  100000.0   49078.9 ]
Optimization terminated successfully.
         Current function value: 23438.810821
         Iterations: 5
         Function evaluations: 361
[24-11-01 12:19:24] 361      fit p: [    50000.0  250000.0  100000.0   49078.9 ]
method: Powell
objective_func: objective_H2
fopt: -23438.810820517196
max_iter: 100
num_iter: 5
func_calls: 361
flag: 0
u_fitted: False
u: 1.111e-08
