[24-11-01 12:15:54] fitting objective_H2 to data for demes ['KhomaniSan', 'Yoruba']
[24-11-01 12:15:54] 0        pnames [        NA1       TA1        NK        NY ]
[24-11-01 12:16:00] 40    -27839.92 [    49969.8   50130.6   31927.8   21401.0 ]
[24-11-01 12:16:00] 41    -27632.41 [    49969.8   50130.6   44862.1   21401.0 ]
[24-11-01 12:16:00] 42    -27471.42 [    49969.8   50130.6   65790.4   21401.0 ]
[24-11-01 12:16:00] 43    -27446.61 [    49969.8   50130.6   70921.5   21401.0 ]
[24-11-01 12:16:00] 44    -27413.35 [    49969.8   50130.6   79223.9   21401.0 ]
[24-11-01 12:16:01] 46    -27379.27 [    49969.8   50130.6   90050.2   21401.0 ]
[24-11-01 12:16:01] 47    -27362.06 [    49969.8   50130.6   96741.3   21401.0 ]
[24-11-01 12:16:01] 49    -27368.34 [    49969.8   50130.6   94185.5   21401.0 ]
[24-11-01 12:16:01] 50    -27358.34 [    49969.8   50130.6   98320.8   21401.0 ]
[24-11-01 12:16:01] 51     -27356.1 [    49969.8   50130.6   99297.0   21401.0 ]
[24-11-01 12:16:01] 52     -27356.1 [    49969.8   50130.6   99297.0   21401.0 ]
[24-11-01 12:16:01] 53    -27356.12 [    49969.8   50130.6   99297.0   21402.0 ]
[24-11-01 12:16:02] 54    -27356.08 [    49969.8   50130.6   99297.0   21399.4 ]
[24-11-01 12:16:02] 55    -27356.04 [    49969.8   50130.6   99297.0   21396.7 ]
[24-11-01 12:16:02] 56    -27355.97 [    49969.8   50130.6   99297.0   21392.5 ]
[24-11-01 12:16:02] 57    -27355.87 [    49969.8   50130.6   99297.0   21385.6 ]
[24-11-01 12:16:02] 58    -27355.71 [    49969.8   50130.6   99297.0   21374.6 ]
[24-11-01 12:16:02] 59    -27355.44 [    49969.8   50130.6   99297.0   21356.6 ]
[24-11-01 12:16:03] 60    -27355.01 [    49969.8   50130.6   99297.0   21327.6 ]
[24-11-01 12:16:03] 61     -27354.3 [    49969.8   50130.6   99297.0   21280.6 ]
[24-11-01 12:16:03] 62    -27353.17 [    49969.8   50130.6   99297.0   21204.6 ]
[24-11-01 12:16:03] 63    -27351.32 [    49969.8   50130.6   99297.0   21081.6 ]
[24-11-01 12:16:03] 64    -27348.32 [    49969.8   50130.6   99297.0   20882.6 ]
[24-11-01 12:16:03] 65    -27343.42 [    49969.8   50130.6   99297.0   20560.6 ]
[24-11-01 12:16:04] 66     -27335.4 [    49969.8   50130.6   99297.0   20039.6 ]
[24-11-01 12:16:04] 67    -27322.22 [    49969.8   50130.6   99297.0   19196.6 ]
[24-11-01 12:16:04] 68    -27300.53 [    49969.8   50130.6   99297.0   17832.6 ]
[24-11-01 12:16:04] 69     -27266.0 [    49969.8   50130.6   99297.0   15625.6 ]
[24-11-01 12:16:04] 73    -27256.71 [    49969.8   50130.6   99297.0    9505.8 ]
[24-11-01 12:16:04] 74    -27230.05 [    49969.8   50130.6   99297.0   12565.7 ]
[24-11-01 12:16:05] 75    -27228.78 [    49969.8   50130.6   99297.0   12338.6 ]
[24-11-01 12:16:05] 76    -27227.25 [    49969.8   50130.6   99297.0   11896.6 ]
[24-11-01 12:16:05] 77    -27229.33 [    49969.8   50130.6   99297.0   10983.4 ]
[24-11-01 12:16:05] 78    -27227.05 [    49969.8   50130.6   99297.0   11709.3 ]
[24-11-01 12:16:05] 79    -27227.06 [    49969.8   50130.6   99297.0   11612.4 ]
[24-11-01 12:16:05] 81    -27227.05 [    49969.8   50130.6   99297.0   11709.3 ]
[24-11-01 12:16:06] 82    -27226.94 [    49970.8   50130.6   99297.0   11709.3 ]
[24-11-01 12:16:06] 83    -27226.76 [    49972.4   50130.6   99297.0   11709.3 ]
[24-11-01 12:16:06] 86    -27223.93 [    49998.2   50130.6   99297.0   11709.3 ]
[24-11-01 12:16:06] 87    -27225.34 [    49985.3   50130.6   99297.0   11709.3 ]
[24-11-01 12:16:06] 90    -27224.47 [    49993.3   50130.6   99297.0   11709.3 ]
[24-11-01 12:16:06] 92    -27224.14 [    49996.3   50130.6   99297.0   11709.3 ]
[24-11-01 12:16:07] 93    -27223.83 [    49999.1   50130.6   99297.0   11709.3 ]
[24-11-01 12:16:07] 94    -27223.77 [    49999.6   50130.6   99297.0   11709.3 ]
[24-11-01 12:16:07] 95    -27223.73 [    49999.9   50130.6   99297.0   11709.3 ]
[24-11-01 12:16:07] 96    -27223.73 [    49999.9   50130.6   99297.0   11709.3 ]
[24-11-01 12:16:07] 97    -27223.71 [    49999.9   50131.6   99297.0   11709.3 ]
[24-11-01 12:16:07] 98    -27223.68 [    49999.9   50133.3   99297.0   11709.3 ]
[24-11-01 12:16:08] 99    -27220.03 [    49999.9   50309.6   99297.0   11709.3 ]
[24-11-01 12:16:08] 100   -26905.49 [    49999.9   69533.5   99297.0   11709.3 ]
[24-11-01 12:16:08] 101   -26720.42 [    49999.9   96359.2   99297.0   11709.3 ]
[24-11-01 12:16:08] 102   -26940.96 [    49999.9  139764.1   99297.0   11709.3 ]
[24-11-01 12:16:08] 103   -26735.92 [    49999.9  112938.4   99297.0   11709.3 ]
[24-11-01 12:16:09] 104   -26758.68 [    49999.9   86112.7   99297.0   11709.3 ]
[24-11-01 12:16:09] 105   -26715.32 [    49999.9  101963.4   99297.0   11709.3 ]
[24-11-01 12:16:09] 106   -26715.34 [    49999.9  101445.1   99297.0   11709.3 ]
[24-11-01 12:16:09] 107    -26715.4 [    49999.9  102481.7   99297.0   11709.3 ]
[24-11-01 12:16:09] 108   -26715.32 [    49999.9  101963.4   99297.0   11709.3 ]
[24-11-01 12:16:09] 109   -26715.32 [    49999.9  101963.4   99298.0   11709.3 ]
[24-11-01 12:16:10] 110   -26715.32 [    49999.9  101963.4   99299.7   11709.3 ]
[24-11-01 12:16:10] 111   -26714.72 [    49999.9  101963.4   99476.0   11709.3 ]
[24-11-01 12:16:10] 116   -26713.33 [    49999.9  101963.4   99885.2   11709.3 ]
[24-11-01 12:16:10] 117   -26714.02 [    49999.9  101963.4   99680.6   11709.3 ]
[24-11-01 12:16:10] 119   -26713.01 [    49999.9  101963.4   99981.8   11709.3 ]
[24-11-01 12:16:10] 121   -26713.13 [    49999.9  101963.4   99944.9   11709.3 ]
[24-11-01 12:16:11] 123   -26713.05 [    49999.9  101963.4   99967.7   11709.3 ]
[24-11-01 12:16:11] 124   -26712.98 [    49999.9  101963.4   99990.5   11709.3 ]
[24-11-01 12:16:11] 125   -26712.95 [    49999.9  101963.4   99997.5   11709.3 ]
[24-11-01 12:16:11] 126   -26712.95 [    49999.9  101963.4   99997.5   11709.3 ]
[24-11-01 12:16:11] 127   -26712.78 [    49999.9  101963.4   99997.5   11710.3 ]
[24-11-01 12:16:11] 128   -26712.49 [    49999.9  101963.4   99997.5   11712.0 ]
[24-11-01 12:16:12] 129   -26681.91 [    49999.9  101963.4   99997.5   11888.3 ]
[24-11-01 12:16:12] 130   -26344.08 [    49999.9  101963.4   99997.5   14984.2 ]
[24-11-01 12:16:12] 131   -26180.37 [    49999.9  101963.4   99997.5   19993.5 ]
[24-11-01 12:16:12] 132    -26190.8 [    49999.9  101963.4   99997.5   19221.5 ]
[24-11-01 12:16:12] 133   -26187.01 [    49999.9  101963.4   99997.5   28098.7 ]
[24-11-01 12:16:12] 134   -26165.17 [    49999.9  101963.4   99997.5   23089.4 ]
[24-11-01 12:16:13] 135   -26169.23 [    49999.9  101963.4   99997.5   25002.8 ]
[24-11-01 12:16:13] 136   -26165.24 [    49999.9  101963.4   99997.5   23290.1 ]
[24-11-01 12:16:13] 137   -26165.18 [    49999.9  101963.4   99997.5   22975.6 ]
[24-11-01 12:16:13] 139   -26165.17 [    49999.9  101963.4   99997.5   23089.4 ]
[24-11-01 12:16:13] 141   -26165.31 [    49998.3  101963.4   99997.5   23089.4 ]
[24-11-01 12:16:13] 142   -26165.22 [    49999.3  101963.4   99997.5   23089.4 ]
[24-11-01 12:16:14] 144    -26165.2 [    49999.6  101963.4   99997.5   23089.4 ]
[24-11-01 12:16:14] 146   -26165.18 [    49999.8  101963.4   99997.5   23089.4 ]
[24-11-01 12:16:14] 148   -26165.17 [    49999.9  101963.4   99997.5   23089.4 ]
[24-11-01 12:16:14] 149   -26165.17 [    50000.0  101963.4   99997.5   23089.4 ]
[24-11-01 12:16:14] 150   -26165.17 [    50000.0  101963.4   99997.5   23089.4 ]
[24-11-01 12:16:14] 151   -26165.17 [    50000.0  101963.4   99997.5   23089.4 ]
[24-11-01 12:16:15] 152   -26165.17 [    50000.0  101963.4   99997.5   23089.4 ]
[24-11-01 12:16:15] 153   -26165.17 [    50000.0  101963.4   99997.5   23089.4 ]
[24-11-01 12:16:15] 154   -26165.17 [    50000.0  101963.4   99997.5   23089.4 ]
[24-11-01 12:16:15] 155   -26165.17 [    50000.0  101963.4   99997.5   23089.4 ]
[24-11-01 12:16:15] 156   -26165.17 [    50000.0  101963.4   99997.5   23089.4 ]
[24-11-01 12:16:15] 157   -26165.17 [    50000.0  101963.4   99997.5   23089.4 ]
[24-11-01 12:16:16] 158   -26165.17 [    50000.0  101963.4   99997.5   23089.4 ]
[24-11-01 12:16:16] 159   -26165.15 [    50000.0  101964.4   99997.5   23089.4 ]
[24-11-01 12:16:16] 160   -26165.11 [    50000.0  101966.0   99997.5   23089.4 ]
[24-11-01 12:16:16] 161   -26161.59 [    50000.0  102142.4   99997.5   23089.4 ]
[24-11-01 12:16:16] 162   -25800.69 [    50000.0  121366.2   99997.5   23089.4 ]
[24-11-01 12:16:16] 164    -25014.8 [    50000.0  175603.4   99997.5   23089.4 ]
[24-11-01 12:16:17] 165   -24684.84 [    50000.0  209123.8   99997.5   23089.4 ]
[24-11-01 12:16:17] 166    -24534.3 [    50000.0  229840.5   99997.5   23089.4 ]
[24-11-01 12:16:17] 167   -24460.25 [    50000.0  242644.2   99997.5   23089.4 ]
[24-11-01 12:16:17] 169   -24486.87 [    50000.0  237753.6   99997.5   23089.4 ]
[24-11-01 12:16:17] 170    -24444.8 [    50000.0  245666.7   99997.5   23089.4 ]
[24-11-01 12:16:18] 171   -24435.63 [    50000.0  247534.7   99997.5   23089.4 ]
[24-11-01 12:16:18] 172   -24428.68 [    50000.0  248990.5   99997.5   23089.4 ]
[24-11-01 12:16:18] 173   -24428.68 [    50000.0  248990.5   99997.5   23089.4 ]
[24-11-01 12:16:18] 174   -24428.68 [    50000.0  248990.5   99998.5   23089.4 ]
[24-11-01 12:16:18] 176   -24428.67 [    50000.0  248990.5   99999.1   23089.4 ]
[24-11-01 12:16:18] 177   -24428.67 [    50000.0  248990.5   99999.5   23089.4 ]
[24-11-01 12:16:19] 178   -24428.67 [    50000.0  248990.5   99999.7   23089.4 ]
[24-11-01 12:16:19] 179   -24428.67 [    50000.0  248990.5   99999.9   23089.4 ]
[24-11-01 12:16:19] 180   -24428.67 [    50000.0  248990.5   99999.9   23089.4 ]
[24-11-01 12:16:19] 181   -24428.66 [    50000.0  248990.5  100000.0   23089.4 ]
[24-11-01 12:16:19] 183   -24428.67 [    50000.0  248990.5  100000.0   23089.4 ]
[24-11-01 12:16:20] 184   -24428.66 [    50000.0  248990.5  100000.0   23089.4 ]
[24-11-01 12:16:20] 185   -24428.52 [    50000.0  248990.5  100000.0   23090.4 ]
[24-11-01 12:16:20] 186   -24428.28 [    50000.0  248990.5  100000.0   23092.0 ]
[24-11-01 12:16:20] 187   -24402.69 [    50000.0  248990.5  100000.0   23268.4 ]
[24-11-01 12:16:20] 188   -23794.46 [    50000.0  248990.5  100000.0   29866.9 ]
[24-11-01 12:16:20] 189   -23493.61 [    50000.0  248990.5  100000.0   40543.5 ]
[24-11-01 12:16:21] 190   -23512.59 [    50000.0  248990.5  100000.0   39008.3 ]
[24-11-01 12:16:21] 191    -23477.8 [    50000.0  248990.5  100000.0   57818.5 ]
[24-11-01 12:16:21] 192   -23455.96 [    50000.0  248990.5  100000.0   49650.3 ]
[24-11-01 12:16:21] 193   -23458.99 [    50000.0  248990.5  100000.0   46171.8 ]
[24-11-01 12:16:21] 194   -23460.64 [    50000.0  248990.5  100000.0   52770.3 ]
[24-11-01 12:16:21] 195   -23455.78 [    50000.0  248990.5  100000.0   49122.4 ]
[24-11-01 12:16:22] 196   -23455.77 [    50000.0  248990.5  100000.0   48862.1 ]
[24-11-01 12:16:22] 197   -23455.81 [    50000.0  248990.5  100000.0   48604.4 ]
[24-11-01 12:16:22] 199   -23455.77 [    50000.0  248990.5  100000.0   48862.1 ]
[24-11-01 12:16:22] 201    -23455.8 [    49998.4  248990.5  100000.0   48862.1 ]
[24-11-01 12:16:22] 202   -23455.78 [    49999.4  248990.5  100000.0   48862.1 ]
[24-11-01 12:16:23] 204   -23455.77 [    49999.7  248990.5  100000.0   48862.1 ]
[24-11-01 12:16:23] 206   -23455.77 [    49999.9  248990.5  100000.0   48862.1 ]
[24-11-01 12:16:23] 208   -23455.77 [    50000.0  248990.5  100000.0   48862.1 ]
[24-11-01 12:16:23] 210   -23455.77 [    50000.0  248990.5  100000.0   48862.1 ]
[24-11-01 12:16:23] 212   -23455.77 [    50000.0  248990.5  100000.0   48862.1 ]
[24-11-01 12:16:23] 214   -23455.77 [    50000.0  248990.5  100000.0   48862.1 ]
[24-11-01 12:16:24] 216   -23455.77 [    50000.0  248990.5  100000.0   48862.1 ]
[24-11-01 12:16:24] 218   -23455.77 [    50000.0  248990.5  100000.0   48862.1 ]
[24-11-01 12:16:24] 220   -23455.77 [    50000.0  248990.5  100000.0   48862.1 ]
[24-11-01 12:16:24] 221   -23455.77 [    50000.0  248990.5  100000.0   48862.1 ]
[24-11-01 12:16:24] 223   -23455.77 [    50000.0  248990.5  100000.0   48862.1 ]
[24-11-01 12:16:25] 224   -23455.77 [    50000.0  248990.5  100000.0   48862.1 ]
[24-11-01 12:16:25] 225   -23455.77 [    50000.0  248990.5  100000.0   48862.1 ]
[24-11-01 12:16:25] 226   -23455.77 [    50000.0  248990.5  100000.0   48862.1 ]
[24-11-01 12:16:25] 228   -23455.77 [    50000.0  248990.5  100000.0   48862.1 ]
[24-11-01 12:16:25] 229   -23455.77 [    50000.0  248990.5  100000.0   48862.1 ]
[24-11-01 12:16:25] 231   -23455.77 [    50000.0  248990.5  100000.0   48862.1 ]
[24-11-01 12:16:26] 232   -23455.75 [    50000.0  248991.5  100000.0   48862.1 ]
[24-11-01 12:16:26] 233   -23455.72 [    50000.0  248993.1  100000.0   48862.1 ]
[24-11-01 12:16:26] 234   -23452.76 [    50000.0  249169.4  100000.0   48862.1 ]
[24-11-01 12:16:26] 239   -23445.89 [    50000.0  249578.6  100000.0   48862.1 ]
[24-11-01 12:16:26] 240   -23449.33 [    50000.0  249374.0  100000.0   48862.1 ]
[24-11-01 12:16:26] 241   -23441.65 [    50000.0  249831.5  100000.0   48862.1 ]
[24-11-01 12:16:27] 242   -23439.03 [    50000.0  249987.9  100000.0   48862.1 ]
[24-11-01 12:16:27] 244   -23440.03 [    50000.0  249928.1  100000.0   48862.1 ]
[24-11-01 12:16:27] 246   -23439.41 [    50000.0  249965.0  100000.0   48862.1 ]
[24-11-01 12:16:27] 248    -23439.2 [    50000.0  249977.9  100000.0   48862.1 ]
[24-11-01 12:16:27] 249   -23439.03 [    50000.0  249987.9  100000.0   48862.1 ]
[24-11-01 12:16:28] 251   -23439.05 [    50000.0  249987.9   99998.4   48862.1 ]
[24-11-01 12:16:28] 252   -23439.04 [    50000.0  249987.9   99999.4   48862.1 ]
[24-11-01 12:16:28] 254   -23439.04 [    50000.0  249987.9   99999.7   48862.1 ]
[24-11-01 12:16:28] 256   -23439.03 [    50000.0  249987.9   99999.9   48862.1 ]
[24-11-01 12:16:28] 258   -23439.03 [    50000.0  249987.9  100000.0   48862.1 ]
[24-11-01 12:16:28] 260   -23439.03 [    50000.0  249987.9  100000.0   48862.1 ]
[24-11-01 12:16:29] 262   -23439.03 [    50000.0  249987.9  100000.0   48862.1 ]
[24-11-01 12:16:29] 264   -23439.03 [    50000.0  249987.9  100000.0   48862.1 ]
[24-11-01 12:16:29] 266   -23439.03 [    50000.0  249987.9  100000.0   48862.1 ]
[24-11-01 12:16:29] 268   -23439.03 [    50000.0  249987.9  100000.0   48862.1 ]
[24-11-01 12:16:29] 269   -23439.03 [    50000.0  249987.9  100000.0   48862.1 ]
[24-11-01 12:16:29] 271   -23439.03 [    50000.0  249987.9  100000.0   48862.1 ]
[24-11-01 12:16:30] 272   -23439.03 [    50000.0  249987.9  100000.0   48862.1 ]
[24-11-01 12:16:30] 273   -23439.03 [    50000.0  249987.9  100000.0   48862.1 ]
[24-11-01 12:16:30] 274   -23439.03 [    50000.0  249987.9  100000.0   48862.1 ]
[24-11-01 12:16:30] 275   -23439.03 [    50000.0  249987.9  100000.0   48862.1 ]
[24-11-01 12:16:30] 277   -23439.03 [    50000.0  249987.9  100000.0   48862.1 ]
[24-11-01 12:16:31] 278   -23439.03 [    50000.0  249987.9  100000.0   48862.1 ]
[24-11-01 12:16:31] 279   -23439.03 [    50000.0  249987.9  100000.0   48862.1 ]
[24-11-01 12:16:31] 280   -23439.03 [    50000.0  249987.9  100000.0   48863.1 ]
[24-11-01 12:16:31] 281   -23439.03 [    50000.0  249987.9  100000.0   48864.7 ]
[24-11-01 12:16:31] 282   -23439.02 [    50000.0  249987.9  100000.0   49041.1 ]
[24-11-01 12:16:31] 283   -23439.01 [    50000.0  249987.9  100000.0   49076.0 ]
[24-11-01 12:16:32] 284   -23439.02 [    50000.0  249987.9  100000.0   49132.4 ]
[24-11-01 12:16:32] 285   -23439.01 [    50000.0  249987.9  100000.0   49097.5 ]
[24-11-01 12:16:32] 286   -23439.01 [    50000.0  249987.9  100000.0   49062.6 ]
[24-11-01 12:16:32] 287   -23439.01 [    50000.0  249987.9  100000.0   49078.1 ]
[24-11-01 12:16:32] 288   -23439.01 [    50000.0  249987.9  100000.0   49080.3 ]
[24-11-01 12:16:33] 290   -23439.01 [    50000.0  249987.9  100000.0   49078.1 ]
[24-11-01 12:16:33] 292   -23439.05 [    49998.4  249987.9  100000.0   49078.1 ]
[24-11-01 12:16:33] 293   -23439.03 [    49999.4  249987.9  100000.0   49078.1 ]
[24-11-01 12:16:33] 295   -23439.02 [    49999.7  249987.9  100000.0   49078.1 ]
[24-11-01 12:16:33] 297   -23439.02 [    49999.9  249987.9  100000.0   49078.1 ]
[24-11-01 12:16:33] 299   -23439.02 [    50000.0  249987.9  100000.0   49078.1 ]
[24-11-01 12:16:34] 301   -23439.02 [    50000.0  249987.9  100000.0   49078.1 ]
[24-11-01 12:16:34] 303   -23439.01 [    50000.0  249987.9  100000.0   49078.1 ]
[24-11-01 12:16:34] 305   -23439.01 [    50000.0  249987.9  100000.0   49078.1 ]
[24-11-01 12:16:34] 307   -23439.01 [    50000.0  249987.9  100000.0   49078.1 ]
[24-11-01 12:16:34] 309   -23439.01 [    50000.0  249987.9  100000.0   49078.1 ]
[24-11-01 12:16:35] 311   -23439.01 [    50000.0  249987.9  100000.0   49078.1 ]
[24-11-01 12:16:35] 313   -23439.01 [    50000.0  249987.9  100000.0   49078.1 ]
[24-11-01 12:16:35] 315   -23439.01 [    50000.0  249987.9  100000.0   49078.1 ]
[24-11-01 12:16:35] 317   -23439.01 [    50000.0  249987.9  100000.0   49078.1 ]
[24-11-01 12:16:35] 319   -23439.01 [    50000.0  249987.9  100000.0   49078.1 ]
[24-11-01 12:16:35] 321   -23439.01 [    50000.0  249987.9  100000.0   49078.1 ]
[24-11-01 12:16:36] 323   -23439.01 [    50000.0  249987.9  100000.0   49078.1 ]
[24-11-01 12:16:36] 325   -23439.01 [    50000.0  249987.9  100000.0   49078.1 ]
[24-11-01 12:16:36] 327   -23439.01 [    50000.0  249987.9  100000.0   49078.1 ]
[24-11-01 12:16:36] 328   -23439.01 [    50000.0  249987.9  100000.0   49078.1 ]
[24-11-01 12:16:36] 329   -23439.01 [    50000.0  249987.9  100000.0   49078.1 ]
[24-11-01 12:16:36] 331   -23439.01 [    50000.0  249987.9  100000.0   49078.1 ]
[24-11-01 12:16:37] 332   -23439.01 [    50000.0  249987.9  100000.0   49078.1 ]
[24-11-01 12:16:37] 333   -23439.01 [    50000.0  249987.9  100000.0   49078.1 ]
[24-11-01 12:16:37] 334   -23439.01 [    50000.0  249987.9  100000.0   49078.1 ]
[24-11-01 12:16:37] 335   -23439.01 [    50000.0  249987.9  100000.0   49078.1 ]
[24-11-01 12:16:37] 336   -23439.01 [    50000.0  249987.9  100000.0   49078.1 ]
[24-11-01 12:16:38] 337   -23439.01 [    50000.0  249987.9  100000.0   49078.1 ]
[24-11-01 12:16:38] 338   -23439.01 [    50000.0  249987.9  100000.0   49078.1 ]
[24-11-01 12:16:38] 339    -23439.0 [    50000.0  249988.9  100000.0   49078.1 ]
[24-11-01 12:16:38] 340   -23438.97 [    50000.0  249990.5  100000.0   49078.1 ]
[24-11-01 12:16:38] 345   -23438.91 [    50000.0  249994.2  100000.0   49078.1 ]
[24-11-01 12:16:38] 346   -23438.94 [    50000.0  249992.3  100000.0   49078.1 ]
[24-11-01 12:16:39] 347   -23438.87 [    50000.0  249996.5  100000.0   49078.1 ]
[24-11-01 12:16:39] 348   -23438.84 [    50000.0  249998.0  100000.0   49078.1 ]
[24-11-01 12:16:39] 349   -23438.83 [    50000.0  249998.9  100000.0   49078.1 ]
[24-11-01 12:16:39] 350   -23438.82 [    50000.0  249999.4  100000.0   49078.1 ]
[24-11-01 12:16:39] 351   -23438.82 [    50000.0  249999.7  100000.0   49078.1 ]
[24-11-01 12:16:39] 352   -23438.81 [    50000.0  250000.0  100000.0   49078.1 ]
[24-11-01 12:16:40] 354   -23438.81 [    50000.0  250000.0  100000.0   49078.1 ]
[24-11-01 12:16:40] 356   -23438.83 [    50000.0  250000.0   99998.4   49078.1 ]
[24-11-01 12:16:40] 357   -23438.82 [    50000.0  250000.0   99999.4   49078.1 ]
[24-11-01 12:16:40] 359   -23438.81 [    50000.0  250000.0   99999.7   49078.1 ]
[24-11-01 12:16:40] 361   -23438.81 [    50000.0  250000.0   99999.9   49078.1 ]
[24-11-01 12:16:41] 363   -23438.81 [    50000.0  250000.0  100000.0   49078.1 ]
[24-11-01 12:16:41] 365   -23438.81 [    50000.0  250000.0  100000.0   49078.1 ]
[24-11-01 12:16:41] 367   -23438.81 [    50000.0  250000.0  100000.0   49078.1 ]
[24-11-01 12:16:41] 369   -23438.81 [    50000.0  250000.0  100000.0   49078.1 ]
[24-11-01 12:16:41] 371   -23438.81 [    50000.0  250000.0  100000.0   49078.1 ]
[24-11-01 12:16:41] 373   -23438.81 [    50000.0  250000.0  100000.0   49078.1 ]
[24-11-01 12:16:42] 375   -23438.81 [    50000.0  250000.0  100000.0   49078.1 ]
[24-11-01 12:16:42] 377   -23438.81 [    50000.0  250000.0  100000.0   49078.1 ]
[24-11-01 12:16:42] 379   -23438.81 [    50000.0  250000.0  100000.0   49078.1 ]
[24-11-01 12:16:42] 381   -23438.81 [    50000.0  250000.0  100000.0   49078.1 ]
[24-11-01 12:16:42] 383   -23438.81 [    50000.0  250000.0  100000.0   49078.1 ]
[24-11-01 12:16:43] 384   -23438.81 [    50000.0  250000.0  100000.0   49078.1 ]
[24-11-01 12:16:43] 386   -23438.81 [    50000.0  250000.0  100000.0   49078.1 ]
[24-11-01 12:16:43] 388   -23438.81 [    50000.0  250000.0  100000.0   49078.1 ]
[24-11-01 12:16:43] 389   -23438.81 [    50000.0  250000.0  100000.0   49078.1 ]
[24-11-01 12:16:43] 390   -23438.81 [    50000.0  250000.0  100000.0   49078.1 ]
[24-11-01 12:16:43] 392   -23438.81 [    50000.0  250000.0  100000.0   49078.1 ]
[24-11-01 12:16:44] 394   -23438.81 [    50000.0  250000.0  100000.0   49078.1 ]
[24-11-01 12:16:44] 395   -23438.81 [    50000.0  250000.0  100000.0   49079.1 ]
[24-11-01 12:16:44] 396   -23438.81 [    50000.0  250000.0  100000.0   49080.7 ]
[24-11-01 12:16:44] 397   -23438.81 [    50000.0  250000.0  100000.0   49079.7 ]
[24-11-01 12:16:44] 398   -23438.81 [    50000.0  250000.0  100000.0   49078.7 ]
[24-11-01 12:16:44] 399   -23438.81 [    50000.0  250000.0  100000.0   49078.9 ]
[24-11-01 12:16:45] 400   -23438.81 [    50000.0  250000.0  100000.0   49078.9 ]
[24-11-01 12:16:45] 401   -23438.81 [    50000.0  250000.0  100000.0   49078.9 ]
Optimization terminated successfully.
         Current function value: 23438.811494
         Iterations: 5
         Function evaluations: 401
