[24-10-31 15:03:18] fitting objective_H2 to data for demes ['French', 'KhomaniSan', 'Yoruba']
[24-10-31 15:03:18] 0        pnames [         NK       NFY       TFY        NF        NY ]
[24-10-31 15:03:18] 0            p0 [    15533.6   15165.9   44256.9    4392.9   14281.3 ]
[24-10-31 15:03:18] 1     -24718.81 [    15533.6   15165.9   44256.9    4392.9   14281.3 ]
[24-10-31 15:03:18] 2     -24718.81 [    15533.6   15165.9   44256.9    4392.9   14281.3 ]
[24-10-31 15:03:19] 3     -24718.77 [    15534.6   15165.9   44256.9    4392.9   14281.3 ]
[24-10-31 15:03:19] 4      -24718.7 [    15536.3   15165.9   44256.9    4392.9   14281.3 ]
[24-10-31 15:03:19] 5     -24711.54 [    15712.6   15165.9   44256.9    4392.9   14281.3 ]
[24-10-31 15:03:19] 6      -24665.7 [    17682.6   15165.9   44256.9    4392.9   14281.3 ]
[24-10-31 15:03:20] 7     -24674.19 [    20870.1   15165.9   44256.9    4392.9   14281.3 ]
[24-10-31 15:03:20] 8     -24660.28 [    18900.1   15165.9   44256.9    4392.9   14281.3 ]
[24-10-31 15:03:20] 9     -24662.88 [    19652.6   15165.9   44256.9    4392.9   14281.3 ]
[24-10-31 15:03:20] 10    -24660.25 [    18846.3   15165.9   44256.9    4392.9   14281.3 ]
[24-10-31 15:03:21] 11    -24660.24 [    18793.6   15165.9   44256.9    4392.9   14281.3 ]
[24-10-31 15:03:21] 12    -24660.24 [    18761.0   15165.9   44256.9    4392.9   14281.3 ]
[24-10-31 15:03:21] 13    -24660.24 [    18793.6   15165.9   44256.9    4392.9   14281.3 ]
[24-10-31 15:03:21] 14    -24660.43 [    18793.6   15166.9   44256.9    4392.9   14281.3 ]
[24-10-31 15:03:22] 15    -24659.93 [    18793.6   15164.2   44256.9    4392.9   14281.3 ]
[24-10-31 15:03:22] 16    -24626.93 [    18793.6   14987.9   44256.9    4392.9   14281.3 ]
[24-10-31 15:03:22] 17    -24761.11 [    18793.6   10326.3   44256.9    4392.9   14281.3 ]
[24-10-31 15:03:22] 18    -24387.16 [    18793.6   13207.3   44256.9    4392.9   14281.3 ]
[24-10-31 15:03:22] 19    -24371.99 [    18793.6   12106.9   44256.9    4392.9   14281.3 ]
[24-10-31 15:03:23] 20    -24361.31 [    18793.6   12492.8   44256.9    4392.9   14281.3 ]
[24-10-31 15:03:23] 21     -24361.3 [    18793.6   12538.2   44256.9    4392.9   14281.3 ]
[24-10-31 15:03:23] 22     -24361.4 [    18793.6   12564.5   44256.9    4392.9   14281.3 ]
[24-10-31 15:03:23] 23     -24361.3 [    18793.6   12538.2   44256.9    4392.9   14281.3 ]
[24-10-31 15:03:24] 24    -24361.31 [    18793.6   12538.2   44257.9    4392.9   14281.3 ]
[24-10-31 15:03:24] 25    -24361.28 [    18793.6   12538.2   44255.3    4392.9   14281.3 ]
[24-10-31 15:03:24] 26    -24359.78 [    18793.6   12538.2   44078.9    4392.9   14281.3 ]
[24-10-31 15:03:24] 27    -24344.66 [    18793.6   12538.2   40445.7    4392.9   14281.3 ]
[24-10-31 15:03:25] 30    -24346.85 [    18793.6   12538.2   41833.5    4392.9   14281.3 ]
[24-10-31 15:03:25] 31     -24345.2 [    18793.6   12538.2   41139.6    4392.9   14281.3 ]
[24-10-31 15:03:25] 32    -24344.66 [    18793.6   12538.2   40483.8    4392.9   14281.3 ]
[24-10-31 15:03:25] 33    -24344.66 [    18793.6   12538.2   40407.6    4392.9   14281.3 ]
[24-10-31 15:03:26] 34    -24344.66 [    18793.6   12538.2   40445.7    4392.9   14281.3 ]
[24-10-31 15:03:26] 35    -24345.12 [    18793.6   12538.2   40445.7    4393.9   14281.3 ]
[24-10-31 15:03:26] 36    -24343.91 [    18793.6   12538.2   40445.7    4391.2   14281.3 ]
[24-10-31 15:03:26] 37    -24262.53 [    18793.6   12538.2   40445.7    4214.9   14281.3 ]
[24-10-31 15:03:27] 40    -26125.72 [    18793.6   12538.2   40445.7    1410.1   14281.3 ]
[24-10-31 15:03:27] 41    -23795.76 [    18793.6   12538.2   40445.7    2812.5   14281.3 ]
[24-10-31 15:03:27] 42    -23882.03 [    18793.6   12538.2   40445.7    3279.6   14281.3 ]
[24-10-31 15:03:27] 43     -23851.0 [    18793.6   12538.2   40445.7    2463.2   14281.3 ]
[24-10-31 15:03:28] 44    -23796.31 [    18793.6   12538.2   40445.7    2828.3   14281.3 ]
[24-10-31 15:03:28] 45    -23795.32 [    18793.6   12538.2   40445.7    2787.2   14281.3 ]
[24-10-31 15:03:28] 46    -23801.99 [    18793.6   12538.2   40445.7    2663.4   14281.3 ]
[24-10-31 15:03:28] 47    -23795.34 [    18793.6   12538.2   40445.7    2771.1   14281.3 ]
[24-10-31 15:03:29] 48    -23795.32 [    18793.6   12538.2   40445.7    2787.2   14281.3 ]
[24-10-31 15:03:29] 49    -23795.18 [    18793.6   12538.2   40445.7    2787.2   14282.3 ]
[24-10-31 15:03:29] 50    -23794.95 [    18793.6   12538.2   40445.7    2787.2   14284.0 ]
[24-10-31 15:03:29] 51    -23770.74 [    18793.6   12538.2   40445.7    2787.2   14460.3 ]
[24-10-31 15:03:30] 52     -23261.1 [    18793.6   12538.2   40445.7    2787.2   20097.3 ]
[24-10-31 15:03:30] 53    -22911.41 [    18793.6   12538.2   40445.7    2787.2   29218.0 ]
[24-10-31 15:03:30] 54    -22890.91 [    18793.6   12538.2   40445.7    2787.2   30090.7 ]
[24-10-31 15:03:30] 55    -22860.57 [    18793.6   12538.2   40445.7    2787.2   31502.7 ]
[24-10-31 15:03:31] 56    -22697.27 [    18793.6   12538.2   40445.7    2787.2   43035.3 ]
[24-10-31 15:03:31] 59    -22746.31 [    18793.6   12538.2   40445.7    2787.2   38630.2 ]
[24-10-31 15:03:31] 60    -22720.26 [    18793.6   12538.2   40445.7    2787.2   40832.8 ]
[24-10-31 15:03:31] 61    -22672.35 [    18793.6   12538.2   40445.7    2787.2   45757.7 ]
[24-10-31 15:03:31] 62    -22658.58 [    18793.6   12538.2   40445.7    2787.2   47440.3 ]
[24-10-31 15:03:32] 63    -22650.61 [    18793.6   12538.2   40445.7    2787.2   48480.2 ]
[24-10-31 15:03:32] 64    -22645.88 [    18793.6   12538.2   40445.7    2787.2   49122.9 ]
[24-10-31 15:03:32] 65    -22643.03 [    18793.6   12538.2   40445.7    2787.2   49520.1 ]
[24-10-31 15:03:32] 67    -22643.03 [    18793.6   12538.2   40445.7    2787.2   49520.1 ]
[24-10-31 15:03:33] 68    -22643.01 [    18794.6   12538.2   40445.7    2787.2   49520.1 ]
[24-10-31 15:03:33] 69    -22642.99 [    18796.2   12538.2   40445.7    2787.2   49520.1 ]
[24-10-31 15:03:33] 70    -22640.53 [    18972.6   12538.2   40445.7    2787.2   49520.1 ]
[24-10-31 15:03:33] 71    -22629.73 [    20408.6   12538.2   40445.7    2787.2   49520.1 ]
[24-10-31 15:03:34] 72    -22637.47 [    22732.2   12538.2   40445.7    2787.2   49520.1 ]
[24-10-31 15:03:34] 73    -22629.72 [    21296.2   12538.2   40445.7    2787.2   49520.1 ]
[24-10-31 15:03:34] 74    -22631.68 [    21844.7   12538.2   40445.7    2787.2   49520.1 ]
[24-10-31 15:03:34] 75    -22629.19 [    20855.7   12538.2   40445.7    2787.2   49520.1 ]
[24-10-31 15:03:35] 76    -22629.19 [    20835.0   12538.2   40445.7    2787.2   49520.1 ]
[24-10-31 15:03:35] 77    -22629.19 [    20876.3   12538.2   40445.7    2787.2   49520.1 ]
[24-10-31 15:03:35] 78    -22629.19 [    20855.7   12538.2   40445.7    2787.2   49520.1 ]
[24-10-31 15:03:35] 79    -22629.09 [    20855.7   12539.2   40445.7    2787.2   49520.1 ]
[24-10-31 15:03:36] 80    -22628.93 [    20855.7   12540.9   40445.7    2787.2   49520.1 ]
[24-10-31 15:03:36] 81    -22613.65 [    20855.7   12717.2   40445.7    2787.2   49520.1 ]
[24-10-31 15:03:36] 82     -22590.9 [    20855.7   13263.0   40445.7    2787.2   49520.1 ]
[24-10-31 15:03:36] 83    -22618.05 [    20855.7   14146.1   40445.7    2787.2   49520.1 ]
[24-10-31 15:03:37] 84    -22592.99 [    20855.7   13600.3   40445.7    2787.2   49520.1 ]
[24-10-31 15:03:37] 85     -22595.5 [    20855.7   13054.5   40445.7    2787.2   49520.1 ]
[24-10-31 15:03:37] 86    -22590.34 [    20855.7   13371.9   40445.7    2787.2   49520.1 ]
[24-10-31 15:03:37] 87    -22590.34 [    20855.7   13363.5   40445.7    2787.2   49520.1 ]
[24-10-31 15:03:38] 88    -22590.35 [    20855.7   13380.2   40445.7    2787.2   49520.1 ]
[24-10-31 15:03:38] 89    -22590.34 [    20855.7   13371.9   40445.7    2787.2   49520.1 ]
[24-10-31 15:03:38] 90    -22590.36 [    20855.7   13371.9   40446.7    2787.2   49520.1 ]
[24-10-31 15:03:38] 91    -22590.32 [    20855.7   13371.9   40444.1    2787.2   49520.1 ]
[24-10-31 15:03:38] 92    -22588.17 [    20855.7   13371.9   40267.7    2787.2   49520.1 ]
