[24-10-31 15:15:40] fitting objective_H2 to data for demes ['French', 'KhomaniSan', 'Yoruba']
[24-10-31 15:15:40] 0        pnames [         NK       NFY       TFY        NF        NY ]
[24-10-31 15:15:40] 0            p0 [    28261.3   14831.1   74348.2    7464.5   15899.6 ]
[24-10-31 15:15:40] 1     -27334.22 [    28261.3   14831.1   74348.2    7464.5   15899.6 ]
[24-10-31 15:15:40] 2     -27334.22 [    28261.3   14831.1   74348.2    7464.5   15899.6 ]
[24-10-31 15:15:41] 3     -27334.24 [    28262.3   14831.1   74348.2    7464.5   15899.6 ]
[24-10-31 15:15:41] 4     -27334.18 [    28259.6   14831.1   74348.2    7464.5   15899.6 ]
[24-10-31 15:15:41] 5     -27330.28 [    28083.3   14831.1   74348.2    7464.5   15899.6 ]
[24-10-31 15:15:41] 6     -28650.09 [     8859.4   14831.1   74348.2    7464.5   15899.6 ]
[24-10-31 15:15:42] 7     -27201.51 [    20740.4   14831.1   74348.2    7464.5   15899.6 ]
[24-10-31 15:15:42] 8     -27245.08 [    16202.3   14831.1   74348.2    7464.5   15899.6 ]
[24-10-31 15:15:42] 9     -27200.27 [    20573.1   14831.1   74348.2    7464.5   15899.6 ]
[24-10-31 15:15:42] 10    -27196.26 [    19704.9   14831.1   74348.2    7464.5   15899.6 ]
[24-10-31 15:15:42] 11    -27200.07 [    18367.0   14831.1   74348.2    7464.5   15899.6 ]
[24-10-31 15:15:43] 12    -27195.96 [    19456.5   14831.1   74348.2    7464.5   15899.6 ]
[24-10-31 15:15:43] 13    -27195.95 [    19368.5   14831.1   74348.2    7464.5   15899.6 ]
[24-10-31 15:15:43] 14     -27196.0 [    19279.5   14831.1   74348.2    7464.5   15899.6 ]
[24-10-31 15:15:43] 15    -27195.95 [    19368.5   14831.1   74348.2    7464.5   15899.6 ]
[24-10-31 15:15:44] 16    -27196.28 [    19368.5   14832.1   74348.2    7464.5   15899.6 ]
[24-10-31 15:15:44] 17    -27195.43 [    19368.5   14829.5   74348.2    7464.5   15899.6 ]
[24-10-31 15:15:44] 18    -27194.58 [    19368.5   14826.8   74348.2    7464.5   15899.6 ]
[24-10-31 15:15:44] 19    -27193.21 [    19368.5   14822.6   74348.2    7464.5   15899.6 ]
[24-10-31 15:15:45] 20    -27190.98 [    19368.5   14815.8   74348.2    7464.5   15899.6 ]
[24-10-31 15:15:45] 21    -27187.39 [    19368.5   14804.7   74348.2    7464.5   15899.6 ]
[24-10-31 15:15:45] 22    -27181.57 [    19368.5   14786.7   74348.2    7464.5   15899.6 ]
[24-10-31 15:15:45] 23    -27172.16 [    19368.5   14757.7   74348.2    7464.5   15899.6 ]
[24-10-31 15:15:45] 24    -27156.91 [    19368.5   14710.7   74348.2    7464.5   15899.6 ]
[24-10-31 15:15:46] 25    -27132.24 [    19368.5   14634.7   74348.2    7464.5   15899.6 ]
[24-10-31 15:15:46] 26    -27092.29 [    19368.5   14511.7   74348.2    7464.5   15899.6 ]
[24-10-31 15:15:46] 27    -27027.59 [    19368.5   14312.7   74348.2    7464.5   15899.6 ]
[24-10-31 15:15:46] 28    -26922.95 [    19368.5   13990.7   74348.2    7464.5   15899.6 ]
[24-10-31 15:15:46] 30   -181198.95 [    19368.5     584.6   74348.2    7464.5   15899.6 ]
[24-10-31 15:15:47] 31    -25765.83 [    19368.5    8870.0   74348.2    7464.5   15899.6 ]
[24-10-31 15:15:47] 32    -26117.22 [    19368.5   11350.6   74348.2    7464.5   15899.6 ]
[24-10-31 15:15:47] 33    -25960.68 [    19368.5    7892.4   74348.2    7464.5   15899.6 ]
[24-10-31 15:15:47] 34    -25767.12 [    19368.5    9391.9   74348.2    7464.5   15899.6 ]
[24-10-31 15:15:48] 35    -25759.33 [    19368.5    9121.8   74348.2    7464.5   15899.6 ]
[24-10-31 15:15:48] 36    -25759.56 [    19368.5    9064.7   74348.2    7464.5   15899.6 ]
[24-10-31 15:15:48] 37    -25759.77 [    19368.5    9178.9   74348.2    7464.5   15899.6 ]
[24-10-31 15:15:48] 38    -25759.33 [    19368.5    9121.8   74348.2    7464.5   15899.6 ]
[24-10-31 15:15:49] 39    -25759.35 [    19368.5    9121.8   74349.2    7464.5   15899.6 ]
[24-10-31 15:15:49] 40    -25759.28 [    19368.5    9121.8   74346.6    7464.5   15899.6 ]
[24-10-31 15:15:49] 41    -25754.38 [    19368.5    9121.8   74170.3    7464.5   15899.6 ]
[24-10-31 15:15:49] 42     -25598.0 [    19368.5    9121.8   63115.8    7464.5   15899.6 ]
[24-10-31 15:15:50] 43    -25931.96 [    19368.5    9121.8   45229.4    7464.5   15899.6 ]
[24-10-31 15:15:50] 44    -25643.62 [    19368.5    9121.8   56283.8    7464.5   15899.6 ]
[24-10-31 15:15:50] 45    -25623.26 [    19368.5    9121.8   67338.2    7464.5   15899.6 ]
[24-10-31 15:15:50] 46    -25597.76 [    19368.5    9121.8   62615.4    7464.5   15899.6 ]
[24-10-31 15:15:51] 47    -25597.76 [    19368.5    9121.8   62732.7    7464.5   15899.6 ]
[24-10-31 15:15:51] 48    -25597.78 [    19368.5    9121.8   62498.1    7464.5   15899.6 ]
[24-10-31 15:15:51] 49    -25597.76 [    19368.5    9121.8   62615.4    7464.5   15899.6 ]
[24-10-31 15:15:51] 50    -25598.04 [    19368.5    9121.8   62615.4    7465.5   15899.6 ]
[24-10-31 15:15:51] 51     -25597.3 [    19368.5    9121.8   62615.4    7462.9   15899.6 ]
[24-10-31 15:15:52] 52    -25596.57 [    19368.5    9121.8   62615.4    7460.3   15899.6 ]
[24-10-31 15:15:52] 53    -25595.38 [    19368.5    9121.8   62615.4    7456.0   15899.6 ]
[24-10-31 15:15:52] 54    -25593.46 [    19368.5    9121.8   62615.4    7449.2   15899.6 ]
[24-10-31 15:15:52] 55    -25590.35 [    19368.5    9121.8   62615.4    7438.1   15899.6 ]
[24-10-31 15:15:53] 56    -25585.32 [    19368.5    9121.8   62615.4    7420.1   15899.6 ]
[24-10-31 15:15:53] 57    -25577.17 [    19368.5    9121.8   62615.4    7391.1   15899.6 ]
[24-10-31 15:15:53] 58    -25563.97 [    19368.5    9121.8   62615.4    7344.1   15899.6 ]
[24-10-31 15:15:53] 59    -25542.59 [    19368.5    9121.8   62615.4    7268.1   15899.6 ]
[24-10-31 15:15:53] 60    -25507.93 [    19368.5    9121.8   62615.4    7145.1   15899.6 ]
[24-10-31 15:15:54] 61    -25451.79 [    19368.5    9121.8   62615.4    6946.1   15899.6 ]
[24-10-31 15:15:54] 62    -25361.31 [    19368.5    9121.8   62615.4    6624.1   15899.6 ]
[24-10-31 15:15:54] 65    -31234.46 [    19368.5    9121.8   62615.4    1503.4   15899.6 ]
[24-10-31 15:15:54] 66     -24933.8 [    19368.5    9121.8   62615.4    4063.8   15899.6 ]
[24-10-31 15:15:55] 67    -25002.52 [    19368.5    9121.8   62615.4    5181.3   15899.6 ]
[24-10-31 15:15:55] 68    -24920.36 [    19368.5    9121.8   62615.4    4201.9   15899.6 ]
[24-10-31 15:15:55] 69    -24915.54 [    19368.5    9121.8   62615.4    4432.9   15899.6 ]
[24-10-31 15:15:55] 70    -24914.91 [    19368.5    9121.8   62615.4    4367.7   15899.6 ]
[24-10-31 15:15:55] 71    -24915.13 [    19368.5    9121.8   62615.4    4336.8   15899.6 ]
[24-10-31 15:15:56] 72    -24915.03 [    19368.5    9121.8   62615.4    4398.7   15899.6 ]
[24-10-31 15:15:56] 73    -24914.91 [    19368.5    9121.8   62615.4    4367.7   15899.6 ]
[24-10-31 15:15:56] 74    -24914.69 [    19368.5    9121.8   62615.4    4367.7   15900.6 ]
[24-10-31 15:15:56] 75    -24914.34 [    19368.5    9121.8   62615.4    4367.7   15902.3 ]
[24-10-31 15:15:57] 76     -24876.7 [    19368.5    9121.8   62615.4    4367.7   16078.6 ]
[24-10-31 15:15:57] 77    -23985.23 [    19368.5    9121.8   62615.4    4367.7   22420.5 ]
[24-10-31 15:15:57] 78    -23376.36 [    19368.5    9121.8   62615.4    4367.7   32681.9 ]
[24-10-31 15:15:57] 79    -23342.51 [    19368.5    9121.8   62615.4    4367.7   33614.9 ]
[24-10-31 15:15:58] 80    -23292.22 [    19368.5    9121.8   62615.4    4367.7   35124.6 ]
[24-10-31 15:15:58] 81    -23008.62 [    19368.5    9121.8   62615.4    4367.7   48041.9 ]
[24-10-31 15:15:58] 84    -23093.63 [    19368.5    9121.8   62615.4    4367.7   43107.9 ]
[24-10-31 15:15:58] 85    -23048.45 [    19368.5    9121.8   62615.4    4367.7   45574.9 ]
[24-10-31 15:15:59] 87    -22991.41 [    19368.5    9121.8   62615.4    4367.7   49206.6 ]
[24-10-31 15:15:59] 88    -22981.24 [    19368.5    9121.8   62615.4    4367.7   49926.5 ]
[24-10-31 15:15:59] 90     -22986.0 [    19368.5    9121.8   62615.4    4367.7   49586.2 ]
[24-10-31 15:15:59] 92    -22981.24 [    19368.5    9121.8   62615.4    4367.7   49926.5 ]
[24-10-31 15:15:59] 93    -22981.25 [    19369.5    9121.8   62615.4    4367.7   49926.5 ]
[24-10-31 15:16:00] 94    -22981.22 [    19366.8    9121.8   62615.4    4367.7   49926.5 ]
[24-10-31 15:16:00] 95     -22979.1 [    19190.5    9121.8   62615.4    4367.7   49926.5 ]
[24-10-31 15:16:00] 96    -22971.14 [    17299.0    9121.8   62615.4    4367.7   49926.5 ]
[24-10-31 15:16:00] 97    -23057.41 [    14238.5    9121.8   62615.4    4367.7   49926.5 ]
[24-10-31 15:16:01] 98     -22985.0 [    16130.0    9121.8   62615.4    4367.7   49926.5 ]
[24-10-31 15:16:01] 99    -22970.55 [    18021.5    9121.8   62615.4    4367.7   49926.5 ]
[24-10-31 15:16:01] 100   -22970.16 [    17730.2    9121.8   62615.4    4367.7   49926.5 ]
[24-10-31 15:16:01] 101   -22970.16 [    17746.6    9121.8   62615.4    4367.7   49926.5 ]
[24-10-31 15:16:02] 102   -22970.17 [    17713.8    9121.8   62615.4    4367.7   49926.5 ]
[24-10-31 15:16:02] 103   -22970.16 [    17730.2    9121.8   62615.4    4367.7   49926.5 ]
[24-10-31 15:16:02] 104   -22969.85 [    17730.2    9122.8   62615.4    4367.7   49926.5 ]
[24-10-31 15:16:02] 105   -22969.36 [    17730.2    9124.4   62615.4    4367.7   49926.5 ]
[24-10-31 15:16:03] 106   -22919.94 [    17730.2    9300.8   62615.4    4367.7   49926.5 ]
[24-10-31 15:16:03] 107   -22800.09 [    17730.2   10104.6   62615.4    4367.7   49926.5 ]
[24-10-31 15:16:03] 108   -22860.15 [    17730.2   11405.1   62615.4    4367.7   49926.5 ]
[24-10-31 15:16:03] 109   -22793.66 [    17730.2   10601.3   62615.4    4367.7   49926.5 ]
[24-10-31 15:16:03] 110    -22809.3 [    17730.2   10908.3   62615.4    4367.7   49926.5 ]
[24-10-31 15:16:04] 111   -22791.09 [    17730.2   10434.4   62615.4    4367.7   49926.5 ]
[24-10-31 15:16:04] 112   -22791.08 [    17730.2   10421.2   62615.4    4367.7   49926.5 ]
[24-10-31 15:16:04] 113    -22791.1 [    17730.2   10408.2   62615.4    4367.7   49926.5 ]
[24-10-31 15:16:04] 114   -22791.08 [    17730.2   10421.2   62615.4    4367.7   49926.5 ]
[24-10-31 15:16:05] 115   -22791.09 [    17730.2   10421.2   62616.4    4367.7   49926.5 ]
[24-10-31 15:16:05] 116   -22791.06 [    17730.2   10421.2   62613.8    4367.7   49926.5 ]
[24-10-31 15:16:05] 117   -22789.23 [    17730.2   10421.2   62437.4    4367.7   49926.5 ]
[24-10-31 15:16:05] 118   -22770.97 [    17730.2   10421.2   58839.7    4367.7   49926.5 ]
[24-10-31 15:16:06] 119   -22818.02 [    17730.2   10421.2   53018.6    4367.7   49926.5 ]
[24-10-31 15:16:06] 120    -22777.8 [    17730.2   10421.2   56616.3    4367.7   49926.5 ]
[24-10-31 15:16:06] 121   -22773.66 [    17730.2   10421.2   60213.9    4367.7   49926.5 ]
[24-10-31 15:16:06] 122   -22770.97 [    17730.2   10421.2   58802.0    4367.7   49926.5 ]
[24-10-31 15:16:06] 123   -22770.97 [    17730.2   10421.2   58877.5    4367.7   49926.5 ]
[24-10-31 15:16:07] 124   -22770.97 [    17730.2   10421.2   58839.7    4367.7   49926.5 ]
[24-10-31 15:16:07] 125   -22770.99 [    17730.2   10421.2   58839.7    4368.7   49926.5 ]
[24-10-31 15:16:07] 126   -22770.94 [    17730.2   10421.2   58839.7    4366.1   49926.5 ]
[24-10-31 15:16:07] 127   -22770.56 [    17730.2   10421.2   58839.7    4318.2   49926.5 ]
[24-10-31 15:16:08] 128    -22771.7 [    17730.2   10421.2   58839.7    4240.6   49926.5 ]
[24-10-31 15:16:08] 129   -22770.74 [    17730.2   10421.2   58839.7    4288.5   49926.5 ]
[24-10-31 15:16:08] 130   -22770.61 [    17730.2   10421.2   58839.7    4336.5   49926.5 ]
[24-10-31 15:16:08] 131   -22770.56 [    17730.2   10421.2   58839.7    4319.6   49926.5 ]
[24-10-31 15:16:09] 132   -22770.56 [    17730.2   10421.2   58839.7    4319.1   49926.5 ]
[24-10-31 15:16:09] 133   -22770.56 [    17730.2   10421.2   58839.7    4320.1   49926.5 ]
[24-10-31 15:16:09] 134   -22770.56 [    17730.2   10421.2   58839.7    4319.6   49926.5 ]
[24-10-31 15:16:09] 135   -22770.55 [    17730.2   10421.2   58839.7    4319.6   49927.5 ]
[24-10-31 15:16:09] 136   -22770.53 [    17730.2   10421.2   58839.7    4319.6   49929.1 ]
[24-10-31 15:16:10] 138   -22769.79 [    17730.2   10421.2   58839.7    4319.6   49996.5 ]
