[24-10-31 14:53:37] fitting objective_H2 to data for demes ['French', 'KhomaniSan', 'Yoruba']
[24-10-31 14:53:37] 0        pnames [         NK       NFY       TFY        NF        NY ]
[24-10-31 14:53:37] 0            p0 [    26583.6   19844.6   45839.2    6138.7   26467.1 ]
[24-10-31 14:53:37] 1     -39292.04 [    26583.6   19844.6   45839.2    6138.7   26467.1 ]
[24-10-31 14:53:38] 2     -39292.04 [    26583.6   19844.6   45839.2    6138.7   26467.1 ]
[24-10-31 14:53:38] 3     -39292.03 [    26584.6   19844.6   45839.2    6138.7   26467.1 ]
[24-10-31 14:53:38] 4     -39292.01 [    26586.2   19844.6   45839.2    6138.7   26467.1 ]
[24-10-31 14:53:38] 5     -39290.17 [    26762.6   19844.6   45839.2    6138.7   26467.1 ]
[24-10-31 14:53:38] 6      -39259.1 [    31643.1   19844.6   45839.2    6138.7   26467.1 ]
[24-10-31 14:53:39] 7     -39252.36 [    39540.1   19844.6   45839.2    6138.7   26467.1 ]
[24-10-31 14:53:39] 8     -39251.29 [    36580.5   19844.6   45839.2    6138.7   26467.1 ]
[24-10-31 14:53:39] 9     -39252.49 [    34694.6   19844.6   45839.2    6138.7   26467.1 ]
[24-10-31 14:53:39] 10    -39251.33 [    37710.9   19844.6   45839.2    6138.7   26467.1 ]
[24-10-31 14:53:40] 11    -39251.24 [    37053.4   19844.6   45839.2    6138.7   26467.1 ]
[24-10-31 14:53:40] 12    -39251.24 [    36948.7   19844.6   45839.2    6138.7   26467.1 ]
[24-10-31 14:53:40] 13    -39251.25 [    37158.1   19844.6   45839.2    6138.7   26467.1 ]
[24-10-31 14:53:40] 14    -39251.24 [    37053.4   19844.6   45839.2    6138.7   26467.1 ]
[24-10-31 14:53:41] 15    -39251.45 [    37053.4   19845.6   45839.2    6138.7   26467.1 ]
[24-10-31 14:53:41] 16     -39250.9 [    37053.4   19842.9   45839.2    6138.7   26467.1 ]
[24-10-31 14:53:41] 17    -39250.36 [    37053.4   19840.3   45839.2    6138.7   26467.1 ]
[24-10-31 14:53:41] 18    -39249.47 [    37053.4   19836.1   45839.2    6138.7   26467.1 ]
[24-10-31 14:53:41] 19    -39248.03 [    37053.4   19829.2   45839.2    6138.7   26467.1 ]
[24-10-31 14:53:42] 20    -39245.71 [    37053.4   19818.1   45839.2    6138.7   26467.1 ]
[24-10-31 14:53:42] 21    -39241.95 [    37053.4   19800.2   45839.2    6138.7   26467.1 ]
[24-10-31 14:53:42] 22    -39235.86 [    37053.4   19771.2   45839.2    6138.7   26467.1 ]
[24-10-31 14:53:42] 23    -39225.99 [    37053.4   19724.2   45839.2    6138.7   26467.1 ]
[24-10-31 14:53:43] 24    -39210.01 [    37053.4   19648.2   45839.2    6138.7   26467.1 ]
[24-10-31 14:53:43] 25     -39184.1 [    37053.4   19525.2   45839.2    6138.7   26467.1 ]
[24-10-31 14:53:43] 26    -39142.03 [    37053.4   19326.2   45839.2    6138.7   26467.1 ]
[24-10-31 14:53:43] 27    -39073.63 [    37053.4   19004.2   45839.2    6138.7   26467.1 ]
[24-10-31 14:53:44] 28    -38962.19 [    37053.4   18483.2   45839.2    6138.7   26467.1 ]
[24-10-31 14:53:44] 29    -38780.69 [    37053.4   17640.2   45839.2    6138.7   26467.1 ]
[24-10-31 14:53:44] 30    -38488.28 [    37053.4   16276.2   45839.2    6138.7   26467.1 ]
[24-10-31 14:53:44] 34    -38743.15 [    37053.4    7990.7   45839.2    6138.7   26467.1 ]
[24-10-31 14:53:44] 35    -37782.05 [    37053.4   12133.5   45839.2    6138.7   26467.1 ]
[24-10-31 14:53:45] 36    -37812.72 [    37053.4   12450.1   45839.2    6138.7   26467.1 ]
[24-10-31 14:53:45] 37    -37763.48 [    37053.4   10551.1   45839.2    6138.7   26467.1 ]
[24-10-31 14:53:45] 38    -37738.44 [    37053.4   11211.4   45839.2    6138.7   26467.1 ]
[24-10-31 14:53:45] 39    -37739.08 [    37053.4   11297.8   45839.2    6138.7   26467.1 ]
[24-10-31 14:53:46] 40    -37738.63 [    37053.4   11125.1   45839.2    6138.7   26467.1 ]
