[24-10-31 14:57:22] fitting objective_H2 to data for demes ['French', 'KhomaniSan', 'Yoruba']
[24-10-31 14:57:22] 0        pnames [         NK       NFY       TFY        NF        NY ]
[24-10-31 14:57:22] 0            p0 [    25671.2   15862.3   73002.6    5515.9   19120.5 ]
[24-10-31 14:57:22] 1     -39786.55 [    25671.2   15862.3   73002.6    5515.9   19120.5 ]
[24-10-31 14:57:22] 2     -39786.55 [    25671.2   15862.3   73002.6    5515.9   19120.5 ]
[24-10-31 14:57:22] 3     -39786.55 [    25672.2   15862.3   73002.6    5515.9   19120.5 ]
[24-10-31 14:57:22] 4     -39786.55 [    25673.9   15862.3   73002.6    5515.9   19120.5 ]
[24-10-31 14:57:23] 5     -39786.38 [    25850.2   15862.3   73002.6    5515.9   19120.5 ]
[24-10-31 14:57:23] 6     -39786.18 [    26332.0   15862.3   73002.6    5515.9   19120.5 ]
[24-10-31 14:57:23] 7     -39786.55 [    27111.4   15862.3   73002.6    5515.9   19120.5 ]
[24-10-31 14:57:23] 8     -39786.23 [    26629.7   15862.3   73002.6    5515.9   19120.5 ]
[24-10-31 14:57:24] 9     -39786.22 [    26147.9   15862.3   73002.6    5515.9   19120.5 ]
[24-10-31 14:57:24] 10    -39786.18 [    26374.8   15862.3   73002.6    5515.9   19120.5 ]
[24-10-31 14:57:24] 11    -39786.18 [    26367.8   15862.3   73002.6    5515.9   19120.5 ]
[24-10-31 14:57:24] 12    -39786.18 [    26381.9   15862.3   73002.6    5515.9   19120.5 ]
[24-10-31 14:57:24] 13    -39786.18 [    26374.8   15862.3   73002.6    5515.9   19120.5 ]
[24-10-31 14:57:25] 14    -39786.38 [    26374.8   15863.3   73002.6    5515.9   19120.5 ]
[24-10-31 14:57:25] 15    -39785.85 [    26374.8   15860.7   73002.6    5515.9   19120.5 ]
[24-10-31 14:57:25] 16    -39785.31 [    26374.8   15858.1   73002.6    5515.9   19120.5 ]
[24-10-31 14:57:25] 17    -39784.44 [    26374.8   15853.8   73002.6    5515.9   19120.5 ]
[24-10-31 14:57:26] 18    -39783.04 [    26374.8   15847.0   73002.6    5515.9   19120.5 ]
[24-10-31 14:57:26] 19    -39780.77 [    26374.8   15835.9   73002.6    5515.9   19120.5 ]
[24-10-31 14:57:26] 20    -39777.09 [    26374.8   15818.0   73002.6    5515.9   19120.5 ]
[24-10-31 14:57:26] 21    -39771.13 [    26374.8   15788.9   73002.6    5515.9   19120.5 ]
[24-10-31 14:57:26] 22    -39761.48 [    26374.8   15741.9   73002.6    5515.9   19120.5 ]
[24-10-31 14:57:27] 23    -39745.84 [    26374.8   15665.9   73002.6    5515.9   19120.5 ]
[24-10-31 14:57:27] 24    -39720.47 [    26374.8   15542.9   73002.6    5515.9   19120.5 ]
[24-10-31 14:57:27] 25    -39679.26 [    26374.8   15343.9   73002.6    5515.9   19120.5 ]
[24-10-31 14:57:27] 26    -39612.19 [    26374.8   15021.9   73002.6    5515.9   19120.5 ]
[24-10-31 14:57:27] 27    -39502.93 [    26374.8   14500.9   73002.6    5515.9   19120.5 ]
[24-10-31 14:57:28] 28    -39325.54 [    26374.8   13657.9   73002.6    5515.9   19120.5 ]
[24-10-31 14:57:28] 29     -39045.7 [    26374.8   12293.9   73002.6    5515.9   19120.5 ]
[24-10-31 14:57:28] 32    -39747.41 [    26374.8    6107.2   73002.6    5515.9   19120.5 ]
[24-10-31 14:57:28] 33    -38621.99 [    26374.8    9200.5   73002.6    5515.9   19120.5 ]
[24-10-31 14:57:29] 34    -38665.32 [    26374.8    9901.2   73002.6    5515.9   19120.5 ]
[24-10-31 14:57:29] 35    -38635.21 [    26374.8    8565.9   73002.6    5515.9   19120.5 ]
[24-10-31 14:57:29] 36    -38619.86 [    26374.8    9051.4   73002.6    5515.9   19120.5 ]
[24-10-31 14:57:29] 37    -38619.87 [    26374.8    8983.3   73002.6    5515.9   19120.5 ]
[24-10-31 14:57:29] 38    -38620.48 [    26374.8    9119.5   73002.6    5515.9   19120.5 ]
[24-10-31 14:57:30] 39    -38619.86 [    26374.8    9051.4   73002.6    5515.9   19120.5 ]
[24-10-31 14:57:30] 40     -38619.9 [    26374.8    9051.4   73003.6    5515.9   19120.5 ]
[24-10-31 14:57:30] 41     -38619.8 [    26374.8    9051.4   73001.0    5515.9   19120.5 ]
[24-10-31 14:57:30] 42    -38613.48 [    26374.8    9051.4   72824.6    5515.9   19120.5 ]
[24-10-31 14:57:31] 43     -38231.3 [    26374.8    9051.4   53600.8    5515.9   19120.5 ]
[24-10-31 14:57:31] 44    -38224.62 [    26374.8    9051.4   51159.3    5515.9   19120.5 ]
[24-10-31 14:57:31] 45    -38232.84 [    26374.8    9051.4   47208.9    5515.9   19120.5 ]
[24-10-31 14:57:31] 46    -38225.01 [    26374.8    9051.4   49650.4    5515.9   19120.5 ]
[24-10-31 14:57:32] 47     -38226.1 [    26374.8    9051.4   52091.9    5515.9   19120.5 ]
[24-10-31 14:57:32] 48    -38224.37 [    26374.8    9051.4   50574.2    5515.9   19120.5 ]
[24-10-31 14:57:32] 49    -38224.41 [    26374.8    9051.4   50798.5    5515.9   19120.5 ]
[24-10-31 14:57:32] 50    -38224.41 [    26374.8    9051.4   50349.9    5515.9   19120.5 ]
[24-10-31 14:57:33] 51    -38224.37 [    26374.8    9051.4   50574.2    5515.9   19120.5 ]
[24-10-31 14:57:33] 52     -38224.4 [    26374.8    9051.4   50574.2    5516.9   19120.5 ]
[24-10-31 14:57:33] 53    -38224.31 [    26374.8    9051.4   50574.2    5514.3   19120.5 ]
[24-10-31 14:57:33] 54    -38219.26 [    26374.8    9051.4   50574.2    5337.9   19120.5 ]
[24-10-31 14:57:34] 55    -38216.44 [    26374.8    9051.4   50574.2    4981.2   19120.5 ]
[24-10-31 14:57:34] 56    -38242.97 [    26374.8    9051.4   50574.2    4403.9   19120.5 ]
[24-10-31 14:57:34] 57    -38221.11 [    26374.8    9051.4   50574.2    4760.7   19120.5 ]
[24-10-31 14:57:34] 58    -38216.18 [    26374.8    9051.4   50574.2    5117.4   19120.5 ]
[24-10-31 14:57:35] 59    -38216.06 [    26374.8    9051.4   50574.2    5066.7   19120.5 ]
[24-10-31 14:57:35] 60    -38216.06 [    26374.8    9051.4   50574.2    5071.2   19120.5 ]
[24-10-31 14:57:35] 61    -38216.07 [    26374.8    9051.4   50574.2    5062.2   19120.5 ]
[24-10-31 14:57:35] 62    -38216.06 [    26374.8    9051.4   50574.2    5066.7   19120.5 ]
[24-10-31 14:57:35] 63    -38215.97 [    26374.8    9051.4   50574.2    5066.7   19121.5 ]
[24-10-31 14:57:36] 64    -38215.82 [    26374.8    9051.4   50574.2    5066.7   19123.2 ]
[24-10-31 14:57:36] 65    -38199.71 [    26374.8    9051.4   50574.2    5066.7   19299.5 ]
[24-10-31 14:57:36] 66    -37689.32 [    26374.8    9051.4   50574.2    5066.7   27730.2 ]
[24-10-31 14:57:36] 67    -37332.08 [    26374.8    9051.4   50574.2    5066.7   41371.2 ]
[24-10-31 14:57:37] 68    -37306.18 [    26374.8    9051.4   50574.2    5066.7   42964.3 ]
[24-10-31 14:57:37] 69    -37268.37 [    26374.8    9051.4   50574.2    5066.7   45542.0 ]
[24-10-31 14:57:37] 72    -37234.44 [    26374.8    9051.4   50574.2    5066.7   48155.9 ]
[24-10-31 14:57:37] 73     -37250.9 [    26374.8    9051.4   50574.2    5066.7   46849.0 ]
[24-10-31 14:57:38] 74    -37215.37 [    26374.8    9051.4   50574.2    5066.7   49771.3 ]
[24-10-31 14:57:38] 76     -37222.5 [    26374.8    9051.4   50574.2    5066.7   49154.3 ]
[24-10-31 14:57:38] 78    -37218.89 [    26374.8    9051.4   50574.2    5066.7   49464.8 ]
[24-10-31 14:57:38] 80    -37215.37 [    26374.8    9051.4   50574.2    5066.7   49771.3 ]
[24-10-31 14:57:39] 81    -37215.39 [    26375.8    9051.4   50574.2    5066.7   49771.3 ]
[24-10-31 14:57:39] 82    -37215.34 [    26373.2    9051.4   50574.2    5066.7   49771.3 ]
[24-10-31 14:57:39] 83    -37215.28 [    26370.6    9051.4   50574.2    5066.7   49771.3 ]
[24-10-31 14:57:39] 84    -37215.19 [    26366.4    9051.4   50574.2    5066.7   49771.3 ]
[24-10-31 14:57:39] 85    -37215.04 [    26359.5    9051.4   50574.2    5066.7   49771.3 ]
[24-10-31 14:57:40] 86    -37214.81 [    26348.4    9051.4   50574.2    5066.7   49771.3 ]
[24-10-31 14:57:40] 87    -37214.42 [    26330.5    9051.4   50574.2    5066.7   49771.3 ]
[24-10-31 14:57:40] 88     -37213.8 [    26301.4    9051.4   50574.2    5066.7   49771.3 ]
[24-10-31 14:57:40] 89     -37212.8 [    26254.5    9051.4   50574.2    5066.7   49771.3 ]
[24-10-31 14:57:41] 90    -37211.18 [    26178.4    9051.4   50574.2    5066.7   49771.3 ]
[24-10-31 14:57:41] 91    -37208.56 [    26055.4    9051.4   50574.2    5066.7   49771.3 ]
[24-10-31 14:57:41] 92    -37204.31 [    25856.4    9051.4   50574.2    5066.7   49771.3 ]
[24-10-31 14:57:41] 93    -41882.02 [     4164.9    9051.4   50574.2    5066.7   49771.3 ]
[24-10-31 14:57:42] 94    -37061.03 [    17571.0    9051.4   50574.2    5066.7   49771.3 ]
[24-10-31 14:57:42] 95    -37167.76 [    12450.3    9051.4   50574.2    5066.7   49771.3 ]
[24-10-31 14:57:42] 96    -37070.89 [    18674.2    9051.4   50574.2    5066.7   49771.3 ]
[24-10-31 14:57:42] 97    -37059.11 [    17188.8    9051.4   50574.2    5066.7   49771.3 ]
[24-10-31 14:57:43] 98    -37064.93 [    15378.9    9051.4   50574.2    5066.7   49771.3 ]
[24-10-31 14:57:43] 99    -37058.04 [    16711.6    9051.4   50574.2    5066.7   49771.3 ]
