[24-11-01 21:17:34] fitting objective_H2 to data for demes ['Altai', 'Chagyrskaya', 'Denisova', 'Vindija']
[24-11-01 21:17:34] 0        pnames [        NND       TND        ND        NN        TN        NA       TCV        NC        NV      mACV       mCV       mAD ]
[24-11-01 21:17:34] 0            p0 [     8201.0  519605.5    2507.4    2440.2  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:17:36] 1     -13059.56 [     8201.0  519605.5    2507.4    2440.2  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:17:37] 2     -13059.56 [     8201.0  519605.5    2507.4    2440.2  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:17:39] 3     -13061.13 [     8202.0  519605.5    2507.4    2440.2  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:17:40] 4     -13057.02 [     8199.4  519605.5    2507.4    2440.2  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:17:41] 5     -12793.89 [     8023.0  519605.5    2507.4    2440.2  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:17:43] 6     -12258.47 [     6372.8  519605.5    2507.4    2440.2  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:17:44] 7      -31156.8 [     3702.6  519605.5    2507.4    2440.2  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:17:45] 8      -15031.5 [     5352.8  519605.5    2507.4    2440.2  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:17:47] 9     -11947.88 [     7003.1  519605.5    2507.4    2440.2  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:17:48] 10     -11948.0 [     6870.6  519605.5    2507.4    2440.2  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:17:50] 11    -11944.07 [     6937.3  519605.5    2507.4    2440.2  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:17:51] 12    -11944.22 [     6949.9  519605.5    2507.4    2440.2  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:17:52] 13     -11944.2 [     6924.6  519605.5    2507.4    2440.2  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:17:54] 14    -11944.07 [     6937.3  519605.5    2507.4    2440.2  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:17:55] 15    -11944.11 [     6937.3  519606.5    2507.4    2440.2  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:17:57] 16    -11944.01 [     6937.3  519603.9    2507.4    2440.2  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:17:58] 17    -11937.76 [     6937.3  519427.5    2507.4    2440.2  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:17:59] 18    -11784.76 [     6937.3  510810.4    2507.4    2440.2  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:18:01] 19    -12151.12 [     6937.3  496867.7    2507.4    2440.2  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:18:02] 20    -11836.64 [     6937.3  505484.7    2507.4    2440.2  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:18:04] 21    -11808.24 [     6937.3  514101.8    2507.4    2440.2  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:18:05] 22    -11784.71 [     6937.3  510634.7    2507.4    2440.2  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:18:06] 23    -11784.73 [     6937.3  510545.0    2507.4    2440.2  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:18:08] 24    -11784.71 [     6937.3  510634.7    2507.4    2440.2  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:18:09] 25    -11789.64 [     6937.3  510634.7    2508.4    2440.2  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:18:11] 26    -11776.75 [     6937.3  510634.7    2505.8    2440.2  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:18:12] 27    -11109.63 [     6937.3  510634.7    2329.4    2440.2  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:18:13] 28    -10770.84 [     6937.3  510634.7    2120.8    2440.2  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:18:15] 29    -10978.34 [     6937.3  510634.7    1783.3    2440.2  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:18:16] 30    -10759.08 [     6937.3  510634.7    1991.9    2440.2  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:18:18] 31    -10812.57 [     6937.3  510634.7    1912.2    2440.2  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:18:19] 32    -10748.08 [     6937.3  510634.7    2043.9    2440.2  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:18:20] 33     -10748.1 [     6937.3  510634.7    2048.5    2440.2  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:18:22] 34    -10748.24 [     6937.3  510634.7    2039.2    2440.2  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:18:23] 35    -10748.08 [     6937.3  510634.7    2043.9    2440.2  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:18:25] 36    -10735.93 [     6937.3  510634.7    2043.9    2441.2  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:18:26] 37    -10716.34 [     6937.3  510634.7    2043.9    2442.9  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:18:27] 38     -9173.68 [     6937.3  510634.7    2043.9    2619.2  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:18:29] 39     -8887.54 [     6937.3  510634.7    2043.9    2762.6  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:18:30] 40    -10556.35 [     6937.3  510634.7    2043.9    2994.5  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:18:32] 41     -9197.69 [     6937.3  510634.7    2043.9    2851.2  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:18:33] 42      -8886.0 [     6937.3  510634.7    2043.9    2707.8  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:18:34] 43     -8869.11 [     6937.3  510634.7    2043.9    2734.6  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:18:36] 44     -8869.32 [     6937.3  510634.7    2043.9    2731.7  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:18:37] 45      -8869.3 [     6937.3  510634.7    2043.9    2737.6  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:18:39] 46     -8869.11 [     6937.3  510634.7    2043.9    2734.6  181824.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:18:40] 47     -8869.24 [     6937.3  510634.7    2043.9    2734.6  181825.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:18:41] 48     -8868.89 [     6937.3  510634.7    2043.9    2734.6  181823.2     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:18:43] 49     -8845.11 [     6937.3  510634.7    2043.9    2734.6  181646.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:18:44] 50     -7405.58 [     6937.3  510634.7    2043.9    2734.6  162423.0     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:18:45] 51     -7417.46 [     6937.3  510634.7    2043.9    2734.6  159909.7     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:18:47] 52     -7660.53 [     6937.3  510634.7    2043.9    2734.6  169765.8     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:18:48] 53      -7454.2 [     6937.3  510634.7    2043.9    2734.6  165227.7     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:18:50] 54     -7403.57 [     6937.3  510634.7    2043.9    2734.6  161562.9     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:18:51] 55     -7403.48 [     6937.3  510634.7    2043.9    2734.6  161765.5     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:18:52] 56     -7403.73 [     6937.3  510634.7    2043.9    2734.6  161966.1     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
[24-11-01 21:18:54] 57     -7403.48 [     6937.3  510634.7    2043.9    2734.6  161765.5     971.6  134043.4     942.2     885.1  8.33e-05  1.21e-04  1.06e-05 ]
