[24-11-01 19:59:36] fitting objective_H2 to data for demes ['Altai', 'Chagyrskaya', 'Denisova', 'Vindija']
[24-11-01 19:59:36] 0        pnames [        NND       TND        ND        NN        TN        NA       TCV        NC        NV      mACV       mCV       mAD ]
[24-11-01 19:59:36] 0            p0 [     5319.3  472494.0    2491.6    3143.1  247469.5     745.4  206850.4    1280.8     769.1  1.34e-04  9.15e-05  9.87e-06 ]
[24-11-01 19:59:37] 1     -94314.56 [     5319.3  472494.0    2491.6    3143.1  247469.5     745.4  206850.4    1280.8     769.1  1.34e-04  9.15e-05  9.87e-06 ]
[24-11-01 19:59:37] 2     -94314.56 [     5319.3  472494.0    2491.6    3143.1  247469.5     745.4  206850.4    1280.8     769.1  1.34e-04  9.15e-05  9.87e-06 ]
[24-11-01 19:59:38] 3     -94309.14 [     5320.3  472494.0    2491.6    3143.1  247469.5     745.4  206850.4    1280.8     769.1  1.34e-04  9.15e-05  9.87e-06 ]
[24-11-01 19:59:39] 4     -94300.37 [     5321.9  472494.0    2491.6    3143.1  247469.5     745.4  206850.4    1280.8     769.1  1.34e-04  9.15e-05  9.87e-06 ]
[24-11-01 19:59:40] 5     -93378.35 [     5498.3  472494.0    2491.6    3143.1  247469.5     745.4  206850.4    1280.8     769.1  1.34e-04  9.15e-05  9.87e-06 ]
[24-11-01 19:59:41] 6     -85520.26 [     7879.5  472494.0    2491.6    3143.1  247469.5     745.4  206850.4    1280.8     769.1  1.34e-04  9.15e-05  9.87e-06 ]
[24-11-01 19:59:41] 7     -81227.11 [    11732.2  472494.0    2491.6    3143.1  247469.5     745.4  206850.4    1280.8     769.1  1.34e-04  9.15e-05  9.87e-06 ]
[24-11-01 19:59:42] 8     -81414.51 [    11394.8  472494.0    2491.6    3143.1  247469.5     745.4  206850.4    1280.8     769.1  1.34e-04  9.15e-05  9.87e-06 ]
[24-11-01 19:59:43] 9     -80076.62 [    17966.2  472494.0    2491.6    3143.1  247469.5     745.4  206850.4    1280.8     769.1  1.34e-04  9.15e-05  9.87e-06 ]
[24-11-01 19:59:44] 10    -80158.76 [    15850.3  472494.0    2491.6    3143.1  247469.5     745.4  206850.4    1280.8     769.1  1.34e-04  9.15e-05  9.87e-06 ]
[24-11-01 19:59:44] 11    -80751.43 [    28052.9  472494.0    2491.6    3143.1  247469.5     745.4  206850.4    1280.8     769.1  1.34e-04  9.15e-05  9.87e-06 ]
[24-11-01 19:59:45] 12     -80229.9 [    21819.0  472494.0    2491.6    3143.1  247469.5     745.4  206850.4    1280.8     769.1  1.34e-04  9.15e-05  9.87e-06 ]
[24-11-01 19:59:46] 13    -80183.43 [    15585.0  472494.0    2491.6    3143.1  247469.5     745.4  206850.4    1280.8     769.1  1.34e-04  9.15e-05  9.87e-06 ]
[24-11-01 19:59:47] 14    -80079.37 [    18427.5  472494.0    2491.6    3143.1  247469.5     745.4  206850.4    1280.8     769.1  1.34e-04  9.15e-05  9.87e-06 ]
[24-11-01 19:59:47] 15    -80076.79 [    18092.7  472494.0    2491.6    3143.1  247469.5     745.4  206850.4    1280.8     769.1  1.34e-04  9.15e-05  9.87e-06 ]
[24-11-01 19:59:48] 16    -80076.92 [    17839.7  472494.0    2491.6    3143.1  247469.5     745.4  206850.4    1280.8     769.1  1.34e-04  9.15e-05  9.87e-06 ]
[24-11-01 19:59:49] 17    -80076.62 [    17966.2  472494.0    2491.6    3143.1  247469.5     745.4  206850.4    1280.8     769.1  1.34e-04  9.15e-05  9.87e-06 ]
[24-11-01 19:59:50] 18    -80076.05 [    17966.2  472495.0    2491.6    3143.1  247469.5     745.4  206850.4    1280.8     769.1  1.34e-04  9.15e-05  9.87e-06 ]
[24-11-01 19:59:50] 19    -80075.13 [    17966.2  472496.6    2491.6    3143.1  247469.5     745.4  206850.4    1280.8     769.1  1.34e-04  9.15e-05  9.87e-06 ]
[24-11-01 19:59:51] 20    -79975.19 [    17966.2  472672.9    2491.6    3143.1  247469.5     745.4  206850.4    1280.8     769.1  1.34e-04  9.15e-05  9.87e-06 ]
[24-11-01 19:59:52] 21     -70190.9 [    17966.2  491896.8    2491.6    3143.1  247469.5     745.4  206850.4    1280.8     769.1  1.34e-04  9.15e-05  9.87e-06 ]
[24-11-01 19:59:53] 22    -46317.24 [    17966.2  567851.7    2491.6    3143.1  247469.5     745.4  206850.4    1280.8     769.1  1.34e-04  9.15e-05  9.87e-06 ]
[24-11-01 19:59:53] 23     -30625.6 [    17966.2  690749.3    2491.6    3143.1  247469.5     745.4  206850.4    1280.8     769.1  1.34e-04  9.15e-05  9.87e-06 ]
[24-11-01 19:59:54] 24    -30157.63 [    17966.2  697320.7    2491.6    3143.1  247469.5     745.4  206850.4    1280.8     769.1  1.34e-04  9.15e-05  9.87e-06 ]
