[24-10-31 15:03:48] fitting objective_H2 to data for demes ['French', 'KhomaniSan', 'Yoruba']
[24-10-31 15:03:48] 0        pnames [         NK       NFY       TFY        NF        NY ]
[24-10-31 15:03:48] 0            p0 [    16693.4   17921.7   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:48] 1     -55624.84 [    16693.4   17921.7   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:48] 2     -55624.84 [    16693.4   17921.7   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:49] 3     -55624.79 [    16694.4   17921.7   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:49] 4     -55624.72 [    16696.0   17921.7   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:49] 5     -55616.68 [    16872.4   17921.7   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:49] 6     -55473.36 [    21797.7   17921.7   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:50] 7     -55395.84 [    29767.0   17921.7   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:50] 8     -55399.41 [    29020.2   17921.7   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:50] 9     -55377.21 [    42661.6   17921.7   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:50] 10    -55377.93 [    38033.6   17921.7   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:51] 13    -55378.12 [    37736.3   17921.7   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:51] 14    -55377.11 [    40198.9   17921.7   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:51] 15    -55377.04 [    41221.9   17921.7   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:51] 16    -55377.04 [    40976.6   17921.7   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:52] 17    -55377.05 [    41467.2   17921.7   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:52] 18    -55377.04 [    41221.9   17921.7   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:52] 19     -55377.2 [    41221.9   17922.7   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:52] 20    -55376.78 [    41221.9   17920.1   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:53] 21    -55376.37 [    41221.9   17917.5   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:53] 22     -55375.7 [    41221.9   17913.2   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:53] 23    -55374.62 [    41221.9   17906.4   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:53] 24    -55372.86 [    41221.9   17895.3   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:54] 25    -55370.03 [    41221.9   17877.4   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:54] 26    -55365.43 [    41221.9   17848.3   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:54] 27    -55357.97 [    41221.9   17801.3   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:54] 28    -55345.87 [    41221.9   17725.3   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:55] 29    -55326.19 [    41221.9   17602.3   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:55] 30     -55294.1 [    41221.9   17403.3   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:55] 31    -55241.53 [    41221.9   17081.3   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:55] 32    -55154.78 [    41221.9   16560.3   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:56] 33    -55010.19 [    41221.9   15717.3   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:56] 34    -54766.74 [    41221.9   14353.3   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:56] 35    -54362.91 [    41221.9   12146.3   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:56] 36    -53902.95 [    41221.9    8575.3   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:57] 37     -59791.8 [    41221.9    3492.0   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:57] 38    -54197.54 [    41221.9    6633.7   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:57] 39    -54011.06 [    41221.9    9939.3   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:57] 40    -53905.88 [    41221.9    8690.2   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:58] 41     -53901.8 [    41221.9    8335.1   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:58] 42    -53940.42 [    41221.9    7685.2   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:58] 43     -53903.4 [    41221.9    8239.2   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:58] 44     -53901.4 [    41221.9    8430.9   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:59] 45     -53901.4 [    41221.9    8430.9   64104.4    6932.9   22332.6 ]
[24-10-31 15:03:59] 46    -53901.43 [    41221.9    8430.9   64105.4    6932.9   22332.6 ]
[24-10-31 15:03:59] 47    -53901.36 [    41221.9    8430.9   64102.8    6932.9   22332.6 ]
[24-10-31 15:03:59] 48     -53896.9 [    41221.9    8430.9   63926.4    6932.9   22332.6 ]
[24-10-31 15:04:00] 49    -53601.13 [    41221.9    8430.9   44702.5    6932.9   22332.6 ]
[24-10-31 15:04:00] 51     -53670.7 [    41221.9    8430.9   52045.4    6932.9   22332.6 ]
[24-10-31 15:04:00] 52    -53621.61 [    41221.9    8430.9   47507.3    6932.9   22332.6 ]
[24-10-31 15:04:00] 53    -53590.71 [    41221.9    8430.9   42624.0    6932.9   22332.6 ]
[24-10-31 15:04:01] 54    -53586.26 [    41221.9    8430.9   41339.4    6932.9   22332.6 ]
[24-10-31 15:04:01] 55    -53584.27 [    41221.9    8430.9   40545.4    6932.9   22332.6 ]
[24-10-31 15:04:01] 56    -53583.32 [    41221.9    8430.9   40054.7    6932.9   22332.6 ]
[24-10-31 15:04:02] 58    -53583.76 [    41221.9    8430.9   40295.2    6932.9   22332.6 ]
[24-10-31 15:04:02] 59    -53583.32 [    41221.9    8430.9   40054.7    6932.9   22332.6 ]
[24-10-31 15:04:02] 60    -53583.31 [    41221.9    8430.9   40054.7    6933.9   22332.6 ]
[24-10-31 15:04:02] 61    -53583.28 [    41221.9    8430.9   40054.7    6935.5   22332.6 ]
[24-10-31 15:04:03] 62    -53580.28 [    41221.9    8430.9   40054.7    7111.9   22332.6 ]
[24-10-31 15:04:03] 63     -53570.7 [    41221.9    8430.9   40054.7    8090.3   22332.6 ]
[24-10-31 15:04:03] 64    -53569.85 [    41221.9    8430.9   40054.7    9673.5   22332.6 ]
[24-10-31 15:04:03] 65    -53568.77 [    41221.9    8430.9   40054.7    8956.0   22332.6 ]
[24-10-31 15:04:03] 66    -53568.99 [    41221.9    8430.9   40054.7    8625.4   22332.6 ]
[24-10-31 15:04:04] 67    -53568.96 [    41221.9    8430.9   40054.7    9230.1   22332.6 ]
[24-10-31 15:04:04] 68    -53568.77 [    41221.9    8430.9   40054.7    8935.8   22332.6 ]
[24-10-31 15:04:04] 69    -53568.77 [    41221.9    8430.9   40054.7    8915.8   22332.6 ]
[24-10-31 15:04:04] 70    -53568.77 [    41221.9    8430.9   40054.7    8935.8   22332.6 ]
[24-10-31 15:04:05] 71    -53568.72 [    41221.9    8430.9   40054.7    8935.8   22333.6 ]
[24-10-31 15:04:05] 72    -53568.66 [    41221.9    8430.9   40054.7    8935.8   22335.3 ]
[24-10-31 15:04:05] 73    -53561.46 [    41221.9    8430.9   40054.7    8935.8   22511.6 ]
[24-10-31 15:04:05] 74    -53276.18 [    41221.9    8430.9   40054.7    8935.8   33037.8 ]
[24-10-31 15:04:06] 76    -53178.19 [    41221.9    8430.9   40054.7    8935.8   39543.3 ]
[24-10-31 15:04:06] 77    -53132.71 [    41221.9    8430.9   40054.7    8935.8   43563.9 ]
[24-10-31 15:04:06] 78    -53108.69 [    41221.9    8430.9   40054.7    8935.8   46048.8 ]
[24-10-31 15:04:06] 79    -53095.13 [    41221.9    8430.9   40054.7    8935.8   47584.5 ]
[24-10-31 15:04:07] 80     -53087.2 [    41221.9    8430.9   40054.7    8935.8   48533.7 ]
[24-10-31 15:04:07] 81    -53082.45 [    41221.9    8430.9   40054.7    8935.8   49120.3 ]
[24-10-31 15:04:07] 82    -53079.57 [    41221.9    8430.9   40054.7    8935.8   49482.8 ]
[24-10-31 15:04:07] 83    -53077.45 [    41221.9    8430.9   40054.7    8935.8   49754.3 ]
