[24-10-31 15:00:24] fitting objective_H2 to data for demes ['French', 'KhomaniSan', 'Yoruba']
[24-10-31 15:00:24] 0        pnames [         NK       NFY       TFY        NF        NY ]
[24-10-31 15:00:24] 0            p0 [    16428.3   15641.2   72502.3    4864.6   25580.1 ]
[24-10-31 15:00:24] 1     -50955.86 [    16428.3   15641.2   72502.3    4864.6   25580.1 ]
[24-10-31 15:00:24] 2     -50955.86 [    16428.3   15641.2   72502.3    4864.6   25580.1 ]
[24-10-31 15:00:25] 3      -50955.8 [    16429.3   15641.2   72502.3    4864.6   25580.1 ]
[24-10-31 15:00:25] 4     -50955.71 [    16431.0   15641.2   72502.3    4864.6   25580.1 ]
[24-10-31 15:00:25] 5     -50945.71 [    16607.3   15641.2   72502.3    4864.6   25580.1 ]
[24-10-31 15:00:25] 6     -50787.98 [    21022.4   15641.2   72502.3    4864.6   25580.1 ]
[24-10-31 15:00:26] 7     -50714.29 [    28166.2   15641.2   72502.3    4864.6   25580.1 ]
[24-10-31 15:00:26] 8     -50719.28 [    26940.6   15641.2   72502.3    4864.6   25580.1 ]
[24-10-31 15:00:26] 9     -50722.39 [    39725.0   15641.2   72502.3    4864.6   25580.1 ]
[24-10-31 15:00:27] 10    -50709.19 [    32581.3   15641.2   72502.3    4864.6   25580.1 ]
[24-10-31 15:00:27] 11    -50712.28 [    35309.9   15641.2   72502.3    4864.6   25580.1 ]
[24-10-31 15:00:27] 12    -50709.05 [    32178.9   15641.2   72502.3    4864.6   25580.1 ]
[24-10-31 15:00:27] 13    -50709.01 [    31655.3   15641.2   72502.3    4864.6   25580.1 ]
[24-10-31 15:00:28] 14     -50709.0 [    31807.6   15641.2   72502.3    4864.6   25580.1 ]
[24-10-31 15:00:28] 15    -50709.01 [    31961.4   15641.2   72502.3    4864.6   25580.1 ]
[24-10-31 15:00:28] 16     -50709.0 [    31807.6   15641.2   72502.3    4864.6   25580.1 ]
[24-10-31 15:00:28] 17    -50709.13 [    31807.6   15642.2   72502.3    4864.6   25580.1 ]
[24-10-31 15:00:28] 18    -50708.79 [    31807.6   15639.6   72502.3    4864.6   25580.1 ]
[24-10-31 15:00:29] 19    -50686.02 [    31807.6   15463.2   72502.3    4864.6   25580.1 ]
[24-10-31 15:00:29] 21    -50805.89 [    31807.6    8245.4   72502.3    4864.6   25580.1 ]
[24-10-31 15:00:29] 22    -50384.46 [    31807.6   12706.3   72502.3    4864.6   25580.1 ]
[24-10-31 15:00:29] 23    -50346.54 [    31807.6   12148.3   72502.3    4864.6   25580.1 ]
[24-10-31 15:00:30] 24    -50324.85 [    31807.6   10657.5   72502.3    4864.6   25580.1 ]
[24-10-31 15:00:30] 25    -50315.88 [    31807.6   11124.0   72502.3    4864.6   25580.1 ]
[24-10-31 15:00:30] 26    -50315.92 [    31807.6   11182.4   72502.3    4864.6   25580.1 ]
[24-10-31 15:00:30] 27    -50316.02 [    31807.6   11078.9   72502.3    4864.6   25580.1 ]
[24-10-31 15:00:31] 28    -50315.88 [    31807.6   11124.0   72502.3    4864.6   25580.1 ]
[24-10-31 15:00:31] 29    -50315.92 [    31807.6   11124.0   72503.3    4864.6   25580.1 ]
[24-10-31 15:00:31] 30    -50315.82 [    31807.6   11124.0   72500.7    4864.6   25580.1 ]
[24-10-31 15:00:31] 31    -50309.46 [    31807.6   11124.0   72324.3    4864.6   25580.1 ]
[24-10-31 15:00:32] 32    -49772.07 [    31807.6   11124.0   53100.4    4864.6   25580.1 ]
[24-10-31 15:00:32] 34    -49625.08 [    31807.6   11124.0   44031.6    4864.6   25580.1 ]
[24-10-31 15:00:32] 36    -49690.11 [    31807.6   11124.0   48566.0    4864.6   25580.1 ]
[24-10-31 15:00:32] 37    -49600.23 [    31807.6   11124.0   41890.7    4864.6   25580.1 ]
[24-10-31 15:00:33] 38    -49586.74 [    31807.6   11124.0   40567.6    4864.6   25580.1 ]
[24-10-31 15:00:33] 40    -49591.72 [    31807.6   11124.0   41073.0    4864.6   25580.1 ]
[24-10-31 15:00:33] 41    -49583.69 [    31807.6   11124.0   40248.3    4864.6   25580.1 ]
[24-10-31 15:00:33] 42    -49583.69 [    31807.6   11124.0   40248.3    4864.6   25580.1 ]
[24-10-31 15:00:34] 43    -49583.62 [    31807.6   11124.0   40248.3    4865.6   25580.1 ]
[24-10-31 15:00:34] 44    -49583.49 [    31807.6   11124.0   40248.3    4867.2   25580.1 ]
[24-10-31 15:00:34] 45     -49570.7 [    31807.6   11124.0   40248.3    5043.6   25580.1 ]
[24-10-31 15:00:34] 46    -49532.93 [    31807.6   11124.0   40248.3    5925.5   25580.1 ]
[24-10-31 15:00:34] 47    -49521.01 [    31807.6   11124.0   40248.3    7352.5   25580.1 ]
[24-10-31 15:00:35] 48    -49520.89 [    31807.6   11124.0   40248.3    6918.7   25580.1 ]
[24-10-31 15:00:35] 49    -49523.02 [    31807.6   11124.0   40248.3    6539.3   25580.1 ]
[24-10-31 15:00:35] 50    -49520.66 [    31807.6   11124.0   40248.3    7084.4   25580.1 ]
[24-10-31 15:00:35] 51    -49520.65 [    31807.6   11124.0   40248.3    7106.6   25580.1 ]
[24-10-31 15:00:36] 52    -49520.65 [    31807.6   11124.0   40248.3    7129.0   25580.1 ]
[24-10-31 15:00:36] 53    -49520.65 [    31807.6   11124.0   40248.3    7106.6   25580.1 ]
[24-10-31 15:00:36] 54    -49520.62 [    31807.6   11124.0   40248.3    7106.6   25581.1 ]
[24-10-31 15:00:36] 55    -49520.57 [    31807.6   11124.0   40248.3    7106.6   25582.7 ]
[24-10-31 15:00:37] 56    -49515.08 [    31807.6   11124.0   40248.3    7106.6   25759.0 ]
[24-10-31 15:00:37] 57    -49267.08 [    31807.6   11124.0   40248.3    7106.6   37746.0 ]
[24-10-31 15:00:37] 59    -49181.99 [    31807.6   11124.0   40248.3    7106.6   45154.3 ]
[24-10-31 15:00:37] 60    -49142.51 [    31807.6   11124.0   40248.3    7106.6   49732.9 ]
[24-10-31 15:00:38] 62    -49156.67 [    31807.6   11124.0   40248.3    7106.6   47984.0 ]
[24-10-31 15:00:38] 64     -49147.8 [    31807.6   11124.0   40248.3    7106.6   49064.9 ]
[24-10-31 15:00:38] 66    -49144.51 [    31807.6   11124.0   40248.3    7106.6   49477.8 ]
[24-10-31 15:00:38] 68    -49142.51 [    31807.6   11124.0   40248.3    7106.6   49732.9 ]
[24-10-31 15:00:39] 69    -49142.53 [    31808.6   11124.0   40248.3    7106.6   49732.9 ]
[24-10-31 15:00:39] 70    -49142.49 [    31806.0   11124.0   40248.3    7106.6   49732.9 ]
[24-10-31 15:00:39] 71    -49142.46 [    31803.3   11124.0   40248.3    7106.6   49732.9 ]
[24-10-31 15:00:39] 72     -49142.4 [    31799.1   11124.0   40248.3    7106.6   49732.9 ]
[24-10-31 15:00:40] 73    -49142.31 [    31792.2   11124.0   40248.3    7106.6   49732.9 ]
[24-10-31 15:00:40] 74    -49142.17 [    31781.2   11124.0   40248.3    7106.6   49732.9 ]
[24-10-31 15:00:40] 75    -49141.93 [    31763.2   11124.0   40248.3    7106.6   49732.9 ]
[24-10-31 15:00:40] 76    -49141.55 [    31734.2   11124.0   40248.3    7106.6   49732.9 ]
[24-10-31 15:00:40] 77    -49140.94 [    31687.2   11124.0   40248.3    7106.6   49732.9 ]
[24-10-31 15:00:41] 78    -49139.95 [    31611.2   11124.0   40248.3    7106.6   49732.9 ]
[24-10-31 15:00:41] 79    -49138.34 [    31488.2   11124.0   40248.3    7106.6   49732.9 ]
[24-10-31 15:00:41] 80    -49135.74 [    31289.2   11124.0   40248.3    7106.6   49732.9 ]
[24-10-31 15:00:41] 81    -49131.52 [    30967.2   11124.0   40248.3    7106.6   49732.9 ]
[24-10-31 15:00:42] 82    -49124.67 [    30446.2   11124.0   40248.3    7106.6   49732.9 ]
[24-10-31 15:00:42] 83    -49113.59 [    29603.2   11124.0   40248.3    7106.6   49732.9 ]
[24-10-31 15:00:42] 84    -49095.72 [    28239.2   11124.0   40248.3    7106.6   49732.9 ]
[24-10-31 15:00:42] 87    -50726.02 [     6547.6   11124.0   40248.3    7106.6   49732.9 ]
[24-10-31 15:00:43] 88    -49017.87 [    17393.4   11124.0   40248.3    7106.6   49732.9 ]
[24-10-31 15:00:43] 89    -49027.43 [    22343.6   11124.0   40248.3    7106.6   49732.9 ]
[24-10-31 15:00:43] 90    -49011.24 [    18783.1   11124.0   40248.3    7106.6   49732.9 ]
[24-10-31 15:00:43] 91     -49011.2 [    19355.4   11124.0   40248.3    7106.6   49732.9 ]
