[24-10-31 15:14:32] fitting objective_H2 to data for demes ['French', 'KhomaniSan', 'Yoruba']
[24-10-31 15:14:32] 0        pnames [         NK       NFY       TFY        NF        NY ]
[24-10-31 15:14:32] 0            p0 [    19364.1   24677.3   61944.5    6892.0   27344.0 ]
[24-10-31 15:14:32] 1     -51802.21 [    19364.1   24677.3   61944.5    6892.0   27344.0 ]
[24-10-31 15:14:32] 2     -51802.21 [    19364.1   24677.3   61944.5    6892.0   27344.0 ]
[24-10-31 15:14:32] 3     -51802.16 [    19365.1   24677.3   61944.5    6892.0   27344.0 ]
[24-10-31 15:14:33] 4     -51802.07 [    19366.7   24677.3   61944.5    6892.0   27344.0 ]
[24-10-31 15:14:33] 5     -51792.81 [    19543.1   24677.3   61944.5    6892.0   27344.0 ]
[24-10-31 15:14:33] 6     -51587.53 [    25619.7   24677.3   61944.5    6892.0   27344.0 ]
[24-10-31 15:14:33] 7     -51471.09 [    35451.9   24677.3   61944.5    6892.0   27344.0 ]
[24-10-31 15:14:33] 8     -51474.94 [    34830.1   24677.3   61944.5    6892.0   27344.0 ]
[24-10-31 15:14:33] 10    -51445.75 [    41528.5   24677.3   61944.5    6892.0   27344.0 ]
[24-10-31 15:14:34] 11    -51437.61 [    45284.1   24677.3   61944.5    6892.0   27344.0 ]
[24-10-31 15:14:34] 12    -51433.19 [    48729.7   24677.3   61944.5    6892.0   27344.0 ]
[24-10-31 15:14:34] 13     -51434.6 [    47413.6   24677.3   61944.5    6892.0   27344.0 ]
[24-10-31 15:14:34] 14    -51432.31 [    49734.7   24677.3   61944.5    6892.0   27344.0 ]
[24-10-31 15:14:34] 16    -51432.62 [    49350.8   24677.3   61944.5    6892.0   27344.0 ]
[24-10-31 15:14:35] 18    -51432.31 [    49734.7   24677.3   61944.5    6892.0   27344.0 ]
[24-10-31 15:14:35] 19    -51432.43 [    49734.7   24678.3   61944.5    6892.0   27344.0 ]
[24-10-31 15:14:35] 20     -51432.1 [    49734.7   24675.7   61944.5    6892.0   27344.0 ]
[24-10-31 15:14:35] 21    -51431.77 [    49734.7   24673.1   61944.5    6892.0   27344.0 ]
[24-10-31 15:14:36] 22    -51431.24 [    49734.7   24668.9   61944.5    6892.0   27344.0 ]
[24-10-31 15:14:36] 23    -51430.38 [    49734.7   24662.0   61944.5    6892.0   27344.0 ]
[24-10-31 15:14:36] 24    -51428.99 [    49734.7   24650.9   61944.5    6892.0   27344.0 ]
[24-10-31 15:14:36] 25    -51426.73 [    49734.7   24633.0   61944.5    6892.0   27344.0 ]
[24-10-31 15:14:37] 26    -51423.07 [    49734.7   24603.9   61944.5    6892.0   27344.0 ]
[24-10-31 15:14:37] 27    -51417.15 [    49734.7   24557.0   61944.5    6892.0   27344.0 ]
[24-10-31 15:14:37] 28    -51407.55 [    49734.7   24480.9   61944.5    6892.0   27344.0 ]
[24-10-31 15:14:37] 29    -51391.95 [    49734.7   24358.0   61944.5    6892.0   27344.0 ]
[24-10-31 15:14:38] 30    -51366.58 [    49734.7   24158.9   61944.5    6892.0   27344.0 ]
[24-10-31 15:14:38] 31    -51325.16 [    49734.7   23837.0   61944.5    6892.0   27344.0 ]
[24-10-31 15:14:38] 32     -51257.2 [    49734.7   23315.9   61944.5    6892.0   27344.0 ]
[24-10-31 15:14:38] 33    -51144.82 [    49734.7   22472.9   61944.5    6892.0   27344.0 ]
[24-10-31 15:14:38] 34    -50957.17 [    49734.7   21108.9   61944.5    6892.0   27344.0 ]
[24-10-31 15:14:39] 35     -50642.2 [    49734.7   18901.9   61944.5    6892.0   27344.0 ]
[24-10-31 15:14:39] 36    -50143.98 [    49734.7   15330.9   61944.5    6892.0   27344.0 ]
[24-10-31 15:14:39] 40    -50574.34 [    49734.7    8399.2   61944.5    6892.0   27344.0 ]
[24-10-31 15:14:39] 41    -49862.88 [    49734.7   11865.1   61944.5    6892.0   27344.0 ]
[24-10-31 15:14:40] 42    -49884.29 [    49734.7   12616.5   61944.5    6892.0   27344.0 ]
[24-10-31 15:14:40] 43    -49865.61 [    49734.7   11505.8   61944.5    6892.0   27344.0 ]
[24-10-31 15:14:40] 44    -49862.77 [    49734.7   11737.0   61944.5    6892.0   27344.0 ]
[24-10-31 15:14:40] 45    -49862.77 [    49734.7   11737.0   61944.5    6892.0   27344.0 ]
[24-10-31 15:14:41] 46    -49862.79 [    49734.7   11737.0   61945.5    6892.0   27344.0 ]
[24-10-31 15:14:41] 47    -49862.74 [    49734.7   11737.0   61942.9    6892.0   27344.0 ]
[24-10-31 15:14:41] 48    -49859.26 [    49734.7   11737.0   61766.5    6892.0   27344.0 ]
