[24-10-31 14:55:28] fitting objective_H2 to data for demes ['French', 'KhomaniSan', 'Yoruba']
[24-10-31 14:55:28] 0        pnames [         NK       NFY       TFY        NF        NY ]
[24-10-31 14:55:28] 0            p0 [    15943.1   21755.8   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:28] 1     -52226.83 [    15943.1   21755.8   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:28] 2     -52226.83 [    15943.1   21755.8   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:29] 3     -52226.76 [    15944.1   21755.8   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:29] 4     -52226.65 [    15945.7   21755.8   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:29] 5     -52214.82 [    16122.1   21755.8   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:29] 6     -52022.21 [    20653.2   21755.8   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:30] 7     -51925.97 [    27984.8   21755.8   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:30] 8     -51931.85 [    26969.1   21755.8   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:30] 9     -51920.14 [    39847.5   21755.8   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:30] 10     -51913.5 [    34289.2   21755.8   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:30] 11    -51914.59 [    31881.1   21755.8   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:31] 12    -51914.88 [    36412.3   21755.8   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:31] 13    -51913.46 [    34011.9   21755.8   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:31] 14    -51913.46 [    33831.2   21755.8   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:31] 15    -51913.47 [    33652.3   21755.8   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:32] 16    -51913.46 [    33831.2   21755.8   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:32] 17    -51913.59 [    33831.2   21756.8   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:32] 18    -51913.24 [    33831.2   21754.2   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:32] 19    -51912.89 [    33831.2   21751.5   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:33] 20    -51912.32 [    33831.2   21747.3   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:33] 21     -51911.4 [    33831.2   21740.5   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:33] 22    -51909.91 [    33831.2   21729.4   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:33] 23     -51907.5 [    33831.2   21711.4   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:33] 24     -51903.6 [    33831.2   21682.4   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:34] 25    -51897.27 [    33831.2   21635.4   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:34] 26    -51887.02 [    33831.2   21559.4   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:34] 27    -51870.38 [    33831.2   21436.4   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:34] 28    -51843.33 [    33831.2   21237.4   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:35] 29    -51799.21 [    33831.2   20915.4   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:35] 30    -51726.98 [    33831.2   20394.4   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:35] 31    -51608.09 [    33831.2   19551.4   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:35] 32    -51411.84 [    33831.2   18187.4   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:36] 33    -51094.25 [    33831.2   15980.4   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:36] 34    -50684.61 [    33831.2   12409.4   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:36] 35    -69425.95 [    33831.2    2839.6   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:36] 36    -50991.83 [    33831.2    8754.0   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:36] 37     -50643.7 [    33831.2   11013.2   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:37] 38    -50642.84 [    33831.2   11419.3   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:37] 39    -50641.69 [    33831.2   11249.6   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:37] 40    -50642.04 [    33831.2   11144.6   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:37] 41    -50641.69 [    33831.2   11249.6   67637.3    6559.1   16966.1 ]
[24-10-31 14:55:38] 42    -50641.73 [    33831.2   11249.6   67638.3    6559.1   16966.1 ]
[24-10-31 14:55:38] 43    -50641.64 [    33831.2   11249.6   67635.7    6559.1   16966.1 ]
[24-10-31 14:55:38] 44    -50635.51 [    33831.2   11249.6   67459.4    6559.1   16966.1 ]
[24-10-31 14:55:38] 45    -50100.47 [    33831.2   11249.6   48235.5    6559.1   16966.1 ]
[24-10-31 14:55:39] 48     -50274.3 [    33831.2   11249.6   55578.4    6559.1   16966.1 ]
[24-10-31 14:55:39] 49    -50182.75 [    33831.2   11249.6   51906.9    6559.1   16966.1 ]
[24-10-31 14:55:39] 50    -50015.37 [    33831.2   11249.6   43917.7    6559.1   16966.1 ]
[24-10-31 14:55:39] 51     -49969.0 [    33831.2   11249.6   41249.2    6559.1   16966.1 ]
[24-10-31 14:55:39] 53    -49986.15 [    33831.2   11249.6   42268.5    6559.1   16966.1 ]
[24-10-31 14:55:40] 54    -49958.73 [    33831.2   11249.6   40619.2    6559.1   16966.1 ]
[24-10-31 14:55:40] 55    -49952.52 [    33831.2   11249.6   40229.9    6559.1   16966.1 ]
[24-10-31 14:55:40] 57    -49952.52 [    33831.2   11249.6   40229.9    6559.1   16966.1 ]
[24-10-31 14:55:40] 58    -49952.52 [    33831.2   11249.6   40229.9    6560.1   16966.1 ]
[24-10-31 14:55:41] 59    -49952.52 [    33831.2   11249.6   40229.9    6561.7   16966.1 ]
[24-10-31 14:55:41] 60    -49952.51 [    33831.2   11249.6   40229.9    6602.8   16966.1 ]
[24-10-31 14:55:41] 61    -49952.54 [    33831.2   11249.6   40229.9    6669.3   16966.1 ]
[24-10-31 14:55:41] 62    -49952.51 [    33831.2   11249.6   40229.9    6628.2   16966.1 ]
[24-10-31 14:55:42] 63    -49952.51 [    33831.2   11249.6   40229.9    6587.1   16966.1 ]
[24-10-31 14:55:42] 64    -49952.51 [    33831.2   11249.6   40229.9    6603.6   16966.1 ]
[24-10-31 14:55:42] 65    -49952.51 [    33831.2   11249.6   40229.9    6604.1   16966.1 ]
[24-10-31 14:55:42] 66    -49952.51 [    33831.2   11249.6   40229.9    6603.6   16966.1 ]
[24-10-31 14:55:43] 67    -49952.43 [    33831.2   11249.6   40229.9    6603.6   16967.1 ]
[24-10-31 14:55:43] 68    -49952.31 [    33831.2   11249.6   40229.9    6603.6   16968.7 ]
[24-10-31 14:55:43] 69    -49939.12 [    33831.2   11249.6   40229.9    6603.6   17145.1 ]
[24-10-31 14:55:43] 70    -49552.95 [    33831.2   11249.6   40229.9    6603.6   24928.3 ]
[24-10-31 14:55:43] 71    -49280.65 [    33831.2   11249.6   40229.9    6603.6   37521.8 ]
[24-10-31 14:55:44] 72    -49259.47 [    33831.2   11249.6   40229.9    6603.6   39094.4 ]
[24-10-31 14:55:44] 73    -49228.74 [    33831.2   11249.6   40229.9    6603.6   41638.9 ]
[24-10-31 14:55:44] 75    -49166.57 [    33831.2   11249.6   40229.9    6603.6   48009.9 ]
[24-10-31 14:55:44] 77    -49195.36 [    33831.2   11249.6   40229.9    6603.6   44824.4 ]
