[24-10-31 14:53:52] fitting objective_H2 to data for demes ['French', 'KhomaniSan', 'Yoruba']
[24-10-31 14:53:52] 0        pnames [         NK       NFY       TFY        NF        NY ]
[24-10-31 14:53:52] 0            p0 [    25329.0   20240.8   42890.4    7987.5   28042.9 ]
[24-10-31 14:53:52] 1      -50456.4 [    25329.0   20240.8   42890.4    7987.5   28042.9 ]
[24-10-31 14:53:52] 2      -50456.4 [    25329.0   20240.8   42890.4    7987.5   28042.9 ]
[24-10-31 14:53:52] 3     -50456.38 [    25330.0   20240.8   42890.4    7987.5   28042.9 ]
[24-10-31 14:53:52] 4     -50456.36 [    25331.6   20240.8   42890.4    7987.5   28042.9 ]
[24-10-31 14:53:53] 5     -50453.88 [    25507.9   20240.8   42890.4    7987.5   28042.9 ]
[24-10-31 14:53:53] 6     -50404.61 [    31131.3   20240.8   42890.4    7987.5   28042.9 ]
[24-10-31 14:53:53] 7     -50386.83 [    40230.0   20240.8   42890.4    7987.5   28042.9 ]
[24-10-31 14:53:53] 8     -50387.71 [    37793.0   20240.8   42890.4    7987.5   28042.9 ]
[24-10-31 14:53:54] 10    -50390.16 [    45853.3   20240.8   42890.4    7987.5   28042.9 ]
[24-10-31 14:53:54] 11    -50388.73 [    36754.6   20240.8   42890.4    7987.5   28042.9 ]
[24-10-31 14:53:54] 12    -50386.86 [    40674.6   20240.8   42890.4    7987.5   28042.9 ]
[24-10-31 14:53:54] 13    -50386.84 [    40379.0   20240.8   42890.4    7987.5   28042.9 ]
[24-10-31 14:53:55] 14    -50386.83 [    40081.0   20240.8   42890.4    7987.5   28042.9 ]
[24-10-31 14:53:55] 15    -50386.83 [    40230.0   20240.8   42890.4    7987.5   28042.9 ]
[24-10-31 14:53:55] 16    -50386.99 [    40230.0   20241.8   42890.4    7987.5   28042.9 ]
[24-10-31 14:53:55] 17    -50386.57 [    40230.0   20239.2   42890.4    7987.5   28042.9 ]
[24-10-31 14:53:56] 18    -50386.15 [    40230.0   20236.6   42890.4    7987.5   28042.9 ]
[24-10-31 14:53:56] 19    -50385.47 [    40230.0   20232.4   42890.4    7987.5   28042.9 ]
[24-10-31 14:53:56] 20    -50384.36 [    40230.0   20225.5   42890.4    7987.5   28042.9 ]
[24-10-31 14:53:56] 21    -50382.57 [    40230.0   20214.4   42890.4    7987.5   28042.9 ]
[24-10-31 14:53:56] 22    -50379.68 [    40230.0   20196.5   42890.4    7987.5   28042.9 ]
[24-10-31 14:53:57] 23    -50374.99 [    40230.0   20167.4   42890.4    7987.5   28042.9 ]
[24-10-31 14:53:57] 24    -50367.41 [    40230.0   20120.5   42890.4    7987.5   28042.9 ]
[24-10-31 14:53:57] 25    -50355.15 [    40230.0   20044.4   42890.4    7987.5   28042.9 ]
[24-10-31 14:53:57] 26    -49503.07 [    40230.0   11759.0   42890.4    7987.5   28042.9 ]
[24-10-31 14:53:58] 27    -50632.43 [    40230.0    8550.5   42890.4    7987.5   28042.9 ]
[24-10-31 14:53:58] 28    -49607.39 [    40230.0   14923.8   42890.4    7987.5   28042.9 ]
[24-10-31 14:53:58] 29    -49694.15 [    40230.0   10533.5   42890.4    7987.5   28042.9 ]
[24-10-31 14:53:58] 30    -49471.43 [    40230.0   12958.3   42890.4    7987.5   28042.9 ]
[24-10-31 14:53:59] 31    -49469.15 [    40230.0   12795.5   42890.4    7987.5   28042.9 ]
