[24-10-31 15:20:34] fitting objective_H2 to data for demes ['French', 'KhomaniSan', 'Yoruba']
[24-10-31 15:20:35] 0        pnames [         NK       NFY       TFY        NF        NY ]
[24-10-31 15:20:35] 0            p0 [    18607.4   21234.3   51614.7    4789.6   28276.2 ]
[24-10-31 15:20:35] 1     -21571.44 [    18607.4   21234.3   51614.7    4789.6   28276.2 ]
[24-10-31 15:20:35] 2     -21571.44 [    18607.4   21234.3   51614.7    4789.6   28276.2 ]
[24-10-31 15:20:36] 3     -21571.34 [    18608.4   21234.3   51614.7    4789.6   28276.2 ]
[24-10-31 15:20:36] 4     -21571.19 [    18610.0   21234.3   51614.7    4789.6   28276.2 ]
[24-10-31 15:20:37] 5      -21554.6 [    18786.3   21234.3   51614.7    4789.6   28276.2 ]
[24-10-31 15:20:37] 6     -21289.15 [    23305.6   21234.3   51614.7    4789.6   28276.2 ]
[24-10-31 15:20:38] 7     -21181.39 [    30617.8   21234.3   51614.7    4789.6   28276.2 ]
[24-10-31 15:20:38] 8     -21188.43 [    28943.0   21234.3   51614.7    4789.6   28276.2 ]
[24-10-31 15:20:39] 9     -21237.12 [    42449.3   21234.3   51614.7    4789.6   28276.2 ]
[24-10-31 15:20:39] 10    -21188.09 [    35137.1   21234.3   51614.7    4789.6   28276.2 ]
[24-10-31 15:20:39] 11    -21197.44 [    27824.8   21234.3   51614.7    4789.6   28276.2 ]
[24-10-31 15:20:40] 12     -21180.2 [    32127.3   21234.3   51614.7    4789.6   28276.2 ]
[24-10-31 15:20:40] 13    -21180.12 [    31894.3   21234.3   51614.7    4789.6   28276.2 ]
[24-10-31 15:20:41] 14    -21180.11 [    31761.5   21234.3   51614.7    4789.6   28276.2 ]
[24-10-31 15:20:41] 15    -21180.14 [    31629.9   21234.3   51614.7    4789.6   28276.2 ]
[24-10-31 15:20:42] 16    -21180.11 [    31761.5   21234.3   51614.7    4789.6   28276.2 ]
[24-10-31 15:20:42] 17     -21180.3 [    31761.5   21235.3   51614.7    4789.6   28276.2 ]
[24-10-31 15:20:43] 18    -21179.81 [    31761.5   21232.7   51614.7    4789.6   28276.2 ]
[24-10-31 15:20:43] 19    -21147.05 [    31761.5   21056.3   51614.7    4789.6   28276.2 ]
[24-10-31 15:20:44] 20    -48960.02 [    31761.5    4947.5   51614.7    4789.6   28276.2 ]
[24-10-31 15:20:44] 21    -20581.15 [    31761.5   14903.3   51614.7    4789.6   28276.2 ]
[24-10-31 15:20:44] 22    -22169.27 [    31761.5   11100.5   51614.7    4789.6   28276.2 ]
[24-10-31 15:20:45] 23    -20583.04 [    31761.5   17081.4   51614.7    4789.6   28276.2 ]
[24-10-31 15:20:45] 24    -20537.56 [    31761.5   15973.4   51614.7    4789.6   28276.2 ]
[24-10-31 15:20:46] 25    -20537.89 [    31761.5   16026.0   51614.7    4789.6   28276.2 ]
[24-10-31 15:20:46] 26    -20537.43 [    31761.5   15920.8   51614.7    4789.6   28276.2 ]
[24-10-31 15:20:47] 27    -20543.27 [    31761.5   15532.1   51614.7    4789.6   28276.2 ]
[24-10-31 15:20:47] 28    -20537.52 [    31761.5   15867.7   51614.7    4789.6   28276.2 ]
[24-10-31 15:20:48] 29    -20537.43 [    31761.5   15920.8   51614.7    4789.6   28276.2 ]
[24-10-31 15:20:48] 30    -20537.42 [    31761.5   15920.8   51615.7    4789.6   28276.2 ]
[24-10-31 15:20:48] 31    -20537.39 [    31761.5   15920.8   51617.3    4789.6   28276.2 ]
[24-10-31 15:20:49] 32    -20534.71 [    31761.5   15920.8   51793.7    4789.6   28276.2 ]
[24-10-31 15:20:49] 33    -20478.64 [    31761.5   15920.8   59171.5    4789.6   28276.2 ]
[24-10-31 15:20:50] 34    -20613.41 [    31761.5   15920.8   71109.0    4789.6   28276.2 ]
[24-10-31 15:20:50] 35    -20497.81 [    31761.5   15920.8   63731.2    4789.6   28276.2 ]
[24-10-31 15:20:50] 36    -20487.21 [    31761.5   15920.8   56353.4    4789.6   28276.2 ]
[24-10-31 15:20:51] 37    -20478.62 [    31761.5   15920.8   59310.3    4789.6   28276.2 ]
[24-10-31 15:20:51] 38    -20478.63 [    31761.5   15920.8   59387.3    4789.6   28276.2 ]
[24-10-31 15:20:51] 39    -20478.62 [    31761.5   15920.8   59310.3    4789.6   28276.2 ]
[24-10-31 15:20:51] 40    -20478.98 [    31761.5   15920.8   59310.3    4790.6   28276.2 ]
[24-10-31 15:20:52] 41    -20478.05 [    31761.5   15920.8   59310.3    4787.9   28276.2 ]
[24-10-31 15:20:52] 42    -20418.23 [    31761.5   15920.8   59310.3    4611.6   28276.2 ]
[24-10-31 15:20:52] 43    -20614.78 [    31761.5   15920.8   59310.3    2947.9   28276.2 ]
[24-10-31 15:20:52] 44    -20276.21 [    31761.5   15920.8   59310.3    3976.1   28276.2 ]
[24-10-31 15:20:53] 45    -20285.44 [    31761.5   15920.8   59310.3    3583.4   28276.2 ]
[24-10-31 15:20:53] 46    -20267.97 [    31761.5   15920.8   59310.3    3828.6   28276.2 ]
[24-10-31 15:20:53] 47    -20267.86 [    31761.5   15920.8   59310.3    3816.0   28276.2 ]
[24-10-31 15:20:53] 48    -20267.84 [    31761.5   15920.8   59310.3    3806.3   28276.2 ]
[24-10-31 15:20:54] 49    -20267.88 [    31761.5   15920.8   59310.3    3796.4   28276.2 ]
