[24-11-05 11:25:43] fitting objective_H2 to data for demes ['Altai', 'Denisova', 'Yoruba']
[24-11-05 11:25:43] 0        pnames [         TA       NND       TND        NA        ND       NY0       NY1       mAD ]
[24-11-05 11:25:43] 0            p0 [   806883.2    7542.1  691925.6    4147.9    4066.2   27607.9   27297.6  9.08e-06 ]
[24-11-05 11:25:43] 1     -35392.78 [   806883.2    7542.1  691925.6    4147.9    4066.2   27607.9   27297.6  9.08e-06 ]
[24-11-05 11:25:44] 2     -35392.78 [   806883.2    7542.1  691925.6    4147.9    4066.2   27607.9   27297.6  9.08e-06 ]
[24-11-05 11:25:44] 3     -35393.01 [   806884.2    7542.1  691925.6    4147.9    4066.2   27607.9   27297.6  9.08e-06 ]
[24-11-05 11:25:44] 4     -35392.42 [   806881.6    7542.1  691925.6    4147.9    4066.2   27607.9   27297.6  9.08e-06 ]
[24-11-05 11:25:45] 5     -35352.81 [   806705.2    7542.1  691925.6    4147.9    4066.2   27607.9   27297.6  9.08e-06 ]
[24-11-05 11:25:46] 6     -31811.79 [   787481.4    7542.1  691925.6    4147.9    4066.2   27607.9   27297.6  9.08e-06 ]
[24-11-05 11:25:46] 7     -29451.83 [   752879.7    7542.1  691925.6    4147.9    4066.2   27607.9   27297.6  9.08e-06 ]
[24-11-05 11:25:47] 8     -37476.73 [   696893.1    7542.1  691925.6    4147.9    4066.2   27607.9   27297.6  9.08e-06 ]
[24-11-05 11:25:47] 9     -30711.72 [   731494.8    7542.1  691925.6    4147.9    4066.2   27607.9   27297.6  9.08e-06 ]
[24-11-05 11:25:48] 10    -29727.66 [   766096.4    7542.1  691925.6    4147.9    4066.2   27607.9   27297.6  9.08e-06 ]
[24-11-05 11:25:49] 11    -29442.78 [   754962.6    7542.1  691925.6    4147.9    4066.2   27607.9   27297.6  9.08e-06 ]
[24-11-05 11:25:49] 12    -29443.18 [   754443.4    7542.1  691925.6    4147.9    4066.2   27607.9   27297.6  9.08e-06 ]
[24-11-05 11:25:50] 13    -29443.61 [   755481.8    7542.1  691925.6    4147.9    4066.2   27607.9   27297.6  9.08e-06 ]
[24-11-05 11:25:50] 14    -29442.78 [   754962.6    7542.1  691925.6    4147.9    4066.2   27607.9   27297.6  9.08e-06 ]
[24-11-05 11:25:51] 15    -29442.89 [   754962.6    7543.1  691925.6    4147.9    4066.2   27607.9   27297.6  9.08e-06 ]
[24-11-05 11:25:52] 16     -29442.6 [   754962.6    7540.5  691925.6    4147.9    4066.2   27607.9   27297.6  9.08e-06 ]
[24-11-05 11:25:52] 17    -29425.81 [   754962.6    7364.1  691925.6    4147.9    4066.2   27607.9   27297.6  9.08e-06 ]
[24-11-05 11:25:53] 18    -29413.67 [   754962.6    6958.6  691925.6    4147.9    4066.2   27607.9   27297.6  9.08e-06 ]
[24-11-05 11:25:53] 19    -29501.96 [   754962.6    6302.4  691925.6    4147.9    4066.2   27607.9   27297.6  9.08e-06 ]
[24-11-05 11:25:54] 20    -29428.97 [   754962.6    6708.0  691925.6    4147.9    4066.2   27607.9   27297.6  9.08e-06 ]
[24-11-05 11:25:55] 21    -29413.46 [   754962.6    7113.5  691925.6    4147.9    4066.2   27607.9   27297.6  9.08e-06 ]
[24-11-05 11:25:55] 22    -29412.75 [   754962.6    7040.6  691925.6    4147.9    4066.2   27607.9   27297.6  9.08e-06 ]
[24-11-05 11:25:56] 23    -29412.76 [   754962.6    7045.6  691925.6    4147.9    4066.2   27607.9   27297.6  9.08e-06 ]
[24-11-05 11:25:56] 24    -29412.76 [   754962.6    7035.6  691925.6    4147.9    4066.2   27607.9   27297.6  9.08e-06 ]
[24-11-05 11:25:57] 25    -29412.75 [   754962.6    7040.6  691925.6    4147.9    4066.2   27607.9   27297.6  9.08e-06 ]
[24-11-05 11:25:58] 26     -29412.7 [   754962.6    7040.6  691926.6    4147.9    4066.2   27607.9   27297.6  9.08e-06 ]
[24-11-05 11:25:58] 27    -29412.61 [   754962.6    7040.6  691928.2    4147.9    4066.2   27607.9   27297.6  9.08e-06 ]
[24-11-05 11:25:59] 28    -29402.87 [   754962.6    7040.6  692104.6    4147.9    4066.2   27607.9   27297.6  9.08e-06 ]
[24-11-05 11:25:59] 29    -28813.36 [   754962.6    7040.6  711328.5    4147.9    4066.2   27607.9   27297.6  9.08e-06 ]
[24-11-05 11:26:00] 30    -28807.94 [   754962.6    7040.6  713838.4    4147.9    4066.2   27607.9   27297.6  9.08e-06 ]
[24-11-05 11:26:01] 31    -28835.69 [   754962.6    7040.6  717899.6    4147.9    4066.2   27607.9   27297.6  9.08e-06 ]
[24-11-05 11:26:01] 32    -28813.17 [   754962.6    7040.6  715389.7    4147.9    4066.2   27607.9   27297.6  9.08e-06 ]
[24-11-05 11:26:02] 33    -28807.99 [   754962.6    7040.6  712879.7    4147.9    4066.2   27607.9   27297.6  9.08e-06 ]
